Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
325,2186.200,4.574,0.138,0.638,6.076,6.479,6.671,6.855,9.825,39.911,0.219
330,2017.800,4.956,0.128,0.567,6.161,6.427,8.503,11.368,14.681,25.912,0.202
335,2196.000,4.552,0.137,0.524,6.214,6.581,6.763,6.943,9.794,14.092,0.220
340,2344.600,4.264,0.121,0.520,5.850,6.162,6.299,6.409,7.877,10.323,0.235
345,2327.400,4.296,0.125,0.526,5.906,6.232,6.395,6.513,8.074,10.862,0.233
350,2032.400,4.924,0.145,0.628,5.940,6.384,7.842,10.544,17.650,47.985,0.203
355,2173.200,4.595,0.123,0.627,6.119,6.445,6.662,7.990,10.943,29.407,0.218
360,2209.800,4.525,0.128,0.530,6.166,6.521,6.712,6.875,9.261,14.009,0.221
365,2354.800,4.248,0.122,0.541,5.801,6.159,6.298,6.422,8.080,15.283,0.235
370,2331.600,4.286,0.135,0.564,5.874,6.215,6.356,6.481,7.962,10.884,0.233
375,1943.600,5.145,0.126,0.592,6.195,6.491,9.331,11.335,17.705,39.944,0.194
380,2237.200,4.469,0.127,0.556,6.074,6.378,6.588,6.747,9.389,27.561,0.224
385,2196.400,4.553,0.119,0.542,6.179,6.523,6.702,6.836,9.552,37.868,0.220
390,2333.400,4.285,0.133,0.615,5.780,6.157,6.313,6.430,9.142,17.611,0.233
395,2070.000,4.829,0.125,0.615,6.047,6.363,8.062,10.589,13.660,21.834,0.207
400,2220.200,4.503,0.142,0.577,5.894,6.444,6.681,6.929,12.771,22.472,0.222
405,2297.200,4.351,0.129,0.549,5.987,6.283,6.465,6.570,8.031,11.827,0.230
410,2235.400,4.473,0.129,0.565,6.107,6.405,6.542,6.702,8.557,16.688,0.224
415,2095.400,4.772,0.127,0.552,6.050,6.370,6.657,9.672,17.183,36.507,0.210
420,2189.400,4.568,0.137,0.526,5.994,6.256,6.568,8.985,11.614,20.753,0.219
425,2237.400,4.470,0.135,0.548,5.921,6.442,6.648,6.739,9.651,21.987,0.224
430,2311.600,4.324,0.131,0.535,5.971,6.338,6.468,6.608,8.761,11.941,0.231
435,2226.200,4.490,0.127,0.621,6.126,6.492,6.663,6.796,8.595,11.219,0.223
440,2018.200,4.955,0.122,0.642,5.989,6.374,9.029,10.587,17.349,28.456,0.202
445,2303.000,4.340,0.130,0.565,5.913,6.247,6.418,6.584,9.115,27.461,0.230
450,2257.200,4.431,0.122,0.524,5.860,6.368,6.538,6.690,9.637,34.241,0.226
455,2277.800,4.389,0.131,0.542,5.977,6.297,6.461,6.610,9.324,20.561,0.228
460,1990.400,5.023,0.132,0.579,6.195,6.569,8.489,11.422,15.565,41.314,0.199
465,2318.600,4.312,0.139,0.567,5.880,6.209,6.386,6.567,9.276,15.108,0.232
470,2377.000,4.207,0.137,0.532,5.816,6.202,6.371,6.508,8.137,10.312,0.238
475,2268.200,4.408,0.125,0.521,5.833,6.397,6.653,6.844,9.618,27.043,0.227
480,2086.200,4.795,0.125,0.559,6.149,6.409,6.668,8.589,14.855,43.557,0.209
485,2089.600,4.782,0.133,0.532,6.269,6.575,6.953,9.645,12.408,21.435,0.209
490,2304.000,4.339,0.130,0.514,5.990,6.241,6.473,6.680,8.338,10.425,0.230
495,2352.400,4.250,0.132,0.498,5.886,6.201,6.362,6.475,7.863,12.842,0.235
500,2296.800,4.354,0.136,0.538,6.003,6.312,6.546,6.692,8.364,10.463,0.230
505,1933.600,5.171,0.131,0.527,6.220,6.565,9.367,11.036,19.319,45.416,0.193
510,2182.200,4.582,0.128,0.519,6.294,6.603,6.776,6.928,9.681,24.003,0.218
515,2329.600,4.292,0.136,0.543,5.875,6.206,6.422,6.601,9.186,13.208,0.233
520,2329.800,4.292,0.130,0.573,5.845,6.226,6.355,6.564,8.654,19.915,0.233
525,2016.400,4.956,0.136,0.556,6.076,6.344,8.688,11.014,15.116,47.321,0.202
530,2278.600,4.389,0.119,0.501,6.026,6.310,6.505,6.690,9.665,13.597,0.228
535,2225.600,4.494,0.123,0.459,6.169,6.458,6.664,6.842,9.186,28.574,0.223
540,2270.000,4.401,0.123,0.475,6.020,6.336,6.617,6.768,9.936,20.264,0.227
545,2326.600,4.299,0.130,0.562,5.854,6.200,6.376,6.516,9.242,24.019,0.233
550,2025.400,4.935,0.124,0.546,6.075,6.596,9.264,11.186,15.463,21.827,0.203
555,2286.400,4.372,0.133,0.522,6.013,6.309,6.512,6.771,8.842,11.260,0.229
560,2251.800,4.442,0.128,0.469,6.143,6.409,6.573,6.701,8.333,10.215,0.225
565,2208.200,4.527,0.133,0.447,6.165,6.526,6.700,6.828,9.621,23.845,0.221
570,2069.200,4.835,0.126,0.493,5.992,6.222,8.934,10.540,14.921,31.496,0.207
575,2258.400,4.425,0.129,0.537,5.915,6.454,6.704,6.896,9.882,33.077,0.226
580,2244.600,4.454,0.132,0.520,6.096,6.389,6.566,6.728,8.352,16.227,0.225
585,2256.600,4.429,0.137,0.518,6.130,6.408,6.651,6.786,8.801,10.791,0.226
590,2036.400,4.910,0.131,0.578,6.313,6.601,7.111,9.694,15.517,25.576,0.204
595,2246.200,4.447,0.132,0.541,5.910,6.247,6.537,8.276,11.099,18.852,0.225
