Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
360,493.800,6.402,0.323,6.238,6.432,6.580,6.745,6.954,9.633,13.790,0.156
365,536.200,6.065,0.293,6.018,6.094,6.180,6.296,6.417,8.987,10.370,0.165
370,537.600,6.106,0.299,6.081,6.177,6.262,6.418,6.531,9.070,10.761,0.164
375,490.600,6.813,0.348,6.091,6.178,6.367,9.273,11.211,18.491,34.446,0.147
380,503.800,6.532,0.343,6.233,6.316,6.461,7.624,9.460,11.910,13.487,0.153
385,514.000,6.373,0.284,6.227,6.324,6.497,6.653,6.875,9.514,21.259,0.157
390,520.200,6.521,0.315,6.386,6.500,6.626,6.792,7.035,9.639,18.779,0.153
395,535.800,6.137,0.366,6.057,6.154,6.239,6.390,6.469,8.729,15.836,0.163
400,532.400,6.146,0.345,6.053,6.178,6.280,6.448,6.542,9.029,10.494,0.163
405,475.600,6.951,0.345,6.055,6.172,6.381,10.043,11.988,18.146,36.013,0.144
410,519.000,6.274,0.329,6.117,6.298,6.407,6.572,7.606,11.155,30.050,0.159
415,530.200,6.324,0.365,6.193,6.287,6.419,6.589,7.299,9.486,27.292,0.158
420,492.200,6.506,0.278,6.392,6.517,6.646,6.807,6.974,10.388,20.296,0.154
425,513.200,6.235,0.296,6.126,6.256,6.460,6.620,6.805,8.333,10.165,0.160
430,544.600,6.077,0.324,6.010,6.104,6.202,6.340,6.448,9.111,10.402,0.165
435,477.600,6.976,0.316,6.164,6.265,6.473,10.419,11.826,16.248,29.139,0.143
440,497.400,6.422,0.369,6.240,6.482,6.641,6.852,8.080,11.934,23.851,0.156
445,511.200,6.379,0.330,6.240,6.328,6.466,6.610,6.929,9.531,25.623,0.157
450,508.000,6.470,0.364,6.328,6.437,6.591,6.727,6.901,10.083,17.765,0.155
455,511.800,6.439,0.333,6.258,6.514,6.627,6.802,6.914,8.491,10.462,0.155
460,533.400,6.114,0.395,6.029,6.118,6.219,6.370,6.482,9.068,9.996,0.164
465,473.600,6.849,0.319,6.031,6.132,6.311,9.716,11.774,17.386,33.399,0.146
470,511.800,6.382,0.342,6.217,6.397,6.612,6.782,7.147,10.105,36.171,0.157
475,521.800,6.431,0.313,6.235,6.353,6.492,6.708,7.776,9.662,35.732,0.155
480,516.600,6.424,0.349,6.245,6.335,6.521,6.727,6.971,9.413,26.596,0.156
485,495.800,6.476,0.278,6.379,6.500,6.631,6.785,6.899,9.485,12.967,0.154
490,521.000,6.208,0.300,6.085,6.177,6.339,6.586,6.772,9.030,13.794,0.161
495,495.000,6.784,0.284,6.014,6.090,6.273,9.343,11.074,17.394,30.473,0.147
500,513.400,6.369,0.334,6.173,6.274,6.479,6.686,7.737,10.757,12.069,0.157
505,507.800,6.384,0.350,6.187,6.346,6.544,6.766,7.775,19.442,20.411,0.157
510,525.400,6.414,0.349,6.212,6.305,6.420,6.575,7.700,12.333,28.065,0.156
515,513.000,6.517,0.317,6.351,6.441,6.588,6.765,7.491,10.689,22.849,0.153
520,500.600,6.316,0.308,6.189,6.347,6.498,6.606,6.746,8.216,10.510,0.158
525,488.600,6.912,0.325,6.099,6.203,6.325,10.298,11.470,16.240,30.997,0.145
530,543.400,6.196,0.291,6.130,6.213,6.316,6.462,6.624,9.161,13.302,0.161
535,526.000,6.295,0.304,6.155,6.413,6.608,6.785,6.886,9.581,24.161,0.159
540,522.600,6.415,0.325,6.230,6.325,6.442,6.592,7.423,12.513,31.725,0.156
545,506.200,6.442,0.304,6.266,6.377,6.476,6.661,6.942,9.803,28.451,0.155
550,521.400,6.433,0.366,6.354,6.503,6.597,6.765,6.895,8.585,11.748,0.155
555,487.000,6.877,0.287,6.032,6.158,6.456,10.297,11.546,17.134,24.808,0.145
560,529.600,6.165,0.342,6.103,6.184,6.270,6.433,6.664,8.256,10.222,0.162
565,541.200,6.315,0.334,6.237,6.400,6.582,6.705,6.868,9.271,10.506,0.158
570,511.600,6.383,0.334,6.182,6.297,6.435,6.590,6.780,19.850,33.812,0.157
575,516.000,6.412,0.338,6.253,6.366,6.511,6.670,6.885,10.034,23.189,0.156
580,495.400,6.741,0.275,6.398,6.509,6.625,6.908,9.314,13.447,29.009,0.148
585,504.000,6.473,0.336,6.020,6.099,6.219,7.777,10.463,11.894,15.337,0.154
590,546.200,6.148,0.257,6.081,6.198,6.294,6.449,6.665,8.583,10.182,0.163
595,512.400,6.253,0.329,6.155,6.259,6.385,6.548,6.822,9.295,10.365,0.160
