Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
155,658.000,3.064,0.198,0.396,0.535,6.133,6.284,6.392,7.764,9.757,0.326
160,576.400,3.658,0.196,0.378,0.568,6.420,6.760,8.098,16.788,42.933,0.273
165,568.800,3.369,0.191,0.398,0.549,6.365,6.649,8.031,11.809,18.934,0.297
170,627.400,3.356,0.191,0.362,0.564,6.442,6.607,6.717,9.285,17.308,0.298
175,639.200,3.145,0.197,0.375,0.600,6.081,6.250,6.386,7.781,29.576,0.318
180,675.200,3.197,0.190,0.384,0.585,6.147,6.337,6.450,7.788,10.831,0.313
185,556.200,3.675,0.203,0.410,0.593,6.408,7.321,10.394,17.961,45.731,0.272
190,652.200,3.218,0.199,0.416,0.610,6.318,6.527,6.689,7.995,11.281,0.311
195,618.200,3.284,0.205,0.368,0.559,6.422,6.610,6.750,8.427,10.438,0.304
200,648.000,3.118,0.195,0.375,0.542,6.089,6.372,6.584,8.770,30.899,0.321
205,579.600,3.647,0.190,0.422,0.637,6.303,7.663,10.620,12.116,25.640,0.274
210,642.200,3.281,0.203,0.399,0.597,6.336,6.596,6.725,8.529,22.819,0.305
215,651.800,3.139,0.209,0.404,0.550,6.253,6.418,6.536,7.997,10.725,0.319
220,621.400,3.263,0.200,0.392,0.575,6.383,6.618,6.743,8.326,10.275,0.307
225,544.800,3.734,0.198,0.402,0.616,6.506,6.876,10.344,13.429,24.555,0.268
230,655.200,3.133,0.202,0.406,0.575,6.169,6.385,6.506,8.538,14.407,0.319
235,613.600,3.247,0.191,0.406,0.606,6.297,6.595,6.721,9.601,19.956,0.308
240,625.400,3.186,0.202,0.390,0.588,6.230,6.386,6.493,8.957,11.823,0.314
245,576.600,3.386,0.198,0.393,0.590,6.384,6.602,6.778,11.501,46.270,0.295
250,610.000,3.463,0.201,0.391,0.599,6.122,6.431,9.147,12.971,17.907,0.289
255,655.600,3.053,0.199,0.393,0.549,6.152,6.318,6.406,7.865,10.224,0.328
260,624.400,3.316,0.201,0.392,0.555,6.296,6.585,6.729,9.296,34.761,0.302
265,614.000,3.293,0.193,0.380,0.559,6.255,6.473,6.636,9.373,37.556,0.304
270,552.400,3.668,0.216,0.399,0.600,6.489,6.948,10.006,13.475,20.346,0.273
275,645.800,3.078,0.203,0.404,0.563,6.098,6.281,6.379,7.802,10.405,0.325
280,659.400,3.138,0.202,0.401,0.609,6.137,6.307,6.427,7.724,10.173,0.319
285,642.400,3.309,0.195,0.382,0.592,6.287,6.592,6.722,8.268,13.528,0.302
290,564.400,3.641,0.196,0.401,0.653,6.303,6.731,10.396,16.199,35.655,0.275
295,620.000,3.348,0.200,0.413,0.625,6.472,6.673,6.824,9.782,19.263,0.299
300,675.400,3.189,0.207,0.423,0.685,6.100,6.279,6.402,7.761,10.840,0.314
305,641.400,3.180,0.197,0.396,0.583,6.130,6.281,6.392,7.632,14.949,0.314
310,571.800,3.635,0.191,0.388,0.665,6.226,6.518,9.432,12.407,35.069,0.275
315,618.200,3.259,0.197,0.426,0.629,6.308,6.486,6.671,10.413,19.866,0.307
320,626.400,3.343,0.207,0.423,0.643,6.409,6.615,6.738,8.878,28.013,0.299
325,640.200,3.169,0.202,0.420,0.591,6.170,6.383,6.576,7.936,10.091,0.316
330,657.400,3.160,0.199,0.408,0.600,6.144,6.281,6.420,8.123,18.694,0.316
335,557.000,3.728,0.189,0.430,0.663,6.389,7.438,11.221,16.160,33.570,0.268
340,635.400,3.174,0.202,0.402,0.582,6.220,6.366,6.503,7.837,11.494,0.315
345,631.200,3.215,0.190,0.385,0.525,6.307,6.502,6.625,8.006,9.810,0.311
350,610.600,3.314,0.201,0.400,0.588,6.418,6.599,6.714,8.798,15.716,0.302
355,575.600,3.505,0.202,0.400,0.582,6.149,6.443,9.288,15.901,36.717,0.285
360,630.400,3.308,0.206,0.406,0.668,6.245,6.600,6.735,9.955,25.552,0.302
365,642.400,3.174,0.200,0.381,0.532,6.319,6.501,6.611,8.043,10.325,0.315
370,637.000,3.235,0.203,0.387,0.559,6.311,6.545,6.620,8.025,12.363,0.309
375,559.600,3.655,0.200,0.419,0.638,6.472,6.760,9.177,14.577,26.275,0.274
380,624.000,3.262,0.207,0.413,0.631,6.101,6.351,6.955,10.477,19.160,0.307
385,628.000,3.288,0.198,0.401,0.603,6.281,6.624,6.752,8.618,14.824,0.304
390,634.600,3.243,0.200,0.402,0.576,6.213,6.367,6.511,9.173,24.706,0.308
395,642.200,3.158,0.206,0.393,0.549,6.249,6.484,6.604,7.900,11.095,0.317
400,559.400,3.604,0.193,0.400,0.572,6.228,6.710,10.034,14.019,32.164,0.277
405,654.000,3.172,0.204,0.388,0.609,6.106,6.254,6.320,7.683,14.296,0.315
410,644.800,3.172,0.195,0.389,0.531,6.166,6.349,6.465,7.757,10.387,0.315
415,599.200,3.375,0.209,0.402,0.583,6.318,6.612,6.741,9.474,32.184,0.296
420,557.400,3.538,0.202,0.399,0.599,6.256,6.527,9.709,12.728,19.541,0.283
425,630.000,3.299,0.194,0.403,0.586,6.316,6.609,6.777,8.406,12.550,0.303
430,653.800,3.083,0.196,0.387,0.548,6.097,6.247,6.339,7.750,10.191,0.324
435,657.800,3.130,0.191,0.405,0.594,6.131,6.294,6.405,7.840,11.783,0.320
440,583.000,3.444,0.200,0.410,0.600,6.345,6.684,7.817,13.151,32.598,0.290
445,604.000,3.443,0.198,0.431,0.642,6.373,6.627,8.531,11.845,17.913,0.290
450,634.000,3.304,0.203,0.393,0.567,6.426,6.634,6.784,8.380,15.599,0.303
455,643.600,3.133,0.187,0.391,0.582,6.097,6.271,6.359,7.777,10.663,0.319
460,642.400,3.154,0.199,0.401,0.559,6.144,6.301,6.435,7.830,15.122,0.317
465,548.000,3.785,0.205,0.401,0.591,6.343,7.783,10.430,13.976,44.796,0.264
470,640.400,3.180,0.192,0.364,0.514,6.298,6.499,6.617,8.463,10.555,0.314
475,609.000,3.297,0.193,0.371,0.551,6.430,6.638,6.768,8.479,30.063,0.303
480,631.200,3.142,0.187,0.373,0.556,6.102,6.279,6.404,8.003,27.474,0.318
485,599.800,3.337,0.204,0.399,0.573,6.182,6.498,9.383,11.996,22.370,0.300
490,626.800,3.278,0.194,0.388,0.531,6.365,6.636,6.796,10.516,41.861,0.305
495,649.400,3.178,0.195,0.356,0.573,6.256,6.433,6.523,7.851,11.292,0.315
500,659.400,3.237,0.195,0.445,0.654,6.384,6.586,6.698,8.179,10.283,0.309
505,622.200,3.300,0.205,0.462,0.687,6.411,6.647,6.806,8.326,10.692,0.303
510,562.800,3.559,0.195,0.414,0.570,6.179,7.113,10.131,15.744,33.842,0.281
515,631.200,3.270,0.199,0.397,0.575,6.312,6.646,6.776,8.766,21.774,0.306
520,638.600,3.157,0.209,0.401,0.568,6.310,6.449,6.553,7.845,9.767,0.317
525,649.200,3.027,0.203,0.389,0.528,6.285,6.528,6.630,8.176,11.191,0.330
530,560.200,3.618,0.198,0.380,0.518,6.331,6.758,9.588,14.139,37.921,0.276
535,648.000,3.098,0.199,0.385,0.525,6.127,6.331,6.507,8.151,13.335,0.323
540,619.000,3.336,0.196,0.411,0.610,6.307,6.613,6.767,11.931,21.101,0.300
545,669.000,3.153,0.205,0.441,0.647,6.217,6.402,6.521,8.383,27.777,0.317
550,573.000,3.570,0.204,0.413,0.599,6.310,6.655,9.870,13.706,34.266,0.280
555,608.400,3.272,0.197,0.409,0.588,6.258,6.586,6.756,9.862,18.362,0.306
560,659.600,3.142,0.193,0.410,0.609,6.107,6.312,6.420,7.803,10.618,0.318
565,644.600,3.151,0.201,0.463,0.676,6.139,6.293,6.388,7.758,10.172,0.317
570,604.600,3.326,0.192,0.426,0.659,6.304,6.560,6.715,8.345,42.939,0.301
575,549.600,3.670,0.194,0.431,0.609,6.452,7.450,9.850,14.140,29.956,0.273
580,597.200,3.375,0.203,0.448,0.718,6.425,6.648,6.788,8.258,10.568,0.296
585,662.600,3.094,0.207,0.459,0.642,6.106,6.264,6.367,7.799,10.027,0.323
590,661.600,3.143,0.188,0.443,0.665,6.128,6.324,6.475,7.884,11.347,0.318
595,549.600,3.603,0.205,0.383,0.539,6.246,6.531,9.693,15.998,34.200,0.278
