Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
380,1794,1794.000,118,6348,6532,5571,6653,6794,6884,9581,10530
381,1769,1769.000,91,6279,6460,5645,6609,6792,9277,11572,14403
382,1791,1791.000,113,6334,6499,5593,6622,6811,8134,8568,10084
383,1848,1848.000,101,6089,6275,5400,6547,6738,6889,9020,9965
384,1891,1891.000,93,5997,6152,5282,6248,6379,7469,10769,13982
385,1973,1973.000,111,5898,6100,5076,6186,6318,6396,7740,9101
386,1896,1896.000,106,5981,6119,5266,6215,6368,6468,10354,10712
387,1957,1957.000,105,5867,6043,5108,6127,6305,6412,8777,10125
388,1928,1928.000,94,5881,6025,5188,6121,6270,6409,9841,11307
389,1852,1852.000,99,5982,6179,5386,6271,6337,7698,13307,19135
390,1938,1938.000,101,5967,6204,5179,6265,6305,6348,9345,10176
391,1969,1969.000,104,5857,6020,5069,6083,6136,6192,7695,9198
392,1983,1983.000,87,5898,6089,5050,6164,6217,6296,7632,9107
393,1870,1870.000,111,6033,6181,5336,6304,6459,6608,10171,11469
394,1852,1852.000,114,6003,6139,5395,6273,6400,7374,12632,17916
395,1882,1882.000,111,6087,6246,5303,6363,6491,6585,8142,9469
396,1894,1894.000,121,6112,6294,5291,6377,6526,6580,8228,9649
397,1800,1800.000,119,6289,6543,5551,6653,6797,6863,9809,10625
398,1811,1811.000,102,6334,6488,5523,6568,6698,6791,9469,11677
399,1996,1996.000,126,5186,5398,5018,6475,6643,6798,19276,22194
400,1879,1879.000,122,5262,6094,5311,6235,6380,7573,19281,19411
401,1847,1847.000,111,6183,6331,5421,6428,6585,6690,8547,9674
402,1825,1825.000,116,6221,6399,5452,6503,6658,6722,8108,9581
403,1859,1859.000,106,6127,6300,5400,6391,6483,6621,9690,10779
404,1883,1883.000,90,6084,6240,5301,6310,6374,6459,8001,9471
405,1894,1894.000,99,6081,6256,5276,6344,6605,6918,7948,9328
406,1699,1699.000,110,6101,6235,5917,6306,6735,12799,23675,26561
407,1034,1034.000,102,9457,10046,9662,11733,14201,17823,20668,25651
408,1793,1793.000,99,6290,6436,5539,6561,6638,6834,9646,12856
409,1834,1834.000,103,6265,6400,5457,6533,6656,6772,8173,9545
410,1729,1729.000,116,6344,6453,5792,6598,6779,9529,11310,12748
411,1848,1848.000,104,6215,6416,5403,6575,6710,7980,8349,9512
412,1840,1840.000,123,6306,6513,5442,6652,6824,7812,8514,9873
413,1782,1782.000,118,6438,6586,5606,6649,6733,6844,9687,9944
414,1723,1723.000,124,6292,6533,5802,6643,6795,6887,10459,18180
415,1894,1894.000,115,6041,6198,5281,6280,6429,6481,9349,10094
416,1884,1884.000,96,6054,6214,5293,6266,6341,6504,9271,9330
417,1949,1949.000,104,5925,6114,5140,6221,6373,6447,8827,10739
418,1936,1936.000,108,5914,6067,5163,6151,6295,6369,7778,9250
419,1887,1887.000,103,5908,6096,5336,6190,6370,7606,12689,22046
420,1903,1903.000,109,5941,6151,5211,6273,6451,7584,9371,14184
421,1910,1910.000,110,6028,6222,5231,6325,6473,6526,8036,9762
422,1905,1905.000,88,6016,6205,5245,6307,6449,6526,7916,9548
423,1942,1942.000,112,5955,6099,5167,6172,6238,6333,7682,9277
424,1923,1923.000,106,5920,6088,5191,6159,6339,6444,8868,10389
425,1850,1850.000,123,5972,6131,5397,6207,6382,7858,12029,14684
426,1852,1852.000,97,6066,6205,5413,6303,6517,6577,9218,16131
427,1869,1869.000,115,6098,6252,5335,6368,6495,6590,9236,10296
428,1906,1906.000,94,6075,6262,5259,6344,6476,6539,8085,9477
429,1804,1804.000,86,6365,6597,5534,6701,6849,6933,8645,10050
430,1769,1769.000,118,6396,6551,5642,6649,6797,6982,9864,10789
431,2010,2010.000,99,5161,5497,4976,6518,6652,6738,7889,8267
432,1863,1863.000,125,5179,5745,5367,6276,6422,6594,20118,26726
433,1827,1827.000,139,6198,6375,5478,6490,6644,6730,9270,10360
434,1875,1875.000,112,6118,6310,5333,6431,6573,6662,8210,9616
435,1899,1899.000,127,6039,6211,5267,6325,6490,6591,9342,13448
436,1243,1243.000,91,6167,6464,8069,10930,15323,17917,24539,29414
437,1493,1493.000,115,6121,6255,6663,9466,11032,12329,15110,18013
438,1954,1954.000,110,5977,6185,5128,6278,6433,6506,8002,9262
439,1877,1877.000,122,6083,6235,5316,6391,6526,6661,7931,9274
440,1717,1717.000,89,6295,6531,5823,6708,8132,9934,11507,12166
441,1811,1811.000,110,6238,6392,5524,6549,6661,7919,9446,11324
442,1860,1860.000,118,6233,6430,5381,6559,6707,6859,8554,9882
443,1860,1860.000,111,6236,6431,5376,6535,6665,6764,8253,9632
444,1819,1819.000,118,6296,6500,5494,6592,6741,6846,9796,10304
445,1752,1752.000,112,6369,6545,5707,6693,6840,8308,12986,13475
446,1837,1837.000,99,6242,6524,5438,6612,6781,6859,8722,9925
447,1882,1882.000,121,6059,6206,5315,6310,6479,6591,9268,10208
448,1949,1949.000,110,5948,6138,5127,6225,6387,6437,7765,9446
449,1945,1945.000,88,5920,6123,5134,6216,6396,6476,7746,9175
450,1836,1836.000,110,5928,6090,5452,6195,6362,9110,14544,18113
451,1965,1965.000,111,5862,6042,5089,6109,6253,6313,8653,9271
452,1909,1909.000,111,5968,6200,5239,6307,6471,6532,7950,9421
453,1837,1837.000,132,6157,6248,5441,6332,6483,6530,7905,9261
454,1920,1920.000,84,5972,6168,5200,6240,6405,6452,9115,10154
455,1921,1921.000,126,5861,6039,5198,6117,6211,7127,12556,14174
456,1912,1912.000,107,6031,6183,5237,6291,6416,6465,7824,11289
457,1939,1939.000,122,5919,6112,5148,6209,6375,6466,9272,10282
458,1909,1909.000,112,6006,6173,5238,6288,6452,6493,8006,9552
459,1851,1851.000,117,6135,6270,5401,6389,6539,6596,7899,11016
460,1879,1879.000,106,6090,6279,5328,6388,6532,6682,9581,10266
461,1796,1796.000,126,6341,6540,5566,6645,6758,6864,8525,9727
462,1826,1826.000,126,6350,6534,5473,6599,6672,6772,8438,9893
463,2048,2048.000,115,5154,5362,4882,6476,6670,6802,8281,9315
464,1949,1949.000,119,5213,6029,5124,6216,6359,6477,19824,30385
465,1262,1262.000,110,6241,6449,7968,10761,12676,17640,28755,35501
466,1476,1476.000,109,6158,6326,6750,9535,11406,12407,17811,18153
467,1871,1871.000,107,6090,6234,5341,6315,6467,6553,9310,10277
468,1889,1889.000,101,6084,6237,5287,6304,6422,6497,7958,9321
469,1775,1775.000,115,6180,6317,5636,6480,7021,9191,11217,12096
470,1838,1838.000,127,6161,6313,5433,6418,6653,7831,9395,11863
471,1851,1851.000,123,6131,6280,5406,6457,6586,6787,8201,9529
472,1785,1785.000,111,6392,6548,5596,6682,6838,7058,8474,9887
473,1843,1843.000,107,6257,6442,5428,6531,6702,6780,9260,10163
474,1837,1837.000,101,6236,6431,5437,6521,6708,6836,9626,10640
475,1812,1812.000,108,6279,6404,5521,6495,6649,6708,8272,9571
476,1732,1732.000,108,6413,6598,5771,6701,6843,8474,13448,15997
477,1789,1789.000,130,6403,6543,5589,6657,6817,6904,9569,10578
478,1822,1822.000,100,6135,6364,5493,6538,6713,6782,8269,9474
479,1915,1915.000,84,6027,6218,5217,6307,6413,6469,8664,10576
480,1892,1892.000,113,6023,6187,5285,6254,6423,6500,10022,13145
481,1852,1852.000,111,5862,6044,5392,6131,6306,7550,22627,29687
482,1981,1981.000,123,5854,6037,5056,6127,6294,6392,7597,9241
483,1906,1906.000,120,5960,6106,5239,6207,6320,6393,7869,9219
484,1883,1883.000,115,5992,6182,5312,6283,6455,6522,9281,9968
485,1844,1844.000,120,6073,6218,5428,6368,6530,7701,10698,10927
486,1827,1827.000,108,6035,6203,5463,6309,6472,6639,14538,16632
487,1929,1929.000,99,5935,6104,5191,6203,6356,6497,9053,10105
488,1943,1943.000,93,5942,6134,5133,6220,6355,6442,7838,9364
489,1908,1908.000,107,6015,6152,5247,6225,6331,6443,7856,9439
490,1909,1909.000,113,5998,6166,5230,6264,6442,6534,9357,10421
491,1889,1889.000,124,6067,6245,5303,6335,6487,6541,9079,9646
492,1843,1843.000,111,6183,6331,5418,6459,6585,6667,8080,9497
493,1835,1835.000,104,6289,6542,5458,6669,6813,6920,8604,10627
494,1669,1669.000,111,6417,6569,6083,6712,7018,11029,14576,40649
495,1058,1058.000,108,9108,9681,9284,11556,13863,17740,21137,23847
496,1837,1837.000,103,6084,6251,5452,6358,6499,7703,10877,12053
497,1848,1848.000,119,6088,6205,5389,6332,6460,6556,9134,10322
498,1813,1813.000,94,6067,6173,5540,6311,6549,9236,10994,12506
499,1870,1870.000,120,6083,6263,5333,6355,6522,6907,9234,9714
500,1871,1871.000,113,6079,6276,5345,6377,6551,7323,9405,10412
501,1874,1874.000,125,6103,6263,5328,6350,6509,6577,8005,9661
502,1889,1889.000,95,6074,6258,5300,6346,6493,6592,7902,9397
503,1849,1849.000,118,6133,6306,5394,6442,6617,6704,9637,11212
504,1816,1816.000,127,6309,6437,5524,6559,6668,6786,9585,10530
505,1861,1861.000,125,6202,6387,5363,6487,6631,6684,8250,9808
506,1801,1801.000,107,6288,6436,5635,6526,6712,6864,12885,23552
507,1783,1783.000,109,6300,6514,5520,6646,6828,7005,9929,13976
508,1805,1805.000,120,6346,6508,5542,6623,6811,6913,9447,9846
509,1768,1768.000,118,6423,6547,5656,6685,6857,6969,8393,9814
510,1820,1820.000,114,6172,6408,5482,6615,6785,6894,9850,10378
511,1890,1890.000,105,6001,6165,5295,6218,6266,6410,7886,10951
512,1792,1792.000,111,5946,6085,5578,6188,6343,7500,21047,31601
513,1938,1938.000,129,5901,6076,5173,6180,6331,6404,8979,9211
514,1939,1939.000,101,5845,6014,5151,6079,6384,6522,8617,9978
515,1961,1961.000,112,5840,6016,5082,6097,6249,6300,7716,8977
516,1896,1896.000,112,6057,6237,5275,6325,6482,6542,7997,9326
517,1885,1885.000,110,5868,6042,5312,6149,6327,7642,12342,18396
518,1943,1943.000,102,5892,6042,5151,6122,6250,6333,8611,9118
519,1948,1948.000,118,5919,6112,5130,6202,6356,6454,7799,9378
520,1912,1912.000,111,5985,6160,5220,6265,6420,6497,8913,10304
521,1953,1953.000,116,5895,6078,5129,6172,6285,6358,7635,9154
522,1876,1876.000,102,6085,6252,5324,6346,6501,6589,8038,9403
523,1871,1871.000,128,6089,6255,5346,6346,6510,6588,9536,10255
524,995,995.000,118,9055,9799,10036,11913,17272,18085,40239,45206
525,1696,1696.000,110,6194,6350,5898,6539,9427,10825,12567,17889
526,1859,1859.000,111,6205,6364,5382,6478,6588,6644,8181,9393
527,1844,1844.000,125,6109,6254,5422,6368,6569,7716,10732,13445
528,1800,1800.000,111,6108,6254,5552,6397,7305,7900,10838,12196
529,1872,1872.000,113,6111,6277,5342,6387,6554,7764,8391,9560
530,1882,1882.000,132,6077,6249,5302,6333,6491,6565,9331,10215
531,1913,1913.000,122,6047,6216,5227,6300,6455,6553,7994,9364
532,1904,1904.000,115,6066,6245,5247,6329,6507,6585,7864,9457
533,1844,1844.000,110,6125,6262,5432,6342,6504,6574,9584,10203
534,1896,1896.000,112,6005,6205,5272,6288,6452,6514,7946,18583
535,1833,1833.000,131,6197,6418,5454,6572,6716,6812,8359,11386
536,1844,1844.000,100,6247,6384,5435,6554,6676,6799,9486,9852
537,1757,1757.000,107,6228,6349,5666,6511,6687,7964,12657,18206
538,1903,1903.000,117,6138,6336,5263,6502,6634,6734,8244,9270
539,1787,1787.000,123,6380,6540,5596,6623,6755,6837,8335,9870
540,1813,1813.000,112,6327,6500,5514,6615,6767,6911,9668,10612
541,1819,1819.000,97,6318,6464,5494,6578,6727,6832,8291,9683
542,1756,1756.000,127,6064,6215,5694,6407,6572,7644,24162,29211
543,1922,1922.000,102,5931,6091,5204,6193,6363,6439,9212,9418
544,1929,1929.000,117,5909,6040,5181,6134,6274,6355,8907,9968
545,1934,1934.000,122,5895,6020,5168,6089,6248,6314,7572,8946
546,1949,1949.000,109,5916,6075,5125,6179,6336,6398,7901,9086
547,1883,1883.000,118,5863,6022,5331,6156,6326,7614,12512,18721
548,1912,1912.000,112,5958,6142,5201,6216,6415,6464,9143,10232
549,1938,1938.000,116,5941,6115,5158,6209,6341,6407,7748,9375
550,1923,1923.000,120,5966,6114,5200,6209,6346,6417,8943,10231
551,1887,1887.000,110,5991,6094,5310,6180,6238,6277,7767,9249
552,1913,1913.000,118,6000,6182,5220,6251,6381,6494,7757,9300
553,1065,1065.000,129,6286,9981,9427,11853,13876,18316,27269,34499
554,1580,1580.000,108,6381,6558,6295,6794,10999,11586,12909,13167
555,1943,1943.000,107,5226,6353,5148,6560,6675,6779,8284,8725
556,1935,1935.000,102,5223,5486,5191,6143,6362,7857,19011,36240
557,1784,1784.000,120,6156,6338,5579,6464,6996,8059,10789,11786
558,1854,1854.000,100,6145,6284,5397,6410,6570,6751,7999,9580
559,1876,1876.000,109,6097,6265,5324,6336,6511,6642,9214,9518
560,1829,1829.000,129,6165,6261,5472,6378,6495,6602,9371,10157
561,1894,1894.000,131,5993,6170,5265,6253,6432,6475,7848,9036
562,1871,1871.000,128,6074,6215,5354,6298,6461,6591,9329,9470
563,1864,1864.000,122,6105,6248,5357,6363,6486,6539,9274,10353
564,1909,1909.000,100,6051,6222,5253,6329,6452,6507,7886,9509
565,1863,1863.000,131,6112,6242,5349,6342,6493,6561,9059,9764
566,1868,1868.000,109,6117,6247,5354,6349,6537,6670,8069,9444
567,1781,1781.000,127,6306,6466,5620,6550,6658,6806,9796,10453
568,1785,1785.000,111,6201,6360,5589,6457,6656,6819,12909,25542
569,1864,1864.000,124,6218,6404,5367,6486,6656,6748,8266,9611
570,1796,1796.000,117,6318,6509,5568,6609,6779,6979,9483,10682
571,1811,1811.000,98,6336,6511,5535,6626,6769,6850,9619,9963
572,1790,1790.000,117,6374,6545,5566,6669,6835,7020,9345,10021
573,1709,1709.000,110,6070,6374,5852,6581,7611,9088,23283,30093
574,1945,1945.000,126,5907,6061,5140,6145,6311,6370,7851,9362
575,1916,1916.000,109,5940,6062,5222,6156,6293,6396,7845,9292
576,1912,1912.000,117,5934,6067,5233,6154,6305,6374,7784,9318
577,1955,1955.000,106,5835,6022,5109,6095,6273,6447,9163,9994
578,1837,1837.000,105,5954,6089,5449,6216,6371,6587,16142,26753
579,1860,1860.000,109,6082,6237,5367,6302,6477,6537,7907,9470
580,1924,1924.000,124,5907,6083,5201,6238,6387,6551,9104,10315
581,1970,1970.000,108,5858,6061,5065,6149,6284,6345,7636,9104
582,1179,1179.000,126,6168,9491,8513,11231,12771,14364,18032,19294
583,1687,1687.000,135,6106,6250,5896,6434,9446,10904,13351,18234
584,1895,1895.000,110,6083,6260,5290,6339,6484,6539,8136,9501
585,1786,1786.000,107,6185,6342,5607,6604,6879,9505,12377,13519
586,1772,1772.000,118,6446,6625,5629,6720,6867,6982,8561,9906
587,1969,1969.000,109,5167,5422,5080,6570,6727,7024,10321,19738
588,1798,1798.000,113,5243,6133,5548,6294,6495,8033,20945,22661
589,1814,1814.000,107,6305,6438,5518,6563,6711,6764,8243,11609
590,1830,1830.000,105,6235,6397,5466,6514,6662,6727,9567,10675
591,1864,1864.000,111,6142,6296,5357,6405,6535,6640,9395,9744
592,1854,1854.000,123,6180,6353,5395,6465,6619,6710,8063,9802
593,1886,1886.000,111,6086,6282,5305,6381,6547,6624,9331,10559
594,1876,1876.000,113,6095,6240,5335,6345,6505,6585,8475,9510
595,1861,1861.000,114,6108,6274,5373,6384,6543,6617,9479,11247
596,1878,1878.000,96,6120,6284,5313,6348,6418,6540,8032,9411
597,1841,1841.000,110,6122,6242,5429,6358,6524,6598,9204,10391
598,1873,1873.000,92,6108,6272,5340,6396,6531,6622,8098,9579
599,1755,1755.000,116,6223,6420,5660,6559,6727,8098,15123,20364
