Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
250,506.800,2.955,0.107,0.192,0.230,6.432,6.608,6.717,8.233,10.373,0.338
255,494.800,3.005,0.095,0.186,0.227,6.519,6.656,6.782,8.362,10.544,0.333
260,463.400,3.134,0.098,0.185,0.222,6.232,6.489,9.451,13.678,29.270,0.319
265,528.600,2.779,0.097,0.185,0.219,6.216,6.363,6.468,8.093,14.592,0.360
270,521.000,2.896,0.102,0.190,0.223,6.353,6.628,6.732,8.435,20.929,0.345
275,507.200,2.672,0.094,0.186,0.215,6.274,6.428,6.522,7.824,10.105,0.374
280,523.000,2.944,0.097,0.195,0.236,6.308,6.542,6.656,8.016,10.774,0.340
285,518.600,2.919,0.091,0.201,0.247,6.417,6.584,6.681,7.566,10.579,0.343
290,466.200,3.173,0.104,0.202,0.243,6.118,6.648,10.161,14.860,36.327,0.315
295,534.400,2.726,0.112,0.203,0.242,6.169,6.322,6.420,7.784,12.034,0.367
300,509.000,2.739,0.092,0.202,0.241,6.287,6.586,6.687,8.572,19.917,0.365
305,535.000,2.804,0.098,0.190,0.238,6.260,6.442,6.544,7.834,10.366,0.357
310,529.600,2.771,0.103,0.200,0.242,6.231,6.358,6.475,7.848,10.090,0.361
315,498.600,3.104,0.084,0.190,0.238,6.348,6.574,6.736,12.892,28.547,0.322
320,504.600,2.972,0.094,0.193,0.235,6.101,6.333,9.131,12.072,18.193,0.337
325,535.000,2.791,0.085,0.195,0.234,6.099,6.285,6.411,8.726,14.663,0.358
330,519.200,2.820,0.107,0.197,0.233,6.249,6.557,6.637,8.208,14.858,0.355
335,531.600,2.854,0.093,0.195,0.237,6.301,6.504,6.612,8.200,34.341,0.350
340,558.400,2.868,0.110,0.198,0.239,6.283,6.408,6.538,8.084,10.396,0.349
345,461.800,3.409,0.097,0.195,0.239,6.306,6.617,10.074,18.205,39.532,0.293
350,510.600,2.955,0.108,0.195,0.236,6.246,6.554,6.761,9.463,13.990,0.338
355,553.200,2.736,0.093,0.192,0.232,6.115,6.262,6.393,7.700,13.677,0.365
360,533.000,2.877,0.099,0.194,0.239,6.201,6.348,6.421,7.902,12.593,0.348
365,499.800,2.926,0.099,0.192,0.238,6.387,6.645,6.771,8.481,20.531,0.342
370,539.800,2.886,0.098,0.198,0.246,6.244,6.410,6.541,8.066,9.991,0.347
375,453.200,3.190,0.095,0.203,0.242,6.246,6.493,9.520,13.865,34.875,0.313
380,506.600,2.803,0.091,0.183,0.227,6.383,6.602,6.745,8.808,14.403,0.357
385,535.600,2.677,0.094,0.185,0.228,6.083,6.230,6.322,8.878,19.135,0.374
390,553.800,2.785,0.087,0.179,0.225,6.114,6.267,6.336,7.802,17.916,0.359
395,527.400,2.788,0.102,0.191,0.232,6.338,6.593,6.724,8.387,22.194,0.359
400,518.600,2.836,0.090,0.199,0.244,6.296,6.428,6.542,8.051,19.309,0.353
405,463.600,3.237,0.099,0.170,0.213,6.367,6.637,9.531,13.388,26.550,0.309
410,499.600,3.018,0.104,0.195,0.238,6.510,6.670,6.819,9.644,16.376,0.331
415,536.600,2.754,0.096,0.192,0.231,6.135,6.279,6.379,8.080,22.046,0.363
420,548.000,2.760,0.088,0.193,0.233,6.154,6.307,6.445,7.706,10.389,0.362
425,516.600,2.802,0.086,0.193,0.237,6.251,6.520,6.694,8.096,14.550,0.357
430,514.200,2.791,0.099,0.199,0.244,6.309,6.557,6.671,8.173,20.257,0.358
435,487.200,3.115,0.091,0.190,0.231,6.233,6.488,9.347,15.477,29.414,0.321
440,523.800,2.906,0.089,0.195,0.236,6.448,6.636,6.762,8.600,11.536,0.344
445,548.200,2.863,0.088,0.194,0.236,6.240,6.556,6.717,8.301,13.259,0.349
450,537.400,2.895,0.084,0.193,0.232,6.155,6.309,6.445,8.004,16.578,0.345
455,535.200,2.741,0.107,0.187,0.219,6.158,6.336,6.434,7.799,13.060,0.365
460,534.800,2.759,0.106,0.190,0.225,6.280,6.582,6.679,8.195,30.174,0.362
465,456.200,3.226,0.101,0.187,0.225,6.295,6.596,9.744,13.543,35.341,0.310
470,509.600,2.865,0.101,0.192,0.227,6.405,6.583,6.720,8.229,10.629,0.349
475,492.200,2.897,0.084,0.189,0.225,6.431,6.633,6.770,8.536,14.923,0.345
480,523.400,2.736,0.111,0.189,0.224,6.098,6.258,6.375,8.523,29.682,0.366
485,526.200,2.858,0.093,0.190,0.234,6.177,6.324,6.448,7.905,16.632,0.350
490,506.800,2.816,0.104,0.194,0.238,6.319,6.592,6.743,9.478,40.648,0.355
495,469.600,3.236,0.094,0.199,0.249,6.255,6.521,9.320,12.085,23.825,0.309
500,523.800,2.876,0.095,0.204,0.246,6.303,6.489,6.594,8.031,10.494,0.348
505,502.200,2.914,0.107,0.192,0.234,6.478,6.666,6.815,8.380,22.846,0.343
510,513.400,2.859,0.101,0.198,0.240,6.127,6.349,6.603,7.897,31.601,0.350
515,544.000,2.718,0.102,0.195,0.233,6.064,6.245,6.366,7.772,18.396,0.368
520,475.000,3.067,0.102,0.198,0.238,6.211,6.468,9.049,13.343,40.397,0.326
525,522.000,3.016,0.110,0.190,0.230,6.316,6.494,6.625,9.585,17.805,0.332
530,534.400,2.800,0.110,0.191,0.224,6.233,6.387,6.497,7.931,18.527,0.357
535,527.600,2.968,0.100,0.189,0.226,6.429,6.617,6.730,8.191,18.198,0.337
540,499.800,2.851,0.097,0.190,0.226,6.209,6.514,6.660,8.308,26.697,0.351
545,544.600,2.772,0.109,0.185,0.223,6.073,6.230,6.336,7.610,12.082,0.361
550,460.000,3.306,0.108,0.186,0.227,6.198,6.641,9.919,13.085,34.296,0.302
555,532.600,2.918,0.100,0.188,0.232,6.270,6.515,6.652,9.256,19.798,0.343
560,518.600,2.940,0.100,0.194,0.233,6.233,6.407,6.478,7.844,10.147,0.340
565,516.400,2.984,0.109,0.189,0.228,6.365,6.521,6.645,8.269,25.522,0.335
570,515.800,3.012,0.098,0.191,0.227,6.469,6.656,6.842,9.270,30.082,0.332
575,527.400,2.924,0.105,0.204,0.252,6.091,6.260,6.337,7.654,22.917,0.342
580,500.400,3.185,0.110,0.205,0.249,6.219,6.478,9.501,12.417,19.135,0.314
585,515.000,2.881,0.107,0.203,0.243,6.340,6.665,6.818,10.285,22.661,0.347
590,528.400,2.911,0.105,0.200,0.249,6.322,6.496,6.591,7.914,10.675,0.343
595,501.000,2.846,0.092,0.199,0.242,6.295,6.449,6.558,8.063,20.321,0.351
