Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
380,1145,1145.000,109,6117,9302,8759,11630,15283,20788,26783,30836
381,1591,1591.000,135,6089,6266,6268,9126,10771,11744,12278,15307
382,1915,1915.000,108,6061,6242,5220,6331,6462,6538,7855,8006
383,1860,1860.000,102,6095,6223,5379,6319,6468,6531,9267,10182
384,1803,1803.000,113,6086,6253,5556,6419,7767,9331,11788,12127
385,1815,1815.000,112,6225,6356,5497,6587,6796,6934,8330,9615
386,1769,1769.000,127,6298,6462,5657,6619,6780,7968,12966,14040
387,1790,1790.000,105,6241,6409,5569,6486,6637,6769,9672,22867
388,1826,1826.000,124,6316,6443,5491,6645,6738,6824,8273,12062
389,1794,1794.000,128,6384,6554,5565,6639,6714,6900,10802,11772
390,1816,1816.000,126,6342,6499,5512,6556,6608,6637,8345,9783
391,1827,1827.000,117,6243,6471,5457,6543,6609,6691,9542,9921
392,1899,1899.000,119,6000,6178,5274,6236,6302,6377,11485,13654
393,1893,1893.000,109,5978,6116,5274,6202,6345,6420,9165,10263
394,1909,1909.000,114,5941,6072,5244,6165,6317,6383,8909,9347
395,1923,1923.000,104,5956,6100,5205,6172,6325,6389,7670,9006
396,1944,1944.000,101,5876,6025,5132,6091,6211,6267,8999,10186
397,1953,1953.000,138,5888,6053,5124,6129,6267,6334,7685,9112
398,1889,1889.000,113,5995,6138,5287,6290,6365,6575,7897,8893
399,1869,1869.000,110,6057,6204,5349,6259,6308,6406,9303,10162
400,1905,1905.000,124,6010,6187,5246,6242,6428,6470,8883,9258
401,1977,1977.000,119,5877,6064,5067,6140,6258,6331,7780,9095
402,1928,1928.000,120,5932,6097,5180,6169,6234,6320,9114,10705
403,1959,1959.000,118,5895,6079,5111,6155,6234,6305,7757,9219
404,1872,1872.000,116,5998,6134,5330,6196,6270,6378,9216,16127
405,1906,1906.000,93,5999,6154,5243,6242,6380,6452,7963,9185
406,1918,1918.000,109,6004,6177,5223,6254,6358,6483,8812,10494
407,1873,1873.000,110,6102,6246,5335,6312,6366,6410,7980,9397
408,1864,1864.000,107,6136,6325,5356,6514,6658,6760,8354,9567
409,1126,1126.000,108,6493,6970,8918,10979,15648,21292,33424,37841
410,1505,1505.000,112,6134,6320,6618,9569,11022,12127,13408,17862
411,1892,1892.000,97,6072,6238,5284,6341,6480,6533,7853,9458
412,1871,1871.000,111,6088,6237,5352,6368,6504,6569,9522,10332
413,1804,1804.000,92,6067,6247,5531,6334,6577,8163,11947,18002
414,1886,1886.000,103,6077,6281,5299,6368,6562,6802,9258,9673
415,1852,1852.000,105,6165,6314,5392,6449,6592,6664,8154,9389
416,1896,1896.000,98,6081,6263,5285,6353,6520,6580,9414,10398
417,1733,1733.000,93,6201,6402,5778,6549,6719,7934,23693,29289
418,1801,1801.000,85,6340,6464,5537,6548,6664,6732,8329,9625
419,1853,1853.000,110,6208,6407,5402,6505,6682,6769,9680,10399
420,1808,1808.000,114,6343,6540,5524,6641,6793,7068,9457,9925
421,1782,1782.000,119,6427,6547,5603,6653,6768,6924,8628,10053
422,1757,1757.000,111,6258,6538,5694,6665,6856,7944,12453,12614
423,1900,1900.000,111,6025,6181,5265,6258,6426,6493,9157,10315
424,1884,1884.000,125,6008,6157,5308,6223,6399,6441,7827,9190
425,1943,1943.000,106,5951,6137,5141,6231,6408,6482,8748,9347
426,1938,1938.000,118,5896,6078,5159,6183,6337,6417,9223,10032
427,1940,1940.000,123,5888,6044,5152,6120,6276,6362,7729,9307
428,1904,1904.000,119,5933,6067,5253,6162,6291,6370,8531,9085
429,1930,1930.000,105,5892,6032,5177,6141,6242,6350,8843,10047
430,1896,1896.000,105,6013,6186,5269,6240,6287,6326,7847,9383
431,1866,1866.000,114,6086,6231,5365,6298,6483,6538,8006,9361
432,1907,1907.000,133,5957,6134,5253,6251,6314,6489,9316,11531
433,1964,1964.000,109,5883,6055,5084,6143,6278,6346,8928,9221
434,1893,1893.000,107,5981,6116,5290,6234,6606,6794,7737,9194
435,1887,1887.000,121,6006,6190,5287,6295,6464,6542,9177,10400
436,1938,1938.000,107,5923,6119,5166,6202,6332,6422,9310,10708
437,1913,1913.000,106,5953,6105,5217,6233,6389,6497,7709,9219
438,1404,1404.000,100,6169,6301,7150,6587,12692,18329,29483,49312
439,1139,1139.000,102,6343,9691,8727,11344,12649,17981,18422,18576
440,1862,1862.000,101,6178,6329,5383,6445,6575,6646,8156,9418
441,1827,1827.000,101,6220,6327,5477,6449,6578,6670,8298,9649
442,1772,1772.000,94,6192,6331,5634,6462,6766,9613,12235,13733
443,1783,1783.000,89,6167,6293,5619,6442,6770,8066,12115,13976
444,1817,1817.000,100,6134,6270,5499,6392,6549,7806,10909,12175
445,1887,1887.000,94,6110,6317,5286,6415,6549,6646,8121,9663
446,1885,1885.000,112,6071,6247,5303,6347,6482,6577,9464,10194
447,1845,1845.000,109,6142,6286,5418,6415,6566,6619,9424,9688
448,1711,1711.000,111,6244,6411,5855,6561,6686,8042,22601,34189
449,1787,1787.000,104,6299,6434,5591,6552,6668,6770,9783,10498
450,1796,1796.000,95,6290,6409,5550,6529,6648,6747,8128,9837
451,1867,1867.000,92,6214,6416,5372,6595,6721,6881,9701,10012
452,1761,1761.000,96,6458,6601,5690,6701,6827,6951,9787,10668
453,1730,1730.000,119,6407,6517,5757,6634,6780,8151,12541,13360
454,1852,1852.000,119,6110,6247,5404,6477,6651,6790,9191,9591
455,1916,1916.000,107,6033,6217,5223,6270,6400,6484,7912,9334
456,1930,1930.000,112,5953,6137,5171,6208,6288,6411,9156,10076
457,1936,1936.000,129,5925,6097,5173,6222,6357,6421,8830,9423
458,1926,1926.000,110,5939,6108,5174,6166,6251,6376,7675,9152
459,1963,1963.000,105,5878,6065,5109,6142,6294,6394,9003,10225
460,1939,1939.000,116,5880,6043,5156,6137,6285,6346,7701,9039
461,1918,1918.000,100,5897,6055,5205,6179,6384,6886,7805,9049
462,1874,1874.000,99,6056,6214,5335,6305,6460,6789,9219,10145
463,1920,1920.000,87,5992,6152,5209,6200,6311,6432,7837,9243
464,1916,1916.000,92,5958,6125,5219,6208,6344,6428,8828,9273
465,1919,1919.000,108,5929,6086,5197,6180,6343,6396,9107,10085
466,1933,1933.000,94,5922,6076,5183,6143,6212,6340,7811,9195
467,1859,1859.000,91,5949,6136,5397,6303,6506,7913,12883,14186
468,942,942.000,94,9829,11130,10570,12739,18186,20280,36587,40507
469,1806,1806.000,113,5121,5454,5526,6586,8384,11190,14142,15850
470,1985,1985.000,104,5174,5410,5041,6180,6294,6442,18589,36784
471,1818,1818.000,108,6121,6317,5501,6513,6710,8436,11422,18200
472,1835,1835.000,108,6208,6402,5451,6562,6723,7954,9442,10455
473,1840,1840.000,99,6172,6326,5437,6450,6616,7817,9287,9718
474,1849,1849.000,106,6200,6331,5407,6481,6627,6731,8366,9711
475,1876,1876.000,105,6119,6297,5325,6403,6512,6591,8297,9469
476,1887,1887.000,118,6067,6265,5298,6363,6531,6631,9296,10434
477,1898,1898.000,120,6079,6269,5277,6372,6511,6635,7966,11293
478,1890,1890.000,100,6116,6307,5282,6408,6524,6593,7946,9468
479,1650,1650.000,127,6346,6558,6067,6687,6883,9939,20171,31210
480,1867,1867.000,90,6188,6382,5358,6492,6652,6734,9309,9807
481,1808,1808.000,103,6303,6469,5528,6613,6766,6992,9454,9971
482,1858,1858.000,100,6210,6405,5380,6510,6672,6732,9642,10290
483,1818,1818.000,110,6268,6412,5493,6555,6673,6838,8413,9710
484,1736,1736.000,127,6366,6526,5746,6609,6777,8269,12476,12719
485,1847,1847.000,93,6338,6542,5426,6633,6774,6846,8496,9801
486,1876,1876.000,110,6036,6212,5314,6341,6487,6632,8926,10329
487,1898,1898.000,99,6016,6172,5271,6232,6369,6448,8221,9257
488,1943,1943.000,101,5979,6173,5156,6253,6383,6454,8483,9214
489,1912,1912.000,105,5977,6118,5229,6212,6351,6419,9169,10101
490,1954,1954.000,121,5892,6060,5114,6147,6296,6373,7778,9085
491,1929,1929.000,91,5935,6075,5184,6171,6295,6362,7766,9057
492,1939,1939.000,88,5936,6070,5148,6179,6313,6373,9035,10025
493,1940,1940.000,99,5886,6020,5149,6103,6242,6332,7718,9232
494,1903,1903.000,98,6047,6212,5268,6312,6462,6527,9161,9660
495,1871,1871.000,99,6072,6229,5333,6278,6374,6530,9403,10221
496,1908,1908.000,94,5971,6153,5238,6219,6370,6438,7752,9306
497,1183,1183.000,71,6070,9321,8460,10867,13281,16227,25887,30890
498,1612,1612.000,115,6225,6351,6213,6585,10703,11002,12292,13452
499,1825,1825.000,107,6175,6315,5462,6505,6619,6677,8357,10232
500,1814,1814.000,101,6323,6518,5526,6625,6780,6918,9611,16387
501,1692,1692.000,92,6397,6603,5885,6718,7806,9960,12152,18369
502,1993,1993.000,121,5195,5429,5014,6005,6292,6488,15626,36682
503,1906,1906.000,113,6082,6313,5265,6421,6569,6675,8972,10581
504,1850,1850.000,113,6151,6351,5393,6454,6624,6742,9025,9770
505,1859,1859.000,105,6136,6273,5369,6371,6504,6595,7824,9682
506,1910,1910.000,118,6036,6239,5259,6370,6478,6549,9138,10268
507,1873,1873.000,119,6037,6215,5317,6326,6480,6543,9262,9508
508,1842,1842.000,118,6133,6241,5438,6358,6460,6521,9277,10165
509,1733,1733.000,117,6077,6227,5778,6345,6498,10135,21049,25079
510,1881,1881.000,117,6079,6244,5309,6392,6561,6671,7933,9422
511,1791,1791.000,111,6318,6515,5562,6637,6760,6886,9365,9898
512,1839,1839.000,123,6214,6382,5455,6534,6681,6754,9414,10584
513,1826,1826.000,112,6225,6385,5469,6524,6694,6945,9151,9614
514,1808,1808.000,122,6184,6391,5532,6507,6651,6762,18528,24942
515,1833,1833.000,99,6336,6544,5445,6657,6812,6877,8473,9782
516,1813,1813.000,103,6322,6514,5530,6628,6810,7031,9422,10750
517,1826,1826.000,116,6255,6484,5479,6585,6737,6813,8392,9670
518,1872,1872.000,103,6036,6207,5331,6291,6451,6562,9183,9548
519,1897,1897.000,111,5982,6169,5257,6244,6421,6485,9072,10950
520,1927,1927.000,107,5911,6109,5196,6195,6415,6504,7774,9143
521,1946,1946.000,122,5902,6112,5147,6209,6382,6439,8858,9237
522,1939,1939.000,104,5882,6077,5153,6187,6349,6419,8910,10327
523,1940,1940.000,106,5864,5993,5140,6093,6229,6342,9060,10120
524,1957,1957.000,98,5888,6034,5117,6158,6322,6393,7659,9304
525,1938,1938.000,97,5893,6027,5156,6134,6276,6388,8854,10154
526,1481,1481.000,112,6075,6235,6760,7882,12033,13501,22978,27565
527,1364,1364.000,125,6065,6430,7324,10577,11829,12635,17758,18680
528,1924,1924.000,106,5969,6133,5188,6223,6371,6429,7861,9421
529,1928,1928.000,108,5984,6173,5200,6254,6368,6480,9133,10046
530,1785,1785.000,113,6070,6204,5595,6342,7666,8682,12477,13634
531,1797,1797.000,119,6243,6374,5564,6630,6828,7991,9677,10204
532,1789,1789.000,115,6410,6587,5586,6705,6879,7739,9708,10679
533,1944,1944.000,116,5178,6381,5144,6563,6730,6881,8682,10001
534,1895,1895.000,120,5217,5466,5274,6252,6426,7665,20400,25394
535,1842,1842.000,101,6170,6356,5424,6499,6636,6708,9625,9861
536,1841,1841.000,109,6177,6301,5434,6423,6547,6618,9583,10148
537,1881,1881.000,120,6070,6254,5303,6362,6512,6641,9500,11061
538,1898,1898.000,97,6103,6305,5271,6412,6546,6615,8120,9747
539,1854,1854.000,110,6131,6231,5399,6355,6475,6528,9286,10463
540,1691,1691.000,120,6101,6230,5908,6395,6545,7933,28117,34811
541,1896,1896.000,114,6074,6254,5280,6336,6458,6574,8229,9446
542,1816,1816.000,114,6202,6358,5499,6529,6712,6793,10041,10659
543,1815,1815.000,103,6287,6436,5502,6558,6755,7442,9208,9756
544,1847,1847.000,98,6207,6372,5421,6495,6713,7394,9396,10839
545,1775,1775.000,110,6260,6415,5625,6542,6691,6761,13410,18797
546,1786,1786.000,128,6381,6512,5607,6598,6766,6875,9717,10654
547,1825,1825.000,96,6316,6467,5480,6539,6659,6762,8372,10039
548,1825,1825.000,116,6321,6536,5478,6671,6804,6865,8555,11607
549,1838,1838.000,116,6071,6325,5432,6517,6585,6653,9861,10465
550,1934,1934.000,122,5975,6165,5179,6252,6391,6445,7810,9438
551,1882,1882.000,113,6044,6185,5306,6265,6428,6493,7777,10733
552,1926,1926.000,121,5975,6128,5194,6213,6365,6439,8987,10342
553,1981,1981.000,101,5849,6047,5036,6138,6301,6363,7755,9363
554,1931,1931.000,111,5905,6063,5192,6178,6320,6402,9016,16854
555,1828,1828.000,102,5929,6079,5495,6171,7252,9885,13252,13528
556,1056,1056.000,118,9087,10368,9388,11516,12987,14990,31514,38206
557,1941,1941.000,111,5924,6062,5171,6145,6268,6320,7780,9251
558,1880,1880.000,115,5961,6134,5298,6215,6360,7418,10469,13564
559,1821,1821.000,125,6000,6170,5506,6300,6491,8908,11947,19300
560,1850,1850.000,108,6026,6165,5411,6284,6472,7610,10417,10801
561,1869,1869.000,115,6075,6276,5337,6385,6539,6642,9153,9385
562,1868,1868.000,110,6137,6315,5349,6440,6572,6647,9630,10715
563,1858,1858.000,97,6184,6367,5370,6570,6688,6840,8544,9925
564,1823,1823.000,105,6362,6562,5485,6640,6740,6864,9845,10112
565,1977,1977.000,95,5200,5951,5068,6622,6779,6923,8395,9501
566,1919,1919.000,110,5245,6054,5219,6284,6438,6524,19873,36155
567,1866,1866.000,105,6168,6349,5355,6502,6679,6758,9124,9588
568,1831,1831.000,105,6195,6367,5441,6479,6630,6718,8093,9547
569,1885,1885.000,110,6098,6287,5307,6386,6551,6654,9335,10547
570,1887,1887.000,119,6057,6265,5314,6370,6542,6694,9258,10686
571,1697,1697.000,119,6093,6283,5897,6386,6602,9379,33862,43265
572,1887,1887.000,117,6052,6225,5282,6322,6452,6557,9268,11069
573,1882,1882.000,112,6044,6238,5308,6347,6750,7732,9243,9448
574,1851,1851.000,112,6151,6361,5407,6551,6737,6871,8428,9932
575,1821,1821.000,97,6308,6476,5488,6617,6812,6902,9282,9802
576,1769,1769.000,112,6189,6356,5638,6436,6541,8056,26076,31645
577,1841,1841.000,106,6228,6393,5439,6506,6647,6729,8199,9909
578,1752,1752.000,108,6388,6547,5713,6675,6837,8107,13407,16024
579,1792,1792.000,124,6319,6469,5565,6551,6679,6879,9588,10506
580,1822,1822.000,116,6287,6471,5486,6564,6708,6795,8292,10201
581,1847,1847.000,127,6141,6432,5427,6564,6731,6801,8392,9931
582,1889,1889.000,102,6047,6199,5287,6295,6441,6530,10348,10581
583,1931,1931.000,98,5965,6143,5184,6222,6378,6432,8966,11008
584,1853,1853.000,110,6018,6141,5390,6238,6399,7295,9153,10696
585,1212,1212.000,96,6154,9216,8266,10974,12637,14694,17202,18331
586,1686,1686.000,116,5998,6168,5916,6278,9333,10659,14254,17320
587,1924,1924.000,107,6002,6195,5207,6270,6441,6495,7886,9305
588,1891,1891.000,101,6070,6249,5277,6326,6480,6515,7777,7980
589,1808,1808.000,118,5974,6120,5535,6218,7478,9003,11776,17737
590,1965,1965.000,106,5892,6096,5080,6183,6328,6599,7742,9381
591,1924,1924.000,101,6024,6242,5195,6367,6495,6587,9045,9646
592,1879,1879.000,126,6026,6161,5315,6260,6435,6492,9432,10176
593,1881,1881.000,109,6038,6224,5333,6324,6439,6530,7956,9422
594,1868,1868.000,112,6123,6287,5340,6399,6559,6722,9369,9753
595,1820,1820.000,97,6251,6468,5494,6656,6780,6898,8543,10081
596,1821,1821.000,91,6391,6570,5486,6665,6783,6889,9751,10790
597,1980,1980.000,104,5218,5513,5054,6519,6654,6791,11163,17774
598,1851,1851.000,112,5249,6151,5405,6342,6528,7912,20523,21534
599,1828,1828.000,108,6224,6388,5441,6486,6655,6738,9441,10321
