Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
545,1914.600,5.222,0.088,5.923,6.088,6.207,6.354,6.592,9.192,15.543,0.191
550,1892.600,5.282,0.101,5.951,6.136,6.257,6.406,6.611,11.821,19.320,0.189
555,1662.000,6.015,0.091,5.387,6.478,6.687,9.391,10.984,17.766,30.219,0.166
560,1868.600,5.352,0.108,6.103,6.265,6.408,6.557,6.723,8.463,10.556,0.187
565,1849.200,5.404,0.093,6.106,6.253,6.425,6.573,6.769,9.392,14.949,0.185
570,1819.800,5.495,0.095,6.228,6.407,6.542,6.689,6.837,9.673,28.439,0.182
575,1908.000,5.241,0.092,5.935,6.104,6.208,6.337,6.534,9.090,23.187,0.191
580,1748.600,5.722,0.095,5.984,6.174,6.299,8.004,10.696,13.895,23.657,0.175
585,1822.200,5.483,0.106,6.060,6.290,6.536,6.782,8.063,10.892,18.329,0.182
590,1853.600,5.394,0.097,5.423,6.276,6.450,6.618,7.059,10.384,27.276,0.185
595,1877.200,5.317,0.105,6.051,6.211,6.288,6.420,6.579,9.285,15.575,0.188
