Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
135,472.000,3.161,0.121,0.273,0.332,6.273,6.774,9.606,14.896,32.108,0.316
140,507.800,2.869,0.125,0.273,0.330,6.314,6.550,6.694,8.855,26.776,0.349
145,523.400,2.884,0.112,0.277,0.330,6.274,6.406,6.521,8.118,17.988,0.347
150,505.800,2.930,0.131,0.279,0.335,6.400,6.593,6.688,8.220,10.154,0.341
155,488.200,2.964,0.128,0.276,0.333,6.516,6.665,6.775,8.230,11.451,0.337
160,554.200,2.771,0.128,0.284,0.350,6.132,6.284,6.397,7.734,10.416,0.361
165,473.800,3.318,0.138,0.280,0.369,6.239,6.540,10.107,14.089,31.655,0.301
170,504.200,3.001,0.120,0.257,0.332,6.369,6.616,6.780,9.868,20.543,0.333
175,532.200,2.860,0.123,0.260,0.331,6.225,6.375,6.484,8.104,13.406,0.350
180,515.600,2.849,0.125,0.316,0.426,6.260,6.486,6.622,7.776,15.240,0.351
185,498.400,2.988,0.131,0.352,0.466,6.455,6.643,6.794,8.243,10.429,0.335
190,525.800,2.916,0.120,0.281,0.439,6.192,6.501,6.638,7.783,15.175,0.343
195,451.200,3.140,0.133,0.239,0.298,6.087,6.364,9.967,13.743,39.231,0.319
200,506.200,3.085,0.128,0.288,0.375,6.310,6.620,6.796,9.422,31.823,0.324
205,528.800,2.901,0.133,0.290,0.361,6.257,6.415,6.507,8.069,12.137,0.345
210,535.200,2.822,0.122,0.286,0.357,6.213,6.357,6.470,8.016,10.649,0.354
215,494.600,3.024,0.132,0.280,0.352,6.399,6.573,6.668,8.201,11.986,0.331
220,522.400,2.944,0.132,0.308,0.392,6.439,6.572,6.657,8.175,11.539,0.340
225,454.400,3.316,0.119,0.318,0.406,6.153,6.416,10.265,16.377,34.744,0.302
230,524.000,2.917,0.133,0.303,0.389,6.288,6.598,6.762,8.070,15.729,0.343
235,519.800,2.943,0.120,0.315,0.405,6.238,6.484,6.617,8.225,20.970,0.340
240,514.600,2.881,0.124,0.314,0.398,6.234,6.375,6.474,7.777,10.752,0.347
245,504.000,2.843,0.135,0.302,0.372,6.328,6.473,6.555,7.730,10.513,0.352
250,507.600,3.010,0.135,0.346,0.449,6.468,6.651,6.778,9.307,34.968,0.332
255,464.400,3.275,0.112,0.348,0.462,6.201,6.487,9.479,13.418,34.980,0.305
260,516.600,2.875,0.125,0.350,0.450,6.181,6.351,6.419,7.926,13.125,0.348
265,501.800,2.962,0.137,0.348,0.455,6.411,6.619,6.714,8.418,11.666,0.338
270,530.200,3.028,0.132,0.316,0.421,6.273,6.433,6.560,8.050,11.478,0.330
275,515.800,2.823,0.122,0.331,0.429,6.250,6.473,6.661,7.986,14.589,0.354
280,485.000,3.178,0.123,0.340,0.462,6.411,6.586,6.782,12.714,30.286,0.315
285,484.600,3.102,0.116,0.348,0.475,6.124,6.349,7.798,11.714,24.623,0.322
290,524.800,2.811,0.128,0.335,0.443,6.149,6.328,6.438,7.855,15.956,0.356
295,493.000,3.083,0.124,0.340,0.468,6.421,6.667,6.783,8.541,12.404,0.324
300,518.200,2.908,0.125,0.284,0.361,6.300,6.448,6.573,7.651,10.335,0.344
305,524.000,2.863,0.133,0.308,0.389,6.264,6.389,6.486,7.754,11.003,0.349
310,450.800,3.236,0.124,0.322,0.398,6.480,6.725,9.156,13.503,39.005,0.309
315,520.000,2.928,0.134,0.317,0.394,6.119,6.307,6.432,10.583,16.675,0.342
320,538.000,2.902,0.111,0.316,0.395,6.208,6.385,6.512,9.123,21.000,0.345
325,529.800,2.848,0.118,0.310,0.393,6.251,6.558,6.711,8.854,20.285,0.351
330,514.000,2.964,0.126,0.318,0.406,6.288,6.472,6.564,7.893,13.953,0.337
335,537.600,2.836,0.123,0.320,0.411,6.192,6.319,6.436,7.829,9.870,0.353
340,458.400,3.368,0.121,0.341,0.466,6.363,6.672,9.995,16.868,41.111,0.297
345,502.600,2.909,0.137,0.345,0.450,6.187,6.402,6.525,9.158,20.396,0.344
350,525.800,2.964,0.140,0.345,0.478,6.174,6.347,6.483,8.954,18.981,0.337
355,518.400,2.831,0.116,0.345,0.452,6.218,6.428,6.601,7.979,12.611,0.353
360,522.600,2.993,0.129,0.350,0.483,6.247,6.509,6.674,8.822,20.293,0.334
365,529.200,2.977,0.133,0.325,0.411,6.236,6.378,6.473,7.983,10.127,0.336
370,482.400,3.282,0.133,0.317,0.398,6.302,6.722,9.931,13.904,30.648,0.305
375,502.000,2.956,0.117,0.308,0.392,6.306,6.576,6.709,9.127,13.100,0.338
380,518.800,2.920,0.138,0.314,0.394,6.131,6.323,6.443,7.894,24.171,0.343
385,532.200,2.910,0.127,0.314,0.392,6.182,6.372,6.484,8.041,26.810,0.344
390,522.800,2.759,0.127,0.315,0.385,6.289,6.561,6.658,9.317,23.969,0.362
395,520.800,2.954,0.136,0.320,0.406,6.253,6.433,6.543,7.915,10.440,0.339
400,461.000,3.222,0.121,0.323,0.398,6.363,6.646,9.707,12.844,28.399,0.310
405,494.600,3.015,0.116,0.320,0.397,6.437,6.649,6.793,8.972,12.830,0.332
410,543.000,2.814,0.133,0.305,0.389,6.123,6.293,6.397,7.695,18.049,0.355
415,524.000,2.738,0.143,0.310,0.387,6.152,6.289,6.415,7.838,25.785,0.365
420,509.200,2.978,0.122,0.305,0.393,6.313,6.624,6.734,9.932,20.608,0.336
425,503.400,2.938,0.130,0.278,0.335,6.250,6.410,6.530,8.007,11.926,0.340
430,460.000,3.221,0.126,0.275,0.322,6.363,6.644,9.385,13.736,23.372,0.310
435,504.800,3.072,0.114,0.271,0.323,6.471,6.644,6.762,9.438,13.173,0.326
440,534.200,2.864,0.121,0.274,0.324,6.108,6.292,6.472,7.924,18.391,0.349
445,537.800,2.844,0.140,0.273,0.323,6.101,6.273,6.382,7.836,27.294,0.352
450,529.200,2.887,0.133,0.280,0.337,6.263,6.592,6.678,8.167,14.981,0.346
455,527.800,2.839,0.124,0.275,0.348,6.200,6.420,6.545,9.173,20.403,0.352
460,446.800,3.291,0.116,0.279,0.343,6.275,6.638,10.702,13.358,17.960,0.304
465,512.400,2.915,0.121,0.271,0.331,6.432,6.602,6.735,8.219,11.599,0.343
470,530.400,2.925,0.121,0.246,0.306,6.159,6.500,6.663,8.047,21.128,0.342
475,538.600,2.709,0.124,0.249,0.307,6.017,6.138,6.256,7.518,29.561,0.369
480,523.000,2.809,0.116,0.259,0.359,6.209,6.542,6.658,7.958,18.435,0.356
485,520.400,2.925,0.115,0.338,0.447,6.260,6.515,6.632,9.332,35.731,0.342
490,475.600,3.100,0.120,0.319,0.466,6.234,6.481,9.500,13.667,20.493,0.323
495,514.200,2.976,0.137,0.318,0.447,6.396,6.555,6.658,8.154,10.769,0.336
500,512.000,2.895,0.118,0.324,0.408,6.306,6.600,6.729,8.488,15.298,0.345
505,543.200,2.923,0.128,0.317,0.410,6.080,6.222,6.313,7.632,14.499,0.342
510,518.000,2.915,0.119,0.287,0.375,6.191,6.351,6.472,7.932,26.145,0.343
515,505.200,3.120,0.132,0.287,0.362,6.338,6.683,8.357,14.880,24.131,0.320
520,530.800,2.919,0.139,0.290,0.359,6.256,6.417,6.564,10.646,15.112,0.343
525,506.000,2.865,0.135,0.281,0.356,6.353,6.518,6.647,8.101,10.428,0.349
530,501.200,2.902,0.123,0.272,0.351,6.446,6.630,6.760,8.485,31.331,0.345
535,518.200,2.799,0.124,0.289,0.358,6.086,6.248,6.337,7.818,25.699,0.357
540,533.200,2.897,0.133,0.312,0.405,6.148,6.272,6.392,7.905,25.816,0.345
545,459.000,3.187,0.136,0.347,0.442,6.503,6.768,9.165,13.222,17.916,0.314
550,521.200,2.845,0.110,0.346,0.451,6.252,6.385,6.514,7.993,13.787,0.351
555,506.800,2.941,0.131,0.348,0.450,6.325,6.514,6.632,8.128,15.353,0.340
560,503.000,3.007,0.115,0.347,0.456,6.463,6.647,6.794,8.762,21.704,0.333
565,511.200,2.758,0.136,0.347,0.443,6.089,6.267,6.410,8.366,18.947,0.363
570,535.200,2.806,0.120,0.297,0.414,6.114,6.285,6.388,7.686,10.339,0.356
575,456.600,3.277,0.139,0.336,0.455,6.334,6.682,9.605,13.919,23.579,0.305
580,525.200,2.963,0.123,0.332,0.465,6.268,6.454,6.577,8.027,12.047,0.337
585,513.200,3.004,0.117,0.340,0.460,6.298,6.565,6.718,9.750,20.075,0.333
590,520.200,2.993,0.123,0.334,0.459,6.446,6.667,6.755,8.201,11.282,0.334
595,517.800,2.958,0.131,0.347,0.487,6.149,6.375,6.501,7.787,32.413,0.338
