Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
160,1812.800,5.513,0.096,6.291,6.431,6.585,6.710,6.858,8.763,11.572,0.181
165,1847.800,5.411,0.099,6.052,6.198,6.478,6.630,6.813,9.384,21.154,0.185
170,1719.200,5.816,0.099,5.948,6.117,6.245,9.296,10.790,15.302,32.315,0.172
175,1828.000,5.468,0.095,6.064,6.270,6.525,6.695,7.541,10.593,12.694,0.183
180,1888.600,5.296,0.100,5.369,6.237,6.426,6.620,6.811,9.442,25.829,0.189
185,1891.200,5.285,0.108,6.060,6.211,6.300,6.463,6.522,8.060,10.779,0.189
190,1864.200,5.365,0.091,6.133,6.307,6.482,6.650,6.789,8.612,10.846,0.186
195,1818.600,5.498,0.090,6.200,6.394,6.548,6.701,6.863,9.461,27.191,0.182
200,1690.800,5.909,0.107,5.996,6.179,6.346,9.427,11.130,15.442,26.938,0.169
205,1881.800,5.315,0.106,5.985,6.150,6.290,6.436,7.328,9.452,17.334,0.188
210,1845.000,5.419,0.088,5.398,6.350,6.553,6.710,6.847,10.106,20.732,0.185
215,1870.600,5.344,0.107,6.135,6.307,6.424,6.565,6.663,8.392,10.887,0.187
220,1856.600,5.385,0.110,6.131,6.267,6.366,6.526,6.608,8.715,10.419,0.186
225,1791.800,5.583,0.099,6.300,6.466,6.606,6.773,7.027,9.463,30.218,0.179
230,1665.800,6.000,0.101,5.986,6.214,6.626,9.203,10.653,17.103,40.950,0.167
235,1846.800,5.415,0.094,6.019,6.177,6.288,6.429,7.708,10.845,18.800,0.185
240,1834.400,5.451,0.095,6.139,6.334,6.582,6.732,6.887,8.597,12.512,0.183
245,1916.600,5.217,0.088,5.329,6.208,6.387,6.515,6.639,9.152,33.495,0.192
250,1892.200,5.284,0.099,6.039,6.204,6.288,6.408,6.495,8.029,11.210,0.189
255,1840.400,5.432,0.095,6.103,6.270,6.439,6.624,6.787,9.414,32.847,0.184
260,1670.800,5.982,0.111,5.980,6.127,6.392,9.448,10.964,17.469,35.279,0.167
265,1922.800,5.200,0.099,5.955,6.123,6.246,6.387,6.559,8.997,15.672,0.192
270,1891.000,5.290,0.089,6.041,6.204,6.314,6.473,6.566,8.041,10.788,0.189
275,1849.200,5.405,0.102,5.341,6.346,6.556,6.695,6.840,9.802,20.528,0.185
280,1881.600,5.314,0.109,6.057,6.214,6.316,6.462,6.568,8.133,14.653,0.188
285,1798.400,5.563,0.093,6.046,6.199,6.300,6.470,6.892,18.327,49.013,0.180
290,1718.600,5.815,0.099,6.029,6.202,6.462,9.689,11.352,12.943,18.384,0.172
295,1911.200,5.232,0.102,5.959,6.112,6.252,6.379,6.575,9.037,16.539,0.191
300,1904.200,5.250,0.118,5.983,6.150,6.279,6.426,6.521,9.268,13.049,0.190
305,1851.000,5.401,0.096,5.321,6.307,6.549,6.725,6.871,10.007,21.195,0.185
310,1860.600,5.376,0.103,6.137,6.310,6.427,6.588,6.687,8.201,10.285,0.186
315,1666.600,5.996,0.095,6.102,6.258,6.386,9.350,11.371,18.400,45.302,0.167
320,1754.800,5.696,0.104,6.238,6.500,6.644,6.843,8.354,11.543,18.687,0.176
325,1913.600,5.224,0.101,5.941,6.114,6.228,6.359,6.429,9.207,17.668,0.191
330,1916.800,5.218,0.100,5.957,6.137,6.246,6.388,6.474,9.166,13.316,0.192
335,1876.600,5.329,0.095,6.056,6.238,6.377,6.588,6.795,8.678,16.762,0.188
340,1830.200,5.463,0.099,5.343,6.366,6.568,6.748,6.965,10.552,20.388,0.183
345,1627.000,6.146,0.086,6.141,6.308,6.553,9.767,11.584,18.561,36.144,0.163
350,1791.800,5.577,0.096,6.282,6.452,6.618,6.793,7.287,10.290,18.056,0.179
355,1855.200,5.390,0.094,6.022,6.209,6.489,6.686,6.873,9.347,27.301,0.186
360,1909.400,5.234,0.098,5.939,6.127,6.276,6.426,6.533,9.231,16.659,0.191
365,1910.200,5.236,0.092,5.966,6.122,6.239,6.382,6.516,7.985,10.138,0.191
370,1850.800,5.409,0.102,5.399,6.326,6.576,6.756,6.869,8.827,32.668,0.185
375,1638.400,6.097,0.106,6.014,6.292,6.492,9.511,11.115,18.715,42.070,0.164
380,1815.200,5.508,0.110,6.169,6.388,6.510,6.672,7.772,10.168,17.459,0.182
385,1833.000,5.451,0.093,6.101,6.277,6.557,6.744,6.926,9.749,21.693,0.183
390,1901.600,5.262,0.100,5.943,6.113,6.235,6.382,6.489,9.209,18.174,0.190
395,1923.600,5.197,0.107,5.943,6.130,6.253,6.381,6.484,7.971,9.882,0.192
400,1883.400,5.307,0.096,6.039,6.231,6.376,6.548,6.639,8.623,10.326,0.188
405,1646.400,6.075,0.105,6.109,6.320,6.610,9.311,11.046,17.475,35.032,0.165
410,1840.000,5.431,0.087,6.128,6.294,6.484,6.685,7.455,9.902,12.858,0.184
415,1812.800,5.515,0.086,6.190,6.410,6.553,6.708,6.848,9.797,26.792,0.181
420,1912.600,5.225,0.118,5.928,6.101,6.212,6.364,6.471,9.120,13.370,0.191
425,1921.000,5.205,0.102,5.930,6.117,6.253,6.385,6.477,7.898,13.979,0.192
430,1921.200,5.207,0.114,5.967,6.149,6.250,6.325,6.417,8.986,13.268,0.192
435,1626.000,6.149,0.094,6.142,6.295,6.506,9.824,11.698,17.802,34.218,0.163
440,1847.400,5.410,0.108,6.139,6.315,6.471,6.638,6.965,9.480,12.928,0.185
445,1805.400,5.538,0.094,6.264,6.423,6.530,6.653,6.882,9.706,30.177,0.181
450,1895.800,5.274,0.109,5.980,6.159,6.286,6.503,6.639,9.424,13.111,0.190
455,1920.000,5.208,0.091,5.968,6.117,6.226,6.324,6.452,7.853,10.430,0.192
460,1892.600,5.291,0.105,5.967,6.120,6.219,6.371,6.517,9.595,28.971,0.189
465,1660.000,6.014,0.089,6.210,6.380,6.575,9.356,10.858,14.987,36.611,0.166
470,1880.400,5.318,0.091,6.092,6.252,6.359,6.536,6.723,9.479,18.321,0.188
475,1791.800,5.579,0.098,6.243,6.420,6.588,6.757,6.933,9.780,24.197,0.179
480,1871.800,5.341,0.097,6.038,6.208,6.459,6.647,6.814,9.316,16.426,0.187
485,1927.200,5.188,0.087,5.924,6.077,6.229,6.343,6.602,8.183,13.770,0.193
490,1742.000,5.748,0.099,5.975,6.134,6.275,7.851,11.393,16.489,23.748,0.174
495,1803.000,5.539,0.094,5.281,6.292,6.538,6.817,8.955,18.535,23.420,0.181
500,1895.000,5.273,0.102,6.042,6.213,6.305,6.459,6.536,9.007,10.402,0.190
505,1845.200,5.420,0.090,6.154,6.305,6.462,6.628,6.769,9.366,13.360,0.184
510,1817.800,5.500,0.097,6.132,6.371,6.538,6.692,6.861,10.179,28.858,0.182
515,1916.800,5.218,0.099,5.905,6.060,6.162,6.324,6.455,9.085,18.136,0.192
520,1717.600,5.821,0.109,6.016,6.199,6.334,9.320,10.906,14.394,21.622,0.172
525,1836.600,5.443,0.107,5.363,6.317,6.568,6.754,7.348,11.738,28.787,0.184
530,1851.800,5.395,0.102,6.163,6.349,6.486,6.632,6.767,8.584,12.120,0.185
535,1842.600,5.429,0.097,6.147,6.321,6.504,6.681,6.896,9.523,16.702,0.184
540,1759.800,5.683,0.099,6.334,6.515,6.621,6.777,6.940,10.525,26.943,0.176
545,1915.400,5.218,0.100,5.943,6.097,6.214,6.341,6.449,9.217,18.697,0.192
550,1728.600,5.781,0.108,5.979,6.160,6.334,9.182,10.691,13.401,22.537,0.173
555,1829.600,5.465,0.098,6.081,6.330,6.585,6.793,7.332,9.872,12.224,0.183
560,1874.800,5.334,0.096,5.405,6.301,6.469,6.647,6.808,9.495,25.324,0.187
565,1851.200,5.404,0.098,6.128,6.298,6.416,6.570,6.677,9.413,14.457,0.185
570,1810.000,5.523,0.109,6.225,6.440,6.593,6.746,6.897,10.217,26.042,0.181
575,1842.400,5.425,0.093,6.041,6.210,6.523,6.687,6.828,9.921,19.817,0.184
580,1736.600,5.759,0.100,5.951,6.110,6.305,9.416,10.888,14.877,20.079,0.174
585,1882.400,5.310,0.111,6.044,6.218,6.346,6.534,7.222,9.629,13.298,0.188
590,1857.200,5.385,0.112,5.348,6.345,6.586,6.742,6.869,9.809,34.253,0.186
595,1865.800,5.350,0.092,6.058,6.226,6.312,6.469,6.549,9.416,13.837,0.187
