Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
381,1921,1921.000,142,5770,6045,5207,6139,6328,6413,9249,11112
382,1936,1936.000,138,5799,6052,5157,6163,6342,6428,7702,9361
383,1860,1860.000,176,5986,6256,5381,6349,6506,6604,7954,9647
384,1844,1844.000,143,6027,6238,5403,6338,6493,6576,9502,10586
385,1849,1849.000,127,5812,6095,5406,6238,6428,6595,17459,26835
386,1937,1937.000,145,5873,6168,5161,6290,6428,6509,8356,9574
387,1892,1892.000,148,5940,6160,5304,6268,6436,6494,9293,10410
388,1890,1890.000,144,5920,6168,5286,6303,6458,6529,8075,9320
389,1846,1846.000,149,6053,6254,5398,6412,6536,6637,9209,9878
390,1776,1776.000,147,6194,6398,5646,6642,6841,7903,12612,21619
391,1817,1817.000,153,6223,6498,5506,6582,6680,6788,10329,10633
392,2000,2000.000,154,4943,5268,4979,5520,6590,6793,20072,24387
393,1950,1950.000,127,5356,6211,5138,6346,6486,6563,8138,9497
394,1833,1833.000,153,6099,6351,5463,6491,6631,6949,10330,10911
395,1892,1892.000,156,5972,6285,5275,6431,6572,6635,8142,9757
396,1843,1843.000,136,6091,6266,5423,6419,6548,6664,8919,10760
397,1867,1867.000,152,5996,6266,5356,6356,6504,6589,9379,10465
398,1892,1892.000,157,5923,6194,5271,6303,6465,6575,7944,9454
399,1863,1863.000,158,6024,6219,5379,6318,6443,6513,8023,9227
400,1870,1870.000,121,5979,6258,5353,6373,6540,6758,7997,9595
401,1775,1775.000,133,5917,6241,5643,6374,6592,10492,14489,18426
402,1014,1014.000,149,9381,10759,9867,12211,14024,17964,27989,37453
403,1717,1717.000,164,6178,6450,5790,6556,7082,9763,12499,14101
404,1865,1865.000,132,6068,6357,5373,6448,6512,6609,9217,10401
405,1791,1791.000,116,6122,6350,5599,6490,6672,7823,12502,15350
406,1713,1713.000,119,6370,6564,5801,6687,7157,8291,11402,11980
407,1793,1793.000,136,6284,6563,5587,6674,6800,6928,8451,10107
408,1783,1783.000,168,6170,6497,5597,6639,6800,7571,9761,10704
409,1927,1927.000,133,5857,6166,5205,6245,6350,6435,7805,9329
410,1895,1895.000,137,5895,6232,5279,6329,6488,6548,9315,18071
411,1890,1890.000,138,5800,6102,5282,6205,6371,7603,13869,18046
412,1923,1923.000,133,5818,6062,5189,6171,6299,6368,7799,9313
413,1921,1921.000,147,5874,6111,5215,6227,6341,6402,7648,9449
414,1936,1936.000,149,5805,6087,5162,6184,6353,6452,8868,10203
415,1907,1907.000,144,5891,6176,5230,6279,6458,6570,8954,9601
416,1793,1793.000,158,5895,6129,5584,6246,6527,8063,16050,25785
417,1922,1922.000,143,5876,6158,5210,6245,6395,6483,8849,10196
418,1914,1914.000,153,5886,6177,5213,6266,6423,6501,7884,9390
419,1936,1936.000,157,5828,6123,5166,6237,6375,6451,7782,9259
420,1882,1882.000,141,5986,6264,5331,6371,6526,6632,8998,9535
421,1775,1775.000,122,6111,6385,5606,6607,6789,8452,12596,16196
422,1790,1790.000,156,6316,6553,5608,6663,6813,6893,8530,10267
423,1892,1892.000,139,5254,6430,5266,6612,6676,6713,7999,8383
424,1855,1855.000,144,5221,5492,5395,6128,6372,9162,19907,20615
425,1872,1872.000,149,6031,6257,5339,6396,6524,6641,8190,9656
426,1805,1805.000,130,6195,6342,5543,6453,6615,6778,9411,12385
427,1846,1846.000,150,6047,6249,5410,6328,6495,6569,9291,10199
428,1912,1912.000,143,5908,6175,5224,6265,6402,6451,7871,9440
429,1877,1877.000,160,5987,6209,5338,6295,6434,6526,7976,9527
430,1896,1896.000,162,5952,6191,5274,6286,6442,6502,7872,9325
431,1356,1356.000,126,6088,6287,7414,10521,12705,14819,23340,29838
432,1404,1404.000,161,6365,6630,7080,9638,11778,12325,17487,17931
433,1805,1805.000,156,6251,6425,5534,6569,6713,6787,8466,10004
434,1848,1848.000,162,6097,6325,5412,6445,6567,6644,9686,10257
435,1771,1771.000,128,6140,6368,5644,6506,6787,9161,11998,13752
436,1814,1814.000,137,6185,6403,5512,6574,6810,7980,9293,9805
437,1787,1787.000,114,6331,6550,5595,6649,6782,6913,8398,10080
438,1793,1793.000,141,6265,6506,5568,6582,6683,6776,9595,10656
439,1789,1789.000,128,6279,6491,5592,6622,6741,6825,9906,10011
440,1902,1902.000,129,5984,6247,5260,6495,6667,6852,8886,9704
441,1806,1806.000,176,5954,6181,5535,6275,6453,7659,16517,20164
442,1933,1933.000,121,5830,6057,5174,6134,6261,6322,7597,9401
443,1929,1929.000,137,5812,6071,5178,6163,6285,6365,7760,9268
444,1946,1946.000,123,5811,6033,5141,6149,6299,6381,8574,10134
445,1962,1962.000,140,5757,6021,5093,6106,6275,6416,8288,10153
446,1820,1820.000,144,5912,6193,5508,6298,6470,7425,20984,27326
447,1884,1884.000,149,5890,6101,5294,6179,6316,6414,10017,10835
448,1930,1930.000,148,5819,6061,5176,6159,6295,6348,8647,15210
449,1921,1921.000,146,5940,6174,5215,6288,6431,6529,7817,9286
450,1930,1930.000,155,5860,6129,5168,6201,6317,6434,8205,9345
451,1831,1831.000,152,5940,6201,5474,6301,6484,7677,16896,17758
452,1853,1853.000,133,6091,6299,5382,6520,6701,6870,8621,10129
453,1812,1812.000,141,6299,6577,5529,6651,6761,6885,8543,9998
454,1824,1824.000,141,6068,6489,5469,6607,6767,6886,10075,15112
455,1936,1936.000,153,5033,5249,5158,5399,6182,7865,19892,20458
456,1882,1882.000,165,6008,6233,5324,6424,6570,6702,9456,9777
457,1849,1849.000,149,6143,6350,5404,6478,6615,6704,9619,10466
458,1897,1897.000,158,5964,6217,5270,6326,6466,6547,8107,9383
459,1890,1890.000,124,5991,6193,5290,6317,6452,6518,8042,9441
460,1671,1671.000,130,5997,6240,5993,6339,9277,12481,17960,24962
461,1098,1098.000,153,9126,10573,9084,11101,12392,13624,14907,15712
462,1897,1897.000,139,5958,6171,5277,6289,6439,6508,7939,9239
463,1891,1891.000,181,5949,6215,5279,6293,6453,6537,8083,9301
464,1714,1714.000,116,6206,6483,5838,6613,7002,10337,12199,16060
465,1837,1837.000,121,6098,6388,5448,6548,6720,7946,8282,9618
466,1796,1796.000,167,6184,6404,5553,6507,6668,7643,9564,11608
467,1830,1830.000,169,6163,6411,5471,6489,6641,6721,8171,9666
468,1834,1834.000,134,6206,6445,5448,6592,6783,6873,9471,10627
469,1821,1821.000,136,6266,6494,5513,6610,6767,6829,9716,11371
470,1810,1810.000,134,6293,6501,5509,6615,6771,6833,8401,9910
471,1857,1857.000,153,6115,6301,5378,6498,6686,6774,9548,10468
472,1826,1826.000,136,5931,6115,5471,6201,6367,6496,19214,23992
473,1939,1939.000,121,5847,6079,5155,6159,6323,6398,8748,9241
474,1934,1934.000,136,5821,6042,5171,6137,6280,6350,9505,10138
475,1990,1990.000,124,5711,5968,5023,6022,6078,6170,7522,9129
476,1933,1933.000,146,5834,6042,5172,6099,6192,6299,7525,9103
477,1831,1831.000,164,5745,6035,5466,6148,6307,7511,22954,29561
478,1954,1954.000,132,5808,6020,5119,6113,6259,6336,7664,9179
479,1978,1978.000,128,5809,6053,5051,6143,6288,6368,8509,9334
480,1880,1880.000,145,5992,6165,5315,6265,6390,6483,7929,9453
481,1936,1936.000,116,5871,6081,5166,6180,6342,6420,8822,10106
482,1845,1845.000,121,5921,6122,5417,6305,6474,6644,18412,29139
483,1895,1895.000,120,5994,6343,5278,6542,6679,6850,8331,9841
484,1779,1779.000,159,6279,6572,5615,6681,6850,7609,9980,10659
485,1801,1801.000,153,6201,6488,5548,6583,6683,6773,8529,13268
486,2094,2094.000,115,4952,5271,4771,5426,6436,6565,12906,35731
487,1924,1924.000,129,5859,6185,5214,6289,6430,6588,8447,10242
488,1856,1856.000,117,6022,6337,5376,6451,6574,6735,8185,9452
489,1696,1696.000,141,6128,6357,5935,6523,7894,11654,13538,14277
490,1052,1052.000,160,9309,10298,9438,12005,13778,17354,20528,20876
491,1849,1849.000,131,5938,6213,5408,6336,6487,6709,10568,12206
492,1917,1917.000,155,5866,6178,5211,6291,6432,6528,7894,9326
493,1839,1839.000,138,5821,6209,5440,6367,7088,9241,10978,12838
494,1884,1884.000,120,5950,6204,5301,6296,6415,7606,9196,10243
495,1838,1838.000,139,6117,6391,5448,6516,6615,7410,8883,9826
496,1881,1881.000,137,6066,6370,5311,6497,6635,6707,8262,9702
497,1810,1810.000,145,6184,6393,5511,6477,6560,6653,9431,10642
498,1827,1827.000,173,6103,6384,5478,6525,6670,6812,9554,10769
499,1815,1815.000,145,6166,6409,5516,6582,6767,6880,8408,9989
500,1782,1782.000,134,6283,6546,5601,6656,6810,6898,8631,9750
501,1845,1845.000,147,6105,6478,5432,6612,6764,6863,10710,17996
502,1788,1788.000,118,6182,6475,5578,6568,6718,6781,8539,11655
503,1814,1814.000,131,5914,6187,5508,6295,6486,8209,15159,15965
504,1934,1934.000,137,5824,6111,5176,6214,6351,6440,8866,10226
505,1950,1950.000,138,5784,6071,5136,6162,6303,6387,7788,9080
506,1951,1951.000,150,5777,6035,5117,6136,6268,6332,7611,9055
507,1948,1948.000,143,5764,6046,5145,6130,6222,6325,9050,10250
508,1750,1750.000,128,5906,6101,5694,6246,6429,8360,24675,33758
509,1932,1932.000,169,5811,6100,5182,6204,6380,6458,7624,9227
510,1945,1945.000,137,5832,6143,5141,6236,6398,6457,7913,9315
511,1901,1901.000,149,5924,6144,5253,6237,6417,6512,9332,10533
512,1916,1916.000,146,5908,6147,5223,6236,6376,6439,7897,9271
513,1774,1774.000,150,6055,6252,5629,6352,6549,6679,20668,26145
514,1831,1831.000,119,6067,6272,5451,6366,6559,6718,9161,10301
515,1836,1836.000,141,6196,6520,5448,6604,6692,6821,8616,9716
516,1779,1779.000,133,6330,6567,5628,6688,6844,6915,8643,10135
517,2044,2044.000,146,5142,5407,4922,6496,6663,6818,9033,19789
518,1828,1828.000,132,5221,6034,5429,6200,6385,8020,19839,19924
519,1150,1150.000,180,6232,9483,8702,11943,14054,17927,23139,24131
520,1620,1620.000,165,6146,6292,6162,6504,10727,11173,13684,15112
521,1901,1901.000,139,5933,6205,5274,6308,6439,6520,9032,10896
522,1930,1930.000,144,5919,6201,5174,6329,6464,6529,7711,7969
523,1806,1806.000,149,6049,6316,5537,6473,7760,9172,11638,12260
524,1920,1920.000,140,5905,6205,5207,6292,6384,6549,8835,10231
525,1845,1845.000,140,6056,6242,5410,6348,6495,6582,8937,9530
526,1848,1848.000,159,6113,6313,5416,6521,6630,6701,8421,9770
527,1837,1837.000,146,6158,6424,5439,6564,6670,6726,9507,10428
528,1850,1850.000,143,6081,6352,5393,6432,6548,6727,9424,9618
529,1837,1837.000,135,6159,6421,5448,6533,6694,6771,8198,9796
530,1838,1838.000,142,6163,6421,5436,6546,6684,6758,8258,9706
531,1784,1784.000,136,6238,6521,5615,6641,6823,8317,11311,11538
532,1816,1816.000,144,6257,6496,5506,6618,6754,6824,8339,11601
533,1691,1691.000,144,6244,6540,5912,6639,6822,8414,16814,31369
534,1922,1922.000,123,5889,6164,5195,6256,6405,6520,9143,10390
535,1938,1938.000,140,5827,6099,5168,6183,6345,6404,7675,9178
536,1925,1925.000,128,5839,6106,5184,6202,6346,6423,9081,9581
537,1897,1897.000,147,5911,6073,5273,6167,6314,6408,9062,10086
538,1947,1947.000,158,5757,6019,5180,6087,6177,6323,9046,19987
539,1782,1782.000,124,5930,6186,5558,6274,6425,7661,18538,25704
540,1922,1922.000,143,5832,6095,5214,6165,6220,6274,8851,9248
541,1939,1939.000,133,5788,6093,5146,6164,6223,6440,9672,11311
542,1920,1920.000,147,5852,6102,5211,6198,6280,6368,7833,9372
543,1894,1894.000,146,5935,6200,5279,6287,6397,6510,7862,9639
544,1810,1810.000,154,5934,6251,5521,6387,6557,7844,12184,25841
545,1900,1900.000,145,5926,6270,5265,6382,6539,6629,8034,9529
546,1785,1785.000,136,6239,6580,5598,6717,6867,7000,10144,16852
547,1785,1785.000,148,6292,6569,5589,6683,6817,6920,9786,10605
548,1462,1462.000,157,6346,6570,6900,7296,12133,13585,19928,33374
549,1291,1291.000,161,6187,7582,7696,10770,12050,13142,17855,17995
550,1903,1903.000,153,5918,6249,5255,6366,6525,6621,7906,9475
551,1924,1924.000,150,5817,6177,5176,6280,6403,6554,8866,10300
552,1840,1840.000,140,5849,6195,5455,6335,6552,7965,10973,14514
553,1827,1827.000,141,6056,6289,5466,6364,6446,7447,8992,9542
554,1866,1866.000,110,5970,6269,5357,6386,6698,6885,10029,10788
555,1861,1861.000,135,5972,6253,5382,6332,6420,6703,8894,15353
556,1861,1861.000,131,5991,6259,5350,6352,6417,6460,8988,10945
557,1846,1846.000,141,6046,6317,5422,6502,6633,6694,10658,12496
558,1868,1868.000,132,6054,6406,5363,6524,6629,6696,8297,9823
559,1804,1804.000,164,6164,6423,5541,6575,6733,6942,9127,9782
560,1851,1851.000,142,6104,6425,5398,6545,6696,6764,8311,9816
561,1834,1834.000,161,6056,6381,5446,6503,6642,6734,9043,10922
562,1792,1792.000,150,6243,6563,5576,6684,6844,6957,9625,11196
563,1777,1777.000,144,6330,6580,5643,6671,6864,7011,8731,10215
564,1738,1738.000,115,6054,6308,5734,6604,6750,8356,18251,22327
565,1926,1926.000,148,5816,6142,5191,6245,6382,6445,8836,9445
566,1924,1924.000,136,5843,6119,5200,6230,6381,6469,7819,9173
567,1876,1876.000,137,5883,6121,5320,6226,6452,6685,9496,10634
568,1959,1959.000,141,5712,6050,5099,6167,6344,6584,7672,9100
569,1775,1775.000,137,5787,6059,5637,6231,6550,8500,24450,34229
570,1889,1889.000,138,5942,6239,5307,6343,6506,6582,8096,9501
571,1933,1933.000,130,5801,6063,5163,6204,6343,6505,9327,10104
572,1938,1938.000,120,5817,6061,5161,6153,6314,6402,8639,9456
573,1924,1924.000,145,5850,6122,5201,6221,6348,6428,7871,9588
574,1919,1919.000,134,5831,6132,5207,6246,6333,6396,8416,10339
575,1808,1808.000,167,5945,6190,5515,6326,6501,7736,16724,20928
576,1926,1926.000,147,5926,6287,5202,6391,6546,6602,7926,9616
577,1657,1657.000,151,6230,6511,6048,6675,6903,10050,14978,23759
578,1053,1053.000,139,9224,9817,9497,11215,13430,17709,22012,36919
579,1780,1780.000,146,6088,6345,5588,6463,6664,7779,13860,18306
580,1880,1880.000,136,5986,6310,5324,6438,6600,6774,8880,9705
581,1805,1805.000,150,5952,6210,5532,6370,6585,9208,10927,11219
582,1816,1816.000,130,6024,6296,5520,6434,6775,7802,11208,12139
583,1882,1882.000,123,5954,6254,5315,6365,6534,6612,8012,9499
584,1879,1879.000,136,5924,6235,5318,6340,6472,6622,10473,11999
585,1885,1885.000,141,5916,6245,5374,6386,6529,6668,9064,19159
586,1874,1874.000,117,5941,6263,5271,6401,6556,6647,9346,10879
587,1866,1866.000,142,5973,6296,5348,6429,6579,6672,9365,10269
588,1863,1863.000,124,5987,6257,5376,6525,6716,6814,8515,9719
589,1634,1634.000,141,6313,6522,6123,6703,9471,11484,12393,20114
590,1822,1822.000,135,6147,6429,5483,6549,6707,6772,8215,9672
591,1816,1816.000,123,6137,6419,5485,6556,6694,6999,9708,10757
592,1865,1865.000,155,6035,6380,5361,6480,6672,6793,8226,9541
593,1831,1831.000,134,6171,6483,5485,6674,6794,6907,8402,10203
594,1783,1783.000,134,6261,6556,5606,6678,6811,6895,11196,11936
595,1748,1748.000,144,6051,6308,5695,6527,6638,7736,26901,39541
596,1892,1892.000,136,5888,6159,5286,6261,6402,6461,7897,9410
597,1918,1918.000,131,5839,6133,5228,6238,6378,6443,7780,9255
598,1887,1887.000,149,5834,6097,5291,6234,6400,6477,9220,10123
599,1919,1919.000,145,5776,6079,5170,6186,6329,6434,8285,10324
