Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
130,451.600,3.354,0.092,0.193,0.232,6.302,6.608,9.575,16.428,36.428,0.298
135,517.200,2.857,0.109,0.189,0.226,6.249,6.392,6.542,8.193,13.626,0.350
140,513.000,2.805,0.103,0.191,0.225,6.426,6.628,6.764,8.442,26.399,0.356
145,542.000,2.719,0.098,0.187,0.221,6.168,6.425,6.561,8.237,13.511,0.368
150,542.400,2.706,0.102,0.191,0.225,6.066,6.243,6.343,7.661,9.589,0.370
155,528.600,2.746,0.089,0.188,0.231,6.112,6.260,6.377,7.542,9.256,0.364
160,463.000,3.221,0.093,0.194,0.237,6.305,6.563,9.587,14.913,38.107,0.311
165,509.200,2.885,0.102,0.189,0.232,6.314,6.470,6.582,9.381,13.748,0.347
170,492.600,2.988,0.097,0.198,0.237,6.390,6.562,6.671,8.362,19.401,0.335
175,504.000,2.899,0.094,0.193,0.236,6.331,6.612,6.786,8.371,22.424,0.345
180,536.400,2.723,0.103,0.193,0.232,6.083,6.204,6.345,7.666,10.085,0.367
185,529.600,2.697,0.099,0.187,0.221,6.142,6.309,6.416,7.786,13.654,0.371
190,456.200,3.179,0.096,0.190,0.226,6.175,6.536,10.122,19.413,34.371,0.315
195,542.600,2.891,0.097,0.189,0.227,6.260,6.437,6.565,9.367,18.135,0.346
200,505.400,2.915,0.102,0.192,0.229,6.318,6.514,6.619,8.330,17.236,0.343
205,507.000,2.906,0.085,0.190,0.225,6.427,6.622,6.738,8.345,33.563,0.344
210,540.600,2.897,0.111,0.196,0.246,6.132,6.303,6.402,7.745,10.736,0.345
215,538.200,2.779,0.093,0.197,0.242,6.131,6.259,6.357,7.640,10.455,0.360
220,466.000,3.358,0.099,0.205,0.253,6.499,6.841,10.348,13.721,29.591,0.298
225,524.400,2.738,0.090,0.197,0.241,6.262,6.471,6.566,8.305,30.148,0.365
230,512.800,2.888,0.102,0.195,0.237,6.250,6.446,6.563,9.516,24.677,0.346
235,491.400,2.954,0.097,0.193,0.235,6.445,6.634,6.747,8.219,21.523,0.339
240,526.200,2.851,0.098,0.171,0.214,6.178,6.498,6.576,7.815,10.542,0.351
245,533.200,2.954,0.084,0.175,0.223,6.035,6.173,6.321,11.783,28.317,0.338
250,492.200,3.061,0.088,0.174,0.219,6.231,6.490,9.186,11.968,17.712,0.327
255,507.000,2.799,0.097,0.191,0.233,6.387,6.598,6.669,8.213,33.807,0.357
260,514.600,2.828,0.105,0.195,0.234,6.296,6.470,6.586,8.223,27.492,0.354
265,507.600,2.962,0.086,0.169,0.218,6.398,6.624,6.723,8.113,17.706,0.338
270,498.600,2.942,0.097,0.195,0.238,6.434,6.636,6.789,8.502,10.746,0.340
275,489.000,3.129,0.106,0.191,0.242,6.107,6.281,9.178,12.947,25.211,0.320
280,510.600,2.846,0.094,0.189,0.233,6.165,6.350,6.568,10.786,17.563,0.351
285,496.200,2.864,0.085,0.191,0.233,6.386,6.620,6.721,9.286,20.317,0.349
290,524.400,2.954,0.087,0.197,0.238,6.330,6.495,6.637,8.669,26.865,0.339
295,530.600,2.836,0.097,0.190,0.232,6.344,6.555,6.652,8.262,17.104,0.353
300,517.400,2.992,0.083,0.194,0.239,6.513,6.651,6.750,8.210,11.428,0.334
305,478.200,3.009,0.110,0.200,0.242,6.178,6.399,9.294,12.330,19.986,0.332
310,539.800,2.754,0.105,0.202,0.242,6.185,6.329,6.456,9.206,17.658,0.363
315,533.800,2.871,0.083,0.195,0.240,6.297,6.577,6.657,7.934,9.853,0.348
320,514.400,2.858,0.101,0.196,0.234,6.294,6.469,6.571,9.575,20.424,0.350
325,515.000,2.961,0.103,0.192,0.238,6.293,6.461,6.579,8.082,19.410,0.338
330,515.200,3.038,0.100,0.190,0.230,6.459,6.639,6.712,8.388,21.499,0.329
335,484.400,3.033,0.096,0.185,0.219,6.272,6.602,9.111,13.814,28.123,0.330
340,536.200,2.850,0.106,0.189,0.226,6.149,6.298,6.423,7.963,13.575,0.351
345,536.000,2.845,0.098,0.188,0.225,6.224,6.387,6.522,7.820,10.367,0.352
350,535.600,2.791,0.097,0.190,0.226,6.327,6.550,6.680,7.998,29.451,0.358
355,501.200,2.916,0.112,0.189,0.226,6.238,6.399,6.481,9.121,26.040,0.343
360,501.000,2.982,0.106,0.195,0.238,6.381,6.546,6.664,8.197,27.374,0.335
365,489.600,3.067,0.097,0.188,0.220,6.367,6.759,9.222,12.969,20.560,0.326
370,526.800,2.712,0.111,0.189,0.221,6.104,6.294,6.376,8.003,13.216,0.369
375,554.000,2.828,0.107,0.188,0.224,6.153,6.288,6.376,7.730,10.123,0.354
380,520.600,2.923,0.103,0.191,0.225,6.293,6.583,6.724,8.978,20.017,0.342
385,519.400,2.913,0.104,0.188,0.224,6.264,6.439,6.518,8.185,24.412,0.343
390,512.000,2.829,0.102,0.215,0.250,6.349,6.517,6.610,8.251,20.054,0.354
395,469.800,3.117,0.090,0.213,0.251,6.267,6.631,9.820,14.378,21.627,0.321
400,539.200,2.736,0.088,0.213,0.251,6.120,6.271,6.399,9.074,10.960,0.365
405,541.400,2.850,0.100,0.206,0.253,6.156,6.333,6.464,7.792,10.227,0.351
410,514.400,2.874,0.111,0.216,0.252,6.272,6.566,6.726,8.444,15.262,0.348
415,523.400,2.802,0.094,0.212,0.250,6.245,6.430,6.595,8.388,32.656,0.357
420,524.800,2.926,0.112,0.213,0.251,6.326,6.544,6.667,7.975,29.849,0.342
425,452.200,3.249,0.106,0.200,0.243,6.550,6.830,9.697,12.797,18.328,0.308
430,530.400,2.827,0.105,0.208,0.246,6.168,6.368,6.558,7.992,10.479,0.354
435,549.800,2.769,0.094,0.193,0.235,6.159,6.298,6.406,7.619,10.249,0.361
440,529.400,2.763,0.110,0.190,0.223,6.167,6.333,6.465,7.813,13.013,0.362
445,522.800,2.904,0.096,0.186,0.224,6.328,6.650,6.764,9.179,29.494,0.344
450,498.800,2.882,0.102,0.205,0.248,6.224,6.381,6.509,9.325,33.299,0.347
455,469.200,3.242,0.098,0.193,0.234,6.433,6.716,9.790,12.578,18.142,0.308
460,511.800,2.834,0.105,0.191,0.232,6.295,6.606,6.770,8.034,10.645,0.353
465,538.200,2.750,0.094,0.188,0.232,6.068,6.256,6.350,7.603,10.319,0.364
470,534.000,2.876,0.102,0.200,0.246,6.139,6.294,6.408,7.838,15.324,0.348
475,492.200,2.907,0.101,0.194,0.233,6.322,6.593,6.698,8.368,37.191,0.344
480,512.200,3.014,0.104,0.191,0.226,6.229,6.366,7.787,12.006,35.064,0.332
485,507.000,2.948,0.096,0.188,0.223,6.403,6.610,6.824,10.818,16.864,0.339
490,502.200,2.900,0.097,0.190,0.224,6.484,6.655,6.789,8.425,16.453,0.345
495,534.800,2.802,0.104,0.190,0.227,6.094,6.242,6.356,7.611,10.803,0.357
500,532.800,2.760,0.093,0.191,0.227,6.138,6.283,6.407,7.767,10.227,0.362
505,538.800,2.834,0.089,0.190,0.234,6.193,6.349,6.475,7.944,13.565,0.353
510,463.400,3.323,0.099,0.191,0.235,6.312,6.703,10.542,12.962,42.487,0.301
515,524.200,2.804,0.101,0.193,0.232,6.293,6.498,6.614,7.862,17.414,0.357
520,505.800,2.825,0.105,0.192,0.231,6.455,6.663,6.804,8.412,11.589,0.354
525,541.600,2.746,0.098,0.193,0.236,6.166,6.401,6.623,7.864,10.068,0.364
530,547.200,2.758,0.105,0.198,0.241,6.086,6.249,6.361,7.770,14.286,0.363
535,542.800,2.654,0.095,0.186,0.218,6.139,6.282,6.401,8.002,19.425,0.377
540,476.400,3.366,0.093,0.175,0.222,6.272,6.536,9.646,17.806,41.318,0.297
545,501.800,2.885,0.088,0.170,0.213,6.226,6.368,6.471,8.191,17.800,0.347
550,513.000,2.807,0.102,0.169,0.207,6.385,6.541,6.645,8.131,10.728,0.356
555,520.000,3.051,0.097,0.191,0.233,6.423,6.618,6.725,8.218,10.538,0.328
560,531.600,2.746,0.093,0.193,0.232,6.076,6.204,6.297,7.564,9.887,0.364
565,522.600,2.683,0.100,0.174,0.208,6.086,6.244,6.333,7.795,28.134,0.373
570,453.200,3.454,0.097,0.204,0.248,6.254,6.609,9.997,16.555,45.310,0.290
575,500.000,2.822,0.099,0.199,0.244,6.242,6.393,6.539,8.146,12.130,0.354
580,526.600,2.836,0.097,0.203,0.244,6.350,6.558,6.690,8.141,10.503,0.353
585,500.400,2.940,0.089,0.195,0.240,6.493,6.637,6.752,8.333,14.443,0.340
590,516.000,2.743,0.094,0.207,0.245,6.161,6.388,6.585,7.651,10.910,0.365
595,516.800,2.766,0.100,0.209,0.249,6.085,6.216,6.281,7.741,20.032,0.361
