Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
465,580.000,5.381,0.090,5.281,6.045,6.269,9.045,10.562,17.136,36.991,0.186
470,646.000,4.809,0.104,5.276,6.057,6.260,6.382,6.522,8.171,11.935,0.208
475,626.200,4.994,0.096,5.521,6.193,6.440,6.649,6.740,8.791,10.594,0.200
480,659.800,4.871,0.095,4.828,5.995,6.316,6.511,6.670,11.327,45.603,0.205
485,563.600,5.694,0.088,5.650,6.278,6.602,9.656,11.306,15.949,26.336,0.176
490,630.600,5.003,0.087,5.421,6.141,6.375,6.613,7.124,10.767,17.919,0.200
495,656.600,4.767,0.090,5.279,6.030,6.202,6.329,6.478,8.047,10.493,0.210
500,663.800,4.831,0.089,5.319,6.082,6.284,6.440,6.556,9.040,10.658,0.207
505,581.000,5.531,0.094,4.997,6.229,6.587,9.290,11.062,19.418,34.296,0.181
510,605.800,5.170,0.095,5.649,6.319,6.535,6.735,7.939,11.079,17.363,0.193
515,636.800,5.032,0.090,5.511,6.204,6.584,6.769,6.962,9.693,14.923,0.199
520,674.600,4.785,0.101,5.326,6.023,6.219,6.345,6.465,9.034,12.078,0.209
525,669.200,4.837,0.095,5.313,6.094,6.242,6.391,6.510,8.256,10.310,0.207
530,547.600,5.694,0.102,5.435,6.209,6.411,9.560,11.468,21.412,38.143,0.176
535,633.800,4.986,0.088,5.502,6.234,6.417,6.603,6.733,8.904,10.457,0.201
540,617.000,5.157,0.091,5.603,6.250,6.525,6.710,7.010,9.802,27.632,0.194
545,646.200,4.876,0.098,5.315,6.020,6.154,6.337,6.652,9.233,27.864,0.205
550,577.200,5.567,0.097,5.514,6.136,6.562,9.702,11.594,13.970,23.296,0.180
555,639.800,5.009,0.092,5.178,6.164,6.399,6.573,6.732,9.913,21.183,0.200
560,654.600,4.857,0.096,5.309,6.181,6.324,6.493,6.638,8.632,10.934,0.206
565,611.000,5.036,0.101,5.547,6.364,6.532,6.706,6.928,9.484,10.989,0.199
570,652.600,4.975,0.094,5.323,6.142,6.422,6.609,6.933,9.740,23.919,0.201
575,576.600,5.476,0.097,5.401,6.158,6.407,9.179,10.729,15.480,30.042,0.183
580,631.200,5.003,0.094,4.982,6.236,6.489,6.657,6.796,10.406,22.031,0.200
585,621.800,4.987,0.098,5.556,6.236,6.382,6.527,6.653,8.916,11.058,0.201
590,639.800,5.041,0.097,5.552,6.291,6.493,6.672,6.823,9.119,11.131,0.198
595,562.000,5.675,0.099,5.499,6.158,6.632,9.238,11.036,17.441,32.459,0.176
