Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
380,1857,1857.000,120,6125,6261,5381,6362,6515,6611,9290,10415
381,1770,1770.000,127,6213,6344,5640,6570,6790,8039,12579,17129
382,1805,1805.000,103,6411,6564,5537,6649,6785,6867,8517,9921
383,1992,1992.000,125,5202,5435,5016,6529,6686,6797,8450,10004
384,1820,1820.000,125,5237,6114,5498,6267,6451,8049,20003,28984
385,1874,1874.000,109,6175,6360,5334,6445,6604,6687,8185,9612
386,1689,1689.000,109,6196,6345,5921,6445,6636,10662,20198,26073
387,1916,1916.000,107,6028,6199,5218,6297,6432,6487,8752,10352
388,1896,1896.000,123,6048,6197,5271,6289,6434,6497,8014,9405
389,1852,1852.000,104,6091,6229,5410,6326,6476,6588,9299,14135
390,1860,1860.000,117,6110,6264,5364,6379,6514,6586,9399,10279
391,1893,1893.000,102,6037,6235,5289,6344,6475,6582,9115,13596
392,1754,1754.000,112,6240,6487,5696,6602,6750,8410,12822,20054
393,1850,1850.000,108,6217,6399,5402,6475,6586,6694,8134,9672
394,1824,1824.000,118,6215,6397,5478,6519,6641,6727,9735,10587
395,1830,1830.000,129,6219,6391,5458,6530,6662,6719,8129,10265
396,1314,1314.000,121,6275,6500,7632,10048,13330,14601,24198,30759
397,1395,1395.000,115,6418,6626,7169,9969,11811,12800,18192,18604
398,1914,1914.000,110,5982,6167,5212,6216,6293,6440,7965,9444
399,1950,1950.000,90,5957,6162,5137,6261,6411,6487,7845,9689
400,1848,1848.000,101,6014,6197,5408,6348,6529,8172,10814,11000
401,1904,1904.000,110,5928,6109,5241,6185,6301,6492,9116,10164
402,1947,1947.000,101,5889,6090,5124,6190,6337,6415,7689,9135
403,1938,1938.000,109,5900,6104,5158,6191,6358,6407,9086,10898
404,1944,1944.000,88,5879,6070,5157,6202,6308,6391,8883,10815
405,1903,1903.000,110,5958,6183,5249,6295,6455,6548,9114,10263
406,1861,1861.000,112,6100,6272,5375,6355,6505,6552,9258,9569
407,1909,1909.000,100,5946,6142,5242,6274,6414,6476,8786,10146
408,1951,1951.000,103,5879,6073,5129,6157,6357,6552,7678,9020
409,1908,1908.000,104,5967,6128,5238,6227,6383,6557,8898,9349
410,1856,1856.000,111,6031,6185,5381,6287,6441,6510,10098,11635
411,1946,1946.000,119,5918,6112,5141,6218,6362,6422,7707,9400
412,1824,1824.000,123,6062,6265,5456,6397,6546,7510,12287,15264
413,1832,1832.000,114,6206,6388,5472,6632,6795,6912,8616,9425
414,1797,1797.000,115,6348,6529,5564,6632,6837,6926,9737,10805
415,1896,1896.000,125,5197,6439,5275,6594,6767,6824,9680,12184
416,1988,1988.000,94,5200,5360,5031,6177,6303,6378,18869,33161
417,1697,1697.000,99,6100,6284,5874,6400,6594,10275,24569,30542
418,1884,1884.000,109,6103,6296,5313,6379,6464,6578,7953,9571
419,1896,1896.000,105,6066,6266,5279,6336,6429,6526,7992,9455
420,1855,1855.000,119,6103,6278,5389,6360,6515,6677,9634,10413
421,1898,1898.000,119,6048,6257,5256,6358,6500,6551,8106,9690
422,1917,1917.000,115,6049,6270,5228,6416,6539,6585,7969,9753
423,1746,1746.000,120,6170,6335,5708,6466,6657,7771,22929,29849
424,1777,1777.000,112,6426,6570,5623,6687,6813,6989,9923,10891
425,1495,1495.000,110,6307,6429,6736,7980,11936,12963,17145,18552
426,1296,1296.000,106,6527,6996,7690,11095,12339,12729,18241,18719
427,1828,1828.000,126,6344,6557,5457,6655,6808,6917,9487,10546
428,1803,1803.000,107,6350,6515,5543,6600,6807,6895,8324,9759
429,1698,1698.000,117,6397,6547,5891,6678,6932,9252,12284,12891
430,1851,1851.000,118,6122,6319,5393,6581,6674,7740,8360,9812
431,1871,1871.000,105,6061,6198,5346,6342,6493,7554,9366,10479
432,1933,1933.000,107,5943,6130,5169,6241,6393,6488,7922,9501
433,1902,1902.000,112,5981,6129,5260,6205,6277,6404,8687,9380
434,1881,1881.000,143,5955,6107,5320,6206,6418,6543,9962,10931
435,1924,1924.000,126,5950,6060,5196,6154,6289,6326,7525,9232
436,1941,1941.000,116,5940,6119,5147,6232,6377,6457,9037,9348
437,1904,1904.000,103,5983,6171,5259,6289,6468,6530,9178,10267
438,1923,1923.000,112,6012,6207,5188,6273,6431,6473,7853,9347
439,1920,1920.000,94,6025,6201,5204,6286,6425,6520,9062,9625
440,1904,1904.000,113,5947,6108,5254,6198,6381,6523,9936,14388
441,1959,1959.000,124,5916,6100,5111,6180,6338,6395,7631,9225
442,1901,1901.000,116,6015,6170,5247,6238,6347,6477,7695,9339
443,1867,1867.000,110,6034,6222,5359,6334,6508,7521,12149,16786
444,1836,1836.000,120,6134,6272,5446,6388,6524,6628,9595,10177
445,1896,1896.000,130,6109,6294,5283,6426,6627,6813,8322,9485
446,1793,1793.000,124,6459,6630,5571,6711,6874,6941,8484,9913
447,1774,1774.000,96,6413,6552,5627,6667,6795,6927,10025,11377
448,1811,1811.000,118,5138,5424,5517,6313,6596,10015,28279,31030
449,1900,1900.000,96,6063,6214,5276,6324,6484,6550,9175,9670
450,1889,1889.000,134,6028,6216,5293,6314,6475,6594,9110,10209
451,1924,1924.000,108,5966,6157,5177,6256,6405,6523,7923,9247
452,1866,1866.000,119,6087,6210,5367,6306,6424,6504,9141,9609
453,1869,1869.000,105,6090,6248,5341,6374,6517,6589,7944,9514
454,1557,1557.000,102,6111,6245,6426,6461,11410,12954,22493,34972
455,1173,1173.000,101,6359,9773,8532,11201,12474,13559,18053,18142
456,1771,1771.000,110,6286,6411,5668,6536,6683,7145,9734,12661
457,1818,1818.000,98,6255,6385,5463,6515,6657,6787,9751,10322
458,1788,1788.000,125,6171,6354,5598,6489,6654,9284,12190,15336
459,1811,1811.000,109,6260,6526,5534,6665,6879,8116,8507,10061
460,1783,1783.000,120,6431,6601,5607,6729,6888,7781,8562,9855
461,1790,1790.000,105,6337,6506,5568,6640,6777,7073,10139,10891
462,1847,1847.000,118,6145,6278,5433,6527,6675,6861,8214,9324
463,1900,1900.000,106,6034,6226,5250,6329,6466,6535,9081,10281
464,1900,1900.000,109,5981,6121,5260,6244,6395,6534,9169,10316
465,1966,1966.000,125,5876,6060,5094,6152,6296,6355,7668,9292
466,1910,1910.000,97,5940,6094,5225,6172,6341,6395,7799,9284
467,1932,1932.000,94,5887,6023,5173,6154,6287,6374,9101,10504
468,1961,1961.000,110,5839,6014,5100,6090,6258,6371,8300,9254
469,1892,1892.000,107,5943,6134,5283,6299,6496,6569,8026,9354
470,1844,1844.000,113,6123,6243,5416,6347,6465,6512,9221,10387
471,1909,1909.000,102,5992,6175,5253,6245,6403,6473,7811,9297
472,1917,1917.000,104,5922,6073,5199,6151,6305,6468,8761,10565
473,1939,1939.000,121,5932,6120,5192,6209,6366,6434,9199,11646
474,1868,1868.000,117,5907,6093,5313,6180,6322,7603,12300,18215
475,1925,1925.000,101,5999,6190,5213,6294,6439,6537,7773,9524
476,1846,1846.000,101,6141,6289,5410,6400,6524,6596,8062,9538
477,1864,1864.000,107,6114,6271,5364,6371,6510,6589,9236,10186
478,1790,1790.000,124,6359,6547,5590,6623,6734,6836,9616,10114
479,1589,1589.000,121,6283,6528,6276,6695,7077,12802,30537,37191
480,1896,1896.000,113,6057,6250,5281,6348,6508,6615,9148,10455
481,1935,1935.000,116,6002,6192,5161,6264,6411,6492,7919,9294
482,1872,1872.000,128,6080,6222,5336,6289,6337,6371,7912,9321
483,1925,1925.000,120,6018,6200,5193,6265,6405,6479,8826,9531
484,1194,1194.000,104,6145,9374,8423,10938,12451,15466,26750,35069
485,1706,1706.000,119,6010,6201,5829,6405,9476,10828,12037,12205
486,1879,1879.000,112,6096,6314,5332,6531,6709,6804,8298,9942
487,1818,1818.000,96,6272,6413,5492,6573,6704,6868,8316,10968
488,1712,1712.000,114,6304,6425,5834,6598,7903,9532,12255,16874
489,1830,1830.000,105,6255,6436,5469,6582,6716,7333,8334,9667
490,1809,1809.000,108,6278,6426,5520,6592,6710,7154,9666,10548
491,1793,1793.000,128,6367,6541,5576,6634,6767,6887,9965,10070
492,1742,1742.000,114,6404,6543,5737,6649,6824,7058,9619,16453
493,1798,1798.000,107,6399,6548,5568,6658,6779,6836,9716,10257
494,1899,1899.000,97,6030,6218,5264,6429,6671,6901,9485,10496
495,1899,1899.000,128,6027,6168,5258,6233,6425,6479,7841,10804
496,1896,1896.000,110,6015,6161,5275,6244,6403,6465,7901,9098
497,1921,1921.000,117,5953,6082,5203,6177,6322,6370,8780,10273
498,1945,1945.000,113,5868,6031,5141,6081,6144,6258,8922,9114
499,1966,1966.000,104,5870,6045,5086,6129,6301,6348,7619,9516
500,1928,1928.000,101,5907,6067,5192,6152,6320,6367,9050,10160
501,1925,1925.000,109,5936,6115,5184,6238,6346,6476,7792,8922
502,1899,1899.000,102,6053,6219,5265,6298,6463,6502,7918,9150
503,1878,1878.000,106,6069,6234,5338,6295,6459,6516,9145,9627
504,1947,1947.000,93,5858,6038,5127,6141,6294,6394,9051,10238
505,1885,1885.000,113,5927,6122,5298,6227,6375,7601,13260,17049
506,1913,1913.000,125,6002,6172,5240,6249,6414,6486,7815,9502
507,1901,1901.000,89,6007,6180,5243,6259,6433,6502,8765,10347
508,1879,1879.000,125,6064,6210,5323,6330,6505,6596,8963,9460
509,1904,1904.000,107,6120,6295,5262,6395,6533,6600,8086,9473
510,1563,1563.000,113,6278,6517,6385,6683,7819,13850,24012,50354
511,1881,1881.000,99,6124,6287,5304,6410,6542,6623,8160,9594
512,1879,1879.000,117,6086,6243,5323,6347,6502,6566,7781,11271
513,1388,1388.000,122,6160,6310,7228,9798,12157,12598,24011,28115
514,1464,1464.000,123,6095,6249,6823,9384,11875,12297,17778,21105
515,1884,1884.000,101,6045,6192,5300,6309,6445,6537,9247,10460
516,1907,1907.000,118,6068,6271,5244,6382,6526,6583,8018,9560
517,1808,1808.000,118,6080,6242,5541,6412,6699,9234,11104,17641
518,1834,1834.000,124,6152,6381,5442,6552,6776,7737,9469,9917
519,1817,1817.000,105,6302,6453,5501,6580,6739,7028,8333,9840
520,1834,1834.000,113,6256,6428,5454,6548,6691,6757,9712,10396
521,1852,1852.000,105,6203,6378,5401,6487,6621,6760,9411,9898
522,1819,1819.000,113,6220,6378,5477,6590,6727,6942,9369,9733
523,1789,1789.000,107,6440,6599,5606,6698,6866,6899,8412,11842
524,1815,1815.000,105,6327,6504,5504,6621,6775,6875,10454,11589
525,1803,1803.000,102,6281,6486,5532,6639,6778,6943,8447,9940
526,1883,1883.000,102,6069,6234,5329,6316,6709,6788,8234,9795
527,1904,1904.000,98,5999,6166,5231,6254,6401,6478,9168,10091
528,1967,1967.000,117,5878,6089,5094,6190,6331,6401,7858,9375
529,1967,1967.000,106,5867,6080,5068,6155,6288,6375,8789,9339
530,1981,1981.000,111,5848,6060,5063,6129,6204,6350,8788,10260
531,1965,1965.000,105,5830,6007,5085,6083,6234,6308,7685,9004
532,1913,1913.000,119,5904,6065,5214,6160,6311,6409,9163,14468
533,1896,1896.000,121,5967,6099,5281,6269,6341,6538,9053,10092
534,1922,1922.000,114,6000,6192,5201,6259,6424,6517,8005,9371
535,1916,1916.000,105,6019,6200,5221,6276,6441,6496,8430,9885
536,1864,1864.000,105,5935,6095,5364,6182,6349,7617,13164,19551
537,1929,1929.000,111,5957,6135,5184,6217,6367,6452,9242,10414
538,1938,1938.000,95,5924,6103,5154,6166,6263,6403,7957,9145
539,1961,1961.000,96,5973,6191,5102,6299,6454,6523,7980,9378
540,1878,1878.000,126,6064,6210,5315,6307,6454,6522,9183,10356
541,1636,1636.000,108,6069,6248,6117,6398,6834,14771,23762,43112
542,1593,1593.000,105,6218,6374,6322,6566,10855,12930,19812,21102
543,1259,1259.000,113,6248,9398,7873,10823,12173,12402,17857,18134
544,1898,1898.000,93,6035,6164,5266,6263,6419,6532,9186,10219
545,1930,1930.000,88,5992,6151,5182,6228,6365,6423,7770,9189
546,1795,1795.000,103,6082,6221,5573,6359,6547,9419,12093,17811
547,1869,1869.000,104,6080,6222,5345,6333,6481,7706,9342,10196
548,1840,1840.000,119,6118,6209,5444,6310,6469,6963,8174,9426
549,1871,1871.000,117,6110,6249,5342,6311,6453,6543,8135,9407
550,1825,1825.000,106,6261,6482,5474,6602,6774,6918,9655,10420
551,1864,1864.000,108,6196,6352,5378,6446,6621,6689,9238,9708
552,1853,1853.000,106,6231,6394,5386,6496,6672,6740,8504,9800
553,1842,1842.000,110,6244,6402,5428,6487,6664,6785,9854,10731
554,1829,1829.000,102,6226,6354,5471,6476,6589,6789,9308,9648
555,1775,1775.000,122,6376,6539,5618,6642,6785,6848,8419,9676
556,1767,1767.000,124,6410,6555,5657,6657,6805,6911,9405,11491
557,1818,1818.000,116,6330,6499,5506,6589,6721,6791,9943,10575
558,1873,1873.000,121,6052,6160,5344,6273,6401,6467,7819,9512
559,1906,1906.000,97,6034,6193,5233,6282,6436,6489,9056,9421
560,1930,1930.000,115,5943,6137,5186,6253,6385,6465,7978,13166
561,1940,1940.000,101,5890,6052,5148,6144,6286,6371,8580,9109
562,1925,1925.000,123,5951,6071,5195,6150,6297,6357,7646,9392
563,1958,1958.000,93,5857,6040,5109,6108,6243,6322,9010,9922
564,1895,1895.000,97,5952,6069,5281,6157,6304,6374,7723,10815
565,1946,1946.000,100,5824,6005,5135,6204,6555,7185,8593,9988
566,1873,1873.000,115,6071,6212,5330,6296,6455,6497,9285,11003
567,1862,1862.000,104,5900,6065,5370,6211,6318,6552,18702,28146
568,1928,1928.000,108,5931,6050,5177,6147,6265,6322,7686,9076
569,1950,1950.000,100,5963,6126,5147,6209,6271,6324,7803,9325
570,1905,1905.000,115,5969,6133,5236,6204,6287,6407,9131,11934
571,1473,1473.000,100,5956,6139,6794,6338,11758,16293,33571,45314
572,1115,1115.000,97,6583,9667,8966,11244,12476,14914,18046,20944
573,1829,1829.000,110,6230,6388,5474,6500,6641,6756,9673,10296
574,1846,1846.000,122,6114,6208,5407,6307,6476,6636,8046,9394
575,1858,1858.000,127,5983,6180,5383,6275,6438,7986,10819,12147
576,1800,1800.000,132,6191,6298,5544,6439,6619,7838,8144,9690
577,1853,1853.000,104,6021,6196,5398,6285,6461,7774,10412,11917
578,1892,1892.000,114,6063,6232,5298,6316,6480,6541,7752,9335
579,1862,1862.000,99,6125,6293,5346,6417,6548,6664,9313,9590
580,1910,1910.000,109,6056,6279,5249,6386,6574,6827,9229,10503
581,1887,1887.000,103,6066,6225,5290,6319,6451,6535,7996,9634
582,1846,1846.000,125,6174,6448,5413,6648,6800,6939,8568,9520
583,1813,1813.000,119,6273,6435,5516,6597,6770,7242,9718,10296
584,1832,1832.000,97,6231,6403,5458,6522,6667,6728,8119,9842
585,1828,1828.000,108,6227,6393,5466,6512,6684,6797,9626,14493
586,1821,1821.000,110,6295,6428,5494,6589,6717,6803,8316,9738
587,1795,1795.000,112,6372,6561,5565,6666,6816,7244,9749,10825
588,1808,1808.000,110,6373,6522,5548,6628,6804,6926,9636,11267
589,1768,1768.000,89,6385,6526,5645,6594,6661,6827,9580,9833
590,1831,1831.000,126,6174,6324,5458,6572,6773,6876,9944,10915
591,1901,1901.000,105,6010,6175,5268,6255,6415,6454,7848,9133
592,1936,1936.000,106,5957,6153,5160,6241,6386,6449,7882,9434
593,1865,1865.000,97,5987,6136,5354,6244,6406,6987,9418,11662
594,1933,1933.000,94,5866,6045,5172,6203,6692,6875,7510,9266
595,1948,1948.000,114,5894,6074,5124,6171,6317,6381,7750,9013
596,1952,1952.000,100,5864,6043,5132,6112,6198,6310,7483,10652
597,1942,1942.000,135,5850,6031,5136,6094,6145,6188,8261,10029
598,1823,1823.000,102,5976,6183,5504,6250,6314,7834,16551,24751
599,1893,1893.000,110,5961,6115,5241,6235,6286,6328,7769,9332
