Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
290,266.400,7.091,0.133,6.123,6.256,6.545,9.968,11.882,19.659,37.872,0.141
295,311.400,6.173,0.189,6.059,6.157,6.269,6.417,6.605,9.324,11.589,0.162
300,312.000,6.111,0.148,6.084,6.155,6.226,6.362,6.494,9.176,10.741,0.164
305,296.200,6.317,0.167,6.227,6.390,6.583,6.771,6.900,9.857,11.804,0.158
310,291.400,6.222,0.112,6.151,6.256,6.386,6.501,6.681,9.473,29.243,0.161
315,298.800,6.258,0.175,6.146,6.220,6.305,6.463,7.222,9.538,18.591,0.160
320,249.400,7.394,0.161,6.255,6.490,6.703,10.418,11.789,24.218,42.086,0.135
325,313.000,6.120,0.146,6.032,6.097,6.185,6.315,7.407,10.017,15.492,0.163
330,317.200,6.075,0.129,6.018,6.154,6.260,6.341,6.429,7.852,10.191,0.165
335,315.400,6.188,0.173,6.103,6.224,6.313,6.449,6.611,9.084,10.232,0.162
340,289.600,6.286,0.189,6.134,6.415,6.583,6.701,6.882,12.170,20.278,0.159
345,295.800,6.377,0.196,6.162,6.243,6.372,6.497,7.636,12.586,34.621,0.157
350,252.400,7.071,0.157,6.365,6.503,6.708,9.647,11.302,13.088,30.299,0.141
355,297.600,6.259,0.160,6.123,6.234,6.471,6.707,7.630,9.843,12.054,0.160
360,310.200,6.054,0.159,6.033,6.161,6.281,6.423,6.521,7.804,9.960,0.165
365,299.600,6.104,0.143,6.050,6.134,6.227,6.340,6.480,9.110,10.687,0.164
370,298.200,6.366,0.172,6.268,6.435,6.587,6.787,7.047,9.272,10.304,0.157
375,262.400,7.072,0.132,6.107,6.285,6.503,10.473,12.744,22.987,38.491,0.141
380,289.400,6.564,0.203,6.279,6.429,6.591,6.845,8.262,11.630,12.406,0.152
385,302.000,6.501,0.169,6.225,6.475,6.593,6.820,8.156,10.017,12.305,0.154
390,307.400,6.033,0.155,6.010,6.080,6.190,6.309,6.399,7.866,10.217,0.166
395,301.400,6.085,0.156,6.051,6.156,6.252,6.383,6.465,8.005,10.306,0.164
400,308.800,6.228,0.124,6.155,6.251,6.366,6.515,6.760,9.276,11.341,0.161
405,266.000,7.066,0.162,6.103,6.473,6.645,10.503,11.916,19.850,34.715,0.142
410,295.200,6.310,0.152,6.195,6.288,6.471,6.666,7.710,10.740,13.546,0.158
415,289.800,6.522,0.180,6.382,6.504,6.624,6.788,7.915,10.323,13.877,0.153
420,302.200,6.085,0.155,6.040,6.121,6.236,6.360,6.469,9.176,21.544,0.164
425,306.000,6.087,0.156,6.025,6.151,6.253,6.369,6.476,7.811,13.530,0.164
430,312.000,6.184,0.193,6.095,6.179,6.302,6.447,6.557,8.192,11.116,0.162
435,265.600,7.243,0.173,6.225,6.319,6.576,10.864,12.383,24.264,41.400,0.138
440,301.600,6.362,0.139,6.241,6.328,6.440,6.603,7.849,10.018,11.692,0.157
445,276.200,6.538,0.163,6.406,6.517,6.650,6.794,8.102,9.859,25.124,0.153
450,293.200,6.238,0.107,6.126,6.221,6.457,6.653,6.906,9.274,31.035,0.160
455,307.600,6.073,0.112,5.999,6.114,6.240,6.384,6.497,8.977,10.747,0.165
460,303.800,6.134,0.110,6.056,6.172,6.282,6.430,6.513,9.101,10.304,0.163
465,260.200,7.101,0.158,6.129,6.269,6.475,10.695,12.037,20.167,46.681,0.141
470,298.000,6.319,0.170,6.195,6.285,6.419,6.592,7.902,9.567,14.791,0.158
475,284.800,6.367,0.149,6.227,6.341,6.450,6.635,7.059,9.641,28.147,0.157
480,291.800,6.374,0.182,6.204,6.418,6.595,6.793,6.938,8.450,26.677,0.157
485,315.200,6.064,0.195,5.985,6.055,6.160,6.300,6.527,8.796,10.110,0.165
490,316.200,6.111,0.156,6.060,6.175,6.271,6.430,6.578,9.089,10.284,0.164
495,273.400,6.979,0.142,5.818,6.297,6.657,10.390,12.508,19.223,31.739,0.143
500,282.000,6.374,0.122,6.277,6.376,6.519,6.645,7.715,9.515,14.197,0.157
505,296.400,6.349,0.167,6.260,6.376,6.529,6.684,6.956,9.548,24.708,0.157
510,292.800,6.493,0.145,6.391,6.502,6.638,6.781,7.095,10.125,14.038,0.154
515,311.000,6.093,0.167,6.056,6.156,6.237,6.384,6.452,8.007,10.481,0.164
520,301.200,6.091,0.146,6.022,6.146,6.263,6.406,6.560,9.127,13.374,0.164
525,245.800,7.184,0.172,6.298,6.451,6.731,10.075,11.896,17.785,25.977,0.139
530,303.800,6.338,0.167,6.171,6.330,6.480,6.616,7.565,11.918,39.901,0.158
535,298.800,6.291,0.155,6.200,6.288,6.427,6.578,6.751,9.594,27.646,0.159
540,293.400,6.515,0.126,6.376,6.494,6.641,6.780,7.168,9.545,13.052,0.154
545,296.000,6.269,0.167,6.157,6.283,6.493,6.671,6.842,9.065,10.683,0.160
550,280.000,6.546,0.172,6.023,6.104,6.244,7.866,11.023,14.420,20.444,0.153
555,282.800,6.400,0.128,6.126,6.234,6.386,7.697,9.242,11.661,17.452,0.156
560,305.800,6.316,0.153,6.199,6.439,6.617,6.769,6.973,10.700,32.708,0.158
565,297.600,6.339,0.145,6.178,6.248,6.338,6.602,7.776,11.354,34.413,0.158
570,291.200,6.390,0.109,6.294,6.413,6.534,6.658,7.083,11.085,14.312,0.157
575,296.000,6.387,0.170,6.242,6.498,6.608,6.743,6.877,9.246,14.426,0.157
580,287.800,6.748,0.175,6.035,6.162,6.332,9.585,11.052,16.942,21.084,0.148
585,306.600,6.139,0.168,6.054,6.144,6.239,6.375,7.580,9.405,11.612,0.163
590,286.200,6.279,0.166,6.207,6.357,6.552,6.642,6.769,9.799,29.767,0.159
595,281.600,6.342,0.147,6.262,6.366,6.481,6.614,6.786,10.714,40.873,0.158
