Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,UpdatePosition,1722222684.298955,637,0,1
2,UpdatePosition,1722222684.299593,723,0,1
3,UpdateEmployee,1722222684.300318,698,0,1
2,UpdatePosition,1722222684.301017,669,0,1
3,UpdateEmployee,1722222684.301688,646,0,1
2,UpdatePosition,1722222684.302335,693,0,1
3,UpdateEmployee,1722222684.303029,658,0,1
3,UpdateEmployee,1722222684.303690,643,0,1
3,UpdateEmployee,1722222684.304334,643,0,1
1,InsertPosition,1722222684.304979,608,0,1
4,DeleteEmployee,1722222684.305589,1522,0,1
1,InsertPosition,1722222684.307113,595,0,1
3,UpdateEmployee,1722222684.307709,687,0,1
4,DeleteEmployee,1722222684.308397,1607,0,1
3,UpdateEmployee,1722222684.310006,642,0,1
2,UpdatePosition,1722222684.310649,638,0,1
1,InsertPosition,1722222684.311289,612,0,1
3,UpdateEmployee,1722222684.311903,697,0,1
1,InsertPosition,1722222684.312602,610,0,1
3,UpdateEmployee,1722222684.313214,682,0,1
2,UpdatePosition,1722222684.313897,649,0,1
1,InsertPosition,1722222684.314547,608,0,1
1,InsertPosition,1722222684.315157,610,0,1
4,DeleteEmployee,1722222684.315769,1642,0,1
3,UpdateEmployee,1722222684.317412,666,0,1
3,UpdateEmployee,1722222684.318080,692,0,1
1,InsertPosition,1722222684.318775,652,0,1
1,InsertPosition,1722222684.319428,629,0,1
4,DeleteEmployee,1722222684.320058,1519,0,1
3,UpdateEmployee,1722222684.321579,644,0,1
3,UpdateEmployee,1722222684.322224,594,0,1
3,UpdateEmployee,1722222684.322820,642,0,1
1,InsertPosition,1722222684.323463,583,0,1
4,DeleteEmployee,1722222684.324048,1576,0,1
3,UpdateEmployee,1722222684.325625,601,0,1
1,InsertPosition,1722222684.326227,588,0,1
4,DeleteEmployee,1722222684.326817,1424,0,1
3,UpdateEmployee,1722222684.328242,682,0,1
2,UpdatePosition,1722222684.328925,684,0,1
2,UpdatePosition,1722222684.329610,712,0,1
3,UpdateEmployee,1722222684.330324,626,0,1
1,InsertPosition,1722222684.330951,615,0,1
2,UpdatePosition,1722222684.331567,719,0,1
3,UpdateEmployee,1722222684.332287,629,0,1
2,UpdatePosition,1722222684.332918,618,0,1
1,InsertPosition,1722222684.333538,602,0,1
2,UpdatePosition,1722222684.334141,604,0,1
2,UpdatePosition,1722222684.334747,750,0,1
3,UpdateEmployee,1722222684.335498,653,0,1
1,InsertPosition,1722222684.336153,586,0,1
3,UpdateEmployee,1722222684.336740,668,0,1
4,DeleteEmployee,1722222684.337410,1444,0,1
4,DeleteEmployee,1722222684.338856,1383,0,1
3,UpdateEmployee,1722222684.340240,650,0,1
2,UpdatePosition,1722222684.340892,594,0,1
2,UpdatePosition,1722222684.341487,691,0,1
4,DeleteEmployee,1722222684.342180,1452,0,1
1,InsertPosition,1722222684.343633,607,0,1
1,InsertPosition,1722222684.344241,603,0,1
3,UpdateEmployee,1722222684.344846,671,0,1
4,DeleteEmployee,1722222684.345518,1506,0,1
3,UpdateEmployee,1722222684.347025,700,0,1
2,UpdatePosition,1722222684.347727,752,0,1
3,UpdateEmployee,1722222684.348481,705,0,1
1,InsertPosition,1722222684.349188,620,0,1
2,UpdatePosition,1722222684.349809,702,0,1
1,InsertPosition,1722222684.350513,627,0,1
1,InsertPosition,1722222684.351141,581,0,1
4,DeleteEmployee,1722222684.351723,1455,0,1
1,InsertPosition,1722222684.353180,697,0,1
2,UpdatePosition,1722222684.353879,754,0,1
2,UpdatePosition,1722222684.354634,756,0,1
2,UpdatePosition,1722222684.355392,690,0,1
1,InsertPosition,1722222684.356083,589,0,1
2,UpdatePosition,1722222684.356674,686,0,1
1,InsertPosition,1722222684.357362,602,0,1
2,UpdatePosition,1722222684.357966,623,0,1
1,InsertPosition,1722222684.358592,593,0,1
4,DeleteEmployee,1722222684.359186,1594,0,1
2,UpdatePosition,1722222684.360782,783,0,1
1,InsertPosition,1722222684.361567,606,0,1
1,InsertPosition,1722222684.362174,599,0,1
1,InsertPosition,1722222684.362775,587,0,1
4,DeleteEmployee,1722222684.363363,1453,0,1
2,UpdatePosition,1722222684.364818,706,0,1
3,UpdateEmployee,1722222684.365525,668,0,1
1,InsertPosition,1722222684.366194,598,0,1
3,UpdateEmployee,1722222684.366793,643,0,1
4,DeleteEmployee,1722222684.367437,1520,0,1
4,DeleteEmployee,1722222684.368959,1581,0,1
2,UpdatePosition,1722222684.370541,686,0,1
2,UpdatePosition,1722222684.371229,745,0,1
3,UpdateEmployee,1722222684.371975,636,0,1
1,InsertPosition,1722222684.372613,593,0,1
3,UpdateEmployee,1722222684.373207,645,0,1
2,UpdatePosition,1722222684.373853,712,0,1
3,UpdateEmployee,1722222684.374567,635,0,1
3,UpdateEmployee,1722222684.375204,596,0,1
1,InsertPosition,1722222684.375801,591,0,1
2,UpdatePosition,1722222684.376394,710,0,1
2,UpdatePosition,1722222684.377106,650,0,1
4,DeleteEmployee,1722222684.377757,1535,0,1
4,DeleteEmployee,1722222684.379293,1501,0,1
3,UpdateEmployee,1722222684.380796,608,0,1
4,DeleteEmployee,1722222684.381406,1500,0,1
1,InsertPosition,1722222684.382907,608,0,1
1,InsertPosition,1722222684.383516,583,0,1
1,InsertPosition,1722222684.384101,592,0,1
3,UpdateEmployee,1722222684.384694,612,0,1
3,UpdateEmployee,1722222684.385309,596,0,1
3,UpdateEmployee,1722222684.385906,654,0,1
2,UpdatePosition,1722222684.386561,689,0,1
1,InsertPosition,1722222684.387251,617,0,1
2,UpdatePosition,1722222684.387870,735,0,1
3,UpdateEmployee,1722222684.388606,664,0,1
1,InsertPosition,1722222684.389271,597,0,1
3,UpdateEmployee,1722222684.389870,636,0,1
2,UpdatePosition,1722222684.390508,755,0,1
2,UpdatePosition,1722222684.391264,724,0,1
4,DeleteEmployee,1722222684.391990,1518,0,1
3,UpdateEmployee,1722222684.393510,638,0,1
1,InsertPosition,1722222684.394149,620,0,1
1,InsertPosition,1722222684.394771,587,0,1
1,InsertPosition,1722222684.395359,587,0,1
3,UpdateEmployee,1722222684.395948,661,0,1
3,UpdateEmployee,1722222684.396610,645,0,1
2,UpdatePosition,1722222684.397256,816,0,1
3,UpdateEmployee,1722222684.398073,648,0,1
4,DeleteEmployee,1722222684.398722,1417,0,1
3,UpdateEmployee,1722222684.400141,630,0,1
2,UpdatePosition,1722222684.400772,623,0,1
1,InsertPosition,1722222684.401396,597,0,1
1,InsertPosition,1722222684.401995,591,0,1
2,UpdatePosition,1722222684.402587,649,0,1
4,DeleteEmployee,1722222684.403237,1453,0,1
2,UpdatePosition,1722222684.404692,621,0,1
3,UpdateEmployee,1722222684.405314,661,0,1
3,UpdateEmployee,1722222684.405979,676,0,1
1,InsertPosition,1722222684.406656,595,0,1
4,DeleteEmployee,1722222684.407253,1338,0,1
3,UpdateEmployee,1722222684.408592,646,0,1
2,UpdatePosition,1722222684.409239,728,0,1
3,UpdateEmployee,1722222684.409968,643,0,1
4,DeleteEmployee,1722222684.410613,1519,0,1
1,InsertPosition,1722222684.412134,573,0,1
2,UpdatePosition,1722222684.412708,710,0,1
3,UpdateEmployee,1722222684.413420,641,0,1
3,UpdateEmployee,1722222684.414063,652,0,1
4,DeleteEmployee,1722222684.414716,1514,0,1
2,UpdatePosition,1722222684.416231,661,0,1
1,InsertPosition,1722222684.416894,609,0,1
2,UpdatePosition,1722222684.417504,700,0,1
1,InsertPosition,1722222684.418206,604,0,1
1,InsertPosition,1722222684.418812,582,0,1
1,InsertPosition,1722222684.419395,598,0,1
1,InsertPosition,1722222684.419994,595,0,1
2,UpdatePosition,1722222684.420590,729,0,1
2,UpdatePosition,1722222684.421321,687,0,1
1,InsertPosition,1722222684.422009,593,0,1
1,InsertPosition,1722222684.422604,597,0,1
1,InsertPosition,1722222684.423203,606,0,1
1,InsertPosition,1722222684.423810,603,0,1
2,UpdatePosition,1722222684.424414,692,0,1
1,InsertPosition,1722222684.425108,581,0,1
3,UpdateEmployee,1722222684.425690,631,0,1
3,UpdateEmployee,1722222684.426323,614,0,1
2,UpdatePosition,1722222684.426939,763,0,1
4,DeleteEmployee,1722222684.427704,1446,0,1
3,UpdateEmployee,1722222684.429151,651,0,1
2,UpdatePosition,1722222684.429804,642,0,1
3,UpdateEmployee,1722222684.430448,641,0,1
1,InsertPosition,1722222684.431091,582,0,1
2,UpdatePosition,1722222684.431674,671,0,1
2,UpdatePosition,1722222684.432347,636,0,1
1,InsertPosition,1722222684.432984,584,0,1
1,InsertPosition,1722222684.433569,585,0,1
4,DeleteEmployee,1722222684.434156,1461,0,1
1,InsertPosition,1722222684.435618,592,0,1
2,UpdatePosition,1722222684.436211,735,0,1
3,UpdateEmployee,1722222684.436947,647,0,1
2,UpdatePosition,1722222684.437596,672,0,1
1,InsertPosition,1722222684.438270,595,0,1
2,UpdatePosition,1722222684.438866,674,0,1
1,InsertPosition,1722222684.439542,609,0,1
1,InsertPosition,1722222684.440152,608,0,1
3,UpdateEmployee,1722222684.440761,648,0,1
1,InsertPosition,1722222684.441410,591,0,1
1,InsertPosition,1722222684.442003,603,0,1
4,DeleteEmployee,1722222684.442607,1499,0,1
1,InsertPosition,1722222684.444108,583,0,1
2,UpdatePosition,1722222684.444693,790,0,1
3,UpdateEmployee,1722222684.445485,601,0,1
4,DeleteEmployee,1722222684.446088,1434,0,1
2,UpdatePosition,1722222684.447523,683,0,1
1,InsertPosition,1722222684.448207,598,0,1
2,UpdatePosition,1722222684.448807,677,0,1
2,UpdatePosition,1722222684.449486,689,0,1
4,DeleteEmployee,1722222684.450176,1435,0,1
4,DeleteEmployee,1722222684.451612,1437,0,1
3,UpdateEmployee,1722222684.453050,666,0,1
3,UpdateEmployee,1722222684.453718,631,0,1
2,UpdatePosition,1722222684.454350,680,0,1
2,UpdatePosition,1722222684.455031,638,0,1
3,UpdateEmployee,1722222684.455670,668,0,1
1,InsertPosition,1722222684.456340,604,0,1
2,UpdatePosition,1722222684.456946,724,0,1
2,UpdatePosition,1722222684.457671,702,0,1
2,UpdatePosition,1722222684.458375,748,0,1
3,UpdateEmployee,1722222684.459125,633,0,1
3,UpdateEmployee,1722222684.459760,686,0,1
3,UpdateEmployee,1722222684.460447,622,0,1
2,UpdatePosition,1722222684.461070,750,0,1
1,InsertPosition,1722222684.461822,609,0,1
2,UpdatePosition,1722222684.462432,685,0,1
3,UpdateEmployee,1722222684.463119,675,0,1
3,UpdateEmployee,1722222684.463795,644,0,1
2,UpdatePosition,1722222684.464441,701,0,1
1,InsertPosition,1722222684.465143,613,0,1
3,UpdateEmployee,1722222684.465757,694,0,1
2,UpdatePosition,1722222684.466453,758,0,1
1,InsertPosition,1722222684.467212,609,0,1
2,UpdatePosition,1722222684.467823,627,0,1
2,UpdatePosition,1722222684.468451,721,0,1
2,UpdatePosition,1722222684.469174,730,0,1
2,UpdatePosition,1722222684.469905,684,0,1
4,DeleteEmployee,1722222684.470591,1540,0,1
3,UpdateEmployee,1722222684.472132,631,0,1
4,DeleteEmployee,1722222684.472765,1454,0,1
1,InsertPosition,1722222684.474220,618,0,1
3,UpdateEmployee,1722222684.474839,646,0,1
4,DeleteEmployee,1722222684.475487,1462,0,1
2,UpdatePosition,1722222684.476950,730,0,1
2,UpdatePosition,1722222684.477682,801,0,1
3,UpdateEmployee,1722222684.478485,640,0,1
3,UpdateEmployee,1722222684.479127,670,0,1
2,UpdatePosition,1722222684.479797,689,0,1
3,UpdateEmployee,1722222684.480488,629,0,1
4,DeleteEmployee,1722222684.481119,1533,0,1
3,UpdateEmployee,1722222684.482653,653,0,1
3,UpdateEmployee,1722222684.483308,631,0,1
3,UpdateEmployee,1722222684.483940,660,0,1
3,UpdateEmployee,1722222684.484602,700,0,1
2,UpdatePosition,1722222684.485304,705,0,1
1,InsertPosition,1722222684.486010,610,0,1
3,UpdateEmployee,1722222684.486621,654,0,1
3,UpdateEmployee,1722222684.487278,665,0,1
3,UpdateEmployee,1722222684.487944,599,0,1
1,InsertPosition,1722222684.488545,594,0,1
1,InsertPosition,1722222684.489140,645,0,1
1,InsertPosition,1722222684.489787,618,0,1
1,InsertPosition,1722222684.490406,610,0,1
3,UpdateEmployee,1722222684.491017,679,0,1
4,DeleteEmployee,1722222684.491698,1593,0,1
1,InsertPosition,1722222684.493294,665,0,1
4,DeleteEmployee,1722222684.493961,1479,0,1
2,UpdatePosition,1722222684.495441,753,0,1
2,UpdatePosition,1722222684.496196,764,0,1
2,UpdatePosition,1722222684.496961,756,0,1
4,DeleteEmployee,1722222684.497719,1536,0,1
4,DeleteEmployee,1722222684.499257,1424,0,1
2,UpdatePosition,1722222684.500683,689,0,1
1,InsertPosition,1722222684.501373,631,0,1
4,DeleteEmployee,1722222684.502005,1499,0,1
1,InsertPosition,1722222684.503506,648,0,1
4,DeleteEmployee,1722222684.504155,1529,0,1
2,UpdatePosition,1722222684.505686,902,0,1
2,UpdatePosition,1722222684.506590,639,0,1
4,DeleteEmployee,1722222684.507231,1492,0,1
4,DeleteEmployee,1722222684.508725,1514,0,1
2,UpdatePosition,1722222684.510240,633,0,1
1,InsertPosition,1722222684.510875,629,0,1
1,InsertPosition,1722222684.511506,805,0,1
2,UpdatePosition,1722222684.512313,734,0,1
1,InsertPosition,1722222684.513048,625,0,1
1,InsertPosition,1722222684.513676,622,0,1
1,InsertPosition,1722222684.514299,624,0,1
1,InsertPosition,1722222684.514925,614,0,1
2,UpdatePosition,1722222684.515541,782,0,1
1,InsertPosition,1722222684.516324,648,0,1
1,InsertPosition,1722222684.516974,605,0,1
2,UpdatePosition,1722222684.517580,778,0,1
3,UpdateEmployee,1722222684.518359,688,0,1
2,UpdatePosition,1722222684.519049,660,0,1
2,UpdatePosition,1722222684.519711,602,0,1
1,InsertPosition,1722222684.520314,566,0,1
3,UpdateEmployee,1722222684.520882,620,0,1
4,DeleteEmployee,1722222684.521503,1508,0,1
2,UpdatePosition,1722222684.523013,698,0,1
2,UpdatePosition,1722222684.523712,633,0,1
1,InsertPosition,1722222684.524347,591,0,1
2,UpdatePosition,1722222684.524940,814,0,1
2,UpdatePosition,1722222684.525755,646,0,1
1,InsertPosition,1722222684.526403,560,0,1
1,InsertPosition,1722222684.526964,604,0,1
3,UpdateEmployee,1722222684.527570,604,0,1
4,DeleteEmployee,1722222684.528175,1504,0,1
1,InsertPosition,1722222684.529680,569,0,1
2,UpdatePosition,1722222684.530250,710,0,1
1,InsertPosition,1722222684.530962,546,0,1
1,InsertPosition,1722222684.531509,556,0,1
2,UpdatePosition,1722222684.532067,592,0,1
2,UpdatePosition,1722222684.532661,599,0,1
3,UpdateEmployee,1722222684.533261,632,0,1
3,UpdateEmployee,1722222684.533894,575,0,1
4,DeleteEmployee,1722222684.534470,1501,0,1
3,UpdateEmployee,1722222684.535973,600,0,1
2,UpdatePosition,1722222684.536575,688,0,1
2,UpdatePosition,1722222684.537264,604,0,1
3,UpdateEmployee,1722222684.537869,642,0,1
1,InsertPosition,1722222684.538513,599,0,1
3,UpdateEmployee,1722222684.539114,628,0,1
1,InsertPosition,1722222684.539743,599,0,1
2,UpdatePosition,1722222684.540344,722,0,1
1,InsertPosition,1722222684.541068,591,0,1
3,UpdateEmployee,1722222684.541661,647,0,1
2,UpdatePosition,1722222684.542309,679,0,1
4,DeleteEmployee,1722222684.542990,1478,0,1
2,UpdatePosition,1722222684.544470,681,0,1
3,UpdateEmployee,1722222684.545152,605,0,1
1,InsertPosition,1722222684.545759,563,0,1
3,UpdateEmployee,1722222684.546323,643,0,1
3,UpdateEmployee,1722222684.546967,625,0,1
2,UpdatePosition,1722222684.547594,698,0,1
2,UpdatePosition,1722222684.548294,646,0,1
2,UpdatePosition,1722222684.548942,621,0,1
1,InsertPosition,1722222684.549564,570,0,1
3,UpdateEmployee,1722222684.550135,621,0,1
3,UpdateEmployee,1722222684.550758,638,0,1
3,UpdateEmployee,1722222684.551397,616,0,1
1,InsertPosition,1722222684.552014,570,0,1
4,DeleteEmployee,1722222684.552586,1421,0,1
3,UpdateEmployee,1722222684.554008,551,0,1
1,InsertPosition,1722222684.554561,557,0,1
4,DeleteEmployee,1722222684.555120,1618,0,1
2,UpdatePosition,1722222684.556739,708,0,1
1,InsertPosition,1722222684.557448,560,0,1
1,InsertPosition,1722222684.558009,562,0,1
3,UpdateEmployee,1722222684.558573,574,0,1
2,UpdatePosition,1722222684.559148,701,0,1
2,UpdatePosition,1722222684.559851,637,0,1
3,UpdateEmployee,1722222684.560490,634,0,1
2,UpdatePosition,1722222684.561127,693,0,1
3,UpdateEmployee,1722222684.561821,620,0,1
2,UpdatePosition,1722222684.562443,601,0,1
1,InsertPosition,1722222684.563045,597,0,1
2,UpdatePosition,1722222684.563644,738,0,1
1,InsertPosition,1722222684.564383,564,0,1
4,DeleteEmployee,1722222684.564948,1431,0,1
1,InsertPosition,1722222684.566381,599,0,1
2,UpdatePosition,1722222684.566981,599,0,1
1,InsertPosition,1722222684.567582,566,0,1
2,UpdatePosition,1722222684.568149,652,0,1
2,UpdatePosition,1722222684.568803,683,0,1
2,UpdatePosition,1722222684.569487,715,0,1
3,UpdateEmployee,1722222684.570204,652,0,1
1,InsertPosition,1722222684.570858,594,0,1
1,InsertPosition,1722222684.571453,594,0,1
2,UpdatePosition,1722222684.572049,673,0,1
3,UpdateEmployee,1722222684.572724,632,0,1
3,UpdateEmployee,1722222684.573357,677,0,1
3,UpdateEmployee,1722222684.574035,644,0,1
3,UpdateEmployee,1722222684.574681,642,0,1
2,UpdatePosition,1722222684.575324,738,0,1
3,UpdateEmployee,1722222684.576063,689,0,1
3,UpdateEmployee,1722222684.576753,628,0,1
4,DeleteEmployee,1722222684.577383,1435,0,1
4,DeleteEmployee,1722222684.578820,1364,0,1
1,InsertPosition,1722222684.580185,630,0,1
2,UpdatePosition,1722222684.580817,671,0,1
4,DeleteEmployee,1722222684.581489,1489,0,1
1,InsertPosition,1722222684.582981,637,0,1
1,InsertPosition,1722222684.583620,633,0,1
2,UpdatePosition,1722222684.584255,763,0,1
1,InsertPosition,1722222684.585020,611,0,1
1,InsertPosition,1722222684.585633,617,0,1
2,UpdatePosition,1722222684.586252,707,0,1
1,InsertPosition,1722222684.586960,612,0,1
3,UpdateEmployee,1722222684.587574,660,0,1
1,InsertPosition,1722222684.588236,596,0,1
2,UpdatePosition,1722222684.588833,666,0,1
2,UpdatePosition,1722222684.589501,771,0,1
4,DeleteEmployee,1722222684.590273,1412,0,1
2,UpdatePosition,1722222684.591687,708,0,1
3,UpdateEmployee,1722222684.592396,671,0,1
3,UpdateEmployee,1722222684.593069,638,0,1
1,InsertPosition,1722222684.593708,773,0,1
3,UpdateEmployee,1722222684.594483,636,0,1
1,InsertPosition,1722222684.595120,592,0,1
3,UpdateEmployee,1722222684.595713,697,0,1
1,InsertPosition,1722222684.596412,593,0,1
1,InsertPosition,1722222684.597006,598,0,1
1,InsertPosition,1722222684.597605,595,0,1
1,InsertPosition,1722222684.598202,603,0,1
4,DeleteEmployee,1722222684.598806,1372,0,1
1,InsertPosition,1722222684.600180,598,0,1
3,UpdateEmployee,1722222684.600779,664,0,1
4,DeleteEmployee,1722222684.601445,1425,0,1
2,UpdatePosition,1722222684.602872,732,0,1
3,UpdateEmployee,1722222684.603605,630,0,1
2,UpdatePosition,1722222684.604236,748,0,1
4,DeleteEmployee,1722222684.604986,1452,0,1
1,InsertPosition,1722222684.606439,567,0,1
4,DeleteEmployee,1722222684.607008,1476,0,1
4,DeleteEmployee,1722222684.608485,1483,0,1
3,UpdateEmployee,1722222684.609970,683,0,1
4,DeleteEmployee,1722222684.610654,1431,0,1
4,DeleteEmployee,1722222684.612086,1401,0,1
1,InsertPosition,1722222684.613489,599,0,1
3,UpdateEmployee,1722222684.614089,635,0,1
2,UpdatePosition,1722222684.614725,723,0,1
3,UpdateEmployee,1722222684.615450,689,0,1
2,UpdatePosition,1722222684.616140,746,0,1
3,UpdateEmployee,1722222684.616888,701,0,1
3,UpdateEmployee,1722222684.617590,659,0,1
2,UpdatePosition,1722222684.618250,668,0,1
2,UpdatePosition,1722222684.618920,613,0,1
1,InsertPosition,1722222684.619534,579,0,1
3,UpdateEmployee,1722222684.620115,645,0,1
1,InsertPosition,1722222684.620761,625,0,1
3,UpdateEmployee,1722222684.621388,649,0,1
1,InsertPosition,1722222684.622037,587,0,1
2,UpdatePosition,1722222684.622626,612,0,1
2,UpdatePosition,1722222684.623240,734,0,1
3,UpdateEmployee,1722222684.623975,632,0,1
2,UpdatePosition,1722222684.624609,740,0,1
3,UpdateEmployee,1722222684.625351,668,0,1
3,UpdateEmployee,1722222684.626020,620,0,1
4,DeleteEmployee,1722222684.626641,1430,0,1
3,UpdateEmployee,1722222684.628072,645,0,1
2,UpdatePosition,1722222684.628718,720,0,1
3,UpdateEmployee,1722222684.629439,664,0,1
3,UpdateEmployee,1722222684.630105,605,0,1
2,UpdatePosition,1722222684.630711,692,0,1
2,UpdatePosition,1722222684.631405,750,0,1
1,InsertPosition,1722222684.632156,598,0,1
2,UpdatePosition,1722222684.632756,696,0,1
3,UpdateEmployee,1722222684.633453,628,0,1
1,InsertPosition,1722222684.634083,586,0,1
1,InsertPosition,1722222684.634670,613,0,1
3,UpdateEmployee,1722222684.635285,639,0,1
2,UpdatePosition,1722222684.635925,682,0,1
1,InsertPosition,1722222684.636609,613,0,1
4,DeleteEmployee,1722222684.637223,1569,0,1
1,InsertPosition,1722222684.638795,634,0,1
2,UpdatePosition,1722222684.639431,741,0,1
4,DeleteEmployee,1722222684.640174,1505,0,1
1,InsertPosition,1722222684.641681,620,0,1
1,InsertPosition,1722222684.642303,611,0,1
2,UpdatePosition,1722222684.642915,628,0,1
1,InsertPosition,1722222684.643545,600,0,1
2,UpdatePosition,1722222684.644146,772,0,1
2,UpdatePosition,1722222684.644920,716,0,1
3,UpdateEmployee,1722222684.645637,668,0,1
3,UpdateEmployee,1722222684.646306,687,0,1
2,UpdatePosition,1722222684.646995,722,0,1
4,DeleteEmployee,1722222684.647719,1528,0,1
3,UpdateEmployee,1722222684.649249,697,0,1
1,InsertPosition,1722222684.649948,718,0,1
4,DeleteEmployee,1722222684.650668,1657,0,1
1,InsertPosition,1722222684.652326,596,0,1
3,UpdateEmployee,1722222684.652924,645,0,1
4,DeleteEmployee,1722222684.653570,1516,0,1
2,UpdatePosition,1722222684.655088,659,0,1
3,UpdateEmployee,1722222684.655748,660,0,1
2,UpdatePosition,1722222684.656410,642,0,1
4,DeleteEmployee,1722222684.657054,1489,0,1
3,UpdateEmployee,1722222684.658545,652,0,1
1,InsertPosition,1722222684.659199,600,0,1
2,UpdatePosition,1722222684.659800,677,0,1
3,UpdateEmployee,1722222684.660479,645,0,1
1,InsertPosition,1722222684.661126,595,0,1
2,UpdatePosition,1722222684.661723,696,0,1
3,UpdateEmployee,1722222684.662420,661,0,1
3,UpdateEmployee,1722222684.663083,627,0,1
3,UpdateEmployee,1722222684.663712,652,0,1
2,UpdatePosition,1722222684.664366,691,0,1
4,DeleteEmployee,1722222684.665058,1609,0,1
2,UpdatePosition,1722222684.666669,673,0,1
2,UpdatePosition,1722222684.667344,687,0,1
1,InsertPosition,1722222684.668032,599,0,1
3,UpdateEmployee,1722222684.668634,684,0,1
4,DeleteEmployee,1722222684.669319,1493,0,1
4,DeleteEmployee,1722222684.670813,1404,0,1
3,UpdateEmployee,1722222684.672219,622,0,1
2,UpdatePosition,1722222684.672843,713,0,1
2,UpdatePosition,1722222684.673558,797,0,1
3,UpdateEmployee,1722222684.674356,774,0,1
3,UpdateEmployee,1722222684.675131,672,0,1
3,UpdateEmployee,1722222684.675804,671,0,1
2,UpdatePosition,1722222684.676478,609,0,1
2,UpdatePosition,1722222684.677089,626,0,1
1,InsertPosition,1722222684.677717,593,0,1
4,DeleteEmployee,1722222684.678311,1495,0,1
2,UpdatePosition,1722222684.679807,794,0,1
3,UpdateEmployee,1722222684.680603,645,0,1
2,UpdatePosition,1722222684.681250,685,0,1
3,UpdateEmployee,1722222684.681937,664,0,1
1,InsertPosition,1722222684.682603,600,0,1
2,UpdatePosition,1722222684.683204,628,0,1
1,InsertPosition,1722222684.683833,576,0,1
2,UpdatePosition,1722222684.684411,704,0,1
1,InsertPosition,1722222684.685117,578,0,1
4,DeleteEmployee,1722222684.685696,1402,0,1
2,UpdatePosition,1722222684.687100,676,0,1
2,UpdatePosition,1722222684.687777,685,0,1
3,UpdateEmployee,1722222684.688463,614,0,1
2,UpdatePosition,1722222684.689079,662,0,1
2,UpdatePosition,1722222684.689742,665,0,1
4,DeleteEmployee,1722222684.690409,1461,0,1
2,UpdatePosition,1722222684.691871,562,0,1
3,UpdateEmployee,1722222684.692434,592,0,1
4,DeleteEmployee,1722222684.693027,1436,0,1
2,UpdatePosition,1722222684.694465,656,0,1
1,InsertPosition,1722222684.695122,571,0,1
2,UpdatePosition,1722222684.695695,575,0,1
2,UpdatePosition,1722222684.696271,580,0,1
3,UpdateEmployee,1722222684.696853,597,0,1
1,InsertPosition,1722222684.697451,543,0,1
1,InsertPosition,1722222684.697996,558,0,1
2,UpdatePosition,1722222684.698556,581,0,1
3,UpdateEmployee,1722222684.699138,632,0,1
2,UpdatePosition,1722222684.699773,815,0,1
1,InsertPosition,1722222684.700591,627,0,1
4,DeleteEmployee,1722222684.701220,1571,0,1
3,UpdateEmployee,1722222684.702794,693,0,1
1,InsertPosition,1722222684.703489,602,0,1
2,UpdatePosition,1722222684.704093,848,0,1
1,InsertPosition,1722222684.704943,616,0,1
1,InsertPosition,1722222684.705561,628,0,1
4,DeleteEmployee,1722222684.706191,1656,0,1
3,UpdateEmployee,1722222684.707849,661,0,1
3,UpdateEmployee,1722222684.708511,643,0,1
3,UpdateEmployee,1722222684.709156,660,0,1
2,UpdatePosition,1722222684.709817,725,0,1
1,InsertPosition,1722222684.710543,599,0,1
3,UpdateEmployee,1722222684.711144,659,0,1
1,InsertPosition,1722222684.711804,585,0,1
1,InsertPosition,1722222684.712390,591,0,1
3,UpdateEmployee,1722222684.712983,667,0,1
3,UpdateEmployee,1722222684.713651,628,0,1
2,UpdatePosition,1722222684.714281,750,0,1
3,UpdateEmployee,1722222684.715033,666,0,1
2,UpdatePosition,1722222684.715701,634,0,1
2,UpdatePosition,1722222684.716336,788,0,1
2,UpdatePosition,1722222684.717126,728,0,1
3,UpdateEmployee,1722222684.717856,686,0,1
3,UpdateEmployee,1722222684.718544,652,0,1
2,UpdatePosition,1722222684.719197,660,0,1
3,UpdateEmployee,1722222684.719859,659,0,1
4,DeleteEmployee,1722222684.720519,1606,0,1
3,UpdateEmployee,1722222684.722127,705,0,1
1,InsertPosition,1722222684.722834,607,0,1
2,UpdatePosition,1722222684.723442,626,0,1
4,DeleteEmployee,1722222684.724070,1573,0,1
2,UpdatePosition,1722222684.725644,711,0,1
1,InsertPosition,1722222684.726357,600,0,1
3,UpdateEmployee,1722222684.726959,633,0,1
2,UpdatePosition,1722222684.727595,754,0,1
3,UpdateEmployee,1722222684.728350,615,0,1
1,InsertPosition,1722222684.728967,610,0,1
2,UpdatePosition,1722222684.729579,808,0,1
4,DeleteEmployee,1722222684.730389,1489,0,1
3,UpdateEmployee,1722222684.731879,572,0,1
4,DeleteEmployee,1722222684.732452,1362,0,1
4,DeleteEmployee,1722222684.733816,1455,0,1
3,UpdateEmployee,1722222684.735272,608,0,1
4,DeleteEmployee,1722222684.735882,1429,0,1
3,UpdateEmployee,1722222684.737312,610,0,1
3,UpdateEmployee,1722222684.737924,612,0,1
2,UpdatePosition,1722222684.738537,675,0,1
3,UpdateEmployee,1722222684.739214,629,0,1
3,UpdateEmployee,1722222684.739844,610,0,1
1,InsertPosition,1722222684.740456,565,0,1
