Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
391,2157,2157.000,128,460,6081,4635,6364,6483,7339,12782,28900
392,2274,2274.000,123,443,6134,4392,6360,6548,6634,9077,10429
393,2289,2289.000,96,491,5997,4359,6274,6406,6518,8122,10174
394,2332,2332.000,118,494,5936,4293,6240,6310,6365,8053,9490
395,2375,2375.000,104,467,5881,4206,6259,6334,6439,7964,10904
396,2287,2287.000,123,443,6093,4381,6316,6468,6551,7915,11106
397,2272,2272.000,104,449,6097,4395,6270,6462,6557,9498,11674
398,2262,2262.000,107,459,6129,4419,6446,6621,6788,8342,10980
399,2198,2198.000,94,458,6292,4543,6556,6680,6816,8384,9572
400,2163,2163.000,94,443,6213,4639,6479,6695,8241,12711,15642
401,1237,1237.000,98,473,9756,8096,11271,13296,17907,30592,32167
402,2189,2189.000,103,439,6051,4546,6243,6461,9273,12096,14771
403,2231,2231.000,101,456,6071,4488,6262,6499,7736,10668,12066
404,2292,2292.000,105,452,6016,4354,6196,6385,7044,9344,10258
405,2325,2325.000,105,477,5957,4300,6132,6297,6375,7720,9323
406,2333,2333.000,95,465,5931,4290,6136,6259,6360,7857,14442
407,2372,2372.000,103,449,5818,4207,6102,6202,6264,8608,10106
408,2308,2308.000,97,454,5940,4339,6237,6299,6348,8984,9434
409,2306,2306.000,102,451,5989,4332,6258,6331,6369,7970,9557
410,2337,2337.000,105,448,5951,4282,6157,6232,6378,7839,10409
411,2349,2349.000,126,445,5930,4250,6174,6349,6428,7803,9436
412,2328,2328.000,95,430,6009,4296,6237,6414,6484,7740,9304
413,2284,2284.000,104,454,6085,4376,6292,6467,6578,9593,10164
414,2239,2239.000,99,464,6148,4472,6306,6500,6591,8276,9586
415,2262,2262.000,103,449,6214,4414,6497,6687,6802,8050,9440
416,2198,2198.000,88,459,6326,4551,6638,6755,6850,8632,10049
417,1945,1945.000,104,482,6227,5140,6517,6839,9593,30108,32386
418,2254,2254.000,106,501,6077,4435,6281,6390,6512,8384,9310
419,2261,2261.000,101,485,6114,4416,6342,6503,6630,8163,9610
420,2293,2293.000,96,487,6015,4366,6263,6325,6385,8022,10176
421,2373,2373.000,107,464,5881,4209,6232,6306,6397,8090,9276
422,1826,1826.000,98,456,6183,5498,6340,11976,14209,18469,23534
423,1421,1421.000,105,495,9013,7004,11027,12350,12656,18153,19546
424,2293,2293.000,98,438,6083,4369,6374,6460,6582,9423,10414
425,2138,2138.000,114,466,6251,4675,6463,6644,8276,11437,12585
426,2167,2167.000,94,469,6405,4610,6644,6809,7831,8789,9865
427,2164,2164.000,107,453,6383,4622,6590,6749,6829,9821,11365
428,2303,2303.000,107,453,6072,4339,6274,6461,6559,7428,9503
429,2329,2329.000,105,452,5983,4288,6241,6399,6494,7909,9883
430,2268,2268.000,107,484,6024,4409,6193,6323,6452,9229,10213
431,2374,2374.000,101,463,5828,4214,6090,6162,6210,7621,9265
432,2420,2420.000,99,423,5827,4133,6098,6215,6301,7725,8973
433,2364,2364.000,114,457,5887,4224,6171,6348,6423,7805,9356
434,2235,2235.000,107,490,6132,4483,6266,6454,6600,9300,10201
435,2326,2326.000,100,452,6001,4288,6267,6401,6511,8055,12507
436,2359,2359.000,110,453,5930,4239,6175,6325,6423,7983,9200
437,2398,2398.000,96,464,5862,4173,6149,6316,6402,7832,10127
438,2300,2300.000,116,497,5958,4335,6224,6387,6498,7963,9423
439,2366,2366.000,92,475,5911,4229,6194,6322,6431,7629,9283
440,2332,2332.000,99,469,5979,4296,6308,6464,6587,9319,12063
441,2322,2322.000,112,477,6012,4306,6318,6407,6498,7924,9415
442,2185,2185.000,110,466,6280,4573,6634,6821,7026,9153,11644
443,2178,2178.000,108,502,6361,4588,6641,6766,6917,8574,10638
444,1453,1453.000,100,456,6437,6900,9859,15441,21833,28585,36503
445,1725,1725.000,106,492,6280,5783,9512,11069,12339,16967,17990
446,2300,2300.000,112,501,6078,4347,6389,6542,6622,8138,9793
447,2202,2202.000,90,489,6114,4534,6438,7038,8313,10866,13721
448,2130,2130.000,101,520,6193,4689,6431,6611,7872,12837,19088
449,2264,2264.000,103,464,6189,4419,6521,6694,6811,8482,9964
450,2229,2229.000,114,485,6243,4484,6514,6599,6723,8359,10359
451,2226,2226.000,97,481,6283,4485,6573,6728,6868,9659,12067
452,2193,2193.000,104,455,6375,4565,6632,6804,6896,8709,11394
453,2185,2185.000,98,442,6210,4577,6581,6803,7355,12552,15925
454,2297,2297.000,102,465,6027,4355,6264,6423,6513,7951,10174
455,2348,2348.000,117,490,5850,4254,6168,6300,6393,8227,9169
456,2291,2291.000,114,471,6004,4361,6166,6332,6400,7857,10900
457,2405,2405.000,104,417,5824,4158,6134,6310,6375,9097,10302
458,2369,2369.000,103,463,5879,4221,6105,6271,6341,7699,9720
459,2355,2355.000,103,439,5944,4249,6275,6391,6511,7907,9563
460,2261,2261.000,107,463,6096,4420,6297,6490,6554,9327,11248
461,2364,2364.000,99,445,5871,4229,6165,6323,6437,7842,15156
462,2335,2335.000,102,443,5895,4280,6141,6242,6424,8989,10322
463,2305,2305.000,103,459,6014,4333,6231,6379,6499,7921,9253
464,2374,2374.000,100,457,5880,4218,6195,6333,6474,8855,10173
465,2247,2247.000,116,475,6068,4444,6280,6448,6569,8015,9586
466,1301,1301.000,95,452,8456,7716,11243,13715,19167,38854,44796
467,1854,1854.000,103,453,6316,5366,6680,10626,11559,17580,18643
468,2315,2315.000,102,453,6087,4328,6364,6488,6575,8120,9597
469,2136,2136.000,106,454,6282,4668,6449,7463,8381,10977,12400
470,2229,2229.000,96,448,6222,4488,6398,6577,6707,8224,11156
471,2276,2276.000,91,412,6127,4396,6323,6515,6604,9351,10481
472,2297,2297.000,93,424,6091,4346,6336,6515,6575,7892,9600
473,2320,2320.000,95,416,6075,4311,6369,6469,6575,8130,9596
474,2164,2164.000,101,451,6224,4624,6484,6640,6814,9730,10555
475,2194,2194.000,90,432,6339,4560,6583,6723,6827,8319,9703
476,2273,2273.000,92,410,6265,4399,6513,6656,6753,8874,9596
477,2212,2212.000,96,419,6298,4502,6502,6677,6754,8470,10545
478,2207,2207.000,105,472,6297,4530,6571,6730,6816,8636,10033
479,2101,2101.000,100,445,6137,4767,6392,6698,7948,21281,32072
480,2365,2365.000,103,430,5926,4219,6241,6314,6445,7901,9345
481,2280,2280.000,102,449,6020,4387,6192,6387,6491,9194,13386
482,2330,2330.000,92,437,5975,4304,6105,6292,6360,7780,9325
483,2355,2355.000,109,444,5900,4241,6154,6321,6428,7997,9303
484,2148,2148.000,102,427,5924,4648,6157,6373,7635,18724,27476
485,2358,2358.000,112,471,5898,4244,6180,6293,6455,7770,9558
486,2351,2351.000,109,468,5921,4251,6171,6331,6437,7894,9535
487,2295,2295.000,104,457,5974,4359,6197,6334,7142,10220,11984
488,1367,1367.000,97,480,9408,7347,10949,12255,13465,17517,22712
489,2120,2120.000,99,488,6207,4689,6376,6700,9328,12113,14902
490,2159,2159.000,100,455,6470,4642,6684,6855,6975,11158,12696
491,2196,2196.000,93,466,5852,4537,6609,6850,8387,12636,12818
492,2338,2338.000,100,439,5440,4281,6208,6394,6533,9526,41864
493,2219,2219.000,91,460,6279,4506,6493,6684,6770,8453,9956
494,2231,2231.000,100,456,6179,4478,6421,6584,6701,8399,10278
495,2276,2276.000,114,433,6131,4398,6362,6540,6826,8680,9577
496,2365,2365.000,102,372,6022,4223,6297,6452,6541,9273,9666
497,2284,2284.000,102,387,6140,4379,6314,6484,6560,7953,9637
498,2297,2297.000,102,404,6103,4356,6290,6485,6578,9212,10548
499,2276,2276.000,103,509,6045,4392,6302,6427,6499,8079,11301
500,2250,2250.000,96,530,6119,4427,6372,6517,6636,8130,9589
501,2264,2264.000,107,524,6166,4432,6515,6707,6877,9398,10283
502,2279,2279.000,95,480,6156,4383,6510,6665,6826,8203,9259
503,2253,2253.000,101,501,6190,4434,6505,6622,6708,8304,9755
504,2241,2241.000,99,514,6191,4469,6506,6676,6837,8315,10569
505,2224,2224.000,98,528,6243,4487,6526,6764,6871,8320,10018
506,2198,2198.000,108,522,6275,4551,6597,6719,6850,8443,9936
507,2171,2171.000,94,512,6381,4609,6630,6789,6875,8389,10223
508,2282,2282.000,100,507,6083,4368,6523,6736,6839,9287,10697
509,2297,2297.000,104,537,6020,4367,6263,6443,6551,7856,12281
510,1279,1279.000,111,478,9300,7808,11572,14062,17652,29196,38968
511,2008,2008.000,104,507,6053,4983,6271,9675,10862,13660,18116
512,2314,2314.000,103,495,5974,4310,6131,6301,6361,7648,9192
513,2193,2193.000,103,479,6064,4564,6315,6656,8126,10830,14160
514,2294,2294.000,117,466,6035,4351,6265,6449,6547,7966,9540
515,2183,2183.000,114,464,6126,4586,6349,6563,7517,12089,16037
516,2241,2241.000,98,456,6252,4458,6550,6705,6820,8487,9705
517,2137,2137.000,108,466,6469,4678,6686,6804,6972,8795,10068
518,2345,2345.000,100,465,5240,4260,5618,6697,6908,20486,31063
519,2276,2276.000,106,478,6107,4402,6370,6533,6674,8222,9774
520,2305,2305.000,108,452,6096,4327,6432,6516,6577,8089,9879
521,2249,2249.000,94,477,6154,4449,6351,6443,6517,8195,10319
522,2221,2221.000,107,480,6218,4503,6381,6584,6678,8259,9612
523,2288,2288.000,97,453,6107,4359,6349,6518,6604,8232,9615
524,2278,2278.000,95,485,6118,4396,6353,6533,6610,8114,9628
525,2288,2288.000,101,464,6049,4371,6321,6512,6593,9311,11191
526,2310,2310.000,106,448,6035,4326,6311,6483,6561,7967,9306
527,2291,2291.000,97,440,6125,4377,6396,6546,6632,9178,9793
528,2349,2349.000,109,432,6085,4247,6506,6648,6827,9578,10866
529,2242,2242.000,104,462,6200,4449,6479,6636,6746,8288,9617
530,2211,2211.000,115,442,6279,4526,6506,6652,6751,8498,11571
531,2232,2232.000,98,431,6258,4479,6508,6681,6806,8480,10315
532,1233,1233.000,105,410,8939,8153,11375,17154,23630,37910,43317
533,2013,2013.000,97,447,6022,4937,6246,9344,10743,13266,18737
534,2357,2357.000,125,451,5945,4238,6149,6337,6397,7709,9148
535,2307,2307.000,87,436,5787,4339,6146,6533,8300,10683,13348
536,2333,2333.000,98,436,5945,4288,6231,6514,6806,8060,11059
537,2346,2346.000,99,426,6043,4257,6310,6466,6549,8105,9581
538,2281,2281.000,107,456,6025,4382,6268,6395,6481,9171,10371
539,2365,2365.000,113,480,5903,4225,6136,6323,6397,7717,10824
540,2350,2350.000,100,463,5951,4261,6271,6399,6518,9300,10606
541,2153,2153.000,106,463,6095,4643,6381,6556,8226,15035,25310
542,2225,2225.000,87,466,6234,4493,6507,6675,6849,8444,9587
543,2209,2209.000,105,501,6296,4528,6643,6780,6874,8743,10039
544,2234,2234.000,92,463,5287,4457,6357,6714,6870,20080,21102
545,2348,2348.000,106,492,5735,4267,6310,6520,6653,8081,11257
546,2202,2202.000,103,492,6029,4535,6361,6527,7011,16168,29266
547,2303,2303.000,95,497,6082,4345,6329,6506,6604,8376,9434
548,2312,2312.000,104,553,5936,4316,6289,6432,6538,8169,10330
549,2328,2328.000,99,522,5920,4305,6251,6341,6430,7924,9279
550,2256,2256.000,105,523,6076,4421,6340,6516,6671,8964,10692
551,2217,2217.000,106,511,6164,4521,6350,6528,6676,9274,10298
552,2286,2286.000,105,480,6061,4376,6281,6433,6543,7971,9468
553,2192,2192.000,97,450,6204,4550,6577,6851,8399,12884,13571
554,1231,1231.000,118,465,9910,8134,11611,14035,16856,27989,34654
555,2108,2108.000,110,459,6352,4728,6632,6813,8875,13163,18091
556,2148,2148.000,93,505,6332,4690,6571,6733,7780,11383,18362
557,2202,2202.000,101,474,6121,4517,6344,6665,7771,10681,11858
558,2272,2272.000,109,505,6062,4392,6268,6470,6637,9052,10272
559,2301,2301.000,92,491,5991,4350,6159,6326,6411,8036,9284
560,2345,2345.000,101,483,5912,4258,6125,6284,6392,7716,9290
561,2349,2349.000,110,508,5900,4255,6148,6273,6388,7935,9102
562,2385,2385.000,104,453,5852,4200,6091,6253,6379,9008,10296
563,2330,2330.000,96,483,5957,4285,6252,6391,6449,8051,9544
564,2290,2290.000,101,492,6068,4371,6316,6463,6535,8189,10665
565,2304,2304.000,107,512,5952,4335,6149,6304,6403,9021,10172
566,2333,2333.000,100,520,5953,4290,6158,6285,6372,7605,9370
567,2339,2339.000,104,508,5952,4278,6249,6411,6513,8572,9415
568,2327,2327.000,97,540,5850,4291,6219,6396,6522,9146,10269
569,2367,2367.000,98,527,5839,4217,6234,6313,6365,7763,9332
570,2218,2218.000,102,534,6117,4509,6376,6577,6674,9415,15059
571,2145,2145.000,100,498,6228,4801,6626,6791,7233,19115,42975
572,2078,2078.000,97,470,6130,4676,6392,6586,7847,19672,30807
573,2287,2287.000,107,477,6029,4350,6295,6459,6576,8309,9469
574,2298,2298.000,102,505,6099,4373,6390,6545,6656,8036,9547
575,2044,2044.000,107,500,6025,4937,6319,6616,10140,24789,29956
576,1384,1384.000,120,506,9153,7147,10766,12428,14705,17841,19106
577,2234,2234.000,100,481,6186,4475,6572,6743,6870,9079,11056
578,2116,2116.000,105,510,6311,4712,6530,6703,8307,11908,12580
579,2216,2216.000,103,491,6252,4516,6527,6718,7885,9636,10343
580,2230,2230.000,107,495,6234,4486,6468,6659,6739,8078,9760
581,2116,2116.000,96,530,6453,4719,6663,6827,6963,8691,9982
582,2172,2172.000,100,516,6352,4594,6600,6770,6872,9851,10798
583,2176,2176.000,104,533,6229,4607,6554,6714,6835,8365,11109
584,2331,2331.000,105,503,5973,4275,6276,6424,6499,7844,9323
585,2323,2323.000,104,530,5933,4315,6229,6313,6405,8862,10189
586,2357,2357.000,93,512,5901,4239,6172,6306,6407,7622,9153
587,2340,2340.000,100,511,5924,4261,6184,6342,6409,7895,9270
588,2419,2419.000,99,510,5774,4135,6174,6343,6440,7799,9170
589,2348,2348.000,98,519,5874,4256,6114,6262,6339,9310,10088
590,2373,2373.000,93,504,5890,4222,6244,6423,6515,7839,9601
591,2350,2350.000,91,522,5951,4261,6309,6497,6554,7851,9414
592,2329,2329.000,96,521,5904,4288,6181,6351,6550,9051,10566
593,2377,2377.000,103,495,5858,4208,6118,6303,6368,7985,11347
594,2308,2308.000,91,478,5998,4326,6265,6444,6529,7961,9497
595,2344,2344.000,109,442,5973,4265,6232,6396,6483,8188,10351
596,2303,2303.000,100,431,6009,4335,6250,6402,6508,7896,9247
597,1639,1639.000,96,456,6177,6169,6431,10423,22118,35010,39042
598,1372,1372.000,98,445,9374,7198,10858,12270,13584,18119,18220
599,2270,2270.000,93,451,6071,4386,6273,6444,6537,9241,11131
