Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
95,517.800,6.513,5.459,6.319,6.422,6.556,6.706,6.978,9.408,10.648,0.154
100,502.200,6.459,4.990,6.137,6.272,6.506,6.705,7.061,10.832,17.512,0.155
105,540.200,6.323,5.045,6.058,6.178,6.277,6.428,6.550,9.401,38.147,0.158
110,531.800,6.503,5.274,6.060,6.162,6.277,6.490,7.792,14.414,34.377,0.154
115,474.400,6.975,4.420,6.187,6.361,6.585,9.801,11.364,17.987,36.642,0.143
120,524.600,6.439,5.579,6.248,6.322,6.456,6.591,6.850,9.627,12.247,0.155
125,525.000,6.489,5.404,6.282,6.427,6.574,6.708,6.876,8.547,10.278,0.154
130,522.200,6.588,5.547,6.356,6.467,6.595,6.729,7.050,11.313,16.621,0.152
135,518.400,6.333,5.305,6.089,6.171,6.257,6.377,6.510,11.635,18.583,0.158
140,494.400,6.824,5.443,6.086,6.184,6.333,9.530,11.346,13.818,19.910,0.147
145,509.000,6.663,4.746,6.288,6.482,6.597,6.942,9.043,11.328,35.202,0.150
150,520.800,6.409,5.200,6.243,6.330,6.449,6.571,6.739,9.085,10.908,0.156
155,529.200,6.425,5.323,6.222,6.317,6.499,6.631,6.838,9.170,10.638,0.156
160,516.000,6.584,5.608,6.354,6.452,6.594,6.736,7.156,9.563,20.280,0.152
165,507.400,6.444,5.350,6.107,6.215,6.454,6.638,6.839,11.733,27.690,0.155
170,478.200,6.984,5.326,6.091,6.218,6.413,9.437,10.959,17.433,29.191,0.143
175,493.800,6.521,3.707,6.226,6.373,6.575,6.761,7.947,10.872,12.060,0.153
180,520.000,6.325,4.457,6.150,6.296,6.428,6.588,6.833,9.330,20.613,0.158
185,521.000,6.326,5.320,6.172,6.245,6.347,6.485,6.566,8.389,13.443,0.158
190,500.000,6.511,4.222,6.249,6.376,6.523,6.647,6.999,10.459,18.307,0.154
195,506.400,6.610,5.337,6.275,6.469,6.575,6.750,6.905,12.544,27.376,0.151
200,497.800,6.818,5.082,6.037,6.142,6.322,9.283,10.732,13.790,22.908,0.147
205,526.000,6.451,5.261,6.144,6.240,6.372,6.700,8.416,10.329,11.111,0.155
210,520.000,6.474,4.640,6.213,6.443,6.618,6.721,6.878,10.873,27.617,0.154
215,518.800,6.454,5.239,6.235,6.321,6.443,6.581,7.507,10.603,15.344,0.155
220,507.600,6.452,5.346,6.215,6.296,6.454,6.614,7.634,10.913,13.095,0.155
225,501.800,6.626,5.638,6.390,6.502,6.638,6.817,7.043,9.730,24.006,0.151
230,475.400,7.178,5.370,6.113,6.227,6.528,10.073,11.707,22.048,30.800,0.139
235,547.200,6.317,5.155,6.089,6.186,6.289,6.457,7.561,10.515,13.253,0.158
240,525.600,6.402,4.632,6.236,6.397,6.575,6.752,6.851,8.646,10.799,0.156
245,531.000,6.487,4.646,6.247,6.338,6.449,6.611,7.313,10.425,20.538,0.154
250,521.600,6.367,5.349,6.212,6.281,6.400,6.527,6.646,8.474,13.755,0.157
255,517.600,6.523,5.595,6.318,6.403,6.517,6.646,6.823,9.656,17.315,0.153
260,468.400,7.188,5.100,6.065,6.329,6.624,10.178,11.697,18.894,29.405,0.139
265,545.000,6.294,5.291,6.088,6.180,6.277,6.435,7.502,9.369,13.686,0.159
270,530.200,6.354,5.396,6.154,6.253,6.378,6.552,6.856,9.162,14.954,0.157
275,522.800,6.435,4.393,6.214,6.439,6.589,6.752,6.905,9.660,21.519,0.155
280,516.200,6.401,5.244,6.242,6.334,6.436,6.579,6.681,9.159,10.604,0.156
285,508.800,6.498,5.319,6.245,6.352,6.511,6.631,7.528,9.844,25.863,0.154
290,474.000,7.192,5.419,6.129,6.251,6.474,9.617,11.685,22.500,37.879,0.139
295,521.000,6.299,3.895,6.062,6.165,6.274,6.431,7.574,10.393,13.363,0.159
300,534.200,6.224,5.239,6.086,6.155,6.230,6.374,6.482,9.216,12.143,0.161
305,509.800,6.432,4.375,6.240,6.408,6.606,6.779,6.905,9.342,11.786,0.155
310,526.800,6.400,3.719,6.168,6.269,6.390,6.503,6.707,18.904,29.244,0.156
315,528.400,6.359,5.313,6.151,6.222,6.306,6.459,6.572,9.422,21.915,0.157
320,457.000,7.436,5.256,6.271,6.504,6.710,10.796,12.112,18.867,42.725,0.134
325,539.000,6.245,5.106,6.036,6.103,6.199,6.353,7.545,9.903,15.577,0.160
330,521.200,6.200,4.933,6.026,6.160,6.259,6.338,6.455,7.923,11.117,0.161
335,550.600,6.288,5.267,6.116,6.219,6.312,6.455,6.571,9.224,10.231,0.159
340,521.400,6.420,3.821,6.138,6.434,6.590,6.715,6.910,10.753,19.966,0.156
345,502.600,6.509,5.065,6.166,6.249,6.372,6.505,7.747,13.101,34.629,0.154
350,449.800,7.290,5.590,6.361,6.502,6.719,9.943,11.683,17.264,32.613,0.137
355,522.800,6.397,5.427,6.142,6.241,6.467,6.708,7.473,9.529,12.058,0.156
360,542.400,6.211,5.159,6.040,6.161,6.270,6.429,6.526,8.985,10.528,0.161
365,546.000,6.199,5.202,6.051,6.129,6.224,6.345,6.486,7.880,11.948,0.161
370,512.600,6.497,4.600,6.272,6.448,6.600,6.803,7.174,8.681,10.319,0.154
375,491.000,7.055,4.585,6.072,6.285,6.476,9.633,12.127,22.810,38.501,0.142
380,497.800,6.650,5.222,6.261,6.417,6.587,6.815,8.313,11.794,12.728,0.150
385,520.000,6.538,5.349,6.251,6.473,6.587,6.772,7.198,10.015,12.298,0.153
390,531.600,6.164,5.170,6.008,6.080,6.199,6.330,6.438,9.033,10.266,0.162
395,534.600,6.227,5.111,6.062,6.156,6.250,6.378,6.502,9.199,10.309,0.161
400,529.800,6.319,4.819,6.148,6.246,6.379,6.526,6.672,8.340,11.355,0.158
405,466.200,7.152,4.498,6.107,6.474,6.645,10.379,11.789,22.922,34.712,0.140
410,516.000,6.457,5.400,6.199,6.299,6.482,6.684,7.692,10.718,13.719,0.155
415,502.000,6.609,5.755,6.386,6.503,6.614,6.772,6.925,9.753,15.556,0.151
420,523.200,6.240,5.270,6.054,6.130,6.235,6.379,6.476,9.238,19.240,0.160
425,535.400,6.223,5.385,6.045,6.174,6.262,6.387,6.490,8.076,13.889,0.161
430,529.000,6.244,5.131,6.097,6.182,6.298,6.430,6.519,8.020,11.083,0.160
435,430.600,7.346,5.349,6.231,6.316,6.574,10.566,12.395,23.206,41.360,0.136
440,517.800,6.459,5.266,6.253,6.333,6.443,6.600,7.753,10.374,11.718,0.155
445,497.400,6.653,5.361,6.421,6.534,6.652,6.800,7.012,9.681,29.460,0.150
450,539.400,6.374,5.152,6.126,6.228,6.442,6.650,6.806,9.086,31.042,0.157
455,542.000,6.197,5.198,6.023,6.123,6.245,6.376,6.481,9.003,10.762,0.161
460,532.600,6.222,3.492,6.063,6.170,6.267,6.402,6.500,7.912,10.301,0.161
465,465.800,7.178,5.125,6.148,6.282,6.482,10.062,11.776,17.996,46.686,0.139
470,529.000,6.430,5.467,6.201,6.288,6.414,6.560,7.703,10.603,15.769,0.156
475,531.400,6.487,5.205,6.235,6.347,6.457,6.627,7.026,9.650,28.107,0.154
480,520.800,6.518,4.989,6.213,6.425,6.605,6.788,6.932,9.477,26.683,0.153
485,530.800,6.123,5.161,5.987,6.060,6.159,6.292,6.364,7.786,10.195,0.163
490,542.600,6.230,5.185,6.059,6.172,6.266,6.421,6.538,7.946,10.874,0.161
495,460.600,7.223,4.389,5.937,6.329,6.694,11.172,12.760,19.507,31.741,0.138
500,511.400,6.492,5.476,6.277,6.373,6.529,6.645,7.560,9.640,14.590,0.154
505,510.400,6.527,5.435,6.268,6.381,6.535,6.708,7.620,10.082,23.032,0.153
510,512.200,6.627,5.257,6.385,6.502,6.634,6.799,7.137,9.921,15.904,0.151
515,538.200,6.234,5.204,6.076,6.168,6.249,6.403,6.496,8.992,10.458,0.160
520,541.600,6.244,5.196,6.028,6.152,6.257,6.369,6.558,10.043,13.656,0.160
525,471.200,7.302,5.437,6.304,6.489,6.771,10.434,11.770,17.640,28.779,0.137
530,527.200,6.398,4.711,6.185,6.331,6.488,6.629,6.961,10.995,39.904,0.156
535,505.000,6.466,5.338,6.212,6.295,6.446,6.595,6.830,9.573,26.878,0.155
540,507.800,6.623,5.603,6.390,6.499,6.640,6.801,7.160,9.538,16.106,0.151
545,523.600,6.357,3.411,6.152,6.261,6.489,6.657,6.761,8.450,13.958,0.157
550,503.600,6.637,3.396,6.021,6.111,6.253,7.709,10.792,14.629,20.442,0.151
555,504.000,6.559,5.018,6.132,6.231,6.372,7.709,9.229,11.639,17.445,0.152
560,523.600,6.483,4.379,6.198,6.445,6.619,6.777,6.970,11.415,32.718,0.154
565,508.400,6.433,5.310,6.186,6.248,6.328,6.571,7.561,9.713,34.383,0.155
570,508.000,6.520,5.675,6.303,6.413,6.529,6.650,7.017,9.866,14.312,0.153
575,517.200,6.555,5.517,6.292,6.498,6.618,6.798,7.244,9.251,14.415,0.153
580,483.000,6.937,5.342,6.049,6.173,6.332,9.745,11.090,16.170,21.981,0.144
585,525.600,6.281,4.849,6.060,6.145,6.249,6.393,7.591,10.081,11.847,0.159
590,531.600,6.405,4.627,6.225,6.361,6.551,6.641,6.739,9.801,29.765,0.156
595,521.600,6.603,5.334,6.277,6.375,6.496,6.648,7.861,12.423,40.879,0.151
