Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
125,511.400,2.883,0.098,0.188,0.223,6.297,6.448,6.556,7.869,13.391,0.347
130,506.200,2.912,0.092,0.194,0.236,6.423,6.593,6.675,8.122,11.350,0.343
135,521.400,2.868,0.102,0.183,0.226,6.476,6.637,6.735,8.216,15.357,0.349
140,526.400,2.795,0.093,0.169,0.211,6.124,6.284,6.414,8.040,24.028,0.358
145,478.400,3.051,0.096,0.170,0.208,6.248,6.554,9.377,12.184,33.727,0.328
150,547.800,2.853,0.095,0.182,0.220,6.334,6.609,6.748,8.362,21.185,0.350
155,510.200,2.689,0.091,0.189,0.221,6.214,6.385,6.475,7.795,10.376,0.372
160,553.000,2.758,0.087,0.165,0.206,6.237,6.444,6.539,7.925,10.425,0.363
165,512.800,2.910,0.087,0.185,0.223,6.437,6.607,6.712,7.966,11.192,0.344
170,525.000,2.850,0.105,0.190,0.228,6.080,6.389,6.531,8.363,29.740,0.351
175,489.000,3.033,0.103,0.196,0.238,6.154,6.409,9.123,12.685,26.767,0.330
180,508.600,2.854,0.101,0.196,0.239,6.339,6.620,6.788,8.695,23.522,0.350
185,511.000,2.889,0.104,0.202,0.248,6.285,6.483,6.585,8.025,15.737,0.346
190,512.400,2.849,0.107,0.195,0.241,6.222,6.337,6.459,7.840,11.823,0.351
195,512.600,2.810,0.107,0.183,0.221,6.380,6.551,6.655,7.672,10.661,0.356
200,486.000,3.082,0.098,0.198,0.240,6.246,6.557,6.795,11.709,44.864,0.324
205,506.400,2.928,0.100,0.195,0.235,6.191,6.400,7.613,11.900,17.766,0.342
210,527.200,2.821,0.101,0.192,0.234,6.223,6.453,6.610,8.021,10.476,0.355
215,543.000,2.743,0.081,0.190,0.234,6.281,6.573,6.672,8.051,30.798,0.365
220,525.400,2.888,0.096,0.196,0.239,6.212,6.349,6.454,7.867,11.893,0.346
225,519.400,2.834,0.100,0.192,0.233,6.237,6.487,6.628,7.967,11.350,0.353
230,468.800,3.108,0.088,0.193,0.233,6.356,6.625,9.121,13.069,32.598,0.322
235,541.000,2.767,0.098,0.189,0.225,6.093,6.296,6.419,9.236,17.079,0.361
240,531.000,2.777,0.096,0.185,0.226,6.132,6.279,6.382,7.734,13.185,0.360
245,527.200,2.887,0.103,0.194,0.236,6.348,6.577,6.685,8.358,20.239,0.346
250,509.800,2.957,0.097,0.213,0.257,6.300,6.458,6.564,7.971,9.895,0.338
255,539.400,2.788,0.095,0.208,0.248,6.231,6.368,6.467,7.934,10.295,0.359
260,446.200,3.225,0.099,0.215,0.253,6.279,6.704,9.326,13.334,40.986,0.310
265,518.800,2.838,0.108,0.217,0.254,6.109,6.280,6.396,8.772,11.815,0.352
270,521.200,2.785,0.101,0.213,0.252,6.162,6.314,6.438,7.567,10.602,0.359
275,520.600,2.915,0.101,0.212,0.251,6.255,6.494,6.634,7.900,10.530,0.343
280,522.800,2.829,0.092,0.207,0.249,6.302,6.565,6.706,8.450,21.375,0.353
285,536.200,2.839,0.091,0.213,0.253,6.324,6.491,6.581,8.010,10.885,0.352
290,437.800,3.321,0.105,0.215,0.256,6.372,6.645,10.011,16.820,31.420,0.301
295,516.600,2.880,0.112,0.214,0.254,6.219,6.443,6.590,8.397,15.381,0.347
300,523.600,2.865,0.097,0.211,0.255,6.152,6.306,6.426,7.622,10.209,0.349
305,533.800,2.819,0.096,0.214,0.251,6.174,6.320,6.427,7.808,9.385,0.355
310,510.800,2.959,0.087,0.208,0.255,6.346,6.637,6.783,8.551,19.922,0.338
315,519.200,2.947,0.109,0.197,0.251,6.282,6.461,6.544,7.998,10.451,0.339
320,446.000,3.227,0.101,0.200,0.241,6.349,6.569,9.648,15.206,39.805,0.310
325,513.000,2.871,0.097,0.199,0.242,6.352,6.597,6.751,9.433,21.164,0.348
330,542.200,2.793,0.091,0.204,0.246,6.090,6.259,6.344,7.659,12.270,0.358
335,532.200,2.708,0.086,0.196,0.242,6.135,6.302,6.423,7.732,12.092,0.369
340,543.600,2.832,0.096,0.198,0.245,6.211,6.411,6.571,7.940,12.193,0.353
345,498.000,2.880,0.089,0.211,0.253,6.345,6.606,6.728,8.277,19.873,0.347
350,445.200,3.266,0.107,0.215,0.254,6.370,6.750,9.577,16.083,33.912,0.306
355,491.600,3.003,0.108,0.205,0.248,6.530,6.697,6.829,8.848,19.548,0.333
360,527.000,2.774,0.106,0.193,0.234,6.143,6.323,6.452,7.857,13.523,0.361
365,525.800,2.902,0.091,0.192,0.238,6.156,6.300,6.387,7.757,10.188,0.345
370,522.600,2.892,0.092,0.195,0.245,6.155,6.281,6.350,7.781,9.408,0.346
375,531.000,2.850,0.089,0.186,0.224,6.328,6.596,6.693,9.340,20.569,0.351
380,476.800,3.256,0.102,0.191,0.229,6.268,6.581,10.214,14.704,30.806,0.307
385,501.600,2.938,0.105,0.190,0.226,6.464,6.651,6.773,8.576,22.697,0.340
390,517.600,2.923,0.109,0.187,0.224,6.207,6.516,6.594,8.909,13.654,0.342
395,523.400,2.765,0.101,0.188,0.222,6.091,6.263,6.329,7.696,10.186,0.362
400,549.000,2.777,0.116,0.191,0.229,6.113,6.216,6.279,7.675,16.097,0.360
405,487.200,3.007,0.093,0.191,0.234,6.251,6.446,6.765,11.123,37.815,0.333
410,500.400,2.873,0.092,0.195,0.238,6.262,6.450,6.625,11.002,17.999,0.348
415,513.600,2.850,0.085,0.193,0.231,6.367,6.541,6.657,8.068,29.275,0.351
420,503.800,2.888,0.111,0.192,0.237,6.370,6.615,6.757,8.524,12.613,0.346
425,541.800,2.803,0.105,0.195,0.236,6.081,6.218,6.330,7.644,10.047,0.357
430,530.200,2.832,0.105,0.192,0.233,6.167,6.281,6.367,7.723,10.087,0.353
435,461.800,3.180,0.100,0.188,0.234,6.190,6.455,9.729,17.814,49.312,0.314
440,504.200,3.045,0.089,0.180,0.233,6.334,6.512,6.620,10.815,13.971,0.328
445,511.600,2.914,0.094,0.184,0.232,6.349,6.521,6.616,8.170,22.745,0.343
450,500.400,3.016,0.092,0.187,0.235,6.480,6.654,6.767,8.337,13.357,0.332
455,551.200,2.661,0.105,0.191,0.230,6.118,6.250,6.338,7.655,9.981,0.376
460,527.000,2.792,0.087,0.181,0.230,6.112,6.257,6.372,7.584,10.015,0.358
465,476.200,3.086,0.091,0.190,0.241,6.121,6.500,9.910,13.852,40.254,0.324
470,538.600,2.881,0.099,0.199,0.248,6.310,6.522,6.657,8.273,36.784,0.347
475,521.600,2.870,0.100,0.201,0.246,6.312,6.515,6.615,8.072,20.173,0.348
480,501.600,2.849,0.090,0.194,0.239,6.437,6.607,6.718,8.248,12.529,0.351
485,528.600,2.752,0.093,0.188,0.231,6.203,6.436,6.591,7.716,10.077,0.363
490,529.200,2.696,0.088,0.183,0.216,6.084,6.241,6.340,7.609,9.822,0.371
495,464.200,3.246,0.071,0.180,0.222,6.255,6.586,9.415,12.730,30.890,0.308
500,522.000,2.802,0.092,0.202,0.247,6.339,6.603,6.726,8.492,36.642,0.357
505,507.400,2.954,0.105,0.213,0.257,6.253,6.402,6.494,9.317,21.588,0.339
510,505.400,2.872,0.111,0.210,0.252,6.396,6.604,6.718,8.337,24.542,0.348
515,515.400,2.819,0.099,0.211,0.248,6.341,6.603,6.752,8.267,10.626,0.355
520,546.200,2.754,0.098,0.206,0.251,6.082,6.224,6.356,7.684,10.279,0.363
525,484.600,3.035,0.097,0.189,0.230,6.161,6.392,9.325,12.825,27.534,0.330
530,513.600,2.798,0.113,0.191,0.232,6.296,6.646,6.865,9.449,20.798,0.357
535,515.800,2.875,0.097,0.191,0.236,6.296,6.457,6.558,8.144,10.186,0.348
540,513.200,2.981,0.098,0.185,0.229,6.336,6.526,6.654,8.473,34.811,0.335
545,507.000,2.966,0.096,0.188,0.231,6.487,6.628,6.731,8.299,18.031,0.337
550,543.200,2.695,0.101,0.189,0.227,6.125,6.272,6.386,7.729,14.099,0.371
555,476.200,3.101,0.102,0.189,0.240,6.134,6.397,9.456,13.068,17.473,0.322
560,526.400,2.907,0.097,0.200,0.245,6.338,6.582,6.666,8.385,10.615,0.344
565,555.800,2.842,0.095,0.201,0.246,6.306,6.534,6.659,8.103,28.225,0.352
570,518.400,2.860,0.112,0.197,0.240,6.274,6.473,6.620,8.498,41.372,0.350
575,492.800,2.872,0.097,0.192,0.234,6.439,6.600,6.734,8.421,26.258,0.348
580,517.400,2.885,0.098,0.190,0.235,6.228,6.495,6.628,8.288,10.577,0.347
585,475.800,3.110,0.096,0.196,0.238,6.205,6.491,9.308,12.265,18.331,0.322
590,545.800,2.793,0.101,0.193,0.233,6.203,6.357,6.486,7.887,10.150,0.358
595,535.400,2.789,0.091,0.189,0.230,6.352,6.620,6.727,8.779,20.961,0.359
