Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
355,291.600,6.457,0.182,6.298,6.421,6.577,6.723,7.765,9.633,17.285,0.155
360,293.800,6.409,0.142,6.246,6.435,6.597,6.769,7.158,10.077,13.801,0.156
365,315.800,6.049,0.176,6.019,6.094,6.173,6.296,6.381,9.118,10.368,0.165
370,308.000,6.089,0.165,6.074,6.173,6.254,6.424,6.559,9.072,10.779,0.164
375,271.400,6.917,0.136,6.098,6.183,6.356,9.266,11.416,22.646,45.031,0.145
380,296.400,6.562,0.181,6.226,6.314,6.468,7.653,9.559,11.910,13.487,0.152
385,300.200,6.352,0.172,6.225,6.332,6.502,6.662,6.867,9.511,19.746,0.157
390,282.000,6.534,0.184,6.381,6.503,6.639,6.816,7.908,9.868,12.969,0.153
395,312.600,6.109,0.131,6.051,6.148,6.235,6.392,6.479,9.267,15.775,0.164
400,304.200,6.128,0.122,6.044,6.173,6.277,6.425,6.528,7.955,10.484,0.163
405,269.800,6.807,0.195,6.038,6.151,6.346,9.943,11.687,15.770,31.281,0.147
410,304.000,6.303,0.139,6.118,6.291,6.408,6.601,7.866,11.276,30.477,0.159
415,289.400,6.303,0.134,6.186,6.278,6.417,6.601,7.237,9.673,23.643,0.159
420,287.200,6.504,0.196,6.391,6.511,6.662,6.819,6.953,10.134,20.312,0.154
425,309.800,6.208,0.161,6.118,6.252,6.469,6.624,6.759,8.229,10.149,0.161
430,316.600,6.096,0.181,6.006,6.096,6.208,6.340,6.462,8.987,10.384,0.164
435,258.600,6.934,0.158,6.172,6.266,6.479,10.376,11.976,14.070,29.126,0.144
440,309.200,6.500,0.142,6.247,6.488,6.657,6.912,8.306,14.098,23.839,0.154
445,303.200,6.339,0.143,6.233,6.323,6.453,6.627,6.920,12.369,23.601,0.158
450,287.800,6.475,0.177,6.335,6.453,6.596,6.757,7.254,9.980,17.775,0.154
455,288.200,6.360,0.147,6.250,6.518,6.642,6.789,6.892,8.450,10.446,0.157
460,313.800,6.092,0.141,6.031,6.117,6.211,6.352,6.455,8.011,9.928,0.164
465,289.600,6.825,0.152,6.028,6.132,6.307,9.534,11.825,17.498,33.381,0.147
470,297.400,6.368,0.183,6.234,6.391,6.610,6.781,7.806,9.815,36.171,0.157
475,286.400,6.379,0.177,6.252,6.344,6.481,6.672,7.781,9.659,35.581,0.157
480,284.400,6.409,0.177,6.241,6.347,6.533,6.755,7.059,9.786,26.612,0.156
485,283.600,6.470,0.137,6.378,6.502,6.626,6.798,6.945,9.776,12.647,0.155
490,305.200,6.189,0.153,6.087,6.179,6.342,6.598,6.759,8.645,13.779,0.162
495,274.400,6.710,0.151,6.006,6.088,6.270,9.469,10.968,17.351,30.469,0.149
500,296.000,6.320,0.156,6.172,6.283,6.494,6.684,7.810,10.550,12.083,0.158
505,302.800,6.354,0.137,6.207,6.345,6.535,6.730,7.162,10.288,20.414,0.157
510,288.200,6.320,0.172,6.208,6.291,6.412,6.560,6.801,12.326,28.015,0.158
515,281.400,6.451,0.164,6.348,6.440,6.584,6.775,7.359,9.828,22.833,0.155
520,303.800,6.275,0.150,6.177,6.338,6.498,6.622,6.773,8.477,10.544,0.159
525,270.800,6.752,0.150,6.069,6.193,6.294,9.504,10.952,17.050,30.996,0.148
530,305.000,6.148,0.142,6.120,6.214,6.319,6.452,6.631,8.860,13.313,0.163
535,290.400,6.307,0.142,6.183,6.399,6.606,6.776,6.901,11.332,24.524,0.159
540,295.800,6.297,0.179,6.225,6.320,6.439,6.580,6.778,9.724,28.356,0.159
545,284.000,6.340,0.136,6.259,6.374,6.467,6.628,6.961,9.498,23.880,0.158
550,290.400,6.406,0.138,6.362,6.508,6.606,6.801,6.953,9.147,10.416,0.156
555,277.000,6.778,0.177,6.028,6.156,6.441,9.954,11.384,15.825,24.793,0.148
560,297.600,6.123,0.148,6.103,6.186,6.276,6.425,6.614,9.138,10.220,0.163
565,301.600,6.275,0.119,6.212,6.390,6.592,6.717,7.121,9.554,10.516,0.159
570,289.800,6.401,0.195,6.158,6.288,6.417,6.596,7.328,20.132,29.042,0.156
575,309.200,6.386,0.142,6.239,6.358,6.536,6.716,7.806,10.579,23.189,0.157
580,278.800,6.616,0.138,6.391,6.504,6.618,6.839,9.014,12.771,29.025,0.151
585,289.400,6.490,0.140,6.025,6.094,6.222,9.130,10.592,12.079,16.229,0.154
590,292.800,6.131,0.162,6.085,6.204,6.300,6.454,6.623,8.850,10.087,0.163
595,299.000,6.193,0.148,6.152,6.258,6.390,6.556,6.789,8.152,10.376,0.161
