Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
275,1874.200,5.336,0.122,5.958,6.247,6.406,6.631,6.771,8.290,15.003,0.187
280,1730.000,5.787,0.123,6.125,6.397,6.520,6.763,8.592,17.133,33.133,0.173
285,1766.400,5.653,0.116,5.861,6.104,6.280,7.841,10.347,12.867,25.161,0.177
290,1892.400,5.283,0.128,5.865,6.149,6.292,6.431,6.635,9.624,15.956,0.189
295,1798.400,5.563,0.124,6.133,6.380,6.605,6.773,6.945,9.516,32.979,0.180
300,1861.800,5.370,0.125,6.066,6.291,6.404,6.555,6.651,8.347,11.232,0.186
305,1880.400,5.315,0.133,5.978,6.253,6.351,6.483,6.589,8.146,11.147,0.188
310,1635.200,6.116,0.124,6.228,6.465,6.666,9.267,11.084,17.857,41.612,0.164
315,1864.600,5.365,0.134,5.857,6.118,6.243,6.437,7.687,11.637,16.675,0.186
320,1883.800,5.306,0.111,5.919,6.193,6.315,6.483,6.590,9.494,21.010,0.188
325,1866.000,5.357,0.118,5.278,6.244,6.495,6.686,6.899,11.274,27.531,0.187
330,1857.800,5.383,0.126,6.032,6.277,6.429,6.556,6.669,8.360,14.046,0.186
335,1906.000,5.243,0.123,5.894,6.184,6.281,6.420,6.504,8.011,12.514,0.191
340,1614.800,6.191,0.121,6.080,6.338,6.575,10.019,11.945,18.681,45.064,0.162
345,1858.400,5.381,0.137,5.892,6.162,6.316,6.506,7.379,10.606,23.839,0.186
350,1873.000,5.341,0.140,5.896,6.160,6.297,6.466,6.593,10.203,19.022,0.187
355,1870.600,5.344,0.116,5.937,6.226,6.374,6.587,6.791,9.433,15.544,0.187
360,1859.000,5.375,0.129,5.302,6.226,6.429,6.640,6.808,10.336,20.326,0.186
365,1880.800,5.319,0.133,5.959,6.214,6.322,6.465,6.558,8.085,10.334,0.188
370,1649.000,6.062,0.133,6.042,6.291,6.602,9.855,11.715,18.047,37.663,0.165
375,1833.400,5.455,0.117,6.054,6.273,6.526,6.712,6.880,9.695,13.100,0.183
380,1888.000,5.293,0.138,5.886,6.112,6.280,6.428,6.557,9.253,24.171,0.189
385,1882.800,5.310,0.127,5.903,6.168,6.305,6.466,6.564,9.214,26.835,0.188
390,1875.200,5.336,0.127,5.258,6.291,6.519,6.665,6.869,10.902,24.387,0.187
395,1871.400,5.341,0.136,6.005,6.242,6.363,6.517,6.619,8.060,10.760,0.187
400,1648.200,6.067,0.121,6.073,6.341,6.508,9.722,11.660,15.980,37.453,0.165
405,1801.400,5.551,0.116,6.116,6.407,6.596,6.778,7.630,9.975,15.350,0.180
410,1913.000,5.225,0.133,5.836,6.108,6.240,6.378,6.497,9.298,18.071,0.191
415,1894.400,5.277,0.143,5.872,6.153,6.259,6.421,6.545,9.419,25.785,0.190
420,1838.800,5.438,0.122,5.348,6.284,6.566,6.711,6.895,12.655,20.615,0.184
425,1862.400,5.369,0.130,6.042,6.234,6.367,6.502,6.620,8.166,12.385,0.186
430,1661.800,6.016,0.126,6.115,6.345,6.556,9.496,11.279,16.096,29.838,0.166
435,1790.800,5.582,0.114,6.252,6.461,6.597,6.746,7.874,9.934,13.752,0.179
440,1903.200,5.254,0.121,5.892,6.093,6.242,6.445,6.686,9.294,20.164,0.190
445,1903.400,5.254,0.140,5.870,6.095,6.231,6.372,6.490,9.326,27.326,0.190
450,1850.000,5.402,0.133,6.009,6.253,6.550,6.691,6.866,9.498,17.758,0.185
455,1890.800,5.289,0.124,5.287,6.188,6.369,6.522,6.652,9.736,20.458,0.189
460,1654.200,6.044,0.116,6.080,6.250,6.515,10.305,11.812,14.327,24.962,0.165
465,1823.600,5.487,0.121,6.191,6.420,6.560,6.713,6.989,8.992,11.608,0.182
470,1873.200,5.333,0.121,5.953,6.136,6.404,6.626,6.783,9.274,23.992,0.188
475,1937.200,5.162,0.124,5.785,6.017,6.102,6.250,6.351,9.095,29.561,0.194
480,1867.000,5.355,0.116,5.974,6.193,6.448,6.658,6.853,9.254,29.139,0.187
485,1874.200,5.342,0.115,5.293,6.238,6.461,6.618,6.815,12.242,35.731,0.187
490,1708.200,5.844,0.120,5.934,6.218,6.390,9.418,10.894,14.789,20.876,0.171
495,1834.200,5.452,0.137,6.122,6.388,6.517,6.652,6.801,8.534,10.769,0.183
500,1832.600,5.455,0.118,6.028,6.296,6.546,6.723,6.864,10.220,17.996,0.183
505,1906.200,5.246,0.128,5.803,6.067,6.172,6.318,6.425,9.134,33.758,0.191
510,1873.400,5.334,0.119,5.964,6.173,6.306,6.447,6.618,9.161,26.145,0.187
515,1727.400,5.790,0.132,5.280,6.285,6.621,8.421,11.070,19.008,24.131,0.173
520,1835.400,5.448,0.139,5.972,6.235,6.362,6.554,8.091,11.664,15.112,0.184
525,1843.400,5.422,0.135,6.114,6.349,6.487,6.644,6.730,8.667,10.428,0.184
530,1810.200,5.523,0.123,6.122,6.432,6.582,6.752,6.871,10.335,31.369,0.181
535,1897.800,5.268,0.124,5.850,6.083,6.194,6.334,6.446,9.303,25.704,0.190
540,1897.000,5.271,0.133,5.857,6.129,6.236,6.375,6.557,9.349,25.841,0.190
545,1644.600,6.080,0.136,6.169,6.500,6.707,9.425,11.147,14.399,33.374,0.164
550,1872.000,5.340,0.110,5.921,6.235,6.351,6.511,7.073,10.099,14.514,0.187
555,1848.000,5.411,0.131,6.041,6.314,6.451,6.622,6.718,9.009,15.353,0.185
560,1798.400,5.557,0.115,6.130,6.459,6.620,6.761,6.949,9.856,22.327,0.180
565,1892.000,5.284,0.136,5.808,6.101,6.221,6.399,6.629,9.331,34.229,0.189
570,1920.600,5.208,0.120,5.849,6.112,6.253,6.372,6.511,8.083,10.339,0.192
575,1644.800,6.075,0.139,6.076,6.330,6.585,9.581,11.167,17.567,36.919,0.165
580,1852.400,5.401,0.123,5.962,6.258,6.392,6.576,7.678,10.480,12.139,0.185
585,1824.400,5.483,0.117,6.009,6.292,6.494,6.691,7.641,11.484,20.114,0.182
590,1823.400,5.483,0.123,6.154,6.432,6.610,6.742,6.865,8.775,11.936,0.182
595,1872.800,5.328,0.131,5.867,6.135,6.281,6.474,6.611,9.187,39.541,0.188
