Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
180,557.200,5.678,0.135,5.550,6.283,6.550,9.555,11.390,16.907,22.864,0.176
185,617.600,5.115,0.132,5.459,6.399,6.623,6.793,7.629,10.074,11.733,0.196
190,654.000,4.891,0.129,5.265,6.078,6.242,6.407,6.540,8.620,10.308,0.204
195,643.600,4.838,0.133,5.102,6.060,6.252,6.442,6.637,9.381,20.443,0.207
200,575.800,5.657,0.144,5.519,6.267,6.572,8.074,10.923,20.633,42.063,0.177
205,623.600,5.172,0.134,5.459,6.201,6.424,6.674,8.136,11.715,18.950,0.193
210,604.800,5.210,0.133,5.725,6.401,6.584,6.745,6.867,8.730,10.514,0.192
215,656.600,4.847,0.137,5.249,6.024,6.185,6.332,6.458,8.877,10.753,0.206
220,649.200,4.827,0.127,5.173,6.036,6.224,6.368,6.499,7.958,13.454,0.207
225,555.800,5.837,0.131,5.479,6.290,6.545,8.703,10.750,22.913,43.711,0.171
230,640.600,4.958,0.127,5.219,6.221,6.420,6.599,6.734,9.617,18.618,0.202
235,615.800,5.198,0.121,5.591,6.286,6.533,6.695,6.853,9.960,35.601,0.192
240,648.000,4.779,0.128,5.050,6.008,6.175,6.334,6.496,9.033,16.903,0.209
245,555.600,5.661,0.132,5.474,6.230,6.507,9.386,11.350,16.952,27.097,0.177
250,635.800,4.940,0.125,4.954,6.163,6.488,6.751,7.068,9.250,21.698,0.202
255,629.400,4.961,0.128,5.358,6.179,6.342,6.513,6.695,8.863,12.722,0.202
260,628.200,5.102,0.133,5.577,6.243,6.495,6.677,6.866,9.672,25.089,0.196
265,572.800,5.399,0.126,4.854,6.074,6.478,9.366,10.934,14.730,26.150,0.185
270,636.600,4.898,0.132,5.243,6.092,6.307,6.512,6.966,9.757,13.052,0.204
275,640.600,4.966,0.123,4.846,6.178,6.528,6.717,6.953,9.522,21.679,0.201
280,639.400,4.960,0.129,5.415,6.213,6.342,6.510,6.632,9.117,12.185,0.202
285,585.800,5.247,0.128,5.267,6.272,6.508,6.745,8.388,16.901,39.890,0.191
290,607.800,5.088,0.129,5.085,6.079,6.291,7.462,9.346,12.055,20.388,0.197
295,641.200,4.980,0.125,5.316,6.113,6.342,6.536,6.753,9.319,27.818,0.201
300,641.600,5.023,0.133,5.009,6.162,6.493,6.695,6.874,11.338,21.505,0.199
305,656.400,4.899,0.131,5.371,6.160,6.301,6.461,6.562,8.128,11.525,0.204
310,544.600,5.689,0.137,5.478,6.246,6.599,9.817,11.549,15.066,36.832,0.176
315,665.200,4.776,0.126,5.153,6.056,6.192,6.349,6.453,8.361,13.602,0.209
320,654.600,4.852,0.131,5.149,6.100,6.264,6.437,6.570,9.163,22.623,0.206
325,617.400,5.166,0.138,5.288,6.280,6.519,6.707,6.926,10.112,39.911,0.194
330,572.600,5.576,0.128,5.355,6.277,6.468,9.636,11.543,15.660,25.857,0.179
335,615.400,5.197,0.137,5.648,6.339,6.613,6.805,7.141,9.977,14.092,0.192
340,648.400,4.806,0.121,5.200,6.025,6.181,6.331,6.431,8.677,10.310,0.208
345,650.200,4.847,0.125,5.274,6.071,6.255,6.413,6.527,8.366,10.613,0.206
350,589.200,5.563,0.145,5.201,6.144,6.427,8.345,10.721,17.285,43.806,0.180
355,605.400,5.218,0.123,5.376,6.268,6.479,6.728,8.277,11.106,29.362,0.192
360,621.800,5.151,0.128,5.594,6.260,6.566,6.728,6.891,9.271,13.750,0.194
365,657.600,4.759,0.122,5.167,6.015,6.195,6.332,6.457,7.909,14.888,0.210
370,658.200,4.884,0.135,5.292,6.084,6.238,6.388,6.527,8.019,10.843,0.205
375,546.600,5.795,0.126,5.457,6.306,6.547,9.713,12.145,18.011,39.825,0.173
380,635.400,5.126,0.127,5.544,6.234,6.423,6.627,6.812,9.608,27.484,0.195
385,611.400,5.115,0.119,5.424,6.343,6.570,6.732,6.905,9.793,37.444,0.196
390,662.000,4.864,0.133,5.164,6.032,6.188,6.345,6.499,9.215,17.611,0.206
395,591.000,5.380,0.125,5.221,6.139,6.398,9.104,10.739,13.736,21.834,0.186
400,619.600,5.051,0.142,4.914,6.184,6.506,6.702,7.043,13.023,22.423,0.198
405,648.400,4.893,0.129,5.288,6.172,6.311,6.481,6.595,8.673,11.813,0.204
410,625.600,5.016,0.129,5.472,6.250,6.432,6.577,6.745,9.046,15.782,0.199
415,590.800,5.514,0.127,5.451,6.154,6.458,7.463,10.507,18.242,36.507,0.181
420,622.800,5.169,0.137,5.334,6.096,6.286,7.342,9.363,11.889,20.700,0.193
425,612.600,4.964,0.135,4.898,6.173,6.491,6.665,6.773,9.637,21.564,0.201
430,650.600,4.936,0.131,5.304,6.233,6.365,6.508,6.652,8.744,11.901,0.203
435,629.200,5.058,0.127,5.440,6.295,6.528,6.690,6.858,8.662,11.199,0.198
440,572.600,5.559,0.122,5.221,6.081,6.441,9.184,10.683,17.419,28.456,0.180
445,628.800,4.885,0.130,5.123,6.121,6.283,6.450,6.648,9.342,27.316,0.205
450,639.000,5.032,0.122,4.966,6.120,6.415,6.576,6.757,10.246,34.241,0.199
455,632.200,4.939,0.131,5.339,6.193,6.320,6.478,6.685,9.324,17.699,0.202
460,552.600,5.606,0.132,5.375,6.315,6.606,9.447,11.459,15.601,41.314,0.178
465,625.000,4.857,0.139,5.174,6.062,6.233,6.402,6.695,9.146,14.945,0.206
470,661.200,4.777,0.137,5.074,6.065,6.237,6.407,6.545,8.122,10.290,0.209
475,631.400,4.973,0.125,4.896,6.095,6.456,6.661,6.851,9.756,27.025,0.201
480,582.400,5.395,0.125,5.403,6.266,6.445,6.757,9.502,17.265,40.824,0.185
485,564.400,5.400,0.133,5.585,6.413,6.604,7.837,9.653,12.545,19.698,0.185
490,638.800,4.828,0.130,5.169,6.091,6.263,6.494,6.712,8.478,10.404,0.207
495,653.400,4.812,0.132,5.221,6.025,6.229,6.400,6.503,8.027,12.831,0.208
500,652.800,4.957,0.136,5.325,6.130,6.359,6.591,6.786,9.207,10.463,0.202
505,552.400,5.971,0.131,5.509,6.297,6.638,9.689,11.908,20.684,45.372,0.167
510,585.400,5.255,0.128,5.658,6.430,6.637,6.816,7.016,10.005,24.003,0.190
515,639.200,4.901,0.136,5.224,6.052,6.232,6.469,6.682,9.754,12.866,0.204
520,643.600,4.817,0.130,5.047,6.050,6.248,6.376,6.791,9.053,19.915,0.208
525,558.000,5.587,0.136,5.368,6.176,6.381,9.438,11.122,17.188,44.587,0.179
530,638.200,4.947,0.119,5.293,6.182,6.340,6.524,6.824,10.253,13.597,0.202
535,611.200,5.121,0.123,5.616,6.269,6.494,6.712,6.940,9.360,28.574,0.195
540,633.200,4.897,0.123,5.120,6.089,6.450,6.638,6.788,10.197,17.378,0.204
545,658.000,4.880,0.130,5.220,6.022,6.231,6.410,6.660,9.274,24.019,0.205
550,566.800,5.603,0.124,4.876,6.314,6.637,9.587,11.384,17.460,21.827,0.178
555,641.200,4.975,0.133,5.433,6.184,6.338,6.539,6.835,8.345,11.260,0.201
560,621.400,5.012,0.128,5.544,6.239,6.441,6.607,6.730,8.516,10.215,0.200
565,613.400,5.161,0.133,5.629,6.317,6.553,6.730,6.862,9.946,23.837,0.194
570,577.800,5.525,0.126,5.411,6.067,6.267,9.119,10.716,15.920,31.484,0.181
575,633.600,4.956,0.129,4.784,6.161,6.527,6.755,7.011,10.079,33.077,0.202
580,637.800,4.971,0.132,5.426,6.235,6.411,6.593,6.771,8.352,16.227,0.201
585,638.800,4.980,0.137,5.383,6.243,6.443,6.673,6.803,9.270,10.726,0.201
590,575.600,5.517,0.131,5.545,6.432,6.644,8.045,9.996,15.948,24.483,0.181
595,646.000,5.082,0.132,5.203,6.079,6.293,6.660,8.933,11.309,18.764,0.197
