Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
391,2825,2825.000,88,253,5575,3532,6202,6408,6702,10979,13927
392,2810,2810.000,92,255,5762,3559,6244,6457,6577,7826,10182
393,2801,2801.000,91,256,5839,3576,6460,6622,6713,8282,11640
394,2651,2651.000,100,267,6002,3766,6493,6681,6796,8349,9853
395,2989,2989.000,99,251,4844,3345,6195,6565,6691,8119,9289
396,2886,2886.000,105,254,4798,3468,5277,6080,6209,19157,19732
397,2961,2961.000,92,249,5482,3372,6141,6380,6559,7792,9329
398,2795,2795.000,97,260,5761,3619,6295,6449,6553,8179,26182
399,2800,2800.000,100,253,5477,3528,6110,6206,6304,9580,36941
400,2974,2974.000,107,256,5497,3360,6084,6202,6312,7625,9212
401,2900,2900.000,86,258,5575,3449,6130,6243,6368,7650,9459
402,2847,2847.000,88,257,5586,3513,6126,6381,6597,7685,10143
403,2922,2922.000,94,256,5536,3420,6057,6158,6234,7679,9115
404,2630,2630.000,103,254,5515,3803,6133,6261,6370,25081,57414
405,2767,2767.000,79,261,5813,3608,6295,6535,6703,8121,10580
406,2784,2784.000,85,259,5749,3590,6361,6540,6665,8304,18257
407,2875,2875.000,95,250,5696,3485,6273,6424,6536,7947,9422
408,2842,2842.000,104,255,5741,3510,6290,6421,6521,7636,8358
409,2832,2832.000,85,254,5709,3532,6279,6448,6555,8307,10296
410,2827,2827.000,113,260,5732,3534,6264,6391,6502,6788,8456
411,2792,2792.000,113,257,5817,3587,6313,6399,6486,8022,10823
412,2833,2833.000,89,256,5720,3529,6266,6446,6548,8093,11964
413,2801,2801.000,103,256,5840,3566,6447,6576,6701,8148,8525
414,2718,2718.000,84,262,5952,3675,6480,6637,6748,8254,9775
415,2789,2789.000,79,250,5867,3587,6444,6590,6700,8194,10450
416,2818,2818.000,90,260,5781,3547,6390,6538,6683,8194,9668
417,2741,2741.000,88,263,5880,3645,6421,6600,6719,8135,9770
418,2763,2763.000,79,256,5905,3625,6418,6516,6608,7956,8564
419,2802,2802.000,89,260,5668,3563,6139,6386,6510,7811,10529
420,2971,2971.000,89,255,5488,3366,6063,6137,6174,7052,7768
421,2872,2872.000,96,260,5595,3475,6103,6195,6361,7632,9632
422,3028,3028.000,95,253,5388,3306,6042,6171,6295,7538,10332
423,3009,3009.000,78,253,5407,3320,6018,6112,6268,6785,7619
424,2874,2874.000,86,257,5574,3474,6047,6165,6293,7487,7859
425,2937,2937.000,91,256,5462,3407,5998,6113,6260,7592,10168
426,3058,3058.000,85,253,5320,3268,5940,6049,6162,7392,9145
427,2924,2924.000,101,257,5507,3419,5998,6121,6254,7281,7697
428,3085,3085.000,85,248,5277,3244,5949,6092,6212,7214,11161
429,2797,2797.000,84,258,5426,3568,5942,6112,6243,16853,24783
430,2961,2961.000,120,251,5507,3381,6109,6232,6367,7637,8112
431,2852,2852.000,104,259,5625,3503,6130,6258,6400,7813,10320
432,3007,3007.000,84,251,5439,3326,6092,6172,6239,7446,9303
433,2915,2915.000,86,263,5554,3429,6100,6202,6323,7487,8322
434,2618,2618.000,94,256,5537,3819,6098,6222,6388,34139,43836
435,2975,2975.000,94,265,5412,3354,6037,6140,6204,7459,9983
436,3003,3003.000,103,264,5377,3336,5972,6152,6273,7383,10441
437,2959,2959.000,104,266,5454,3374,5994,6127,6188,7031,7735
438,2878,2878.000,88,266,5555,3475,6125,6267,6413,7702,10115
439,2956,2956.000,88,265,5474,3381,6047,6140,6174,6795,7768
440,2947,2947.000,83,268,5531,3397,6169,6294,6425,7623,9691
441,2864,2864.000,95,274,5606,3489,6196,6328,6432,7970,12321
442,2860,2860.000,101,273,5582,3496,6145,6238,6333,7624,8081
443,2781,2781.000,84,254,5824,3592,6440,6623,6717,8244,12865
444,2706,2706.000,91,264,6016,3695,6481,6618,6720,8097,8437
445,2811,2811.000,81,253,5772,3551,6427,6597,6720,8350,11295
446,2828,2828.000,101,249,5802,3533,6411,6553,6661,7451,9829
447,3185,3185.000,95,244,4644,3141,5809,6449,6540,7080,8451
448,2913,2913.000,98,247,4637,3428,5210,5363,5722,19141,27681
449,3158,3158.000,81,250,4774,3169,5882,6178,6344,6760,8306
450,2900,2900.000,104,256,5606,3447,6214,6421,6575,7799,9657
451,2862,2862.000,91,257,5656,3492,6203,6365,6472,7786,10370
452,2855,2855.000,86,255,5701,3504,6240,6380,6491,7746,8066
453,2807,2807.000,101,257,5715,3560,6187,6341,6484,7694,8190
454,2954,2954.000,98,256,5465,3384,6122,6306,6427,7770,10322
455,2894,2894.000,81,257,5569,3452,6061,6235,6349,7696,10608
456,2972,2972.000,92,257,5505,3366,6051,6205,6313,7326,7895
457,2853,2853.000,85,261,5606,3499,6124,6288,6394,7855,10378
458,2946,2946.000,99,254,5516,3401,6062,6218,6301,7427,7951
459,2958,2958.000,102,251,5498,3376,6054,6144,6201,7133,7980
460,2697,2697.000,87,260,5600,3708,6119,6286,6394,20962,24135
461,2944,2944.000,88,281,5472,3400,6061,6206,6306,7552,10315
462,2877,2877.000,87,297,5527,3463,6067,6172,6233,7530,8033
463,2924,2924.000,84,290,5537,3425,6135,6239,6327,7636,7986
464,2910,2910.000,97,287,5497,3428,6097,6199,6296,7590,10183
465,2387,2387.000,85,305,5633,4197,6115,7767,9878,16766,47958
466,2866,2866.000,101,317,5556,3486,6255,6351,6399,7406,8112
467,2772,2772.000,88,264,5714,3603,6260,6357,6425,8059,17575
468,2845,2845.000,94,257,5711,3516,6211,6295,6332,7799,8101
469,2930,2930.000,101,253,5586,3415,6212,6297,6340,7340,8824
470,2784,2784.000,80,255,5823,3589,6445,6603,6752,8120,11350
471,2753,2753.000,80,266,5852,3632,6419,6610,6728,8178,10906
472,2841,2841.000,94,257,5747,3521,6403,6545,6692,7863,8529
473,2742,2742.000,84,275,5891,3647,6436,6608,6710,7825,8571
474,2813,2813.000,91,260,5732,3555,6370,6569,6703,8196,10367
475,2888,2888.000,85,254,5593,3459,6337,6478,6625,8125,11287
476,2825,2825.000,105,261,5805,3539,6371,6549,6661,7985,8626
477,2903,2903.000,97,254,5587,3443,6164,6469,6605,7681,10058
478,2903,2903.000,112,262,5532,3440,6048,6171,6296,7348,7982
479,2940,2940.000,81,258,5481,3404,6058,6180,6353,6612,7794
480,2906,2906.000,98,264,5523,3438,6077,6204,6355,7607,12265
481,2967,2967.000,97,262,5427,3368,5997,6087,6218,7267,9990
482,2998,2998.000,88,267,5381,3333,5944,6052,6092,7376,7743
483,3006,3006.000,95,264,5374,3323,5986,6084,6123,7275,7724
484,3014,3014.000,84,268,5313,3318,5932,6011,6051,7486,10021
485,3022,3022.000,86,266,5321,3308,5927,6014,6143,7559,9165
486,2963,2963.000,88,266,5436,3375,5975,6124,6231,6975,7832
487,3006,3006.000,86,263,5346,3325,5916,6037,6184,7455,10154
488,3025,3025.000,81,262,5364,3306,5874,5978,6080,7264,7676
489,3021,3021.000,84,269,5316,3310,5909,6032,6251,6859,7699
490,2883,2883.000,94,274,5458,3469,5940,6052,6200,7535,10117
491,2788,2788.000,87,255,5410,3578,5938,6099,6232,15011,37127
492,2881,2881.000,90,260,5612,3476,6082,6182,6312,7574,7889
493,2882,2882.000,117,255,5512,3467,5999,6163,6262,7483,9940
494,3079,3079.000,88,252,5300,3249,5884,5996,6036,6961,7583
495,3030,3030.000,81,251,5364,3307,5933,6059,6163,7607,9120
496,2634,2634.000,79,288,5401,3777,6022,6153,6244,37088,45791
497,2955,2955.000,80,330,5412,3387,6078,6206,6314,6852,9494
498,2963,2963.000,78,317,5377,3379,6046,6196,6285,7221,7883
499,2948,2948.000,89,311,5412,3390,6145,6239,6279,7474,7993
500,2954,2954.000,94,314,5365,3380,6093,6190,6256,7784,13554
501,2937,2937.000,85,322,5466,3400,6103,6261,6383,6630,7875
502,2826,2826.000,84,321,5730,3550,6437,6605,6730,8022,8340
503,2773,2773.000,100,324,5770,3600,6415,6575,6740,8282,12245
504,2657,2657.000,84,340,5870,3761,6442,6585,6702,8148,8553
505,2678,2678.000,97,339,5835,3734,6405,6586,6720,8318,9832
506,3064,3064.000,83,274,4635,3259,6132,6494,6609,7978,9623
507,3178,3178.000,86,250,4549,3146,5130,5270,5403,19070,34120
508,3135,3135.000,90,258,4751,3193,5829,6194,6276,6693,8018
509,2868,2868.000,109,262,5620,3488,6136,6347,6579,7751,10281
510,2852,2852.000,95,264,5619,3495,6180,6348,6462,7447,9724
511,2822,2822.000,91,271,5715,3546,6251,6400,6524,7789,8446
512,2858,2858.000,80,261,5657,3498,6180,6349,6458,7523,7969
513,2868,2868.000,107,262,5573,3487,6103,6290,6553,7850,10385
514,2892,2892.000,86,259,5544,3462,6060,6211,6311,7702,10997
515,2984,2984.000,84,256,5452,3340,6082,6211,6337,7632,10733
516,2925,2925.000,85,258,5523,3419,6081,6223,6332,6917,10251
517,2922,2922.000,117,256,5533,3421,6053,6197,6296,7568,8166
518,2855,2855.000,105,258,5627,3506,6104,6272,6356,7611,7966
519,2957,2957.000,107,253,5498,3376,6048,6181,6297,7667,10329
520,2999,2999.000,87,250,5443,3342,6022,6119,6244,7461,9666
521,2842,2842.000,80,256,5623,3514,6134,6410,6679,7454,7874
522,2720,2720.000,84,254,5536,3672,6125,6224,6277,19701,40630
523,2927,2927.000,80,258,5540,3419,6077,6176,6265,7555,7801
524,3030,3030.000,81,252,5383,3297,6050,6154,6233,7567,7916
525,2878,2878.000,95,274,5344,3483,6086,6272,7447,11952,13834
526,1823,1823.000,125,335,6027,5471,9894,12073,14404,17573,17995
527,2600,2600.000,79,321,5418,3847,6220,6425,6614,33404,43788
528,2813,2813.000,87,325,5652,3548,6250,6368,6468,7816,8261
529,2747,2747.000,87,315,5774,3642,6326,6537,6637,7902,10667
530,2824,2824.000,101,321,5700,3547,6379,6524,6682,8114,8564
531,2730,2730.000,104,259,5876,3658,6431,6588,6722,8303,16616
532,2749,2749.000,90,255,5885,3633,6434,6578,6692,8137,10353
533,2757,2757.000,100,264,5868,3627,6354,6510,6622,7952,8377
534,2811,2811.000,107,253,5822,3553,6358,6513,6634,7880,8221
535,2736,2736.000,87,259,5874,3655,6404,6570,6653,7696,9920
536,2787,2787.000,86,322,5629,3587,6368,6573,6719,8193,10841
537,2900,2900.000,95,327,5440,3440,6022,6204,6292,7643,9257
538,2922,2922.000,99,314,5437,3431,6061,6176,6283,7470,7905
539,3027,3027.000,94,308,5243,3302,5997,6101,6160,7646,10663
540,2983,2983.000,103,324,5306,3344,5985,6093,6248,7409,7728
541,3056,3056.000,94,327,5273,3278,5987,6121,6280,7069,7796
542,2872,2872.000,86,338,5426,3472,5967,6093,6213,7483,10075
543,2983,2983.000,80,323,5337,3356,5926,6047,6204,7263,8027
544,3009,3009.000,83,326,5256,3327,5919,6062,6174,7137,10087
545,3035,3035.000,84,265,5269,3292,5933,6065,6178,7511,10193
546,3048,3048.000,76,253,5329,3277,5894,5992,6110,7226,7561
547,2959,2959.000,81,255,5417,3375,5905,5999,6132,7217,7558
548,3085,3085.000,108,251,5239,3245,5906,6015,6141,7378,9959
549,3054,3054.000,89,258,5316,3274,5868,5979,6081,7259,10007
550,3030,3030.000,86,257,5298,3298,5918,6021,6125,7131,7653
551,3088,3088.000,85,254,5262,3240,5894,6054,6328,7025,7616
552,2906,2906.000,95,269,5441,3437,5962,6141,6274,7672,9854
553,2780,2780.000,91,291,5400,3590,5984,6130,6268,22914,34126
554,3030,3030.000,93,288,5336,3308,5956,6109,6195,7279,9505
555,3023,3023.000,84,288,5297,3303,5887,6014,6070,7152,9853
556,2981,2981.000,82,291,5382,3353,5939,6070,6214,7257,8456
557,2913,2913.000,99,299,5420,3424,5967,6087,6163,6826,7830
558,2683,2683.000,79,268,5328,3731,6047,6199,6360,31276,51595
559,2953,2953.000,87,281,5464,3391,6114,6276,6386,7806,12336
560,2805,2805.000,98,299,5648,3555,6150,6268,6398,7122,8266
561,2977,2977.000,101,264,5402,3365,6184,6462,6570,7865,10650
562,2836,2836.000,98,282,5700,3521,6377,6533,6646,7628,8329
563,2671,2671.000,102,296,5941,3737,6470,6605,6751,8199,8486
564,2706,2706.000,96,319,5849,3710,6418,6600,6736,8269,11565
565,2745,2745.000,83,325,5722,3638,6351,6522,6659,8112,10566
566,3348,3348.000,81,324,4492,2982,5116,5553,6311,6607,8436
567,2905,2905.000,104,327,4680,3449,5209,5526,6208,19178,26238
568,2796,2796.000,80,312,5501,3562,6099,6235,6416,10164,14798
569,2842,2842.000,94,320,5594,3524,6196,6357,6473,7078,8089
570,2859,2859.000,93,313,5596,3501,6212,6391,6542,7411,8026
571,2870,2870.000,107,317,5552,3486,6195,6350,6486,7773,10459
572,2902,2902.000,80,330,5462,3447,6106,6257,6382,7493,8029
573,2946,2946.000,80,315,5377,3388,6102,6255,6379,7556,10665
574,2931,2931.000,108,326,5410,3406,6066,6243,6331,7285,11845
575,2940,2940.000,101,325,5395,3404,6036,6187,6308,7315,7955
576,2900,2900.000,88,299,5503,3449,6082,6216,6279,7056,9310
577,2910,2910.000,89,266,5521,3425,6085,6227,6341,7683,10235
578,2796,2796.000,106,266,5545,3582,6067,6633,7526,8224,10563
579,2832,2832.000,88,261,5534,3529,6048,6366,6999,8071,8260
580,2995,2995.000,82,254,5421,3338,6091,6237,6349,7571,7923
581,2830,2830.000,95,282,5602,3534,6073,6201,6284,7831,10188
582,2956,2956.000,91,254,5471,3374,6078,6236,6344,7593,8420
583,2914,2914.000,109,267,5550,3438,6114,6264,6367,7709,9524
584,2682,2682.000,103,261,5571,3729,6083,6255,6408,22752,26456
585,2998,2998.000,92,259,5426,3331,6020,6171,6249,7350,8007
586,2931,2931.000,103,255,5545,3414,6151,6408,6521,7660,8157
587,2809,2809.000,97,255,5762,3554,6357,6483,6554,7999,10220
588,2729,2729.000,112,277,5816,3660,6285,6466,6578,8059,9600
589,2379,2379.000,117,335,5792,4199,6272,6490,6579,24558,53384
590,2761,2761.000,91,329,5787,3618,6431,6543,6620,8125,8462
591,2720,2720.000,82,306,5823,3678,6416,6569,6739,7975,10663
592,2724,2724.000,111,329,5808,3670,6382,6543,6670,7685,8307
593,2741,2741.000,81,331,5739,3645,6405,6599,6715,8379,17175
594,2826,2826.000,85,308,5671,3547,6360,6525,6637,8094,10630
595,2791,2791.000,81,323,5726,3579,6323,6530,6612,7912,8385
596,2806,2806.000,103,322,5706,3564,6396,6583,6697,7949,8567
597,2921,2921.000,80,328,5437,3421,6056,6202,6311,7472,10015
598,2945,2945.000,85,327,5375,3397,6017,6124,6284,7600,10539
599,3025,3025.000,97,301,5271,3283,6011,6148,6275,7365,7953
