Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
135,536.400,6.211,0.300,6.044,6.137,6.301,6.523,6.960,9.264,19.819,0.161
140,489.400,6.867,0.274,6.026,6.098,6.248,10.317,11.854,18.705,25.707,0.146
145,517.000,6.447,0.266,6.204,6.416,6.592,6.809,7.949,12.250,20.794,0.155
150,531.200,6.331,0.308,6.260,6.337,6.453,6.606,6.715,9.238,10.361,0.158
155,525.800,6.243,0.268,6.220,6.294,6.368,6.533,6.658,8.714,11.377,0.160
160,507.000,6.467,0.321,6.386,6.465,6.606,6.733,6.872,9.466,11.572,0.155
165,520.600,6.298,0.299,6.127,6.247,6.507,6.666,6.873,9.785,21.154,0.159
170,469.600,6.829,0.281,6.046,6.155,6.272,9.680,10.845,14.120,32.300,0.146
175,534.200,6.391,0.302,6.158,6.322,6.556,6.753,7.824,10.850,12.687,0.156
180,521.600,6.242,0.289,6.108,6.283,6.468,6.663,6.926,9.498,25.669,0.160
185,525.000,6.179,0.290,6.171,6.235,6.328,6.470,6.537,9.179,10.766,0.162
190,524.800,6.344,0.302,6.229,6.362,6.520,6.671,6.839,8.914,10.616,0.158
195,503.200,6.469,0.269,6.316,6.441,6.580,6.726,6.961,9.548,26.251,0.155
200,479.000,7.003,0.252,6.090,6.222,6.440,10.333,12.024,17.985,26.938,0.143
205,515.000,6.236,0.324,6.082,6.186,6.314,6.459,7.545,10.179,17.334,0.160
210,513.800,6.408,0.259,6.207,6.417,6.588,6.752,6.904,19.259,20.726,0.156
215,507.800,6.281,0.318,6.241,6.326,6.445,6.587,6.685,9.341,10.876,0.159
220,510.600,6.284,0.299,6.227,6.296,6.396,6.541,6.652,9.342,10.415,0.159
225,499.800,6.584,0.328,6.396,6.499,6.640,6.800,7.114,9.689,30.218,0.152
230,468.200,6.994,0.285,6.072,6.334,6.703,9.769,11.542,17.338,40.947,0.143
235,527.800,6.299,0.245,6.109,6.213,6.308,6.457,7.774,10.845,18.796,0.159
240,505.600,6.373,0.308,6.245,6.385,6.612,6.789,7.041,9.562,12.512,0.157
245,534.400,6.115,0.287,6.071,6.256,6.415,6.539,6.690,8.629,20.881,0.164
250,526.000,6.207,0.236,6.155,6.231,6.308,6.440,6.512,9.265,11.210,0.161
255,520.600,6.407,0.294,6.195,6.325,6.469,6.675,7.123,9.739,32.847,0.156
260,470.800,6.948,0.355,6.057,6.161,6.450,10.458,11.626,17.257,35.277,0.144
265,535.800,6.157,0.318,6.054,6.162,6.273,6.457,7.093,9.247,13.465,0.162
270,529.000,6.209,0.316,6.130,6.237,6.336,6.502,6.761,9.145,10.417,0.161
275,503.600,6.333,0.316,6.116,6.431,6.583,6.738,6.998,11.458,20.528,0.158
280,527.400,6.203,0.322,6.164,6.233,6.338,6.480,6.596,9.289,13.524,0.161
285,509.200,6.505,0.291,6.148,6.225,6.335,6.485,7.681,18.867,49.006,0.154
290,468.400,6.871,0.289,6.131,6.261,6.510,9.952,11.499,13.078,18.225,0.146
295,529.600,6.117,0.277,6.054,6.140,6.270,6.417,6.727,9.028,16.385,0.163
300,529.600,6.178,0.329,6.089,6.193,6.306,6.456,7.038,9.347,12.862,0.162
305,504.400,6.353,0.271,6.177,6.398,6.579,6.767,7.046,12.456,21.194,0.157
310,507.400,6.295,0.323,6.239,6.340,6.451,6.605,6.722,8.224,10.285,0.159
315,472.200,7.094,0.272,6.215,6.282,6.433,9.906,12.170,19.009,45.290,0.141
320,504.600,6.674,0.346,6.405,6.544,6.678,6.905,8.538,11.951,18.687,0.150
325,523.800,6.157,0.276,6.045,6.152,6.256,6.387,6.462,9.419,17.646,0.162
330,546.000,6.158,0.303,6.069,6.167,6.262,6.408,6.489,9.225,13.313,0.162
335,531.600,6.251,0.290,6.164,6.269,6.433,6.613,6.845,8.779,16.762,0.160
340,511.200,6.405,0.349,6.176,6.430,6.605,6.822,7.240,19.075,20.388,0.156
345,453.600,7.187,0.306,6.233,6.367,6.610,10.635,11.706,18.637,34.153,0.139
350,506.600,6.533,0.278,6.384,6.502,6.650,6.835,8.022,10.337,18.056,0.153
355,523.000,6.321,0.255,6.116,6.280,6.525,6.747,7.166,9.681,27.301,0.158
360,527.600,6.171,0.293,6.041,6.178,6.302,6.463,6.586,9.413,12.300,0.162
365,537.400,6.134,0.294,6.068,6.148,6.270,6.403,6.546,7.983,10.135,0.163
370,506.200,6.325,0.270,6.214,6.413,6.599,6.766,6.883,9.945,32.467,0.158
375,447.400,7.186,0.274,6.202,6.341,6.572,10.586,12.180,19.728,42.070,0.139
380,509.600,6.442,0.309,6.269,6.422,6.526,6.692,7.873,10.732,17.430,0.155
385,508.200,6.389,0.292,6.190,6.374,6.587,6.789,6.935,9.925,17.038,0.157
390,543.800,6.169,0.309,6.055,6.145,6.268,6.408,7.303,9.306,18.174,0.162
395,541.400,6.136,0.302,6.058,6.165,6.269,6.399,6.496,8.102,9.876,0.163
400,523.000,6.258,0.306,6.142,6.277,6.407,6.557,6.658,9.221,10.326,0.160
405,468.800,7.169,0.320,6.216,6.424,6.677,10.246,11.853,19.409,35.015,0.139
410,510.200,6.392,0.284,6.230,6.337,6.535,6.711,7.769,10.163,12.612,0.156
415,512.000,6.506,0.323,6.322,6.453,6.590,6.741,7.098,10.464,26.792,0.154
420,508.800,6.167,0.291,6.045,6.134,6.244,6.394,6.524,9.279,13.355,0.162
425,551.200,6.110,0.289,6.040,6.162,6.271,6.415,6.485,8.640,13.979,0.164
430,536.000,6.138,0.301,6.088,6.173,6.266,6.338,6.520,9.199,13.256,0.163
435,457.600,7.221,0.302,6.233,6.335,6.556,10.840,12.226,18.479,34.218,0.138
440,513.400,6.364,0.316,6.262,6.339,6.507,6.672,7.706,9.527,12.725,0.157
445,497.000,6.495,0.305,6.369,6.455,6.550,6.671,7.059,9.706,30.166,0.154
450,526.200,6.223,0.301,6.082,6.191,6.330,6.555,6.733,10.429,13.106,0.161
455,548.000,6.105,0.206,6.049,6.158,6.237,6.350,6.475,7.999,10.427,0.164
460,517.400,6.212,0.322,6.062,6.146,6.236,6.412,6.908,10.043,28.951,0.161
465,454.400,7.019,0.334,6.322,6.417,6.606,9.451,10.865,14.987,36.611,0.142
470,516.200,6.310,0.303,6.202,6.286,6.394,6.577,7.262,9.657,18.321,0.158
475,502.800,6.533,0.253,6.354,6.460,6.628,6.800,7.161,9.834,23.975,0.153
480,524.600,6.321,0.237,6.149,6.266,6.501,6.742,7.592,9.654,15.864,0.158
485,540.600,6.119,0.307,6.019,6.119,6.249,6.375,6.859,9.024,13.770,0.163
490,486.800,6.783,0.273,6.069,6.168,6.326,9.848,11.563,18.095,23.745,0.147
495,504.200,6.543,0.268,6.042,6.355,6.576,7.100,10.025,18.934,23.420,0.153
500,526.400,6.214,0.322,6.168,6.236,6.348,6.479,6.574,9.240,10.396,0.161
505,518.400,6.345,0.272,6.228,6.349,6.497,6.660,6.844,9.635,13.099,0.158
510,501.600,6.480,0.347,6.222,6.431,6.572,6.725,7.353,10.388,28.858,0.154
515,541.200,6.101,0.302,5.995,6.090,6.185,6.348,6.497,9.167,18.136,0.164
520,479.600,6.838,0.294,6.143,6.230,6.397,9.472,11.179,16.263,21.622,0.146
525,507.000,6.449,0.387,6.184,6.379,6.602,6.820,8.153,12.801,28.763,0.155
530,514.800,6.402,0.305,6.286,6.384,6.522,6.653,6.962,9.483,11.171,0.156
535,526.000,6.375,0.262,6.255,6.355,6.537,6.714,6.981,9.654,16.530,0.157
540,501.000,6.601,0.311,6.435,6.546,6.636,6.796,7.874,11.797,26.943,0.151
545,539.000,6.113,0.282,6.041,6.129,6.238,6.375,6.488,9.235,18.691,0.164
550,465.600,6.799,0.319,6.084,6.197,6.394,9.381,10.802,13.415,22.537,0.147
555,526.400,6.408,0.307,6.237,6.375,6.613,6.838,7.772,10.568,12.148,0.156
560,517.800,6.288,0.312,6.150,6.350,6.496,6.650,6.813,9.782,25.324,0.159
565,521.800,6.327,0.314,6.247,6.326,6.449,6.598,6.785,9.441,13.854,0.158
570,507.400,6.573,0.319,6.338,6.482,6.620,6.783,7.210,12.641,24.413,0.152
575,518.600,6.371,0.282,6.124,6.297,6.546,6.727,6.914,10.154,19.817,0.157
580,481.600,6.813,0.349,6.056,6.150,6.345,9.640,10.970,15.464,20.076,0.147
585,524.400,6.316,0.247,6.144,6.255,6.375,6.566,7.678,10.466,13.298,0.158
590,524.400,6.379,0.269,6.214,6.420,6.601,6.766,6.923,9.866,34.253,0.157
595,525.400,6.275,0.271,6.169,6.248,6.337,6.497,7.456,9.669,13.837,0.159
