Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
185,535.600,6.452,5.379,6.199,6.285,6.461,6.636,6.887,10.676,19.871,0.155
190,513.200,6.549,5.364,6.356,6.458,6.597,6.747,6.872,9.520,10.476,0.153
195,512.800,6.448,5.410,6.132,6.250,6.509,6.733,7.233,11.015,16.335,0.155
200,488.600,6.848,5.239,5.994,6.102,6.250,9.435,10.883,15.109,32.007,0.146
205,496.000,6.511,5.051,6.224,6.363,6.584,6.803,7.910,10.303,13.639,0.154
210,519.600,6.457,4.642,6.241,6.351,6.496,6.639,6.771,9.569,35.276,0.155
215,526.000,6.353,5.348,6.211,6.282,6.376,6.514,6.616,8.096,10.446,0.157
220,496.200,6.507,5.524,6.307,6.434,6.590,6.720,6.870,8.530,10.616,0.154
225,491.800,6.626,5.633,6.441,6.528,6.636,6.782,7.085,9.725,11.497,0.151
230,489.000,7.044,5.103,6.054,6.146,6.349,10.386,11.585,17.216,38.935,0.142
235,520.200,6.376,5.172,6.127,6.234,6.368,6.557,7.651,10.440,13.144,0.157
240,518.800,6.475,4.722,6.176,6.369,6.547,6.686,7.003,12.821,29.788,0.154
245,522.800,6.347,5.455,6.186,6.252,6.364,6.501,6.644,9.299,10.122,0.158
250,534.600,6.390,5.261,6.206,6.293,6.473,6.593,6.797,8.277,10.349,0.156
255,508.000,6.540,5.471,6.366,6.438,6.583,6.727,6.886,9.515,12.525,0.153
260,465.200,7.224,5.179,6.181,6.355,6.627,10.438,11.906,17.264,26.315,0.138
265,535.800,6.329,5.058,6.073,6.190,6.290,6.484,7.634,10.346,11.994,0.158
270,519.600,6.432,4.589,6.146,6.378,6.589,6.797,7.112,12.467,20.853,0.155
275,530.600,6.351,5.336,6.191,6.266,6.376,6.497,6.593,9.196,10.393,0.157
280,532.600,6.285,5.100,6.141,6.217,6.326,6.453,6.536,8.896,10.138,0.159
285,511.200,6.479,5.388,6.276,6.391,6.505,6.685,6.833,9.244,15.970,0.154
290,460.000,7.224,5.046,6.049,6.361,6.657,10.269,11.813,19.458,38.259,0.138
295,524.200,6.329,5.323,6.065,6.165,6.272,6.455,7.639,10.419,14.266,0.158
300,541.600,6.393,5.277,6.180,6.297,6.480,6.636,6.763,9.218,15.630,0.156
305,529.400,6.333,4.427,6.075,6.316,6.488,6.655,6.867,10.690,21.033,0.158
310,526.600,6.300,5.127,6.139,6.221,6.349,6.458,6.567,9.160,10.585,0.159
315,532.600,6.333,5.330,6.177,6.247,6.401,6.543,6.703,8.435,10.512,0.158
320,473.600,7.201,5.172,6.088,6.190,6.389,9.623,11.940,23.093,38.357,0.139
325,535.400,6.344,5.184,6.078,6.192,6.300,6.466,7.517,10.623,18.049,0.158
330,548.400,6.256,5.255,6.073,6.173,6.293,6.403,6.518,9.105,18.404,0.160
335,537.200,6.334,4.594,6.109,6.330,6.532,6.630,6.814,9.308,33.089,0.158
340,511.200,6.404,5.290,6.192,6.277,6.412,6.555,6.724,9.588,19.274,0.156
345,536.400,6.305,5.308,6.143,6.206,6.287,6.424,6.649,9.259,12.442,0.159
350,448.800,7.509,5.228,6.233,6.460,6.707,11.241,11.993,20.185,44.317,0.133
355,545.000,6.229,5.324,6.027,6.116,6.221,6.356,7.139,9.351,18.000,0.161
360,535.600,6.299,5.045,6.095,6.202,6.305,6.473,7.165,9.251,12.160,0.159
365,532.800,6.468,5.366,6.234,6.374,6.572,6.744,6.881,9.200,10.987,0.155
370,536.800,6.311,4.410,6.101,6.297,6.430,6.585,6.721,9.624,29.764,0.158
375,513.600,6.525,5.127,6.165,6.236,6.344,6.490,7.888,14.605,28.279,0.153
380,457.600,7.258,5.384,6.361,6.481,6.687,9.802,11.359,16.321,33.467,0.138
385,519.800,6.327,5.255,6.083,6.182,6.355,6.575,6.954,9.860,15.999,0.158
390,540.800,6.243,5.265,6.055,6.157,6.248,6.374,6.488,9.074,16.530,0.160
395,528.600,6.268,5.317,6.127,6.221,6.315,6.444,6.539,8.222,10.321,0.160
400,519.400,6.419,3.751,6.153,6.433,6.611,6.805,7.051,9.850,26.802,0.156
405,475.600,7.078,5.454,6.190,6.274,6.446,9.411,11.128,19.308,36.338,0.141
410,488.000,6.679,5.340,6.342,6.436,6.601,6.814,8.201,11.721,13.455,0.150
415,510.200,6.544,5.437,6.231,6.452,6.591,6.757,7.059,10.120,19.966,0.153
420,535.800,6.236,3.932,6.020,6.104,6.250,6.405,6.526,8.933,24.496,0.160
425,529.200,6.200,5.102,6.040,6.124,6.241,6.380,6.512,7.883,13.019,0.161
430,512.000,6.495,5.032,6.267,6.464,6.601,6.743,6.903,8.510,10.735,0.154
435,455.200,7.044,4.610,6.094,6.319,6.529,10.373,12.160,19.580,35.132,0.142
440,510.400,6.508,5.235,6.246,6.379,6.528,6.702,7.738,9.971,17.774,0.154
445,495.400,6.624,5.595,6.399,6.515,6.629,6.801,7.335,9.758,15.156,0.151
450,529.600,6.238,5.020,6.036,6.127,6.229,6.349,6.482,9.315,20.960,0.160
455,533.200,6.261,5.168,6.058,6.150,6.256,6.387,6.506,9.791,16.600,0.160
460,537.400,6.315,5.440,6.155,6.250,6.359,6.516,6.623,8.086,10.276,0.158
465,461.200,7.344,5.382,6.306,6.520,6.728,9.918,11.431,18.518,34.136,0.136
470,509.800,6.492,5.455,6.254,6.339,6.493,6.677,7.816,9.714,19.288,0.154
475,503.400,6.644,5.614,6.428,6.528,6.650,6.778,7.749,9.775,12.957,0.151
480,530.800,6.381,5.196,6.099,6.194,6.479,6.655,6.837,9.107,26.367,0.157
485,520.400,6.272,5.278,6.055,6.188,6.285,6.441,6.527,9.245,25.848,0.159
490,515.800,6.263,5.361,6.118,6.202,6.324,6.450,6.536,7.958,11.725,0.160
495,455.000,7.178,5.541,6.263,6.343,6.548,9.849,11.496,18.338,43.100,0.139
500,510.800,6.487,5.070,6.252,6.332,6.479,6.623,7.838,10.711,13.479,0.154
505,514.000,6.552,5.609,6.342,6.445,6.599,6.725,6.884,9.616,13.089,0.153
510,516.000,6.565,5.034,6.167,6.349,6.607,6.836,7.462,10.212,25.621,0.152
515,539.800,6.263,5.239,6.057,6.173,6.274,6.441,6.542,8.924,19.959,0.160
520,539.800,6.227,5.247,6.083,6.177,6.277,6.413,6.489,7.991,11.682,0.161
525,460.400,7.103,4.548,6.205,6.350,6.557,9.066,10.356,24.133,37.605,0.141
530,540.800,6.383,5.329,6.210,6.295,6.418,6.561,7.530,8.818,10.257,0.157
535,505.200,6.490,5.431,6.250,6.371,6.510,6.671,7.004,9.783,14.110,0.154
540,524.400,6.560,3.844,6.259,6.426,6.576,6.743,6.981,9.616,25.250,0.152
545,533.000,6.232,5.278,6.027,6.118,6.227,6.386,6.727,9.357,15.543,0.160
550,535.600,6.334,5.142,6.066,6.174,6.275,6.433,7.495,12.108,19.314,0.158
555,482.000,7.162,4.382,6.300,6.551,6.736,9.487,11.192,19.033,30.195,0.140
560,521.600,6.394,5.399,6.213,6.304,6.443,6.607,6.757,9.114,10.556,0.156
565,507.200,6.431,5.381,6.204,6.291,6.463,6.603,6.820,9.703,14.949,0.156
570,508.400,6.600,5.387,6.348,6.438,6.567,6.728,6.889,9.705,28.434,0.152
575,543.200,6.239,5.386,6.024,6.149,6.223,6.368,6.589,9.129,23.187,0.160
580,500.600,6.818,4.841,6.083,6.212,6.377,9.320,10.815,14.076,23.657,0.147
585,503.800,6.585,5.464,6.175,6.346,6.571,6.810,8.220,11.180,18.328,0.152
590,505.400,6.394,4.578,6.189,6.308,6.491,6.639,7.239,10.673,27.272,0.156
595,535.000,6.350,5.408,6.164,6.231,6.304,6.446,6.765,9.438,15.394,0.157
