Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
185,556.000,5.697,0.091,5.434,6.331,6.557,9.761,11.292,18.268,45.906,0.176
190,628.200,4.930,0.098,5.394,6.263,6.416,6.618,6.756,8.476,11.394,0.203
195,614.800,5.048,0.093,5.619,6.360,6.521,6.692,6.895,9.274,10.840,0.198
200,647.200,4.984,0.095,5.376,6.063,6.273,6.545,6.746,9.270,33.275,0.201
205,546.600,5.700,0.088,5.669,6.251,6.547,9.419,10.930,13.488,23.946,0.175
210,626.800,4.904,0.094,4.904,6.176,6.480,6.686,6.879,9.114,22.818,0.204
215,647.400,4.872,0.096,5.357,6.191,6.348,6.499,6.608,8.616,10.767,0.205
220,609.000,5.048,0.100,5.556,6.352,6.554,6.707,6.889,9.013,10.380,0.198
225,566.800,5.746,0.097,5.657,6.336,6.616,9.473,11.656,16.498,24.567,0.174
230,641.600,4.846,0.098,5.198,6.073,6.303,6.484,6.943,10.079,15.877,0.206
235,634.200,5.048,0.095,5.110,6.222,6.488,6.708,6.866,11.784,25.446,0.198
240,630.600,4.986,0.099,5.503,6.191,6.322,6.491,6.633,9.651,12.121,0.201
245,595.400,5.274,0.089,5.607,6.320,6.505,6.707,7.939,15.342,46.276,0.190
250,577.200,5.179,0.095,5.110,6.061,6.257,8.330,10.435,14.318,17.770,0.193
255,652.600,4.803,0.096,5.243,6.075,6.260,6.375,6.510,8.964,10.073,0.208
260,615.200,5.050,0.099,5.517,6.250,6.442,6.660,6.831,9.441,31.682,0.198
265,622.000,5.139,0.093,5.579,6.192,6.382,6.584,6.826,9.560,40.382,0.195
270,560.200,5.720,0.093,5.700,6.392,6.669,9.838,11.485,13.785,20.357,0.175
275,640.600,4.880,0.099,5.360,6.062,6.215,6.375,6.492,8.993,10.174,0.205
280,656.800,4.751,0.093,5.117,6.061,6.251,6.409,6.530,8.842,10.216,0.210
285,615.400,5.029,0.099,5.520,6.222,6.479,6.691,6.870,8.787,13.504,0.199
290,554.000,5.653,0.095,5.035,6.148,6.490,9.493,11.198,18.618,41.148,0.177
295,590.000,5.268,0.093,5.694,6.397,6.603,6.797,7.985,11.108,19.468,0.190
300,661.200,4.691,0.095,4.942,6.018,6.192,6.342,6.448,8.911,10.819,0.213
305,648.600,4.867,0.103,5.413,6.064,6.217,6.367,6.471,9.057,14.944,0.205
310,566.000,5.534,0.097,5.421,6.149,6.339,8.113,10.853,20.693,42.514,0.181
315,618.200,5.076,0.092,5.412,6.245,6.414,6.614,7.863,11.298,20.064,0.197
320,618.800,5.214,0.096,5.679,6.358,6.545,6.715,6.857,9.790,27.696,0.192
325,647.000,4.888,0.094,5.359,6.119,6.295,6.560,6.811,8.225,10.213,0.205
330,635.800,4.902,0.094,5.305,6.069,6.230,6.392,6.576,9.512,23.702,0.204
335,568.800,5.629,0.092,5.042,6.173,6.583,9.791,12.018,16.820,33.780,0.178
340,641.800,4.929,0.088,5.498,6.178,6.311,6.458,6.584,9.264,11.675,0.203
345,639.200,5.064,0.095,5.662,6.262,6.471,6.656,6.781,8.604,11.573,0.197
350,629.600,5.129,0.085,5.667,6.291,6.542,6.686,6.881,9.526,17.393,0.195
355,586.200,5.452,0.095,5.313,6.079,6.288,9.135,10.591,18.270,36.386,0.183
360,617.000,4.986,0.096,4.898,6.152,6.421,6.692,7.639,10.669,26.132,0.201
365,617.400,4.965,0.092,5.526,6.261,6.439,6.593,6.714,8.788,10.321,0.201
370,641.600,4.962,0.096,5.478,6.261,6.444,6.604,6.678,9.199,11.021,0.202
375,582.600,5.689,0.098,5.762,6.410,6.629,8.437,10.562,16.944,26.314,0.176
380,616.400,5.065,0.099,5.459,6.055,6.268,6.485,7.789,10.962,19.093,0.197
385,627.200,5.023,0.101,5.248,6.191,6.494,6.708,6.876,9.841,21.731,0.199
390,639.200,4.959,0.096,5.146,6.131,6.309,6.463,6.624,11.595,28.233,0.202
395,636.000,4.948,0.094,5.407,6.209,6.395,6.610,6.845,8.407,11.102,0.202
400,570.600,5.558,0.094,5.415,6.173,6.437,9.651,11.071,14.384,32.167,0.180
405,659.200,4.811,0.095,5.334,6.046,6.204,6.316,6.381,8.293,14.442,0.208
410,656.000,4.864,0.095,5.412,6.116,6.260,6.437,6.538,8.054,10.409,0.206
415,613.000,5.072,0.088,5.456,6.261,6.513,6.698,6.893,9.300,32.386,0.197
420,578.200,5.508,0.096,5.380,6.210,6.368,9.520,11.290,16.351,23.531,0.182
425,620.600,5.063,0.094,5.562,6.241,6.514,6.709,6.920,9.720,12.571,0.198
430,647.600,4.891,0.099,5.442,6.041,6.190,6.341,6.475,8.828,10.198,0.204
435,663.800,4.689,0.092,4.785,6.069,6.226,6.377,6.471,7.943,12.507,0.213
440,584.000,5.441,0.099,5.368,6.278,6.591,6.942,9.640,19.023,36.503,0.184
445,607.800,5.303,0.090,5.493,6.308,6.514,7.784,9.652,12.389,17.844,0.189
450,621.000,5.024,0.097,5.460,6.280,6.565,6.741,6.898,9.893,15.917,0.199
455,670.400,4.782,0.103,5.273,6.030,6.187,6.337,6.424,7.902,10.685,0.209
460,673.400,4.825,0.099,5.322,6.076,6.233,6.401,6.540,8.677,14.702,0.207
465,551.600,5.790,0.095,5.633,6.290,6.506,9.890,11.408,17.397,38.854,0.173
470,641.400,5.036,0.091,5.641,6.254,6.404,6.558,6.679,8.472,11.143,0.199
475,614.800,5.193,0.090,5.673,6.354,6.554,6.720,6.859,9.692,32.072,0.193
480,662.000,4.993,0.092,5.473,6.045,6.210,6.366,6.541,9.496,27.475,0.200
485,589.400,5.453,0.097,5.405,6.123,6.338,9.360,10.932,13.848,22.705,0.183
490,637.200,5.033,0.091,4.877,6.217,6.565,6.749,6.980,10.273,41.864,0.199
495,642.200,4.902,0.102,5.483,6.207,6.331,6.495,6.608,8.787,11.301,0.204
500,625.400,5.047,0.095,5.524,6.319,6.523,6.674,6.824,8.519,10.569,0.198
505,625.800,5.037,0.094,5.481,6.270,6.580,6.770,6.895,9.192,12.281,0.199
510,564.000,5.617,0.103,5.448,6.122,6.347,9.530,11.058,17.437,34.229,0.178
515,635.000,5.063,0.098,5.009,6.205,6.524,6.725,6.994,12.027,31.057,0.198
520,645.600,4.937,0.094,5.455,6.266,6.410,6.549,6.638,8.256,10.319,0.203
525,652.400,4.955,0.097,5.431,6.244,6.431,6.596,6.742,9.117,10.856,0.202
530,564.200,5.595,0.097,5.495,6.161,6.514,9.095,11.348,18.131,43.313,0.179
535,661.800,4.858,0.087,5.297,6.061,6.266,6.453,6.884,10.211,13.348,0.206
540,625.800,5.017,0.087,4.996,6.175,6.510,6.715,6.881,12.321,21.100,0.199
545,626.400,4.956,0.095,5.248,6.161,6.340,6.522,6.668,9.289,29.256,0.202
550,576.200,5.568,0.097,5.535,6.252,6.512,9.253,11.424,14.758,34.632,0.180
555,614.400,5.081,0.092,5.542,6.176,6.481,6.724,7.637,10.929,18.343,0.197
560,654.000,4.772,0.096,5.238,6.053,6.234,6.373,6.496,8.370,10.637,0.210
565,664.400,4.838,0.097,5.256,6.077,6.230,6.363,6.500,9.021,10.269,0.207
570,627.400,5.098,0.097,5.462,6.235,6.441,6.650,6.895,10.064,42.975,0.196
575,568.200,5.641,0.100,5.529,6.333,6.604,9.231,10.877,17.503,29.947,0.177
580,635.600,5.018,0.096,5.398,6.286,6.582,6.759,6.877,9.256,11.103,0.199
585,644.800,4.705,0.093,5.040,6.035,6.199,6.324,6.428,8.564,10.170,0.213
590,661.000,4.870,0.091,5.331,6.069,6.274,6.444,6.557,7.991,11.343,0.205
595,561.400,5.695,0.093,5.498,6.173,6.375,9.556,11.021,18.434,39.035,0.176
