Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
380,1904,1904.000,137,5957,6214,5249,6310,6453,6529,7840,9471
381,1902,1902.000,144,5900,6241,5262,6322,6490,6573,9415,11059
382,1859,1859.000,156,5874,6216,5367,6335,6487,7498,10119,28063
383,1886,1886.000,153,5938,6225,5305,6352,6463,6526,8150,11049
384,1909,1909.000,138,5978,6264,5238,6337,6437,6536,8078,9545
385,1926,1926.000,145,5895,6220,5193,6352,6470,6548,9010,10359
386,1833,1833.000,133,6056,6314,5459,6537,6749,6932,9524,13821
387,1533,1533.000,146,6286,6549,6509,6652,6895,12400,42066,51089
388,1826,1826.000,121,6221,6568,5485,6672,6833,6915,8428,10065
389,1763,1763.000,148,6280,6510,5649,6638,6773,6860,9715,10435
390,1805,1805.000,152,6197,6477,5551,6615,6741,6871,8424,10089
391,1898,1898.000,152,5895,6216,5265,6312,6447,6532,8888,9418
392,1836,1836.000,144,5869,6162,5496,6307,6480,7721,14732,21358
393,1914,1914.000,139,5780,6051,5173,6150,6274,6359,7722,11100
394,1932,1932.000,143,5758,6071,5183,6152,6241,6373,7856,9179
395,1973,1973.000,135,5666,6024,5067,6120,6243,6341,8569,10343
396,1785,1785.000,147,5710,6041,5626,6170,7573,11892,14554,23559
397,1224,1224.000,151,6022,9342,8134,10742,11945,13261,17519,19000
398,1931,1931.000,125,5755,6050,5173,6151,6309,6388,8781,10146
399,1936,1936.000,175,5742,6054,5148,6156,6294,6392,7752,9217
400,1878,1878.000,151,5808,6094,5335,6242,6409,7879,11213,13424
401,1888,1888.000,146,5863,6194,5305,6322,6514,7672,9262,15043
402,1919,1919.000,139,5835,6197,5211,6312,6481,6585,9402,10467
403,1859,1859.000,140,5996,6239,5369,6365,6504,6595,8121,9681
404,1819,1819.000,158,6136,6362,5494,6564,6714,6937,9054,9990
405,1753,1753.000,177,6350,6601,5706,6733,6880,7008,9972,11486
406,1914,1914.000,156,5174,6423,5228,6570,6678,6760,8234,9790
407,1945,1945.000,148,5177,5385,5127,6277,6420,6560,20474,34711
408,1848,1848.000,160,6041,6361,5426,6500,6691,6791,9705,10616
409,1840,1840.000,150,6052,6352,5415,6435,6506,6580,8078,9528
410,1844,1844.000,140,6052,6297,5426,6412,6531,6634,9127,10609
411,1847,1847.000,164,6088,6359,5428,6485,6619,6739,8337,9429
412,1856,1856.000,140,5976,6296,5375,6421,6571,6675,9459,10406
413,1813,1813.000,144,5998,6255,5498,6406,6547,6726,17111,29991
414,1887,1887.000,174,5984,6311,5322,6417,6528,6622,8057,9628
415,1890,1890.000,152,5898,6265,5287,6405,6557,6670,9142,10624
416,1872,1872.000,175,5955,6249,5334,6381,6540,6609,8063,9647
417,1876,1876.000,141,5979,6308,5314,6432,6589,6665,8066,9561
418,1569,1569.000,140,6199,6522,6397,6683,6854,12881,33801,41750
419,1800,1800.000,150,6198,6516,5557,6595,6689,6833,9619,10796
420,1796,1796.000,163,6188,6507,5549,6620,6756,6870,9633,10124
421,1817,1817.000,146,6194,6531,5508,6626,6733,6824,8396,9872
422,1879,1879.000,160,5924,6226,5329,6468,6610,6843,8763,10299
423,1831,1831.000,169,5800,6166,5443,6295,6468,7771,14512,20151
424,1885,1885.000,158,5892,6122,5303,6224,6334,6423,7870,9263
425,1952,1952.000,163,5754,6104,5139,6207,6356,6469,9014,10303
426,1317,1317.000,163,5962,6340,7612,10509,12943,15429,18219,20009
427,1537,1537.000,141,6067,6260,6457,6457,10825,13621,17797,19104
428,1902,1902.000,141,5912,6225,5269,6300,6417,6506,7944,9530
429,1921,1921.000,160,5791,6113,5206,6256,6482,6581,9190,10788
430,1835,1835.000,136,5838,6103,5463,6251,7511,9178,10976,13278
431,1897,1897.000,142,5840,6163,5256,6234,6324,7027,7951,9275
432,1916,1916.000,140,5847,6192,5214,6310,6468,6538,8907,10228
433,1934,1934.000,137,5801,6145,5186,6274,6405,6505,8965,9519
434,1833,1833.000,144,6079,6270,5456,6400,6533,6599,8173,9532
435,1847,1847.000,158,5994,6327,5397,6454,6569,6672,9471,10386
436,1788,1788.000,144,6213,6512,5605,6654,6781,6875,9137,9930
437,1797,1797.000,151,6266,6601,5563,6717,6853,6938,8447,10270
438,1984,1984.000,148,5143,5468,5051,6572,6728,6820,9544,22792
439,1857,1857.000,159,5180,6130,5361,6318,6520,6710,20004,25988
440,1813,1813.000,166,6155,6375,5523,6524,6660,6745,9125,9850
441,1846,1846.000,139,6038,6301,5403,6401,6485,6564,8070,9522
442,1927,1927.000,149,5818,6206,5190,6323,6471,6572,9040,10424
443,1868,1868.000,149,5964,6238,5343,6346,6510,6593,8120,9426
444,1836,1836.000,152,5928,6230,5440,6337,6519,6608,11785,32985
445,1860,1860.000,141,6005,6227,5384,6361,6526,6648,9544,10409
446,1893,1893.000,146,5931,6201,5288,6325,6452,6529,7890,9594
447,1856,1856.000,153,6029,6257,5385,6372,6498,6554,8089,9762
448,1874,1874.000,135,5968,6240,5329,6327,6556,6687,9256,10205
449,1628,1628.000,130,5934,6206,6147,6328,6719,12070,35495,38202
450,1804,1804.000,129,6241,6501,5547,6624,6795,6843,8482,10004
451,1833,1833.000,164,6235,6547,5453,6649,6783,6854,8383,9960
452,1793,1793.000,163,6247,6491,5583,6604,6749,6887,9564,10588
453,1809,1809.000,156,6209,6468,5505,6567,6757,6858,8357,9814
454,1791,1791.000,148,5982,6219,5590,6384,6511,7607,17358,24279
455,1706,1706.000,135,5873,6136,5900,6355,10005,11731,14509,19406
456,1359,1359.000,129,5927,8700,7318,10362,11582,11986,17017,19372
457,1985,1985.000,137,5719,6002,5028,6115,6245,6348,7733,9061
458,1994,1994.000,146,5745,6001,5020,6070,6146,6250,7707,9091
459,1865,1865.000,123,5870,6172,5361,6303,7464,9365,11701,12265
460,1898,1898.000,158,5917,6207,5261,6288,6440,7684,8917,9345
461,1930,1930.000,166,5852,6117,5180,6248,6346,6411,7758,10712
462,1978,1978.000,158,5754,6071,5054,6129,6209,6291,9247,10250
463,1962,1962.000,175,5815,6099,5097,6197,6352,6423,7959,9430
464,1911,1911.000,136,5894,6173,5236,6259,6422,6483,8985,9408
465,1922,1922.000,140,5890,6178,5196,6300,6470,6527,8846,10265
466,1907,1907.000,127,5950,6223,5245,6334,6490,6577,8916,9509
467,1839,1839.000,144,6106,6309,5431,6516,6645,6786,7965,10371
468,1772,1772.000,156,6384,6600,5652,6707,6846,6918,9630,10520
469,1796,1796.000,151,6297,6494,5565,6616,6753,6846,9182,9802
470,2054,2054.000,146,5044,5268,4871,5496,6295,6500,20185,32190
471,1867,1867.000,138,6051,6290,5345,6428,6572,6696,7969,9671
472,1861,1861.000,175,6074,6317,5374,6399,6511,6622,9422,11112
473,1892,1892.000,159,6010,6266,5286,6358,6516,6582,7924,9633
474,1908,1908.000,142,5963,6253,5235,6311,6370,6503,8790,9459
475,1866,1866.000,150,5911,6193,5359,6260,6328,6381,11464,32595
476,1937,1937.000,163,5886,6170,5157,6227,6284,6326,7918,9245
477,1885,1885.000,133,5982,6218,5317,6292,6435,6542,9260,9490
478,1883,1883.000,129,5975,6214,5308,6339,6489,6584,8886,10441
479,1934,1934.000,134,5863,6156,5168,6238,6407,6453,10468,13864
480,1571,1571.000,147,6053,6239,6372,6414,7323,12056,38317,40957
481,1772,1772.000,146,6254,6405,5626,6561,6700,6823,10872,12001
482,1833,1833.000,170,6183,6470,5450,6598,6720,6794,9651,10529
483,1835,1835.000,171,6170,6440,5454,6510,6584,6668,8315,9555
484,1699,1699.000,175,6286,6518,5946,6675,6861,11211,13433,20534
485,1149,1149.000,162,8349,9428,8611,10768,11938,14106,20552,26219
486,1970,1970.000,124,5753,6022,5072,6101,6246,6340,7720,8977
487,1958,1958.000,151,5787,6031,5113,6113,6180,6224,7508,9042
488,1894,1894.000,152,5731,6011,5273,6079,6345,9009,10613,11625
489,1934,1934.000,158,5796,6034,5176,6103,6181,7359,7667,9141
490,1940,1940.000,164,5802,6075,5147,6233,6313,6495,8827,9371
491,1924,1924.000,151,5929,6235,5195,6291,6333,6383,7808,9448
492,1947,1947.000,146,5811,6088,5144,6203,6262,6317,8997,10174
493,1924,1924.000,133,5838,6089,5184,6182,6341,6425,8809,9318
494,1927,1927.000,148,5896,6161,5200,6257,6416,6474,7752,9254
495,1889,1889.000,150,5940,6189,5279,6313,6455,6536,9410,10361
496,1925,1925.000,148,5860,6106,5208,6195,6335,6389,8051,9281
497,1849,1849.000,157,6077,6288,5403,6392,6723,6771,8214,9902
498,1887,1887.000,156,6005,6272,5290,6339,6412,6586,9434,10271
499,1861,1861.000,163,6143,6358,5383,6557,6727,6813,9383,10068
500,1804,1804.000,151,6307,6557,5537,6670,6841,6916,8254,9933
501,1890,1890.000,141,5187,6424,5288,6632,7255,8046,8799,9609
502,1872,1872.000,156,5179,5514,5341,6157,6266,7790,19835,20501
503,1874,1874.000,165,6014,6272,5330,6434,6591,6713,8166,9660
504,1802,1802.000,148,6106,6324,5554,6450,6614,8021,11073,17762
505,1911,1911.000,131,5944,6169,5237,6302,6460,6571,9224,10295
506,1856,1856.000,157,5939,6178,5371,6278,6414,6494,9286,30535
507,1895,1895.000,154,5968,6200,5290,6312,6464,6512,8043,9533
508,1905,1905.000,150,5899,6144,5243,6220,6302,6443,8796,10211
509,1832,1832.000,142,5936,6170,5458,6289,6465,9179,11084,17753
510,1809,1809.000,131,5987,6203,5530,6315,6486,7964,16547,19739
511,1551,1551.000,165,6023,6305,6436,6440,7770,15630,31446,37197
512,1813,1813.000,148,6204,6332,5516,6444,6605,6674,8341,9470
513,1840,1840.000,166,6177,6488,5447,6630,6808,6881,8515,9805
514,1073,1073.000,163,6880,10078,9337,11536,12868,17436,29317,32159
515,1744,1744.000,149,5892,6167,5710,6325,9343,10777,12394,15396
516,1916,1916.000,145,5853,6119,5214,6207,6377,6455,8503,11302
517,1892,1892.000,141,5824,6112,5286,6238,6402,7849,10784,12148
518,1940,1940.000,123,5788,6089,5153,6191,6357,7416,9153,10328
519,1905,1905.000,172,5840,6035,5247,6129,6271,7126,8565,9300
520,1944,1944.000,144,5822,6058,5153,6160,6301,6353,7775,9166
521,1926,1926.000,125,5799,6087,5178,6256,6377,6484,8708,10274
522,1886,1886.000,170,5941,6196,5301,6283,6458,6680,9255,9533
523,1892,1892.000,161,5952,6196,5290,6294,6453,6513,7913,9455
524,1933,1933.000,143,5826,6089,5184,6189,6319,6394,7745,10919
525,1906,1906.000,158,5844,6095,5228,6200,6362,6468,9117,10109
526,1910,1910.000,162,5889,6152,5241,6250,6400,6475,7936,9260
527,1894,1894.000,157,5935,6174,5273,6284,6455,6521,8434,9380
528,1872,1872.000,137,5955,6200,5347,6306,6430,6574,9428,10406
529,1849,1849.000,147,6031,6236,5401,6341,6512,6673,8874,9378
530,1855,1855.000,130,6036,6330,5404,6432,6600,6699,8040,9436
531,1794,1794.000,136,6264,6560,5563,6682,6839,6926,9873,10732
532,1819,1819.000,139,6205,6530,5493,6642,6804,6905,9617,10200
533,1929,1929.000,146,5079,5373,5215,6458,6703,7328,20055,21121
534,1934,1934.000,128,5281,6143,5148,6350,6505,6603,10719,19975
535,1832,1832.000,137,6103,6367,5456,6501,6645,6722,9537,10685
536,1861,1861.000,137,6076,6353,5352,6445,6607,6681,8179,9549
537,1816,1816.000,153,6084,6317,5517,6414,6601,6724,11787,34581
538,1866,1866.000,139,6014,6282,5356,6436,6571,6634,9921,14472
539,1886,1886.000,146,5969,6224,5309,6325,6451,6541,8007,9612
540,1880,1880.000,180,5985,6264,5302,6339,6423,6556,7935,9342
541,1902,1902.000,148,5925,6235,5273,6350,6483,6590,8744,10367
542,1559,1559.000,159,5969,6286,6395,6479,8397,17895,34594,38319
543,1104,1104.000,161,6394,9962,9096,11828,13852,18353,18966,26162
544,1579,1579.000,156,6334,6595,6333,6808,10090,11669,18434,18875
545,1786,1786.000,156,6241,6520,5579,6629,6775,6889,8351,10517
546,1834,1834.000,140,6162,6486,5439,6586,6712,6795,8525,10405
547,1787,1787.000,147,5970,6269,5596,6362,7744,9203,12139,17884
548,1841,1841.000,152,6030,6227,5437,6339,6511,7629,9033,10402
549,1949,1949.000,149,5802,6106,5143,6195,6330,6395,7856,9243
550,1896,1896.000,151,5876,6116,5254,6218,6349,6397,8692,9302
551,1913,1913.000,171,5839,6110,5228,6221,6373,6512,8600,10974
552,1960,1960.000,136,5751,6037,5124,6126,6221,6295,10089,14614
553,1951,1951.000,165,5762,6038,5108,6200,6359,6500,8453,9408
554,1916,1916.000,146,5958,6247,5216,6308,6377,6472,7837,9409
555,1899,1899.000,148,5917,6205,5259,6266,6473,6531,9277,10323
556,1921,1921.000,165,5808,6054,5207,6128,6277,6407,8583,9356
557,1888,1888.000,138,5959,6157,5292,6265,6409,6499,8994,10580
558,1915,1915.000,153,5896,6160,5216,6262,6408,6483,8700,10399
559,1930,1930.000,151,5869,6106,5193,6205,6349,6437,7818,9223
560,1906,1906.000,153,5952,6180,5236,6305,6447,6539,8414,10491
561,1893,1893.000,152,5980,6262,5278,6363,6519,6590,9385,10425
562,1885,1885.000,162,6014,6274,5313,6350,6529,6571,8153,9488
563,1831,1831.000,169,6182,6528,5459,6649,6805,6890,8502,9991
564,1789,1789.000,159,6346,6587,5578,6685,6783,6876,8518,9866
565,2024,2024.000,145,5133,5440,4950,6480,6659,6828,8391,11427
566,1854,1854.000,151,5192,6090,5398,6267,6379,6498,20058,32541
567,1849,1849.000,126,6113,6397,5399,6498,6647,6739,8145,9859
568,1865,1865.000,151,5951,6240,5362,6408,6543,6693,10324,34568
569,1912,1912.000,154,5901,6191,5230,6302,6451,6538,7956,10001
570,1893,1893.000,173,5960,6253,5274,6340,6466,6575,8939,10622
571,1929,1929.000,143,5880,6181,5197,6286,6421,6505,8836,10370
572,1106,1106.000,184,6132,6518,9026,12060,17937,20921,31249,33308
573,1422,1422.000,153,6212,6459,7027,9876,11426,12551,15373,16363
574,1851,1851.000,150,6119,6403,5414,6482,6641,6720,8412,9688
575,1830,1830.000,153,6113,6428,5450,6605,6773,6917,9130,10635
576,1698,1698.000,144,6303,6562,5891,6714,7908,9798,11568,14441
577,1751,1751.000,159,6354,6557,5700,6723,6885,8241,9639,10186
578,1824,1824.000,154,6120,6387,5488,6572,6785,6957,10147,12425
579,1884,1884.000,162,5939,6192,5305,6279,6434,6504,7955,9557
580,1905,1905.000,179,5887,6171,5253,6259,6377,6441,9199,10703
581,1886,1886.000,153,5895,6124,5299,6244,6408,6561,9489,10295
582,1973,1973.000,127,5754,6038,5063,6150,6296,6346,7684,9345
583,1939,1939.000,138,5829,6036,5166,6143,6299,6387,8027,9156
584,1923,1923.000,140,5836,6067,5190,6141,6267,6391,7693,10688
585,1947,1947.000,148,5811,6043,5136,6197,6292,6437,8231,10033
586,1896,1896.000,136,5971,6195,5282,6293,6451,6520,9266,10718
587,1871,1871.000,148,5979,6224,5326,6285,6489,6660,9244,10806
588,1947,1947.000,153,5810,6021,5137,6089,6162,6253,8839,10123
589,1947,1947.000,126,5811,6051,5143,6134,6300,6355,7642,9249
590,1874,1874.000,134,5969,6154,5324,6263,6409,6472,7881,9270
591,1900,1900.000,157,5949,6140,5274,6260,6374,6456,9238,11162
592,1886,1886.000,144,5959,6112,5289,6242,6394,6483,9069,9322
593,1910,1910.000,172,5956,6211,5241,6315,6482,6613,8034,9470
594,1857,1857.000,144,6079,6279,5385,6402,6567,6675,9301,10231
595,1829,1829.000,153,6107,6401,5463,6575,6757,6899,8525,9746
596,1804,1804.000,140,6274,6549,5547,6616,6722,6870,9511,12506
597,1936,1936.000,138,5138,6312,5164,6597,6765,6869,8384,12768
598,1921,1921.000,160,5146,5350,5201,6113,6298,7366,19768,31743
599,1844,1844.000,151,6017,6282,5391,6398,6583,6695,9569,30039
