Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
380,1049,1049.000,109,9276,10149,9484,11963,13820,17515,22461,33467
381,1862,1862.000,99,6214,6370,5378,6465,6636,6706,8031,9718
382,1879,1879.000,96,6152,6301,5321,6454,6586,6756,9512,10853
383,1731,1731.000,109,6316,6449,5777,6577,6807,11062,12478,15068
384,1792,1792.000,111,6374,6526,5582,6658,6903,8171,8657,9874
385,1812,1812.000,97,6117,6449,5494,6578,6760,7758,9855,10751
386,1956,1956.000,95,5960,6147,5115,6212,6364,6427,8701,9388
387,1911,1911.000,107,5999,6167,5227,6226,6347,6515,9290,15778
388,1903,1903.000,93,5986,6140,5255,6233,6418,6613,9666,10370
389,1848,1848.000,122,5916,6034,5419,6130,6282,7586,11786,16003
390,1929,1929.000,99,5930,6054,5180,6157,6294,6345,7675,9347
391,1950,1950.000,105,5920,6077,5129,6206,6318,6414,7654,9106
392,1894,1894.000,93,6020,6178,5266,6284,6425,6545,9247,13187
393,1909,1909.000,101,6029,6189,5238,6261,6385,6483,8938,9593
394,1919,1919.000,111,5927,6112,5223,6190,6345,6435,12202,16899
395,1959,1959.000,102,5916,6125,5113,6220,6370,6435,9046,10155
396,1890,1890.000,98,6017,6170,5269,6257,6413,6487,7845,9540
397,1863,1863.000,117,6043,6165,5365,6268,6354,6427,8980,9277
398,1911,1911.000,110,6029,6248,5244,6378,6519,6604,9237,10321
399,1886,1886.000,96,6070,6258,5300,6318,6398,6517,7958,9467
400,1809,1809.000,116,6217,6374,5523,6638,6803,6936,8384,9441
401,1791,1791.000,115,6376,6570,5583,6697,6883,7164,9970,11001
402,1843,1843.000,117,6248,6495,5431,6583,6703,6838,8509,9790
403,2005,2005.000,107,5147,5279,4990,5486,6219,6569,19913,26845
404,1885,1885.000,118,6063,6261,5302,6456,6751,7288,8164,9334
405,1889,1889.000,106,6136,6308,5288,6425,6561,6638,8963,10337
406,1900,1900.000,87,6070,6198,5255,6279,6431,6501,7798,9463
407,1889,1889.000,97,6100,6211,5297,6297,6435,6488,7924,9469
408,1798,1798.000,109,6059,6214,5570,6327,6517,8004,16426,25113
409,1016,1016.000,109,9185,10518,9864,11819,15004,18655,31371,36365
410,1739,1739.000,115,6188,6470,5718,6630,6855,9423,11733,13455
411,1830,1830.000,116,6279,6419,5471,6557,6695,6780,8304,9807
412,1801,1801.000,119,6165,6315,5570,6451,6622,8168,11729,12452
413,1829,1829.000,120,6199,6383,5447,6460,6627,8008,10954,11379
414,1799,1799.000,109,6274,6451,5544,6658,6803,7936,11947,13004
415,1796,1796.000,113,6390,6557,5580,6706,6836,7160,9899,10663
416,1831,1831.000,106,6340,6496,5457,6621,6728,6799,8385,9728
417,1825,1825.000,104,6258,6499,5479,6566,6641,6697,8277,9781
418,1890,1890.000,116,6066,6219,5285,6291,6446,6517,9542,10141
419,1817,1817.000,97,6012,6171,5509,6264,6434,7662,11870,19966
420,1931,1931.000,111,5909,6051,5168,6128,6206,6339,7707,9120
421,1947,1947.000,93,5895,6063,5131,6134,6288,6331,7761,9303
422,1954,1954.000,122,5862,6039,5133,6126,6283,6377,9004,10156
423,1959,1959.000,110,5896,6041,5101,6213,6350,6468,8655,11133
424,1804,1804.000,106,6119,6261,5539,6335,6510,6607,16045,24496
425,1960,1960.000,116,5872,6060,5098,6223,6332,6469,9074,10055
426,1932,1932.000,116,5909,6065,5175,6155,6275,6351,7707,8993
427,1935,1935.000,115,5964,6123,5169,6222,6383,6506,9217,13035
428,1907,1907.000,120,5992,6148,5234,6253,6405,6502,9391,10336
429,1927,1927.000,102,5933,6085,5194,6159,6330,6397,7840,9222
430,1913,1913.000,116,6038,6218,5225,6291,6455,6515,8057,10747
431,1886,1886.000,113,6096,6301,5305,6428,6577,6635,9631,10499
432,1823,1823.000,96,6196,6343,5479,6562,6758,6917,9473,9984
433,1789,1789.000,137,6402,6580,5597,6703,6826,6922,8551,10054
434,1794,1794.000,122,6309,6534,5562,6610,6683,6832,8396,9865
435,2045,2045.000,135,5082,5238,4892,5385,6212,6473,19720,26265
436,1862,1862.000,111,6091,6244,5370,6421,6562,6662,8074,9197
437,1806,1806.000,122,6271,6428,5534,6527,6672,6831,9408,9811
438,1065,1065.000,117,6451,9585,9387,12164,14667,17187,34525,41283
439,1672,1672.000,110,6053,6230,5982,6432,10589,10908,12397,14971
440,1850,1850.000,100,6118,6257,5415,6369,6545,6683,9110,16232
441,1880,1880.000,116,6083,6245,5295,6335,6468,6540,8004,10184
442,1783,1783.000,106,6118,6262,5626,6500,7672,9088,11754,17774
443,1800,1800.000,98,6318,6484,5558,6579,6719,7982,8322,9792
444,1816,1816.000,113,6287,6460,5491,6603,6722,6906,9438,9986
445,1790,1790.000,108,6289,6422,5583,6544,6683,6783,13887,15156
446,1869,1869.000,125,6199,6411,5354,6570,6766,6855,8275,9927
447,1753,1753.000,112,6457,6606,5687,6718,6849,7065,9973,10987
448,1787,1787.000,110,6332,6522,5597,6631,6771,7067,9979,10504
449,1842,1842.000,128,6187,6444,5436,6523,6613,6800,8301,9794
450,1830,1830.000,95,6014,6180,5470,6278,6492,7778,12241,20960
451,1932,1932.000,103,5941,6128,5161,6218,6368,6460,7724,9224
452,1949,1949.000,116,5866,6064,5133,6160,6300,6379,9018,13236
453,1966,1966.000,107,5862,6041,5088,6146,6271,6354,7664,9129
454,1914,1914.000,128,5944,6093,5224,6185,6321,6400,7701,9329
455,1864,1864.000,104,5907,6084,5363,6232,6399,7599,13692,16607
456,1915,1915.000,110,6022,6204,5212,6279,6412,6480,7802,10942
457,1942,1942.000,106,5949,6129,5157,6226,6368,6430,8837,9724
458,1940,1940.000,120,5917,6101,5152,6192,6333,6391,9336,10269
459,1952,1952.000,111,5896,6077,5129,6195,6322,6395,7696,9228
460,1882,1882.000,112,6055,6190,5316,6274,6444,6513,7998,9342
461,1913,1913.000,103,5963,6158,5216,6262,6410,6473,8665,10293
462,1885,1885.000,126,6052,6200,5295,6280,6450,6516,9156,9516
463,1896,1896.000,108,6065,6243,5278,6366,6552,6618,8137,9650
464,1871,1871.000,118,6145,6308,5354,6431,6560,6606,7903,9659
465,1827,1827.000,115,6342,6547,5467,6653,6851,6981,9725,10628
466,1829,1829.000,119,6308,6485,5456,6604,6740,6834,8697,9744
467,1162,1162.000,117,6520,7577,8657,11166,13236,18670,32914,34138
468,1428,1428.000,122,6207,6353,6970,9768,11156,12314,12583,14092
469,1872,1872.000,105,6097,6227,5337,6327,6487,6537,7953,9341
470,1893,1893.000,103,6089,6265,5293,6357,6491,6538,7954,9600
471,1792,1792.000,105,6159,6340,5569,6518,7683,8399,10943,19288
472,1862,1862.000,97,6117,6277,5375,6379,6526,7758,9521,15044
473,1866,1866.000,120,6130,6301,5356,6405,6557,6663,7993,9549
474,1817,1817.000,120,6237,6399,5509,6606,6769,6911,9695,10007
475,1812,1812.000,104,6321,6478,5506,6648,6752,6851,9458,10493
476,1796,1796.000,114,6256,6438,5563,6560,6820,8024,12620,13228
477,1837,1837.000,124,6282,6449,5448,6551,6677,6730,8317,9629
478,1798,1798.000,100,6347,6550,5551,6656,6786,7749,9765,10595
479,1792,1792.000,126,6399,6552,5579,6638,6779,6836,8389,9805
480,1793,1793.000,101,6385,6550,5575,6642,6799,6865,8415,9866
481,1766,1766.000,109,6122,6244,5673,6474,6649,6810,20778,26367
482,1915,1915.000,101,5956,6134,5215,6217,6432,6542,7976,13135
483,1935,1935.000,135,5898,6083,5158,6145,6204,6320,8541,9126
484,1902,1902.000,103,5940,6114,5271,6216,6353,6430,7775,9156
485,1922,1922.000,140,5890,6043,5196,6126,6291,6336,9509,10599
486,1850,1850.000,108,5991,6142,5392,6253,6433,6597,13651,25848
487,1883,1883.000,110,6067,6247,5326,6327,6489,6542,9131,10650
488,1906,1906.000,109,6011,6216,5232,6296,6467,6508,9066,10422
489,1886,1886.000,120,5958,6077,5304,6188,6319,6431,9144,9441
490,1897,1897.000,96,6015,6141,5274,6248,6368,6431,7683,9164
491,1888,1888.000,131,6042,6194,5291,6305,6454,6512,9123,11957
492,1887,1887.000,102,6011,6147,5298,6224,6375,6449,9047,9458
493,1888,1888.000,86,6026,6148,5306,6284,6411,6551,8055,9776
494,1893,1893.000,102,6109,6274,5268,6378,6514,6583,7987,9256
495,1865,1865.000,107,6171,6301,5370,6410,6560,6637,9378,10479
496,1288,1288.000,115,6206,6345,7831,9856,13536,17767,34537,43117
497,1336,1336.000,118,6310,6570,7423,10037,11720,12591,18343,19657
498,1874,1874.000,118,6136,6306,5336,6390,6582,6639,9342,10318
499,1855,1855.000,136,6146,6295,5387,6367,6484,6628,8059,9506
500,1788,1788.000,121,6176,6328,5585,6481,6806,9036,11048,13479
501,1839,1839.000,130,6164,6321,5431,6450,6610,7821,9559,9955
502,1852,1852.000,109,6111,6260,5402,6406,6516,6848,9088,10227
503,1876,1876.000,105,6113,6278,5336,6411,6555,6649,8212,9559
504,1827,1827.000,129,6206,6333,5463,6446,6623,6726,9400,9729
505,1852,1852.000,114,6139,6296,5397,6409,6580,6708,9450,10441
506,1779,1779.000,107,6263,6498,5617,6642,6825,7930,12880,14333
507,1825,1825.000,107,6294,6446,5482,6565,6715,6753,8376,9630
508,1786,1786.000,110,6326,6456,5606,6581,6718,6809,9691,10385
509,1840,1840.000,115,6222,6383,5425,6495,6640,6705,8224,9654
510,1805,1805.000,97,6390,6568,5543,6700,6848,7091,9690,10216
511,1762,1762.000,107,6463,6607,5735,6733,6878,6957,12641,22465
512,1759,1759.000,105,6090,6207,5624,6336,6483,7720,19841,25621
513,1923,1923.000,115,5982,6152,5192,6227,6413,6476,7722,9272
514,1937,1937.000,109,5965,6141,5166,6220,6399,6442,9010,9502
515,1899,1899.000,122,5953,6106,5269,6197,6352,6473,8928,13202
516,1970,1970.000,122,5874,6034,5068,6119,6284,6329,7564,9065
517,1827,1827.000,110,5995,6078,5467,6212,6379,6609,14378,19968
518,1846,1846.000,114,6131,6242,5422,6338,6516,6616,9339,10247
519,1905,1905.000,110,6038,6204,5242,6278,6442,6498,7937,9306
520,1914,1914.000,101,5968,6150,5224,6261,6418,6483,8836,11926
521,1909,1909.000,128,5973,6124,5242,6240,6367,6439,7734,9253
522,1919,1919.000,109,5937,6084,5207,6170,6302,6365,8781,10231
523,1882,1882.000,132,6024,6173,5319,6279,6432,6478,7927,9270
524,1892,1892.000,113,6029,6197,5275,6290,6442,6500,7982,9366
525,1815,1815.000,115,5998,6202,5523,6301,6602,9368,12161,15276
526,1078,1078.000,113,7844,8812,9318,10109,15015,26138,37412,38986
527,1907,1907.000,130,5215,6148,5215,6291,6435,6569,8961,35451
528,1828,1828.000,113,6210,6365,5458,6456,6574,6699,9637,10676
529,1790,1790.000,116,6154,6347,5577,6501,6693,8119,11580,18269
530,1910,1910.000,93,6039,6279,5235,6409,6570,7863,8111,9344
531,1867,1867.000,97,6146,6327,5354,6467,6598,6672,9072,9522
532,1905,1905.000,93,6029,6226,5268,6321,6458,6674,8830,10257
533,1924,1924.000,112,6004,6224,5174,6354,6486,6546,8029,9432
534,1851,1851.000,109,6113,6274,5422,6358,6465,6664,9293,9560
535,1863,1863.000,120,6073,6255,5349,6383,6508,6642,9204,10424
536,1893,1893.000,108,6062,6248,5275,6368,6516,6593,8096,9670
537,1782,1782.000,113,6163,6357,5630,6575,6828,8263,12807,14615
538,1851,1851.000,107,6199,6411,5404,6535,6684,6783,9278,10536
539,1844,1844.000,98,6212,6387,5410,6509,6652,6750,9296,9656
540,1811,1811.000,119,6275,6429,5518,6546,6722,6884,8219,9560
541,1792,1792.000,100,6324,6447,5577,6636,6730,6846,8619,9580
542,1669,1669.000,126,6377,6541,5997,6668,6853,9907,19431,25257
543,1865,1865.000,110,6062,6222,5363,6403,6571,6736,9240,9611
544,1869,1869.000,108,6073,6230,5349,6308,6452,6511,9223,9616
545,1907,1907.000,108,5959,6146,5236,6258,6435,6627,8995,10155
546,1921,1921.000,117,5934,6084,5201,6201,6349,6807,7858,8995
547,1889,1889.000,111,5899,6089,5292,6196,6358,7451,14339,15543
548,1932,1932.000,88,5912,6064,5184,6148,6316,6374,9317,14654
549,1924,1924.000,123,5915,6064,5196,6204,6283,6411,9096,9564
550,1908,1908.000,101,6018,6191,5234,6268,6409,6504,7843,9362
551,1878,1878.000,118,6066,6244,5316,6319,6483,6595,9112,10401
552,1958,1958.000,102,5890,6054,5110,6155,6275,6361,7682,9240
553,1935,1935.000,115,5909,6075,5164,6179,6323,6370,7657,9001
554,1784,1784.000,120,5930,6139,5614,6273,7593,12039,15934,19320
555,1025,1025.000,122,9329,10635,9731,11935,13776,17572,25724,29223
556,1826,1826.000,105,6219,6453,5470,6600,6764,6859,9391,12053
557,1813,1813.000,106,6377,6577,5519,6667,6805,6868,8533,10053
558,1756,1756.000,114,6324,6529,5686,6680,6874,8373,10401,16317
559,1890,1890.000,91,5181,5384,5306,6219,6468,7600,20693,30219
560,1811,1811.000,121,6203,6400,5510,6516,6693,6855,8053,9615
561,1850,1850.000,113,6181,6356,5409,6495,6656,6770,9375,9852
562,1881,1881.000,111,6074,6206,5305,6317,6441,6493,9188,10556
563,1899,1899.000,112,6052,6230,5277,6320,6428,6548,9105,9414
564,1902,1902.000,108,6043,6232,5263,6313,6458,6528,8986,9437
565,1900,1900.000,111,6022,6216,5250,6316,6453,6548,9322,10385
566,1875,1875.000,93,6067,6215,5329,6292,6434,6507,7933,9367
567,1844,1844.000,109,6150,6273,5418,6410,6543,6638,9252,9578
568,1827,1827.000,106,6103,6246,5483,6357,6522,7847,12693,14949
569,1800,1800.000,120,6234,6478,5548,6583,6758,6840,8651,9955
570,1843,1843.000,95,6207,6374,5423,6480,6648,6835,8292,9982
571,1854,1854.000,121,6229,6415,5398,6509,6645,6723,8226,9714
572,1834,1834.000,123,6206,6387,5454,6472,6625,6710,9465,10724
573,1723,1723.000,111,6212,6398,5793,6542,6728,8062,20934,28439
574,1845,1845.000,120,6299,6524,5426,6640,6783,6863,8588,10046
575,1874,1874.000,96,6013,6189,5339,6258,6519,6804,9917,10169
576,1922,1922.000,117,5967,6143,5198,6201,6247,6342,7850,9248
577,1931,1931.000,113,5956,6155,5167,6242,6410,6479,7831,9273
578,1857,1857.000,92,5923,6057,5392,6166,6347,7620,18545,23187
579,1956,1956.000,124,5847,5994,5115,6056,6215,6281,7643,9197
580,1963,1963.000,97,5874,6049,5084,6144,6295,6372,7735,9241
581,1894,1894.000,95,5951,6099,5279,6260,6372,6480,9020,10403
582,1926,1926.000,118,6003,6185,5203,6256,6396,6455,7811,9331
583,1861,1861.000,99,6125,6219,5373,6288,6462,6527,9059,9626
584,1099,1099.000,110,6664,9762,9123,11902,13410,17266,19891,23657
585,1780,1780.000,123,5945,6099,5590,6240,9140,10646,12068,18329
586,1951,1951.000,112,5997,6193,5128,6288,6450,6500,7855,9286
587,1785,1785.000,121,6125,6317,5616,6415,6598,8184,11189,17871
588,1785,1785.000,118,6257,6403,5582,6600,6810,7964,9741,10693
589,1810,1810.000,106,6398,6569,5528,6667,6835,7080,8489,11558
590,1938,1938.000,115,5220,5581,5156,6563,6883,7339,8476,11006
591,1790,1790.000,118,5300,6202,5573,6355,6588,8017,20366,27276
592,1846,1846.000,97,6195,6342,5423,6478,6614,6680,9394,10395
593,1815,1815.000,109,6168,6288,5505,6429,6560,6676,9570,12267
594,1879,1879.000,127,6093,6276,5329,6364,6499,6631,8173,9366
595,1861,1861.000,110,6124,6263,5360,6386,6537,6707,9057,10438
596,1905,1905.000,122,6031,6187,5252,6274,6432,6484,8810,9693
597,1896,1896.000,132,6042,6220,5267,6289,6344,6434,8003,9473
598,1887,1887.000,105,6047,6209,5309,6266,6328,6437,9372,10746
599,1837,1837.000,107,6032,6195,5398,6258,6326,7838,13836,15575
