Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,DeleteEmployee,1722222638.628901,1355,0,1
1,InsertPosition,1722222638.630258,563,0,1
3,UpdateEmployee,1722222638.630823,529,0,1
4,DeleteEmployee,1722222638.631354,1486,0,1
1,InsertPosition,1722222638.632842,540,0,1
2,UpdatePosition,1722222638.633383,720,0,1
3,UpdateEmployee,1722222638.634105,545,0,1
2,UpdatePosition,1722222638.634652,584,0,1
3,UpdateEmployee,1722222638.635238,549,0,1
4,DeleteEmployee,1722222638.635789,1347,0,1
1,InsertPosition,1722222638.637137,528,0,1
2,UpdatePosition,1722222638.637667,634,0,1
2,UpdatePosition,1722222638.638303,415,0,1
3,UpdateEmployee,1722222638.638720,523,0,1
2,UpdatePosition,1722222638.639246,710,0,1
2,UpdatePosition,1722222638.639958,671,0,1
3,UpdateEmployee,1722222638.640630,524,0,1
4,DeleteEmployee,1722222638.641156,1298,0,1
2,UpdatePosition,1722222638.642455,665,0,1
2,UpdatePosition,1722222638.643122,670,0,1
1,InsertPosition,1722222638.643793,533,0,1
2,UpdatePosition,1722222638.644327,643,0,1
4,DeleteEmployee,1722222638.644971,1356,0,1
1,InsertPosition,1722222638.646329,580,0,1
4,DeleteEmployee,1722222638.646911,1369,0,1
3,UpdateEmployee,1722222638.648282,540,0,1
1,InsertPosition,1722222638.648823,537,0,1
2,UpdatePosition,1722222638.649361,687,0,1
4,DeleteEmployee,1722222638.650050,1293,0,1
3,UpdateEmployee,1722222638.651345,528,0,1
3,UpdateEmployee,1722222638.651875,538,0,1
4,DeleteEmployee,1722222638.652414,1416,0,1
3,UpdateEmployee,1722222638.653834,623,0,1
3,UpdateEmployee,1722222638.654460,579,0,1
3,UpdateEmployee,1722222638.655042,594,0,1
3,UpdateEmployee,1722222638.655639,592,0,1
3,UpdateEmployee,1722222638.656233,586,0,1
2,UpdatePosition,1722222638.656821,754,0,1
2,UpdatePosition,1722222638.657577,651,0,1
4,DeleteEmployee,1722222638.658230,1588,0,1
1,InsertPosition,1722222638.659822,660,0,1
1,InsertPosition,1722222638.660484,581,0,1
1,InsertPosition,1722222638.661067,570,0,1
3,UpdateEmployee,1722222638.661640,558,0,1
2,UpdatePosition,1722222638.662200,738,0,1
2,UpdatePosition,1722222638.662940,694,0,1
3,UpdateEmployee,1722222638.663636,610,0,1
3,UpdateEmployee,1722222638.664251,602,0,1
3,UpdateEmployee,1722222638.664855,590,0,1
1,InsertPosition,1722222638.665448,599,0,1
3,UpdateEmployee,1722222638.666049,613,0,1
1,InsertPosition,1722222638.666665,680,0,1
4,DeleteEmployee,1722222638.667348,1461,0,1
3,UpdateEmployee,1722222638.668814,656,0,1
3,UpdateEmployee,1722222638.669473,598,0,1
1,InsertPosition,1722222638.670074,672,0,1
4,DeleteEmployee,1722222638.670750,1638,0,1
3,UpdateEmployee,1722222638.672392,620,0,1
1,InsertPosition,1722222638.673014,640,0,1
3,UpdateEmployee,1722222638.673658,631,0,1
4,DeleteEmployee,1722222638.674292,1529,0,1
3,UpdateEmployee,1722222638.675824,642,0,1
3,UpdateEmployee,1722222638.676469,602,0,1
3,UpdateEmployee,1722222638.677074,632,0,1
3,UpdateEmployee,1722222638.677710,649,0,1
3,UpdateEmployee,1722222638.678363,608,0,1
3,UpdateEmployee,1722222638.678974,594,0,1
1,InsertPosition,1722222638.679570,641,0,1
4,DeleteEmployee,1722222638.680213,1445,0,1
4,DeleteEmployee,1722222638.681662,1457,0,1
2,UpdatePosition,1722222638.683122,752,0,1
2,UpdatePosition,1722222638.683876,768,0,1
1,InsertPosition,1722222638.684649,625,0,1
4,DeleteEmployee,1722222638.685277,1480,0,1
2,UpdatePosition,1722222638.686762,704,0,1
2,UpdatePosition,1722222638.687469,666,0,1
4,DeleteEmployee,1722222638.688138,1528,0,1
3,UpdateEmployee,1722222638.689669,626,0,1
3,UpdateEmployee,1722222638.690298,589,0,1
4,DeleteEmployee,1722222638.690890,1495,0,1
3,UpdateEmployee,1722222638.692388,597,0,1
4,DeleteEmployee,1722222638.692988,1500,0,1
2,UpdatePosition,1722222638.694492,760,0,1
3,UpdateEmployee,1722222638.695254,584,0,1
1,InsertPosition,1722222638.695841,635,0,1
2,UpdatePosition,1722222638.696479,723,0,1
4,DeleteEmployee,1722222638.697206,1490,0,1
3,UpdateEmployee,1722222638.698699,616,0,1
2,UpdatePosition,1722222638.699318,724,0,1
1,InsertPosition,1722222638.700044,618,0,1
1,InsertPosition,1722222638.700665,617,0,1
2,UpdatePosition,1722222638.701284,779,0,1
1,InsertPosition,1722222638.702066,637,0,1
2,UpdatePosition,1722222638.702705,702,0,1
3,UpdateEmployee,1722222638.703410,590,0,1
4,DeleteEmployee,1722222638.704002,1582,0,1
2,UpdatePosition,1722222638.705590,725,0,1
1,InsertPosition,1722222638.706318,604,0,1
2,UpdatePosition,1722222638.706925,712,0,1
2,UpdatePosition,1722222638.707640,765,0,1
2,UpdatePosition,1722222638.708407,764,0,1
4,DeleteEmployee,1722222638.709173,1427,0,1
4,DeleteEmployee,1722222638.710603,1457,0,1
3,UpdateEmployee,1722222638.712064,640,0,1
2,UpdatePosition,1722222638.712708,724,0,1
3,UpdateEmployee,1722222638.713435,603,0,1
4,DeleteEmployee,1722222638.714040,1529,0,1
2,UpdatePosition,1722222638.715573,746,0,1
2,UpdatePosition,1722222638.716323,786,0,1
4,DeleteEmployee,1722222638.717112,1474,0,1
4,DeleteEmployee,1722222638.718590,1501,0,1
3,UpdateEmployee,1722222638.720094,645,0,1
4,DeleteEmployee,1722222638.720741,1450,0,1
2,UpdatePosition,1722222638.722195,768,0,1
4,DeleteEmployee,1722222638.722965,1506,0,1
3,UpdateEmployee,1722222638.724475,638,0,1
1,InsertPosition,1722222638.725116,638,0,1
3,UpdateEmployee,1722222638.725757,619,0,1
3,UpdateEmployee,1722222638.726378,601,0,1
3,UpdateEmployee,1722222638.726982,614,0,1
1,InsertPosition,1722222638.727598,632,0,1
4,DeleteEmployee,1722222638.728235,1509,0,1
3,UpdateEmployee,1722222638.729748,634,0,1
1,InsertPosition,1722222638.730384,610,0,1
4,DeleteEmployee,1722222638.730997,1482,0,1
2,UpdatePosition,1722222638.732481,760,0,1
2,UpdatePosition,1722222638.733243,761,0,1
3,UpdateEmployee,1722222638.734006,611,0,1
1,InsertPosition,1722222638.734619,621,0,1
1,InsertPosition,1722222638.735243,594,0,1
4,DeleteEmployee,1722222638.735838,1396,0,1
4,DeleteEmployee,1722222638.737236,1464,0,1
1,InsertPosition,1722222638.738702,605,0,1
1,InsertPosition,1722222638.739309,580,0,1
2,UpdatePosition,1722222638.739891,792,0,1
2,UpdatePosition,1722222638.740685,780,0,1
4,DeleteEmployee,1722222638.741468,1517,0,1
4,DeleteEmployee,1722222638.742987,1434,0,1
2,UpdatePosition,1722222638.744423,762,0,1
2,UpdatePosition,1722222638.745188,747,0,1
2,UpdatePosition,1722222638.745939,753,0,1
2,UpdatePosition,1722222638.746695,715,0,1
2,UpdatePosition,1722222638.747412,604,0,1
1,InsertPosition,1722222638.748018,599,0,1
3,UpdateEmployee,1722222638.748619,584,0,1
2,UpdatePosition,1722222638.749205,718,0,1
2,UpdatePosition,1722222638.749926,598,0,1
1,InsertPosition,1722222638.750525,585,0,1
3,UpdateEmployee,1722222638.751112,571,0,1
3,UpdateEmployee,1722222638.751684,632,0,1
3,UpdateEmployee,1722222638.752318,623,0,1
4,DeleteEmployee,1722222638.752943,1505,0,1
1,InsertPosition,1722222638.754453,585,0,1
3,UpdateEmployee,1722222638.755040,583,0,1
4,DeleteEmployee,1722222638.755624,1436,0,1
2,UpdatePosition,1722222638.757062,775,0,1
3,UpdateEmployee,1722222638.757839,578,0,1
1,InsertPosition,1722222638.758419,569,0,1
1,InsertPosition,1722222638.758990,579,0,1
3,UpdateEmployee,1722222638.759571,573,0,1
4,DeleteEmployee,1722222638.760147,1396,0,1
1,InsertPosition,1722222638.761546,587,0,1
1,InsertPosition,1722222638.762134,580,0,1
3,UpdateEmployee,1722222638.762716,590,0,1
4,DeleteEmployee,1722222638.763308,1425,0,1
3,UpdateEmployee,1722222638.764735,604,0,1
1,InsertPosition,1722222638.765341,585,0,1
2,UpdatePosition,1722222638.765927,787,0,1
1,InsertPosition,1722222638.766716,593,0,1
2,UpdatePosition,1722222638.767311,764,0,1
3,UpdateEmployee,1722222638.768077,577,0,1
2,UpdatePosition,1722222638.768656,617,0,1
2,UpdatePosition,1722222638.769275,699,0,1
3,UpdateEmployee,1722222638.769975,581,0,1
2,UpdatePosition,1722222638.770558,621,0,1
2,UpdatePosition,1722222638.771181,741,0,1
4,DeleteEmployee,1722222638.771924,1435,0,1
2,UpdatePosition,1722222638.773361,686,0,1
2,UpdatePosition,1722222638.774050,712,0,1
4,DeleteEmployee,1722222638.774764,1372,0,1
3,UpdateEmployee,1722222638.776138,569,0,1
2,UpdatePosition,1722222638.776709,715,0,1
3,UpdateEmployee,1722222638.777426,599,0,1
1,InsertPosition,1722222638.778027,591,0,1
1,InsertPosition,1722222638.778620,594,0,1
3,UpdateEmployee,1722222638.779217,583,0,1
2,UpdatePosition,1722222638.779801,746,0,1
3,UpdateEmployee,1722222638.780550,587,0,1
2,UpdatePosition,1722222638.781139,627,0,1
1,InsertPosition,1722222638.781768,578,0,1
1,InsertPosition,1722222638.782348,604,0,1
1,InsertPosition,1722222638.782954,586,0,1
1,InsertPosition,1722222638.783542,591,0,1
3,UpdateEmployee,1722222638.784135,584,0,1
2,UpdatePosition,1722222638.784721,683,0,1
4,DeleteEmployee,1722222638.785406,1375,0,1
1,InsertPosition,1722222638.786782,574,0,1
4,DeleteEmployee,1722222638.787359,1483,0,1
2,UpdatePosition,1722222638.788847,677,0,1
3,UpdateEmployee,1722222638.789526,576,0,1
2,UpdatePosition,1722222638.790104,693,0,1
3,UpdateEmployee,1722222638.790800,577,0,1
2,UpdatePosition,1722222638.791379,727,0,1
1,InsertPosition,1722222638.792108,582,0,1
4,DeleteEmployee,1722222638.792693,1436,0,1
4,DeleteEmployee,1722222638.794130,1403,0,1
3,UpdateEmployee,1722222638.795535,592,0,1
3,UpdateEmployee,1722222638.796129,579,0,1
1,InsertPosition,1722222638.796710,671,0,1
1,InsertPosition,1722222638.797384,588,0,1
1,InsertPosition,1722222638.797973,591,0,1
2,UpdatePosition,1722222638.798567,620,0,1
4,DeleteEmployee,1722222638.799189,1385,0,1
4,DeleteEmployee,1722222638.800576,1394,0,1
4,DeleteEmployee,1722222638.801972,1374,0,1
3,UpdateEmployee,1722222638.803349,582,0,1
3,UpdateEmployee,1722222638.803933,599,0,1
1,InsertPosition,1722222638.804534,592,0,1
2,UpdatePosition,1722222638.805128,809,0,1
1,InsertPosition,1722222638.805939,584,0,1
3,UpdateEmployee,1722222638.806526,581,0,1
2,UpdatePosition,1722222638.807108,772,0,1
3,UpdateEmployee,1722222638.807884,615,0,1
2,UpdatePosition,1722222638.808501,810,0,1
3,UpdateEmployee,1722222638.809314,586,0,1
4,DeleteEmployee,1722222638.809902,1400,0,1
3,UpdateEmployee,1722222638.811304,582,0,1
1,InsertPosition,1722222638.811887,597,0,1
2,UpdatePosition,1722222638.812486,772,0,1
3,UpdateEmployee,1722222638.813260,585,0,1
1,InsertPosition,1722222638.813847,629,0,1
2,UpdatePosition,1722222638.814478,779,0,1
4,DeleteEmployee,1722222638.815259,1560,0,1
1,InsertPosition,1722222638.816821,586,0,1
2,UpdatePosition,1722222638.817409,717,0,1
2,UpdatePosition,1722222638.818128,727,0,1
2,UpdatePosition,1722222638.818856,667,0,1
2,UpdatePosition,1722222638.819525,711,0,1
3,UpdateEmployee,1722222638.820238,596,0,1
1,InsertPosition,1722222638.820836,585,0,1
4,DeleteEmployee,1722222638.821423,1430,0,1
1,InsertPosition,1722222638.822855,582,0,1
2,UpdatePosition,1722222638.823438,687,0,1
3,UpdateEmployee,1722222638.824127,584,0,1
1,InsertPosition,1722222638.824713,595,0,1
2,UpdatePosition,1722222638.825310,776,0,1
1,InsertPosition,1722222638.826088,574,0,1
1,InsertPosition,1722222638.826664,541,0,1
1,InsertPosition,1722222638.827207,577,0,1
1,InsertPosition,1722222638.827786,587,0,1
1,InsertPosition,1722222638.828374,582,0,1
3,UpdateEmployee,1722222638.828958,589,0,1
1,InsertPosition,1722222638.829550,572,0,1
3,UpdateEmployee,1722222638.830123,600,0,1
1,InsertPosition,1722222638.830726,517,0,1
1,InsertPosition,1722222638.831245,571,0,1
4,DeleteEmployee,1722222638.831817,1404,0,1
3,UpdateEmployee,1722222638.833223,586,0,1
1,InsertPosition,1722222638.833812,571,0,1
1,InsertPosition,1722222638.834385,573,0,1
1,InsertPosition,1722222638.834959,582,0,1
3,UpdateEmployee,1722222638.835543,577,0,1
4,DeleteEmployee,1722222638.836123,1465,0,1
1,InsertPosition,1722222638.837590,578,0,1
2,UpdatePosition,1722222638.838170,691,0,1
1,InsertPosition,1722222638.838863,577,0,1
4,DeleteEmployee,1722222638.839442,1417,0,1
1,InsertPosition,1722222638.840861,584,0,1
3,UpdateEmployee,1722222638.841447,583,0,1
1,InsertPosition,1722222638.842032,577,0,1
2,UpdatePosition,1722222638.842610,671,0,1
1,InsertPosition,1722222638.843284,598,0,1
2,UpdatePosition,1722222638.843884,770,0,1
2,UpdatePosition,1722222638.844656,733,0,1
2,UpdatePosition,1722222638.845390,646,0,1
4,DeleteEmployee,1722222638.846039,1426,0,1
1,InsertPosition,1722222638.847467,594,0,1
4,DeleteEmployee,1722222638.848063,1440,0,1
2,UpdatePosition,1722222638.849505,769,0,1
1,InsertPosition,1722222638.850276,604,0,1
4,DeleteEmployee,1722222638.850882,1383,0,1
2,UpdatePosition,1722222638.852267,588,0,1
1,InsertPosition,1722222638.852858,522,0,1
2,UpdatePosition,1722222638.853382,694,0,1
1,InsertPosition,1722222638.854079,583,0,1
2,UpdatePosition,1722222638.854663,755,0,1
3,UpdateEmployee,1722222638.855421,572,0,1
1,InsertPosition,1722222638.855995,570,0,1
2,UpdatePosition,1722222638.856567,726,0,1
1,InsertPosition,1722222638.857294,582,0,1
4,DeleteEmployee,1722222638.857878,1421,0,1
3,UpdateEmployee,1722222638.859301,580,0,1
3,UpdateEmployee,1722222638.859884,585,0,1
2,UpdatePosition,1722222638.860471,694,0,1
4,DeleteEmployee,1722222638.861167,1368,0,1
3,UpdateEmployee,1722222638.862537,591,0,1
1,InsertPosition,1722222638.863129,592,0,1
3,UpdateEmployee,1722222638.863723,588,0,1
2,UpdatePosition,1722222638.864313,692,0,1
2,UpdatePosition,1722222638.865007,739,0,1
1,InsertPosition,1722222638.865749,499,0,1
2,UpdatePosition,1722222638.866250,662,0,1
4,DeleteEmployee,1722222638.866914,1423,0,1
1,InsertPosition,1722222638.868339,586,0,1
2,UpdatePosition,1722222638.868927,744,0,1
4,DeleteEmployee,1722222638.869673,1382,0,1
3,UpdateEmployee,1722222638.871057,574,0,1
2,UpdatePosition,1722222638.871633,647,0,1
3,UpdateEmployee,1722222638.872282,575,0,1
2,UpdatePosition,1722222638.872859,699,0,1
2,UpdatePosition,1722222638.873559,669,0,1
2,UpdatePosition,1722222638.874230,600,0,1
1,InsertPosition,1722222638.874832,597,0,1
2,UpdatePosition,1722222638.875430,689,0,1
3,UpdateEmployee,1722222638.876122,568,0,1
2,UpdatePosition,1722222638.876691,715,0,1
2,UpdatePosition,1722222638.877408,741,0,1
3,UpdateEmployee,1722222638.878151,577,0,1
1,InsertPosition,1722222638.878729,546,0,1
2,UpdatePosition,1722222638.879276,689,0,1
3,UpdateEmployee,1722222638.879967,570,0,1
4,DeleteEmployee,1722222638.880539,1335,0,1
3,UpdateEmployee,1722222638.881876,576,0,1
3,UpdateEmployee,1722222638.882454,575,0,1
2,UpdatePosition,1722222638.883031,620,0,1
3,UpdateEmployee,1722222638.883653,606,0,1
4,DeleteEmployee,1722222638.884261,1431,0,1
1,InsertPosition,1722222638.885694,594,0,1
1,InsertPosition,1722222638.886290,580,0,1
3,UpdateEmployee,1722222638.886872,586,0,1
4,DeleteEmployee,1722222638.887460,1432,0,1
1,InsertPosition,1722222638.888895,681,0,1
3,UpdateEmployee,1722222638.889577,602,0,1
2,UpdatePosition,1722222638.890182,649,0,1
4,DeleteEmployee,1722222638.890832,1238,0,1
1,InsertPosition,1722222638.892073,602,0,1
4,DeleteEmployee,1722222638.892676,1417,0,1
3,UpdateEmployee,1722222638.894095,632,0,1
4,DeleteEmployee,1722222638.894729,1393,0,1
2,UpdatePosition,1722222638.896124,740,0,1
4,DeleteEmployee,1722222638.896866,1386,0,1
2,UpdatePosition,1722222638.898255,696,0,1
1,InsertPosition,1722222638.898953,589,0,1
2,UpdatePosition,1722222638.899544,748,0,1
3,UpdateEmployee,1722222638.900294,547,0,1
3,UpdateEmployee,1722222638.900843,549,0,1
1,InsertPosition,1722222638.901393,555,0,1
2,UpdatePosition,1722222638.901950,626,0,1
2,UpdatePosition,1722222638.902578,564,0,1
2,UpdatePosition,1722222638.903143,715,0,1
3,UpdateEmployee,1722222638.903862,581,0,1
2,UpdatePosition,1722222638.904445,715,0,1
3,UpdateEmployee,1722222638.905162,537,0,1
3,UpdateEmployee,1722222638.905700,521,0,1
3,UpdateEmployee,1722222638.906223,536,0,1
2,UpdatePosition,1722222638.906761,656,0,1
3,UpdateEmployee,1722222638.907418,520,0,1
4,DeleteEmployee,1722222638.907940,1350,0,1
1,InsertPosition,1722222638.909293,517,0,1
4,DeleteEmployee,1722222638.909811,1378,0,1
1,InsertPosition,1722222638.911191,553,0,1
2,UpdatePosition,1722222638.911746,685,0,1
2,UpdatePosition,1722222638.912433,804,0,1
4,DeleteEmployee,1722222638.913239,1501,0,1
3,UpdateEmployee,1722222638.914746,589,0,1
1,InsertPosition,1722222638.915337,604,0,1
1,InsertPosition,1722222638.915943,648,0,1
4,DeleteEmployee,1722222638.916596,1478,0,1
1,InsertPosition,1722222638.918076,604,0,1
3,UpdateEmployee,1722222638.918683,604,0,1
3,UpdateEmployee,1722222638.919289,594,0,1
1,InsertPosition,1722222638.919886,546,0,1
1,InsertPosition,1722222638.920434,606,0,1
3,UpdateEmployee,1722222638.921042,579,0,1
3,UpdateEmployee,1722222638.921623,582,0,1
3,UpdateEmployee,1722222638.922206,594,0,1
1,InsertPosition,1722222638.922804,581,0,1
1,InsertPosition,1722222638.923388,577,0,1
1,InsertPosition,1722222638.923966,553,0,1
4,DeleteEmployee,1722222638.924521,1562,0,1
4,DeleteEmployee,1722222638.926086,1431,0,1
3,UpdateEmployee,1722222638.927519,590,0,1
3,UpdateEmployee,1722222638.928112,650,0,1
1,InsertPosition,1722222638.928765,819,0,1
3,UpdateEmployee,1722222638.929593,773,0,1
3,UpdateEmployee,1722222638.930369,634,0,1
2,UpdatePosition,1722222638.931006,695,0,1
3,UpdateEmployee,1722222638.931703,614,0,1
3,UpdateEmployee,1722222638.932319,733,0,1
2,UpdatePosition,1722222638.933058,845,0,1
4,DeleteEmployee,1722222638.933906,1491,0,1
4,DeleteEmployee,1722222638.935400,1475,0,1
3,UpdateEmployee,1722222638.936877,591,0,1
3,UpdateEmployee,1722222638.937470,588,0,1
3,UpdateEmployee,1722222638.938060,604,0,1
2,UpdatePosition,1722222638.938666,666,0,1
2,UpdatePosition,1722222638.939334,725,0,1
3,UpdateEmployee,1722222638.940061,611,0,1
3,UpdateEmployee,1722222638.940675,604,0,1
2,UpdatePosition,1722222638.941281,698,0,1
4,DeleteEmployee,1722222638.941981,1505,0,1
4,DeleteEmployee,1722222638.943488,1358,0,1
3,UpdateEmployee,1722222638.944848,554,0,1
3,UpdateEmployee,1722222638.945406,571,0,1
3,UpdateEmployee,1722222638.945979,539,0,1
2,UpdatePosition,1722222638.946519,668,0,1
4,DeleteEmployee,1722222638.947191,1425,0,1
3,UpdateEmployee,1722222638.948624,640,0,1
3,UpdateEmployee,1722222638.949266,600,0,1
1,InsertPosition,1722222638.949869,623,0,1
2,UpdatePosition,1722222638.950494,824,0,1
3,UpdateEmployee,1722222638.951320,597,0,1
2,UpdatePosition,1722222638.951919,718,0,1
4,DeleteEmployee,1722222638.952638,1955,0,1
1,InsertPosition,1722222638.954596,596,0,1
3,UpdateEmployee,1722222638.955194,600,0,1
1,InsertPosition,1722222638.955796,596,0,1
4,DeleteEmployee,1722222638.956394,1383,0,1
2,UpdatePosition,1722222638.957779,649,0,1
1,InsertPosition,1722222638.958430,541,0,1
2,UpdatePosition,1722222638.958974,595,0,1
1,InsertPosition,1722222638.959571,590,0,1
3,UpdateEmployee,1722222638.960166,585,0,1
3,UpdateEmployee,1722222638.960753,570,0,1
2,UpdatePosition,1722222638.961325,626,0,1
3,UpdateEmployee,1722222638.961954,566,0,1
3,UpdateEmployee,1722222638.962522,613,0,1
1,InsertPosition,1722222638.963139,619,0,1
2,UpdatePosition,1722222638.963761,755,0,1
4,DeleteEmployee,1722222638.964518,1486,0,1
3,UpdateEmployee,1722222638.966006,550,0,1
1,InsertPosition,1722222638.966559,575,0,1
2,UpdatePosition,1722222638.967135,706,0,1
1,InsertPosition,1722222638.967845,559,0,1
1,InsertPosition,1722222638.968406,561,0,1
2,UpdatePosition,1722222638.968969,556,0,1
2,UpdatePosition,1722222638.969527,627,0,1
3,UpdateEmployee,1722222638.970157,546,0,1
3,UpdateEmployee,1722222638.970705,554,0,1
1,InsertPosition,1722222638.971261,563,0,1
2,UpdatePosition,1722222638.971826,581,0,1
1,InsertPosition,1722222638.972409,541,0,1
4,DeleteEmployee,1722222638.972952,1353,0,1
1,InsertPosition,1722222638.974306,553,0,1
2,UpdatePosition,1722222638.974862,772,0,1
3,UpdateEmployee,1722222638.975636,597,0,1
2,UpdatePosition,1722222638.976235,662,0,1
2,UpdatePosition,1722222638.976899,736,0,1
3,UpdateEmployee,1722222638.977638,616,0,1
4,DeleteEmployee,1722222638.978256,1441,0,1
1,InsertPosition,1722222638.979699,622,0,1
3,UpdateEmployee,1722222638.980323,579,0,1
2,UpdatePosition,1722222638.980905,736,0,1
4,DeleteEmployee,1722222638.981643,1433,0,1
3,UpdateEmployee,1722222638.983078,605,0,1
1,InsertPosition,1722222638.983685,596,0,1
3,UpdateEmployee,1722222638.984283,611,0,1
3,UpdateEmployee,1722222638.984896,578,0,1
4,DeleteEmployee,1722222638.985476,1445,0,1
3,UpdateEmployee,1722222638.986924,582,0,1
1,InsertPosition,1722222638.987507,578,0,1
3,UpdateEmployee,1722222638.988087,608,0,1
4,DeleteEmployee,1722222638.988698,1412,0,1
2,UpdatePosition,1722222638.990114,641,0,1
1,InsertPosition,1722222638.990757,605,0,1
1,InsertPosition,1722222638.991365,600,0,1
2,UpdatePosition,1722222638.991967,672,0,1
3,UpdateEmployee,1722222638.992641,577,0,1
3,UpdateEmployee,1722222638.993220,585,0,1
1,InsertPosition,1722222638.993808,638,0,1
1,InsertPosition,1722222638.994450,622,0,1
4,DeleteEmployee,1722222638.995074,1435,0,1
3,UpdateEmployee,1722222638.996512,635,0,1
3,UpdateEmployee,1722222638.997150,592,0,1
4,DeleteEmployee,1722222638.997745,1457,0,1
3,UpdateEmployee,1722222638.999205,620,0,1
1,InsertPosition,1722222638.999828,619,0,1
1,InsertPosition,1722222639.000449,609,0,1
4,DeleteEmployee,1722222639.001062,1499,0,1
3,UpdateEmployee,1722222639.002563,592,0,1
3,UpdateEmployee,1722222639.003158,575,0,1
2,UpdatePosition,1722222639.003734,438,0,1
4,DeleteEmployee,1722222639.004175,1424,0,1
3,UpdateEmployee,1722222639.005601,571,0,1
2,UpdatePosition,1722222639.006174,686,0,1
2,UpdatePosition,1722222639.006862,766,0,1
2,UpdatePosition,1722222639.007631,649,0,1
3,UpdateEmployee,1722222639.008282,602,0,1
2,UpdatePosition,1722222639.008885,655,0,1
1,InsertPosition,1722222639.009542,590,0,1
3,UpdateEmployee,1722222639.010134,557,0,1
4,DeleteEmployee,1722222639.010692,1424,0,1
4,DeleteEmployee,1722222639.012118,1353,0,1
2,UpdatePosition,1722222639.013474,679,0,1
1,InsertPosition,1722222639.014155,574,0,1
2,UpdatePosition,1722222639.014731,670,0,1
2,UpdatePosition,1722222639.015403,744,0,1
4,DeleteEmployee,1722222639.016150,1373,0,1
3,UpdateEmployee,1722222639.017525,583,0,1
4,DeleteEmployee,1722222639.018109,1328,0,1
1,InsertPosition,1722222639.019439,573,0,1
3,UpdateEmployee,1722222639.020014,567,0,1
3,UpdateEmployee,1722222639.020582,571,0,1
2,UpdatePosition,1722222639.021155,658,0,1
2,UpdatePosition,1722222639.021814,714,0,1
2,UpdatePosition,1722222639.022530,745,0,1
3,UpdateEmployee,1722222639.023277,564,0,1
2,UpdatePosition,1722222639.023842,659,0,1
2,UpdatePosition,1722222639.024504,686,0,1
4,DeleteEmployee,1722222639.025191,1393,0,1
3,UpdateEmployee,1722222639.026586,569,0,1
3,UpdateEmployee,1722222639.027157,563,0,1
1,InsertPosition,1722222639.027722,593,0,1
3,UpdateEmployee,1722222639.028317,559,0,1
3,UpdateEmployee,1722222639.028878,583,0,1
1,InsertPosition,1722222639.029462,571,0,1
2,UpdatePosition,1722222639.030035,749,0,1
3,UpdateEmployee,1722222639.030786,563,0,1
1,InsertPosition,1722222639.031350,618,0,1
2,UpdatePosition,1722222639.031971,616,0,1
3,UpdateEmployee,1722222639.032589,577,0,1
2,UpdatePosition,1722222639.033168,770,0,1
1,InsertPosition,1722222639.033939,601,0,1
3,UpdateEmployee,1722222639.034542,593,0,1
1,InsertPosition,1722222639.035137,599,0,1
3,UpdateEmployee,1722222639.035739,596,0,1
3,UpdateEmployee,1722222639.036336,593,0,1
2,UpdatePosition,1722222639.036931,710,0,1
1,InsertPosition,1722222639.037645,563,0,1
2,UpdatePosition,1722222639.038210,622,0,1
1,InsertPosition,1722222639.038834,568,0,1
1,InsertPosition,1722222639.039404,569,0,1
2,UpdatePosition,1722222639.039975,678,0,1
2,UpdatePosition,1722222639.040655,728,0,1
4,DeleteEmployee,1722222639.041385,1429,0,1
3,UpdateEmployee,1722222639.042816,569,0,1
2,UpdatePosition,1722222639.043387,704,0,1
1,InsertPosition,1722222639.044093,591,0,1
4,DeleteEmployee,1722222639.044685,1363,0,1
2,UpdatePosition,1722222639.046050,650,0,1
2,UpdatePosition,1722222639.046702,690,0,1
3,UpdateEmployee,1722222639.047393,581,0,1
3,UpdateEmployee,1722222639.047977,590,0,1
1,InsertPosition,1722222639.048569,595,0,1
1,InsertPosition,1722222639.049165,592,0,1
3,UpdateEmployee,1722222639.049758,587,0,1
4,DeleteEmployee,1722222639.050348,1458,0,1
3,UpdateEmployee,1722222639.051807,607,0,1
2,UpdatePosition,1722222639.052417,680,0,1
2,UpdatePosition,1722222639.053099,667,0,1
4,DeleteEmployee,1722222639.053767,1428,0,1
2,UpdatePosition,1722222639.055198,678,0,1
4,DeleteEmployee,1722222639.055878,1396,0,1
1,InsertPosition,1722222639.057276,579,0,1
3,UpdateEmployee,1722222639.057857,571,0,1
3,UpdateEmployee,1722222639.058429,596,0,1
2,UpdatePosition,1722222639.059027,656,0,1
1,InsertPosition,1722222639.059685,568,0,1
2,UpdatePosition,1722222639.060255,625,0,1
3,UpdateEmployee,1722222639.060881,569,0,1
4,DeleteEmployee,1722222639.061452,1375,0,1
4,DeleteEmployee,1722222639.062829,1341,0,1
2,UpdatePosition,1722222639.064172,684,0,1
1,InsertPosition,1722222639.064859,592,0,1
2,UpdatePosition,1722222639.065453,712,0,1
2,UpdatePosition,1722222639.066167,711,0,1
3,UpdateEmployee,1722222639.066880,577,0,1
2,UpdatePosition,1722222639.067460,717,0,1
2,UpdatePosition,1722222639.068179,652,0,1
2,UpdatePosition,1722222639.068833,767,0,1
4,DeleteEmployee,1722222639.069602,1369,0,1
