Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
380,1829,1829.000,105,5991,6181,5471,6267,7198,9638,11792,11890
381,1838,1838.000,108,6180,6419,5436,6575,6747,6846,8179,10139
382,1816,1816.000,122,6270,6405,5515,6552,6679,6769,8385,11118
383,1730,1730.000,127,6242,6412,5766,6608,7966,9772,11398,12605
384,1770,1770.000,109,6279,6452,5646,6580,6796,8160,12368,12728
385,1772,1772.000,101,6360,6538,5648,6665,6867,7253,9743,10794
386,1807,1807.000,120,6351,6518,5533,6590,6703,6830,9637,11548
387,1827,1827.000,105,6315,6515,5488,6593,6747,6851,8517,9684
388,1861,1861.000,107,6101,6238,5360,6467,6637,6824,9911,10155
389,1865,1865.000,117,6005,6173,5361,6254,6419,7805,11929,12305
390,1927,1927.000,109,5941,6082,5182,6188,6307,6392,7840,9189
391,1921,1921.000,131,5944,6105,5199,6193,6348,6421,7794,9075
392,1927,1927.000,129,5877,6015,5193,6074,6163,6320,9031,10266
393,1917,1917.000,121,5923,6035,5210,6161,6282,6336,8994,9238
394,1979,1979.000,91,5891,6061,5066,6194,6304,6395,7783,9138
395,1932,1932.000,94,5977,6165,5166,6238,6339,6503,8970,10185
396,1898,1898.000,100,6035,6179,5269,6245,6405,6460,7912,9269
397,1920,1920.000,99,5964,6105,5214,6229,6353,6462,8858,9673
398,1949,1949.000,106,5891,6088,5119,6185,6348,6425,9193,10309
399,1917,1917.000,119,5929,6068,5221,6209,6340,6413,7700,9450
400,1960,1960.000,109,5969,6174,5098,6274,6398,6451,7881,9300
401,1924,1924.000,116,5962,6128,5192,6224,6387,6441,8634,10219
402,1909,1909.000,129,6018,6195,5246,6280,6445,6511,7960,9431
403,1865,1865.000,129,6116,6277,5352,6394,6520,6596,9017,11188
404,1812,1812.000,120,6231,6334,5520,6512,6656,6859,8452,11379
405,1827,1827.000,127,6333,6523,5478,6632,6824,7036,9726,10710
406,1820,1820.000,124,6322,6484,5487,6557,6622,6746,8387,9505
407,1998,1998.000,112,5161,5306,5004,5449,6458,6586,19866,30798
408,1129,1129.000,115,5486,9279,8904,11598,14758,19763,28168,34715
409,1595,1595.000,123,6090,6228,6235,8794,10785,11207,12131,13109
410,1918,1918.000,116,6034,6196,5219,6259,6340,6424,7866,10218
411,1872,1872.000,89,6079,6233,5332,6311,6488,6702,9256,10634
412,1743,1743.000,114,6121,6243,5738,6475,7768,9398,12068,13719
413,1866,1866.000,124,6147,6362,5350,6517,6604,6660,8335,9947
414,1818,1818.000,129,6285,6415,5497,6553,6695,6784,8296,9831
415,1806,1806.000,101,6182,6369,5542,6512,6658,8236,12773,15563
416,1851,1851.000,120,6234,6378,5402,6544,6680,6788,8323,9523
417,1799,1799.000,107,6399,6558,5572,6686,6841,6900,9466,9966
418,1777,1777.000,112,6384,6502,5620,6623,6775,6885,10088,10759
419,1768,1768.000,108,6338,6482,5645,6567,6674,6768,8595,9814
420,1845,1845.000,95,6045,6191,5424,6273,6423,6498,12833,21563
421,1906,1906.000,110,5969,6156,5244,6241,6399,6464,9875,15264
422,1932,1932.000,85,5903,6066,5179,6155,6314,6431,8948,9238
423,1928,1928.000,96,5934,6077,5184,6163,6304,6377,7681,9172
424,1939,1939.000,115,5908,6063,5157,6121,6169,6253,7725,9113
425,1926,1926.000,106,5902,6052,5177,6153,6306,6408,8522,10026
426,1939,1939.000,108,5916,6045,5167,6219,6342,6456,7707,9122
427,1861,1861.000,108,6097,6230,5361,6300,6451,6507,7911,13897
428,1912,1912.000,106,6016,6195,5234,6249,6350,6483,9332,10169
429,1952,1952.000,97,5903,6072,5126,6188,6307,6362,7801,9375
430,1911,1911.000,107,5953,6119,5229,6221,6368,6474,7862,9440
431,1924,1924.000,139,5897,6110,5196,6197,6350,6399,7844,13067
432,1884,1884.000,109,6015,6160,5307,6255,6413,6485,9811,11119
433,1886,1886.000,112,5994,6161,5298,6250,6405,6509,7838,9454
434,1869,1869.000,96,6088,6239,5359,6343,6501,6555,9499,10294
435,1873,1873.000,104,6068,6242,5333,6322,6493,6566,7891,9511
436,1864,1864.000,98,6101,6268,5363,6348,6512,6654,8270,10985
437,1040,1040.000,104,6567,9431,9650,12287,17998,24518,35673,41400
438,1449,1449.000,119,6219,6418,6870,9606,11169,12395,17963,18561
439,1922,1922.000,98,6026,6240,5198,6362,6553,6691,7967,9623
440,1920,1920.000,125,6029,6257,5206,6396,6523,6596,8160,9266
441,1748,1748.000,101,6182,6340,5723,6478,7888,9377,11059,11748
442,1873,1873.000,115,6081,6272,5325,6346,6446,7707,8121,9410
443,1854,1854.000,119,6154,6317,5416,6415,6537,6611,7986,9640
444,1850,1850.000,120,6138,6345,5379,6476,6627,6696,9258,9604
445,1804,1804.000,114,6307,6531,5566,6664,6782,6927,9434,10466
446,1713,1713.000,115,6327,6456,5818,6601,6759,7962,24154,29460
447,1839,1839.000,96,6248,6459,5426,6548,6689,6770,8769,9993
448,1801,1801.000,107,6323,6493,5551,6643,6827,7050,9693,10639
449,1803,1803.000,113,6350,6543,5569,6645,6780,6996,8488,9888
450,1795,1795.000,120,6379,6530,5574,6646,6789,6882,8638,10028
451,1786,1786.000,100,6158,6274,5567,6481,6625,6812,11998,31088
452,1906,1906.000,103,5991,6146,5247,6228,6370,6439,9306,10296
453,1937,1937.000,110,5941,6117,5171,6196,6338,6416,8401,9387
454,1942,1942.000,89,5939,6119,5144,6216,6335,6404,7879,9418
455,1925,1925.000,110,5918,6071,5196,6160,6300,6425,8764,10106
456,1981,1981.000,110,5827,6013,5051,6102,6305,6425,9103,10094
457,1897,1897.000,110,5971,6093,5253,6187,6340,6413,7736,9194
458,1973,1973.000,115,5863,6074,5084,6236,6342,6428,8947,9875
459,1928,1928.000,112,5996,6192,5177,6282,6439,6496,9082,10791
460,1907,1907.000,97,6036,6233,5233,6310,6465,6500,7912,9383
461,1911,1911.000,100,5936,6096,5244,6213,6327,6487,9983,10311
462,1920,1920.000,114,5918,6055,5208,6152,6295,6337,7749,9171
463,1920,1920.000,105,5953,6113,5205,6212,6332,6431,7744,9534
464,1876,1876.000,105,6060,6187,5334,6298,6446,6528,9241,10269
465,1968,1968.000,97,5905,6078,5077,6185,6302,6382,7796,9385
466,1280,1280.000,117,6039,6270,7875,10433,13571,18693,33916,46727
467,1332,1332.000,109,6312,6632,7446,10866,11987,12589,15849,18246
468,1873,1873.000,109,6119,6286,5336,6408,6543,6605,9222,10352
469,1906,1906.000,124,6033,6210,5255,6316,6470,6510,7897,9484
470,1803,1803.000,109,6109,6264,5536,6412,6867,8860,10778,12217
471,1856,1856.000,99,6089,6269,5389,6400,6606,7888,10187,12169
472,1883,1883.000,111,6047,6206,5307,6304,6454,6548,8103,9304
473,1888,1888.000,107,6082,6260,5282,6374,6521,6619,7815,9351
474,1878,1878.000,113,6094,6281,5324,6369,6519,6598,9349,15771
475,1884,1884.000,100,6059,6225,5322,6302,6475,6598,9491,11865
476,1781,1781.000,102,6044,6194,5600,6304,6555,7764,15259,28147
477,1833,1833.000,99,6249,6389,5468,6474,6647,6723,9392,9672
478,1845,1845.000,106,6223,6374,5404,6482,6635,6791,9418,10591
479,1849,1849.000,101,6216,6331,5422,6445,6611,6693,8025,9602
480,1785,1785.000,114,6326,6581,5593,6674,6860,6941,9982,11458
481,1789,1789.000,125,6364,6550,5657,6683,6857,7079,10767,26686
482,1802,1802.000,110,6149,6419,5481,6567,6732,6844,9090,19403
483,1856,1856.000,121,6100,6198,5383,6283,6426,6484,9198,9625
484,1908,1908.000,121,6031,6196,5246,6266,6418,6485,7946,9158
485,1927,1927.000,108,5880,6059,5187,6171,6286,6372,9199,10114
486,1952,1952.000,109,5870,6023,5123,6125,6255,6322,7786,9072
487,1928,1928.000,107,5926,6063,5184,6151,6292,6377,7661,9110
488,1960,1960.000,107,5840,5999,5105,6081,6236,6325,9065,10210
489,1916,1916.000,126,5917,6035,5211,6118,6284,6348,7737,9174
490,1928,1928.000,111,5933,6130,5192,6305,6473,6622,9321,10114
491,1928,1928.000,117,6008,6214,5190,6298,6461,6531,9993,11041
492,1958,1958.000,112,5949,6172,5096,6220,6277,6428,7797,9243
493,1946,1946.000,118,5912,6073,5133,6167,6298,6392,7737,9106
494,1939,1939.000,102,5913,6085,5154,6186,6365,6418,9021,10131
495,1545,1545.000,113,5923,6069,6498,6294,11788,15418,24397,28552
496,1108,1108.000,100,6656,9983,8993,11633,12903,18224,18839,20536
497,1801,1801.000,120,6372,6571,5552,6657,6807,6895,8477,11163
498,2023,2023.000,109,5106,5263,4943,5453,6511,6604,19496,31741
499,1820,1820.000,119,5634,6192,5500,6358,6581,8240,12103,17582
500,1777,1777.000,111,6345,6459,5617,6594,6764,8073,8434,9695
501,1822,1822.000,125,6222,6374,5484,6523,6627,6726,10211,11223
502,1803,1803.000,110,6209,6327,5543,6444,6595,6676,9600,14591
503,1865,1865.000,116,6116,6280,5372,6372,6539,6662,8067,9578
504,1841,1841.000,105,6140,6286,5416,6395,6544,6677,9649,10703
505,1891,1891.000,99,6086,6244,5291,6338,6478,6528,8026,9538
506,1870,1870.000,125,6116,6275,5346,6377,6527,6621,8138,9485
507,1706,1706.000,113,6242,6380,5858,6581,6815,8149,15706,24721
508,1773,1773.000,98,6349,6494,5643,6648,6807,7019,9537,10801
509,1828,1828.000,121,6268,6388,5478,6510,6639,6899,9484,10510
510,1853,1853.000,102,6257,6436,5383,6531,6672,6761,8381,9811
511,1831,1831.000,118,6264,6408,5468,6524,6688,6850,9456,10465
512,1747,1747.000,116,6335,6522,5713,6644,6823,8140,13426,15904
513,1780,1780.000,125,6408,6546,5621,6655,6819,7109,9427,9949
514,1826,1826.000,113,6177,6428,5475,6598,6800,6880,9193,10604
515,1927,1927.000,111,5987,6184,5199,6251,6416,6508,9100,10178
516,1885,1885.000,113,6051,6175,5294,6259,6402,6444,7979,9198
517,1893,1893.000,121,6023,6154,5271,6235,6398,6452,7906,9215
518,1936,1936.000,115,5916,6082,5178,6181,6290,6386,9000,10481
519,1943,1943.000,126,5877,6052,5138,6150,6280,6373,8451,9147
520,1978,1978.000,118,5853,6051,5057,6127,6296,6380,7570,9068
521,1949,1949.000,114,5866,6036,5130,6116,6215,6327,8779,10054
522,1965,1965.000,111,5836,6009,5081,6193,6328,6453,7944,10672
523,1916,1916.000,115,6046,6237,5232,6304,6475,6535,7877,9366
524,1819,1819.000,110,6066,6223,5516,6271,6420,7937,11886,13656
525,1036,1036.000,115,9242,10423,9645,11920,14318,18036,22516,28779
526,1753,1753.000,129,6088,6258,5688,6371,7870,10779,12219,14673
527,1872,1872.000,120,6131,6306,5330,6359,6431,6630,8096,10226
528,1723,1723.000,124,6252,6490,5828,6621,6866,8671,12679,21257
529,1771,1771.000,131,6408,6572,5623,6724,6911,7289,9754,10007
530,1911,1911.000,122,5225,5476,5225,6539,6707,6835,20005,39907
531,1907,1907.000,102,5715,6238,5255,6345,6502,6614,9384,10261
532,1860,1860.000,101,6192,6374,5369,6491,6589,6680,8153,9680
533,1782,1782.000,111,6172,6321,5603,6474,6640,8320,12258,15773
534,1843,1843.000,121,6151,6314,5423,6418,6543,6667,10138,11145
535,1922,1922.000,102,6012,6214,5209,6305,6441,6506,7873,9400
536,1879,1879.000,120,6093,6244,5309,6345,6481,6544,8052,9625
537,1906,1906.000,99,6083,6301,5251,6420,6551,6628,9382,9676
538,1747,1747.000,109,6101,6256,5730,6417,6564,7863,21065,27646
539,1807,1807.000,106,6162,6316,5517,6531,6718,6798,8472,9837
540,1777,1777.000,114,6366,6515,5624,6660,6801,6955,8615,9963
541,1859,1859.000,125,6199,6394,5400,6514,6665,6741,9527,10331
542,1852,1852.000,114,6205,6382,5383,6462,6605,6693,8219,9447
543,1753,1753.000,109,6310,6467,5717,6648,6858,8398,12955,16106
544,1805,1805.000,113,6365,6541,5529,6647,6789,6854,8473,10164
545,1816,1816.000,117,6308,6497,5504,6622,6747,7035,9669,13958
546,1816,1816.000,112,6231,6481,5518,6594,6746,6875,8378,9517
547,1887,1887.000,99,6061,6221,5274,6300,6428,6489,7852,9861
548,1898,1898.000,94,6004,6159,5281,6221,6298,6428,9177,10211
549,1935,1935.000,91,5946,6130,5168,6202,6358,6402,7795,9367
550,1946,1946.000,109,5934,6110,5129,6196,6311,6366,7524,9305
551,1965,1965.000,115,5906,6076,5091,6162,6287,6359,9049,10072
552,1972,1972.000,119,5840,6014,5079,6085,6249,6282,7701,9082
553,1948,1948.000,121,5866,6058,5123,6152,6328,6426,8737,11920
554,1288,1288.000,95,6070,6725,7779,10894,13186,14627,18352,20444
555,1558,1558.000,127,6045,6208,6412,9085,10521,11632,17343,17677
556,1944,1944.000,114,5977,6157,5140,6220,6315,6415,7804,7924
557,1919,1919.000,135,5950,6123,5208,6209,6331,6420,7795,9390
558,1815,1815.000,95,6071,6257,5511,6431,7771,9375,11657,14775
559,1857,1857.000,127,6133,6317,5376,6450,6597,7704,8214,9448
560,1803,1803.000,97,6321,6600,5548,6712,6843,6955,9746,9985
561,1759,1759.000,109,6456,6590,5690,6689,6860,6992,10700,11607
562,2031,2031.000,120,5100,5287,4919,5588,6563,6731,19823,32718
563,1834,1834.000,124,6117,6273,5446,6453,6577,6679,11223,14983
564,1849,1849.000,112,6198,6347,5412,6467,6587,6694,9662,10252
565,1895,1895.000,101,6066,6218,5271,6285,6455,6502,7780,9312
566,1901,1901.000,119,6088,6248,5264,6312,6432,6549,9031,9728
567,1804,1804.000,105,6137,6254,5540,6469,7239,8029,9347,9632
568,1898,1898.000,117,6020,6183,5263,6252,6330,6828,9498,10159
569,1756,1756.000,103,6093,6235,5688,6356,6560,7784,17971,34413
570,1936,1936.000,118,6049,6245,5178,6345,6492,6575,7842,10811
571,1855,1855.000,101,6200,6403,5382,6533,6591,6643,9727,10594
572,1848,1848.000,127,6226,6379,5412,6502,6611,6709,8083,9672
573,1817,1817.000,98,6268,6420,5501,6544,6691,6874,8472,11137
574,1745,1745.000,105,6293,6407,5738,6533,6692,8418,12534,14312
575,1802,1802.000,122,6367,6519,5539,6618,6755,6811,8434,9803
576,1794,1794.000,121,6359,6523,5576,6640,6822,6981,9574,10028
577,1812,1812.000,109,6379,6552,5507,6635,6808,6884,8479,10056
578,1818,1818.000,112,6157,6413,5511,6556,6736,6985,10408,14426
579,1904,1904.000,116,5994,6160,5248,6229,6412,6449,7765,9289
580,1912,1912.000,121,6009,6182,5234,6248,6416,6473,7797,9412
581,1858,1858.000,130,5997,6119,5364,6226,6355,6445,10037,10779
582,1966,1966.000,105,5852,6026,5098,6123,6275,6330,7675,9088
583,1464,1464.000,106,5939,6061,6850,9381,12406,14362,19911,21981
584,1383,1383.000,109,6188,6406,7190,9782,11810,12342,18042,19276
585,1985,1985.000,106,5856,6052,5042,6177,6305,6384,8848,10136
586,1962,1962.000,120,5904,6062,5095,6149,6289,6366,7748,9406
587,1828,1828.000,111,5974,6138,5469,6224,7521,9248,10716,12055
588,1908,1908.000,101,6004,6155,5246,6260,6383,7583,9176,10081
589,1903,1903.000,119,6027,6164,5246,6270,6386,6492,7891,9369
590,1914,1914.000,111,6081,6249,5223,6322,6379,6454,8841,9467
591,1845,1845.000,115,6160,6301,5425,6366,6485,6621,9281,10338
592,1816,1816.000,107,6385,6547,5505,6607,6661,6706,9397,9816
593,1808,1808.000,111,6346,6519,5524,6585,6651,6819,9138,9809
594,1931,1931.000,115,5186,5408,5178,6344,6603,8246,19287,29767
595,1875,1875.000,100,6198,6383,5328,6484,6668,6776,8197,9903
596,1837,1837.000,117,6195,6367,5441,6489,6610,6698,9548,11072
597,1850,1850.000,123,6215,6360,5409,6453,6596,6662,8130,9804
598,1865,1865.000,96,6133,6302,5356,6414,6572,6718,10452,12595
599,1717,1717.000,117,6053,6250,5797,6408,6553,10833,20682,41052
