Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
100,295.800,6.194,0.206,6.081,6.163,6.259,6.401,6.479,9.116,17.504,0.161
105,303.800,6.176,0.125,6.037,6.117,6.219,6.385,6.600,9.631,16.533,0.162
110,296.600,6.424,0.260,6.186,6.354,6.577,6.774,6.989,9.920,29.848,0.156
115,279.800,7.110,0.171,6.215,6.333,6.549,10.678,11.590,17.137,33.245,0.141
120,293.000,6.350,0.215,6.244,6.334,6.521,6.683,6.949,9.253,10.092,0.157
125,281.800,6.505,0.191,6.395,6.491,6.636,6.777,7.015,8.601,14.392,0.154
130,299.200,6.339,0.200,6.185,6.357,6.551,6.718,6.845,9.282,10.619,0.158
135,310.000,6.190,0.141,6.053,6.177,6.277,6.393,6.513,11.774,13.552,0.162
140,300.000,6.305,0.150,6.096,6.188,6.315,6.467,6.774,12.647,27.768,0.159
145,271.800,6.973,0.191,6.261,6.340,6.515,9.627,11.054,16.788,31.265,0.143
150,295.400,6.257,0.205,6.197,6.268,6.352,6.507,6.612,8.342,10.252,0.160
155,297.000,6.404,0.213,6.324,6.440,6.558,6.703,6.820,9.543,12.009,0.156
160,286.000,6.414,0.183,6.315,6.468,6.567,6.719,6.824,9.412,10.695,0.156
165,304.600,6.212,0.156,6.049,6.143,6.231,6.381,6.623,10.183,18.443,0.161
170,280.800,6.685,0.143,6.074,6.201,6.326,7.700,10.792,17.755,25.256,0.150
175,289.000,6.739,0.125,6.145,6.470,6.660,8.715,11.305,19.326,21.053,0.148
180,305.600,6.234,0.159,6.162,6.232,6.327,6.503,6.627,9.027,13.795,0.160
185,286.200,6.389,0.138,6.197,6.292,6.478,6.644,6.889,10.951,24.894,0.157
190,287.000,6.450,0.145,6.352,6.450,6.590,6.752,6.885,8.559,10.243,0.155
195,292.600,6.404,0.174,6.140,6.257,6.515,6.727,6.944,11.792,16.145,0.156
200,288.000,6.758,0.150,5.988,6.091,6.246,9.369,11.410,16.750,31.825,0.148
205,294.600,6.400,0.182,6.218,6.366,6.598,6.792,7.941,10.715,13.640,0.156
210,295.600,6.323,0.161,6.233,6.348,6.482,6.636,6.771,9.082,30.544,0.158
215,305.000,6.279,0.189,6.216,6.284,6.382,6.526,6.635,9.299,10.453,0.159
220,287.800,6.395,0.202,6.297,6.418,6.580,6.726,6.929,9.472,10.618,0.156
225,281.000,6.545,0.176,6.440,6.528,6.636,6.788,7.097,8.604,11.464,0.153
230,255.400,6.852,0.176,6.046,6.138,6.338,9.237,11.199,18.365,36.182,0.146
235,296.600,6.283,0.238,6.126,6.234,6.359,6.526,7.557,10.201,12.413,0.159
240,290.400,6.317,0.171,6.146,6.377,6.557,6.688,6.910,10.123,29.607,0.158
245,292.400,6.223,0.163,6.186,6.247,6.352,6.482,6.644,8.126,10.071,0.161
250,294.400,6.309,0.208,6.203,6.290,6.479,6.645,6.850,9.189,9.925,0.158
255,283.600,6.457,0.202,6.365,6.445,6.577,6.746,6.970,9.756,12.563,0.155
260,271.800,7.041,0.163,6.175,6.331,6.587,9.496,11.697,17.287,24.932,0.142
265,294.200,6.191,0.140,6.070,6.182,6.280,6.465,7.521,10.448,11.985,0.162
270,300.600,6.365,0.189,6.136,6.371,6.582,6.771,7.306,12.266,20.767,0.157
275,305.400,6.283,0.143,6.185,6.262,6.369,6.512,6.650,9.204,10.387,0.159
280,304.200,6.210,0.194,6.140,6.214,6.341,6.458,6.544,8.124,10.148,0.161
285,288.600,6.296,0.160,6.251,6.371,6.484,6.645,6.745,8.378,15.628,0.159
290,257.800,7.013,0.144,6.025,6.343,6.617,9.427,11.535,24.857,39.348,0.143
295,298.200,6.236,0.148,6.066,6.150,6.258,6.424,7.601,10.431,16.688,0.160
300,295.800,6.249,0.155,6.160,6.280,6.464,6.618,6.707,9.222,14.223,0.160
305,295.400,6.225,0.194,6.071,6.314,6.494,6.684,6.892,10.566,21.038,0.161
310,303.600,6.179,0.135,6.141,6.214,6.328,6.456,6.551,8.001,10.211,0.162
315,305.200,6.223,0.184,6.176,6.246,6.406,6.543,6.696,9.167,10.504,0.161
320,272.400,7.020,0.181,6.090,6.199,6.397,10.008,11.825,17.543,38.349,0.142
325,299.000,6.204,0.162,6.060,6.184,6.293,6.462,7.418,10.629,18.030,0.161
330,297.800,6.177,0.202,6.066,6.169,6.267,6.391,6.499,9.110,18.394,0.162
335,298.000,6.213,0.216,6.098,6.328,6.525,6.620,6.709,9.194,32.857,0.161
340,294.800,6.270,0.157,6.183,6.271,6.397,6.539,6.922,9.641,19.268,0.159
345,287.400,6.138,0.143,6.135,6.211,6.289,6.418,6.552,9.327,12.097,0.163
350,259.200,7.312,0.131,6.213,6.452,6.734,11.262,12.571,15.311,43.819,0.137
355,296.000,6.147,0.178,6.032,6.111,6.216,6.364,7.339,9.239,16.645,0.163
360,286.600,6.187,0.143,6.082,6.200,6.298,6.456,6.575,9.184,12.154,0.162
365,297.000,6.355,0.148,6.203,6.365,6.560,6.739,6.940,9.684,11.015,0.157
370,305.600,6.220,0.124,6.056,6.288,6.430,6.601,6.821,9.612,29.779,0.161
375,293.800,6.382,0.179,6.165,6.239,6.349,6.508,7.894,15.034,28.276,0.157
380,271.600,7.155,0.122,6.355,6.479,6.683,10.768,11.624,15.420,22.461,0.140
385,307.800,6.220,0.131,6.084,6.177,6.320,6.620,7.595,10.333,16.003,0.161
390,309.400,6.100,0.123,6.046,6.151,6.247,6.371,6.463,9.247,16.899,0.164
395,295.800,6.177,0.175,6.118,6.217,6.319,6.473,6.569,9.171,10.174,0.162
400,294.200,6.278,0.155,6.088,6.401,6.595,6.801,7.204,9.406,26.845,0.159
405,278.800,6.856,0.152,6.181,6.262,6.439,9.270,10.824,17.898,36.365,0.146
410,295.200,6.535,0.138,6.330,6.433,6.601,6.773,8.059,11.205,12.998,0.153
415,296.000,6.407,0.147,6.228,6.445,6.578,6.720,6.865,9.880,19.963,0.156
420,318.000,6.087,0.207,6.015,6.103,6.246,6.359,6.503,8.874,16.045,0.164
425,307.800,6.048,0.162,6.045,6.126,6.239,6.369,6.484,8.993,10.326,0.165
430,293.000,6.409,0.161,6.258,6.456,6.597,6.733,6.881,9.480,10.737,0.156
435,283.200,6.883,0.177,5.896,6.311,6.582,9.738,11.906,19.345,35.128,0.145
440,291.000,6.414,0.156,6.238,6.389,6.538,6.727,7.887,10.794,16.665,0.156
445,284.600,6.483,0.186,6.383,6.502,6.621,6.779,6.923,10.137,15.119,0.154
450,292.000,6.198,0.144,6.037,6.129,6.240,6.393,7.499,9.375,20.960,0.161
455,307.400,6.104,0.151,6.057,6.153,6.262,6.383,6.503,9.257,16.572,0.164
460,304.200,6.190,0.189,6.147,6.249,6.361,6.511,6.607,9.093,10.282,0.162
465,252.600,7.235,0.133,6.279,6.495,6.701,10.589,11.490,18.670,33.001,0.138
470,296.800,6.357,0.141,6.253,6.334,6.492,6.651,7.832,9.600,16.401,0.157
475,286.800,6.427,0.173,6.407,6.513,6.630,6.766,6.866,8.458,12.802,0.156
480,299.600,6.246,0.165,6.088,6.186,6.466,6.664,6.812,9.104,26.366,0.160
485,310.400,6.146,0.146,6.045,6.165,6.284,6.450,6.543,9.407,25.844,0.163
490,298.200,6.158,0.123,6.118,6.210,6.324,6.462,6.583,8.853,10.172,0.162
495,270.600,7.091,0.162,6.266,6.342,6.538,10.060,11.506,18.279,43.105,0.141
500,299.000,6.345,0.149,6.251,6.330,6.467,6.605,7.810,9.420,13.479,0.158
505,301.000,6.402,0.137,6.323,6.440,6.582,6.721,6.876,9.637,14.280,0.156
510,298.600,6.315,0.167,6.152,6.299,6.595,6.768,6.904,9.808,20.763,0.158
515,306.400,6.165,0.153,6.052,6.163,6.268,6.428,6.567,9.340,19.771,0.162
520,311.800,6.115,0.149,6.082,6.178,6.281,6.427,6.496,8.588,11.859,0.164
525,272.800,7.039,0.164,6.199,6.329,6.586,9.105,10.775,26.188,35.426,0.142
530,291.800,6.232,0.176,6.203,6.288,6.402,6.550,6.776,9.179,10.125,0.160
535,312.000,6.354,0.128,6.240,6.356,6.505,6.671,6.901,10.274,14.615,0.157
540,286.800,6.424,0.178,6.238,6.410,6.565,6.746,6.985,11.224,25.257,0.156
545,303.800,6.081,0.171,6.016,6.125,6.241,6.411,6.959,7.877,14.685,0.164
550,291.400,6.190,0.147,6.052,6.177,6.284,6.442,7.005,12.036,19.312,0.162
555,271.000,7.081,0.170,6.261,6.538,6.747,9.508,12.042,19.027,30.217,0.141
560,307.200,6.259,0.149,6.205,6.299,6.436,6.616,6.779,8.937,10.546,0.160
565,295.000,6.286,0.187,6.190,6.286,6.452,6.602,6.926,9.501,14.903,0.159
570,282.000,6.498,0.142,6.345,6.442,6.568,6.738,6.953,10.707,28.439,0.154
575,293.600,6.055,0.155,6.000,6.127,6.210,6.322,6.527,9.331,20.574,0.165
580,281.800,6.748,0.149,6.076,6.214,6.373,9.518,11.140,17.266,23.653,0.148
585,290.200,6.439,0.145,6.165,6.344,6.572,6.833,8.300,11.010,18.329,0.155
590,303.800,6.255,0.175,6.149,6.316,6.470,6.632,7.193,10.617,27.036,0.160
595,287.600,6.221,0.135,6.161,6.232,6.304,6.449,6.624,9.139,15.564,0.161
