Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
145,1829.800,5.466,0.102,6.145,6.311,6.444,6.602,7.796,10.818,12.221,0.183
150,1818.800,5.498,0.085,6.202,6.342,6.501,6.616,6.691,9.397,10.694,0.182
155,1817.800,5.498,0.097,6.292,6.452,6.582,6.732,6.878,8.616,11.221,0.182
160,1877.200,5.329,0.093,6.032,6.213,6.442,6.617,6.783,8.586,10.743,0.188
165,1908.800,5.238,0.096,5.909,6.089,6.235,6.364,6.521,9.221,24.170,0.191
170,1636.600,6.104,0.101,6.021,6.315,6.679,9.747,11.458,17.930,40.187,0.164
175,1870.600,5.346,0.102,5.372,6.277,6.410,6.611,7.075,9.714,36.200,0.187
180,1872.400,5.339,0.099,6.074,6.244,6.343,6.501,6.604,9.163,10.239,0.187
185,1822.600,5.486,0.096,6.195,6.393,6.517,6.653,6.797,8.506,12.151,0.182
190,1820.200,5.496,0.110,6.158,6.448,6.573,6.742,6.896,9.610,12.285,0.182
195,1907.600,5.240,0.093,5.936,6.117,6.239,6.396,6.513,9.414,16.802,0.191
200,1683.000,5.941,0.098,6.039,6.231,6.413,9.371,10.972,16.696,41.760,0.168
205,1813.800,5.511,0.106,5.306,6.357,6.617,6.796,8.089,12.837,21.033,0.181
210,1866.800,5.356,0.103,6.120,6.299,6.405,6.554,6.652,8.384,10.718,0.187
215,1844.800,5.419,0.105,6.163,6.323,6.498,6.625,6.790,8.501,11.169,0.185
220,1823.600,5.483,0.094,6.269,6.438,6.558,6.723,6.884,8.516,14.168,0.182
225,1867.800,5.354,0.096,6.084,6.227,6.517,6.690,6.829,8.474,16.625,0.187
230,1702.000,5.872,0.100,5.970,6.138,6.290,9.215,11.040,17.323,39.483,0.170
235,1813.400,5.514,0.092,6.132,6.368,6.583,6.789,7.694,10.276,13.257,0.181
240,1851.400,5.400,0.108,5.754,6.334,6.447,6.615,6.697,9.531,34.050,0.185
245,1878.000,5.323,0.092,6.113,6.270,6.371,6.511,6.583,8.122,10.265,0.188
250,1824.400,5.483,0.107,6.231,6.412,6.539,6.693,6.808,9.042,10.735,0.182
255,1795.200,5.569,0.095,6.322,6.506,6.614,6.765,6.862,8.596,10.563,0.180
260,1654.400,6.043,0.098,6.030,6.231,6.437,9.501,11.420,17.939,37.124,0.165
265,1884.600,5.306,0.097,6.034,6.204,6.329,6.487,6.738,9.274,19.135,0.188
270,1846.200,5.414,0.102,5.341,6.340,6.574,6.710,6.861,10.251,23.826,0.185
275,1869.400,5.347,0.094,6.127,6.271,6.392,6.528,6.623,8.299,19.626,0.187
280,1848.400,5.412,0.097,6.157,6.300,6.489,6.634,6.811,8.530,11.098,0.185
285,1830.400,5.460,0.091,6.264,6.410,6.548,6.683,6.814,8.375,10.579,0.183
290,1681.800,5.946,0.104,5.924,6.107,6.401,9.303,11.332,18.939,36.353,0.168
295,1901.400,5.257,0.112,5.991,6.164,6.269,6.413,6.531,9.207,12.211,0.190
300,1855.400,5.388,0.092,5.382,6.293,6.548,6.682,6.870,9.956,31.160,0.186
305,1880.200,5.320,0.098,6.096,6.252,6.390,6.531,6.648,8.391,11.092,0.188
310,1893.600,5.278,0.103,6.041,6.222,6.307,6.463,6.555,8.792,10.196,0.189
315,1759.600,5.687,0.084,6.142,6.321,6.504,6.684,8.012,17.770,33.527,0.176
320,1776.400,5.623,0.094,5.925,6.086,6.226,8.964,10.645,12.894,18.341,0.178
325,1913.200,5.228,0.085,5.945,6.087,6.235,6.360,6.507,9.095,14.663,0.191
330,1858.800,5.376,0.107,6.058,6.237,6.482,6.630,6.830,9.495,17.189,0.186
335,1889.000,5.296,0.093,5.332,6.297,6.444,6.595,6.714,9.321,34.341,0.189
340,1884.200,5.305,0.110,6.093,6.268,6.367,6.527,6.656,8.936,10.419,0.189
345,1631.200,6.130,0.097,6.117,6.277,6.440,9.886,11.624,18.827,49.246,0.163
350,1841.000,5.430,0.108,6.056,6.221,6.476,6.705,7.562,10.310,13.998,0.184
355,1924.000,5.197,0.093,5.939,6.105,6.207,6.367,6.482,9.157,16.095,0.192
360,1894.200,5.277,0.099,6.004,6.172,6.292,6.396,6.530,9.298,12.593,0.189
365,1839.800,5.433,0.099,5.364,6.360,6.594,6.763,6.911,9.838,20.536,0.184
370,1884.200,5.310,0.098,6.065,6.228,6.340,6.505,6.652,9.095,14.630,0.188
375,1654.000,6.046,0.095,6.077,6.239,6.417,9.656,11.519,18.360,34.875,0.165
380,1818.600,5.495,0.091,6.128,6.400,6.583,6.759,7.836,10.207,14.403,0.182
385,1921.200,5.203,0.094,5.914,6.082,6.201,6.330,6.431,10.536,19.135,0.192
390,1922.400,5.203,0.087,5.933,6.107,6.229,6.332,6.466,9.166,17.916,0.192
395,1876.600,5.330,0.102,5.413,6.318,6.530,6.663,6.801,8.745,22.194,0.188
400,1858.600,5.377,0.090,6.020,6.276,6.393,6.541,6.703,9.523,19.411,0.186
405,1650.800,6.055,0.099,6.174,6.340,6.567,9.630,11.546,15.981,26.561,0.165
410,1784.400,5.604,0.104,6.320,6.493,6.632,6.778,7.946,10.280,18.180,0.178
415,1910.000,5.242,0.096,5.968,6.134,6.246,6.380,6.484,9.304,22.046,0.191
420,1916.600,5.209,0.088,5.981,6.140,6.258,6.427,6.519,8.895,14.184,0.192
425,1856.200,5.386,0.086,6.070,6.243,6.427,6.659,6.884,9.415,16.131,0.186
430,1868.800,5.350,0.099,5.339,6.310,6.515,6.660,6.794,9.554,26.726,0.187
435,1693.200,5.904,0.091,6.060,6.227,6.416,9.457,11.108,17.392,29.414,0.169
440,1813.400,5.515,0.089,6.253,6.441,6.591,6.746,7.920,10.275,12.166,0.181
445,1873.000,5.336,0.088,6.034,6.217,6.500,6.698,6.841,9.268,13.475,0.187
450,1893.400,5.281,0.084,5.969,6.131,6.263,6.415,6.520,9.300,18.113,0.189
455,1906.400,5.244,0.107,5.972,6.139,6.284,6.434,6.540,9.303,14.174,0.191
460,1899.600,5.263,0.106,5.267,6.274,6.541,6.667,6.797,9.142,30.385,0.190
465,1654.600,6.045,0.101,6.133,6.277,6.466,9.643,11.119,17.607,35.501,0.165
470,1830.800,5.459,0.101,6.210,6.404,6.545,6.720,6.984,9.337,11.863,0.183
475,1814.000,5.513,0.084,6.176,6.411,6.590,6.740,6.855,9.538,15.997,0.181
480,1902.800,5.255,0.111,5.940,6.098,6.220,6.374,6.481,9.241,29.687,0.190
485,1890.200,5.290,0.093,5.996,6.159,6.260,6.420,6.569,9.447,16.632,0.189
490,1829.000,5.485,0.104,6.112,6.319,6.548,6.725,6.933,10.608,40.649,0.182
495,1685.200,5.912,0.094,6.094,6.246,6.418,9.332,10.799,15.263,23.847,0.169
500,1859.800,5.378,0.095,6.130,6.291,6.439,6.589,6.719,9.312,11.212,0.186
505,1803.600,5.542,0.107,6.308,6.468,6.605,6.786,6.913,9.459,23.552,0.180
510,1875.800,5.331,0.101,5.951,6.099,6.252,6.545,6.786,9.180,31.601,0.188
515,1926.600,5.189,0.102,5.910,6.064,6.211,6.348,6.497,9.029,18.396,0.193
520,1721.400,5.807,0.102,6.018,6.200,6.345,7.969,10.667,17.372,45.206,0.172
525,1814.200,5.513,0.110,6.142,6.291,6.439,6.631,7.952,10.895,17.889,0.181
530,1887.800,5.296,0.110,6.064,6.231,6.324,6.486,6.565,9.158,18.583,0.189
535,1824.800,5.479,0.100,6.215,6.396,6.565,6.706,6.821,9.561,18.206,0.182
540,1847.800,5.411,0.097,6.003,6.204,6.478,6.670,6.814,9.304,29.211,0.185
545,1923.200,5.196,0.109,5.914,6.067,6.189,6.327,6.435,9.086,18.721,0.192
550,1673.600,5.975,0.108,6.018,6.178,6.453,9.818,11.542,16.368,34.499,0.167
555,1878.400,5.324,0.100,5.328,6.249,6.428,6.619,7.147,10.618,36.240,0.188
560,1873.400,5.340,0.100,6.080,6.223,6.325,6.465,6.523,7.999,10.353,0.187
565,1832.200,5.454,0.109,6.177,6.337,6.472,6.612,6.727,9.487,25.542,0.183
570,1810.200,5.523,0.098,6.047,6.422,6.582,6.795,7.388,9.928,30.093,0.181
575,1896.000,5.274,0.105,5.940,6.076,6.227,6.343,6.492,8.989,26.753,0.190
580,1731.000,5.776,0.108,5.967,6.188,6.347,9.373,10.901,13.540,19.294,0.173
585,1827.800,5.469,0.107,5.348,6.361,6.612,6.786,7.229,12.474,22.661,0.183
590,1862.000,5.372,0.105,6.147,6.306,6.448,6.581,6.683,8.685,10.675,0.186
595,1841.600,5.420,0.092,6.126,6.286,6.409,6.562,6.707,9.498,20.364,0.184
