Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
381,1854,1854.000,122,6154,6286,5405,6387,6546,6621,7988,10564
382,1889,1889.000,116,6056,6220,5281,6322,6472,6547,7956,9408
383,1763,1763.000,108,6175,6313,5668,6506,7686,9334,11171,13623
384,1842,1842.000,108,6112,6279,5430,6399,6559,7811,9352,10738
385,1886,1886.000,106,6046,6232,5294,6354,6517,6585,8032,9569
386,1880,1880.000,132,6086,6252,5317,6403,6564,6743,8899,9581
387,1792,1792.000,112,6124,6277,5578,6374,6511,6674,18010,21259
388,1800,1800.000,120,6329,6519,5563,6638,6804,7085,10544,12408
389,1853,1853.000,111,6140,6332,5394,6426,6578,6650,9301,9591
390,1807,1807.000,111,6284,6430,5533,6536,6715,6792,8386,11248
391,1807,1807.000,119,6247,6402,5519,6555,6680,6808,9466,10315
392,1738,1738.000,122,6307,6481,5761,6599,6780,8013,12742,18781
393,1760,1760.000,122,6407,6537,5678,6649,6808,6891,9631,9903
394,1822,1822.000,118,6131,6462,5486,6630,6864,7045,9052,10042
395,1857,1857.000,128,6045,6176,5384,6245,6416,6469,10006,15872
396,1917,1917.000,110,5995,6167,5210,6240,6357,6450,7841,9303
397,1875,1875.000,120,6052,6161,5335,6234,6399,6460,7800,9473
398,1956,1956.000,105,5877,6062,5123,6157,6322,6404,9208,10101
399,2000,2000.000,121,5829,6038,5001,6138,6272,6315,7736,9215
400,1906,1906.000,100,5945,6064,5239,6144,6310,6368,8582,9157
401,1919,1919.000,122,5920,6071,5196,6173,6323,6383,8817,10053
402,1919,1919.000,118,5943,6108,5222,6227,6339,6466,7905,9274
403,1870,1870.000,128,6086,6250,5342,6331,6509,6583,9187,9411
404,1895,1895.000,101,6012,6218,5278,6294,6482,6531,9320,10494
405,1943,1943.000,115,5902,6067,5156,6155,6285,6338,7801,9395
406,1920,1920.000,118,5923,6114,5196,6202,6333,6417,7789,9318
407,1896,1896.000,104,5980,6141,5275,6243,6378,6448,9277,10295
408,1242,1242.000,103,6110,6332,8034,10610,14579,18336,29592,36013
409,1447,1447.000,114,5209,6516,6910,10010,11976,12884,14430,15523
410,1907,1907.000,118,5207,5438,5247,6051,6331,6577,20107,30477
411,1877,1877.000,96,6063,6264,5324,6401,6575,6741,9539,11517
412,1770,1770.000,123,6203,6379,5668,6495,6873,9000,11337,12921
413,1818,1818.000,99,6179,6315,5494,6408,6562,6737,9202,9508
414,1887,1887.000,116,6063,6261,5298,6337,6413,6517,9065,10309
415,1853,1853.000,126,6098,6239,5379,6351,6452,6526,9293,9685
416,1883,1883.000,115,6085,6233,5328,6321,6478,6566,7887,9373
417,1837,1837.000,130,6138,6282,5435,6382,6564,6691,9286,9772
418,1797,1797.000,107,6029,6242,5556,6370,6590,7837,18983,27294
419,1884,1884.000,116,6080,6293,5326,6502,6666,7130,9128,9816
420,1816,1816.000,110,6318,6496,5476,6657,6810,6936,8500,10190
421,1830,1830.000,118,6239,6418,5478,6537,6694,6778,9737,10426
422,1847,1847.000,117,6197,6394,5402,6501,6662,6722,10101,11513
423,1734,1734.000,134,6340,6526,5783,6657,6855,8475,12392,20312
424,1754,1754.000,124,6402,6574,5678,6680,6874,7020,9977,10813
425,1829,1829.000,114,6275,6467,5480,6562,6706,6743,8274,9826
426,1911,1911.000,102,6042,6301,5239,6521,6672,6835,8021,9479
427,1857,1857.000,124,6071,6233,5363,6331,6483,6546,8955,9331
428,1920,1920.000,113,5939,6138,5217,6226,6399,6515,9165,10187
429,1927,1927.000,99,5920,6086,5187,6187,6317,6390,7793,9406
430,1961,1961.000,109,5889,6094,5086,6154,6214,6333,7943,9213
431,1932,1932.000,106,5897,6059,5195,6167,6327,6412,9153,10014
432,1965,1965.000,107,5819,6018,5085,6110,6259,6340,8826,10384
433,1887,1887.000,120,5959,6099,5279,6201,6341,6400,7705,9308
434,1925,1925.000,121,5952,6128,5213,6259,6451,6532,9354,10412
435,1917,1917.000,118,5987,6189,5209,6270,6431,6510,7821,9912
436,1866,1866.000,115,6063,6233,5355,6334,6486,6537,7892,11404
437,1515,1515.000,132,5939,6135,6625,6441,12073,13754,25012,29143
438,1283,1283.000,109,6220,9365,7755,10872,12052,12376,14573,16687
439,1889,1889.000,119,6072,6266,5298,6380,6542,6654,7868,9757
440,1759,1759.000,99,6403,6589,5674,6705,6857,6962,8817,10135
441,1691,1691.000,107,6417,6583,5936,6719,7354,9968,12533,15555
442,1948,1948.000,108,5101,5318,5118,6006,6650,7790,21201,23851
443,1897,1897.000,112,6036,6290,5279,6469,6639,6828,8860,9502
444,1832,1832.000,114,6248,6428,5459,6548,6757,6966,9576,10393
445,1863,1863.000,121,6124,6326,5349,6453,6651,6822,9274,9766
446,1849,1849.000,92,6151,6310,5419,6464,6588,6708,9375,12441
447,1823,1823.000,124,6208,6350,5470,6491,6620,6772,8117,9716
448,1895,1895.000,102,6059,6234,5274,6349,6484,6604,9185,10266
449,1812,1812.000,98,6009,6248,5526,6362,6498,8028,18789,25623
450,1854,1854.000,108,6159,6327,5395,6470,6630,6742,8171,9614
451,1815,1815.000,102,6193,6332,5495,6533,6692,6951,10059,11696
452,1807,1807.000,101,6324,6537,5541,6661,6786,6892,8698,9992
453,1865,1865.000,112,6202,6408,5358,6524,6642,6701,8187,9716
454,1746,1746.000,112,6326,6445,5746,6587,6762,8432,12487,20408
455,1796,1796.000,134,6340,6540,5558,6646,6781,6855,8458,9724
456,1791,1791.000,113,6358,6540,5577,6652,6823,6935,9847,10125
457,1782,1782.000,100,6415,6582,5623,6699,6853,6968,8482,9775
458,1861,1861.000,108,6089,6396,5357,6552,6703,6809,9217,10505
459,1904,1904.000,129,5992,6180,5260,6244,6416,6522,7877,9249
460,1888,1888.000,122,6041,6201,5275,6291,6448,6495,7868,9551
461,1890,1890.000,121,5962,6119,5300,6195,6356,6446,9452,9996
462,1914,1914.000,121,5932,6057,5232,6125,6215,6329,7795,9074
463,1919,1919.000,105,5949,6094,5202,6182,6275,6333,7720,9119
464,1975,1975.000,99,5835,6031,5061,6112,6239,6314,8830,9971
465,1940,1940.000,102,5910,6034,5161,6110,6256,6331,7639,9168
466,1953,1953.000,118,5873,6047,5114,6208,6313,6508,8682,9291
467,1155,1155.000,115,6186,9480,8667,11616,13956,16550,28581,33400
468,1626,1626.000,112,6031,6163,6143,6378,10606,11821,17347,17695
469,1957,1957.000,112,5894,6087,5108,6202,6325,6372,7919,9272
470,1903,1903.000,105,6064,6252,5257,6353,6499,6568,7888,8041
471,1749,1749.000,97,6205,6330,5719,6462,7784,9067,12160,13860
472,1798,1798.000,126,6259,6493,5555,6629,6803,7398,8612,9666
473,1796,1796.000,118,6425,6606,5566,6707,6829,6894,8725,10129
474,1879,1879.000,119,5208,5472,5321,6515,6741,6899,19974,36171
475,1894,1894.000,120,5486,6225,5264,6356,6516,6579,8009,9479
476,1836,1836.000,106,6192,6412,5453,6542,6908,8003,9662,11953
477,1832,1832.000,104,6227,6386,5461,6512,6759,6976,9127,9610
478,1878,1878.000,100,6107,6272,5324,6369,6537,6600,9433,10223
479,1741,1741.000,121,6118,6291,5734,6407,6564,7875,29172,35732
480,1896,1896.000,106,6104,6280,5286,6356,6419,6507,8027,9489
481,1843,1843.000,93,6123,6284,5418,6388,6539,6733,9590,12300
482,1840,1840.000,119,6136,6254,5431,6365,6524,6594,8130,9408
483,1854,1854.000,116,6174,6321,5401,6529,6662,6852,8435,9415
484,1696,1696.000,93,6385,6598,5882,6727,6940,8039,17084,26612
485,1844,1844.000,114,6199,6387,5417,6477,6661,6775,9727,10489
486,1832,1832.000,126,6205,6363,5460,6428,6580,6701,9420,9683
487,1803,1803.000,109,6390,6601,5560,6692,6833,6886,8471,9956
488,1785,1785.000,92,6363,6534,5595,6627,6806,7849,10546,12975
489,1818,1818.000,96,6332,6503,5486,6607,6768,6833,8422,9893
490,1833,1833.000,102,6215,6479,5462,6611,6752,6833,8396,9797
491,1902,1902.000,102,6002,6205,5250,6279,6451,6579,10190,12370
492,1896,1896.000,112,5995,6143,5274,6217,6364,6459,9198,13802
493,1907,1907.000,117,5988,6116,5253,6209,6355,6405,7940,9404
494,1934,1934.000,97,5944,6079,5164,6141,6225,6356,7200,9144
495,1983,1983.000,105,5858,6030,5042,6104,6257,6335,8793,10700
496,1494,1494.000,122,5908,6041,6685,6388,12097,14808,25088,30489
497,1342,1342.000,109,6037,6406,7453,10486,11734,12126,17351,18614
498,1942,1942.000,105,5916,6069,5147,6154,6312,6376,8840,10218
499,1943,1943.000,106,5914,6061,5158,6151,6291,6379,7785,9162
500,1787,1787.000,101,6045,6203,5582,6297,7614,8824,11824,12083
501,1908,1908.000,99,5972,6139,5244,6216,6303,7620,9186,10106
502,1935,1935.000,106,6040,6219,5167,6307,6484,6577,7995,9601
503,1881,1881.000,99,6150,6319,5321,6400,6529,6601,9226,9456
504,1793,1793.000,108,6344,6568,5563,6652,6804,6895,9928,10772
505,1734,1734.000,101,6408,6542,5770,6643,6852,7279,10127,14411
506,1938,1938.000,99,5141,5340,5160,5837,6559,7034,19938,20414
507,1821,1821.000,103,6172,6316,5483,6504,6697,6950,9391,9725
508,1852,1852.000,100,6213,6360,5405,6496,6656,6850,9297,10323
509,1931,1931.000,115,6054,6277,5173,6346,6435,6529,8087,9462
510,1702,1702.000,110,6174,6317,5888,6486,6666,9513,19923,28065
511,1854,1854.000,108,6121,6273,5381,6387,6535,6594,9365,10341
512,1889,1889.000,97,6066,6237,5296,6321,6428,6493,9275,9526
513,1923,1923.000,103,6028,6235,5200,6353,6513,6629,8019,9742
514,1876,1876.000,123,6100,6296,5317,6400,6561,6705,9462,10314
515,1792,1792.000,112,6078,6296,5588,6456,6650,8155,12838,22849
516,1835,1835.000,111,6226,6421,5441,6551,6696,7025,10622,12192
517,1796,1796.000,92,6296,6439,5570,6635,6912,7261,8210,9741
518,1812,1812.000,99,6280,6415,5532,6543,6690,6785,9465,10501
519,1828,1828.000,110,6316,6447,5463,6556,6721,6816,8398,9721
520,1810,1810.000,103,6341,6480,5518,6566,6713,6787,8474,9935
521,1798,1798.000,113,6347,6500,5566,6569,6685,6796,9711,10559
522,1868,1868.000,126,6062,6195,5355,6415,6522,6760,8187,9832
523,1875,1875.000,106,6067,6197,5329,6308,6443,6493,7934,9463
524,1904,1904.000,116,6028,6193,5244,6272,6414,6470,7833,9278
525,1764,1764.000,122,5916,6098,5721,6180,7678,11677,22203,31001
526,1132,1132.000,113,6454,9663,8759,10951,12729,16547,17770,19492
527,1883,1883.000,93,6066,6221,5304,6291,6471,6538,7887,9507
528,1909,1909.000,93,6027,6191,5233,6238,6273,6313,9291,10695
529,1849,1849.000,122,5921,6073,5407,6182,6275,8825,11537,12780
530,1891,1891.000,107,5991,6140,5293,6220,6290,7491,7822,9197
531,1929,1929.000,119,5977,6174,5186,6239,6360,6528,9200,13313
532,1922,1922.000,104,6005,6167,5203,6256,6371,6425,7840,9347
533,1904,1904.000,103,5979,6169,5241,6316,6478,6579,8069,8892
534,1859,1859.000,104,6135,6302,5377,6387,6535,6632,9461,12575
535,1854,1854.000,108,6140,6305,5394,6426,6586,6759,8473,9544
536,1812,1812.000,110,6405,6595,5521,6687,6859,6908,8598,11627
537,1804,1804.000,118,6352,6569,5534,6676,6830,6904,8494,9908
538,1970,1970.000,96,5157,5392,5083,5750,6330,6545,21401,24534
539,1864,1864.000,100,6135,6289,5374,6458,6609,6713,10631,11858
540,1848,1848.000,119,6219,6418,5409,6532,6667,6789,8350,9998
541,1730,1730.000,106,6077,6294,5758,6421,6594,9510,28332,31725
542,1853,1853.000,117,6116,6257,5392,6391,6533,6601,8004,10535
543,1885,1885.000,92,6096,6277,5307,6367,6473,6581,9213,9643
544,1902,1902.000,97,6066,6280,5258,6349,6408,6449,9016,10731
545,1890,1890.000,110,6054,6247,5294,6315,6377,6421,9242,10389
546,1781,1781.000,115,6115,6275,5618,6383,6472,7304,22344,28454
547,1862,1862.000,115,6215,6419,5371,6497,6667,6750,8084,9631
548,1819,1819.000,99,6286,6410,5486,6544,6658,6815,8377,15780
549,1815,1815.000,105,6276,6385,5511,6473,6651,6733,9271,9904
550,1789,1789.000,106,6320,6519,5587,6646,6840,6956,8585,11748
551,1820,1820.000,115,6348,6537,5497,6649,6810,6912,9838,10421
552,1815,1815.000,114,6318,6486,5507,6580,6712,6812,8349,9661
553,1840,1840.000,121,6299,6489,5421,6553,6603,6659,8297,9885
554,1907,1907.000,105,6054,6244,5242,6425,6567,6645,9136,9429
555,1298,1298.000,93,6124,8548,7760,10596,12975,16455,20737,24813
556,1682,1682.000,98,5871,6031,5918,6162,10361,10888,11854,14940
557,1870,1870.000,120,5988,6109,5333,6208,6779,7493,8049,11771
558,1922,1922.000,100,5900,6023,5238,6119,6258,6436,9423,11737
559,1791,1791.000,121,6078,6232,5551,6385,6985,7824,11871,19191
560,1858,1858.000,92,6087,6233,5369,6304,6478,6716,9233,10120
561,1933,1933.000,106,5920,6105,5178,6156,6222,6654,9160,9992
562,1900,1900.000,126,5975,6111,5267,6169,6257,6441,7750,9204
563,1897,1897.000,108,6043,6207,5273,6301,6452,6530,7816,9138
564,1899,1899.000,118,6006,6204,5251,6291,6453,6622,9452,10222
565,1887,1887.000,104,6056,6218,5304,6330,6487,6577,9104,10364
566,1859,1859.000,118,6121,6281,5370,6404,6566,6677,8052,9400
567,1840,1840.000,103,6220,6389,5438,6606,6679,6750,8496,9465
568,1792,1792.000,106,6400,6567,5579,6673,6834,6962,9981,10536
569,1933,1933.000,114,5143,6375,5177,6560,6701,6791,9340,10114
570,1861,1861.000,109,5284,5553,5374,6281,6502,6780,20222,21166
571,1826,1826.000,127,6186,6346,5471,6476,6640,6783,9335,10418
572,1683,1683.000,127,6132,6270,5953,6426,6568,7991,27176,33988
573,1873,1873.000,105,6115,6257,5328,6350,6501,6617,8189,10932
574,1867,1867.000,117,6121,6303,5348,6429,6581,6721,9410,9692
575,1891,1891.000,115,6077,6257,5301,6385,6532,6754,9249,10383
576,1910,1910.000,118,6048,6237,5227,6343,6506,6590,8065,9567
577,1751,1751.000,121,6203,6370,5715,6620,6821,8143,16482,23189
578,1869,1869.000,115,6207,6393,5351,6546,6673,6803,9380,10607
579,1843,1843.000,124,6204,6371,5418,6471,6590,6668,9535,9990
580,1850,1850.000,126,6238,6424,5412,6541,6697,6795,8376,9930
581,1843,1843.000,105,6241,6412,5420,6526,6664,6809,9601,10581
582,1826,1826.000,119,6284,6492,5465,6588,6740,6836,8638,10025
583,1784,1784.000,107,6386,6524,5610,6627,6784,6918,8552,9729
584,1455,1455.000,117,6396,6571,6909,9112,11923,13171,21447,29034
585,1395,1395.000,109,6029,6342,7139,10502,11734,11978,15028,16229
586,1921,1921.000,98,5934,6071,5206,6135,6205,6364,7673,9182
587,1958,1958.000,105,5885,6061,5095,6159,6300,6414,7723,9242
588,1852,1852.000,107,5901,6051,5393,6132,7496,8980,10913,11737
589,1939,1939.000,106,5894,6053,5156,6184,6328,7437,8573,9190
590,1921,1921.000,118,5958,6088,5208,6268,6398,6556,8077,8942
591,1831,1831.000,105,6162,6276,5461,6404,6512,6698,9406,10182
592,1917,1917.000,100,5985,6195,5207,6264,6389,6492,7863,9347
593,1964,1964.000,110,5900,6101,5098,6196,6340,6413,8442,9346
594,1930,1930.000,118,5956,6140,5178,6231,6385,6494,9113,9693
595,1882,1882.000,120,6043,6178,5311,6265,6417,6501,8998,10376
596,1933,1933.000,114,5947,6131,5179,6220,6372,6446,7850,9196
597,1861,1861.000,113,6099,6262,5366,6363,6516,6588,7921,9553
598,1849,1849.000,115,6137,6270,5422,6385,6549,6651,9438,10360
599,1850,1850.000,114,6159,6324,5353,6506,6674,6890,8474,9981
