Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
235,380.600,2.067,0.190,0.352,0.426,5.701,6.201,6.297,7.484,17.873,0.484
240,372.800,2.254,0.187,0.360,0.434,5.980,6.292,6.426,7.946,23.590,0.444
245,314.400,2.359,0.193,0.362,0.435,5.854,6.611,8.464,13.130,35.853,0.424
250,354.400,2.157,0.194,0.382,0.467,5.940,6.450,6.637,8.000,10.331,0.464
255,348.600,2.151,0.191,0.365,0.454,5.973,6.572,6.670,8.063,11.569,0.465
260,380.800,2.034,0.179,0.359,0.440,5.715,6.270,6.454,7.424,10.570,0.492
265,300.000,2.433,0.120,0.372,0.464,5.876,6.415,9.280,13.547,23.001,0.411
270,360.800,2.156,0.170,0.359,0.450,5.589,6.516,6.650,7.751,21.248,0.464
275,367.200,2.143,0.138,0.344,0.419,5.893,6.394,6.508,7.692,9.913,0.467
280,353.400,2.119,0.148,0.359,0.434,6.022,6.516,6.670,8.167,10.362,0.472
285,366.400,2.054,0.158,0.356,0.433,5.830,6.469,6.636,7.753,16.922,0.487
290,324.800,2.369,0.190,0.357,0.430,5.869,6.375,8.684,11.635,26.868,0.422
295,354.600,2.191,0.136,0.355,0.430,5.694,6.410,6.542,8.183,21.204,0.456
300,372.800,2.167,0.185,0.354,0.429,5.873,6.331,6.432,8.033,23.998,0.462
305,349.400,2.116,0.133,0.357,0.432,5.960,6.523,6.692,8.007,10.010,0.472
310,331.000,2.286,0.190,0.354,0.434,5.763,6.593,8.226,12.615,28.125,0.437
315,372.600,2.120,0.193,0.355,0.440,5.797,6.276,6.386,7.780,11.191,0.472
320,368.000,2.243,0.168,0.363,0.440,5.775,6.483,6.640,8.299,21.377,0.446
325,350.800,2.172,0.189,0.360,0.442,5.859,6.420,6.511,7.668,36.492,0.460
330,305.200,2.354,0.155,0.353,0.427,5.932,6.564,8.166,13.103,42.875,0.425
335,367.000,2.168,0.168,0.365,0.452,5.801,6.257,6.504,8.654,14.089,0.461
340,368.400,2.193,0.122,0.390,0.486,5.749,6.235,6.328,7.685,10.057,0.456
345,377.800,2.155,0.169,0.373,0.462,5.836,6.311,6.399,6.871,10.155,0.464
350,362.600,2.118,0.152,0.372,0.460,5.456,6.493,6.621,7.709,20.998,0.472
355,312.400,2.537,0.188,0.377,0.460,6.111,6.606,8.855,15.835,37.154,0.394
360,348.400,2.191,0.161,0.365,0.449,5.894,6.543,6.684,8.216,17.283,0.456
365,373.600,2.097,0.183,0.369,0.455,5.685,6.211,6.315,7.519,11.586,0.477
370,379.400,2.067,0.120,0.362,0.446,5.724,6.230,6.366,7.703,9.714,0.484
375,319.400,2.407,0.127,0.375,0.459,5.867,6.620,8.373,13.234,28.554,0.415
380,355.200,2.143,0.190,0.380,0.458,5.808,6.471,6.650,8.282,14.595,0.467
385,350.000,2.270,0.188,0.366,0.442,6.106,6.576,6.707,8.295,27.933,0.441
390,388.200,2.170,0.196,0.346,0.425,5.791,6.188,6.306,7.552,16.246,0.461
395,344.400,2.246,0.119,0.350,0.433,5.767,6.294,6.489,11.045,35.077,0.445
400,341.600,2.347,0.171,0.368,0.446,6.034,6.422,6.604,9.052,12.216,0.426
405,361.000,2.101,0.159,0.362,0.443,5.878,6.363,6.500,6.947,9.438,0.476
410,352.400,2.246,0.205,0.361,0.448,6.081,6.546,6.676,7.814,9.974,0.445
415,381.600,2.143,0.130,0.372,0.458,5.752,6.326,6.549,7.546,9.605,0.467
420,319.200,2.377,0.154,0.368,0.451,5.822,6.391,8.299,15.181,28.311,0.421
425,364.200,2.174,0.134,0.359,0.436,5.550,6.485,6.639,8.049,40.075,0.460
430,353.600,2.108,0.135,0.353,0.430,5.885,6.371,6.479,6.704,10.352,0.474
435,359.400,2.078,0.141,0.354,0.429,5.941,6.500,6.613,8.044,16.898,0.481
440,306.200,2.443,0.173,0.358,0.434,6.147,6.662,8.294,13.598,25.854,0.409
445,382.200,2.092,0.187,0.350,0.421,5.731,6.239,6.349,7.734,15.699,0.478
450,355.800,2.153,0.175,0.358,0.435,5.575,6.469,6.650,8.349,23.353,0.464
455,357.000,2.190,0.177,0.353,0.429,5.899,6.298,6.432,7.740,26.184,0.457
460,375.600,2.019,0.190,0.355,0.435,5.705,6.430,6.594,7.712,9.640,0.495
465,333.600,2.251,0.107,0.362,0.443,5.678,6.186,6.695,11.127,36.993,0.444
470,376.000,2.028,0.121,0.354,0.436,5.676,6.251,6.331,6.559,11.938,0.493
475,364.600,2.161,0.145,0.362,0.436,5.874,6.448,6.613,7.924,10.559,0.463
480,346.800,2.147,0.156,0.356,0.426,5.450,6.313,6.443,7.893,36.671,0.466
485,316.000,2.395,0.177,0.353,0.426,5.973,6.564,7.667,12.355,24.540,0.418
490,378.400,2.113,0.145,0.349,0.424,5.864,6.371,6.570,8.172,18.483,0.473
495,382.200,2.052,0.108,0.329,0.405,5.711,6.192,6.287,7.309,10.491,0.487
500,379.000,1.984,0.156,0.339,0.416,5.668,6.256,6.365,6.867,10.655,0.504
505,331.600,2.334,0.144,0.323,0.393,5.453,6.569,8.045,12.937,36.499,0.428
510,354.000,2.214,0.145,0.358,0.429,6.039,6.519,6.680,9.662,16.980,0.452
515,373.200,2.293,0.173,0.345,0.415,6.071,6.577,6.703,7.774,14.944,0.436
520,371.800,2.017,0.153,0.319,0.383,5.746,6.224,6.319,6.640,12.089,0.496
525,397.400,1.969,0.188,0.354,0.429,5.622,6.233,6.340,7.459,10.319,0.508
530,314.800,2.530,0.180,0.357,0.434,6.013,6.445,8.935,13.434,35.160,0.395
535,375.000,2.145,0.133,0.355,0.438,5.910,6.382,6.537,7.746,10.433,0.466
540,338.800,2.244,0.160,0.367,0.451,6.020,6.490,6.656,8.131,24.356,0.446
545,379.800,2.073,0.186,0.354,0.429,5.641,6.125,6.241,7.678,25.394,0.482
550,322.600,2.274,0.137,0.360,0.438,5.766,6.504,7.588,11.844,17.196,0.440
555,366.000,2.132,0.138,0.356,0.436,5.438,6.369,6.531,8.277,21.186,0.469
560,375.000,2.049,0.150,0.357,0.432,5.775,6.301,6.423,6.799,10.525,0.488
565,343.000,2.123,0.107,0.365,0.443,5.940,6.492,6.636,8.175,10.999,0.471
570,356.200,2.093,0.179,0.367,0.453,5.705,6.329,6.540,8.140,25.477,0.478
575,323.400,2.341,0.121,0.358,0.440,5.803,6.398,7.746,11.740,26.848,0.427
580,337.800,2.197,0.201,0.354,0.433,5.576,6.527,6.628,8.505,20.964,0.455
585,374.800,2.042,0.141,0.354,0.428,5.787,6.361,6.469,7.879,10.543,0.490
590,374.600,2.087,0.110,0.358,0.436,5.848,6.443,6.588,6.943,9.736,0.479
595,331.000,2.271,0.142,0.359,0.436,5.797,6.569,6.876,10.776,28.315,0.440
