Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
360,364.600,2.224,0.155,0.363,0.438,5.608,6.399,6.655,8.598,26.118,0.450
365,373.600,2.209,0.163,0.361,0.430,5.998,6.427,6.569,7.962,10.315,0.453
370,365.400,2.115,0.192,0.371,0.443,5.911,6.406,6.562,7.108,11.032,0.473
375,318.200,2.450,0.193,0.379,0.464,6.105,6.606,7.703,12.039,26.309,0.408
380,351.800,2.180,0.152,0.370,0.446,5.704,6.273,6.406,10.260,19.167,0.459
385,363.000,2.142,0.208,0.370,0.448,5.855,6.440,6.641,7.850,12.579,0.467
390,359.800,2.230,0.208,0.375,0.454,5.691,6.295,6.437,8.386,20.977,0.448
395,358.600,2.176,0.100,0.365,0.438,5.864,6.386,6.542,7.794,11.668,0.460
400,330.200,2.455,0.101,0.358,0.431,5.924,6.407,8.798,14.418,31.777,0.407
405,359.000,2.078,0.139,0.366,0.438,5.702,6.201,6.288,7.438,9.387,0.481
410,357.400,2.142,0.176,0.363,0.435,5.871,6.269,6.403,7.158,10.051,0.467
415,339.800,2.199,0.198,0.368,0.442,5.867,6.474,6.632,8.139,32.183,0.455
420,332.800,2.447,0.143,0.360,0.438,5.995,6.377,8.280,13.677,23.534,0.409
425,350.400,2.277,0.194,0.364,0.439,6.132,6.513,6.646,8.281,11.365,0.439
430,368.600,2.126,0.155,0.364,0.443,5.719,6.184,6.300,6.720,9.785,0.470
435,368.200,2.120,0.156,0.371,0.450,5.817,6.222,6.328,7.454,9.699,0.472
440,347.600,2.276,0.167,0.369,0.447,5.897,6.558,6.738,11.649,32.601,0.439
445,341.200,2.280,0.198,0.380,0.457,5.909,6.509,6.726,10.910,18.441,0.439
450,354.000,2.220,0.104,0.374,0.453,6.043,6.554,6.657,8.369,15.915,0.450
455,386.000,2.072,0.180,0.362,0.439,5.689,6.187,6.318,7.560,9.764,0.483
460,372.000,2.107,0.170,0.362,0.431,5.751,6.221,6.342,7.636,10.700,0.475
465,319.000,2.263,0.122,0.360,0.430,5.762,6.483,7.995,12.358,44.793,0.442
470,351.200,2.235,0.099,0.345,0.418,5.990,6.398,6.538,8.053,10.519,0.447
475,366.800,2.226,0.138,0.344,0.421,6.089,6.555,6.696,8.124,31.676,0.449
480,370.800,2.123,0.200,0.335,0.412,5.777,6.176,6.298,7.269,26.702,0.471
485,312.600,2.303,0.146,0.366,0.443,5.780,6.276,7.506,11.669,17.442,0.434
490,342.800,2.205,0.120,0.364,0.447,5.818,6.524,6.688,8.174,12.785,0.454
495,358.600,2.040,0.117,0.327,0.398,5.807,6.335,6.465,8.036,10.455,0.490
500,357.000,2.172,0.127,0.383,0.472,5.847,6.490,6.609,8.116,10.273,0.460
505,361.800,2.204,0.203,0.392,0.477,5.915,6.544,6.675,7.066,10.742,0.454
510,318.000,2.398,0.206,0.384,0.465,5.755,6.322,8.126,12.379,34.043,0.417
515,362.200,2.311,0.176,0.374,0.451,5.866,6.568,6.690,8.241,22.178,0.433
520,350.400,2.298,0.140,0.369,0.450,5.987,6.413,6.532,7.949,9.679,0.435
525,358.600,2.147,0.163,0.364,0.431,5.844,6.409,6.557,7.926,10.859,0.466
530,317.600,2.240,0.196,0.362,0.430,5.722,6.452,6.714,13.056,43.317,0.446
535,375.200,2.142,0.193,0.366,0.437,5.733,6.256,6.368,8.548,10.807,0.467
540,368.400,2.182,0.127,0.365,0.447,5.660,6.472,6.647,8.605,20.981,0.458
545,357.800,2.100,0.147,0.383,0.466,5.678,6.315,6.438,7.694,27.773,0.476
550,317.200,2.341,0.202,0.379,0.461,5.834,6.487,7.730,12.789,34.645,0.427
555,346.800,2.225,0.128,0.381,0.456,5.870,6.477,6.642,8.767,15.939,0.449
560,365.000,2.127,0.113,0.375,0.454,5.735,6.239,6.354,6.603,9.338,0.470
565,377.200,2.106,0.201,0.388,0.475,5.704,6.211,6.294,7.248,10.168,0.475
570,358.400,2.145,0.152,0.382,0.469,5.784,6.379,6.549,7.996,32.525,0.466
575,324.200,2.289,0.198,0.396,0.476,5.879,6.569,6.862,10.995,25.267,0.437
580,340.800,2.135,0.142,0.389,0.470,5.937,6.554,6.680,7.992,10.050,0.468
585,375.600,2.154,0.143,0.390,0.474,5.693,6.184,6.280,7.446,10.044,0.464
590,379.600,1.990,0.148,0.381,0.465,5.479,6.233,6.340,7.071,10.004,0.503
595,308.800,2.226,0.192,0.367,0.432,5.737,6.290,6.502,11.825,35.000,0.449
