Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
140,292.400,6.480,0.159,6.247,6.424,6.554,6.753,7.272,12.785,31.864,0.154
145,267.000,6.962,0.174,6.095,6.355,6.597,9.320,10.755,17.360,31.061,0.144
150,301.000,6.215,0.289,6.057,6.181,6.296,6.489,7.563,9.297,11.431,0.161
155,299.600,6.164,0.165,6.081,6.165,6.264,6.424,6.577,9.254,10.356,0.162
160,300.000,6.344,0.247,6.139,6.387,6.593,6.774,6.939,11.133,32.258,0.158
165,287.200,6.485,0.166,6.247,6.339,6.468,6.635,8.084,12.108,22.879,0.154
170,295.400,6.389,0.171,6.218,6.296,6.433,6.611,7.646,12.306,23.438,0.157
175,275.200,7.076,0.181,6.167,6.313,6.555,10.038,11.768,17.758,30.637,0.141
180,299.800,6.153,0.191,6.052,6.146,6.284,6.396,7.467,9.275,12.039,0.163
185,295.400,6.156,0.191,6.087,6.178,6.271,6.432,6.523,9.238,10.616,0.162
190,299.200,6.315,0.155,6.207,6.341,6.597,6.774,6.928,8.842,10.361,0.158
195,306.600,6.222,0.154,6.075,6.271,6.438,6.619,6.787,9.659,35.032,0.161
200,294.200,6.298,0.168,6.167,6.231,6.313,6.453,7.203,10.195,19.265,0.159
205,253.400,7.505,0.145,6.450,6.562,6.821,11.323,12.685,18.158,42.088,0.133
210,308.600,6.148,0.119,6.051,6.134,6.261,6.416,7.476,9.275,11.924,0.163
215,297.200,6.159,0.161,6.048,6.183,6.280,6.433,6.560,8.960,13.973,0.162
220,301.800,6.168,0.150,6.107,6.204,6.324,6.488,6.564,8.098,10.362,0.162
225,305.600,6.404,0.219,6.140,6.388,6.575,6.803,7.364,11.259,43.673,0.156
230,284.400,6.708,0.191,6.223,6.341,6.495,6.794,9.725,17.249,38.477,0.149
235,273.200,6.888,0.126,6.388,6.499,6.668,9.102,10.906,12.426,17.903,0.145
240,305.600,6.320,0.197,6.145,6.244,6.503,6.730,7.239,9.191,13.280,0.158
245,308.000,6.126,0.159,6.041,6.125,6.227,6.341,6.467,9.296,10.449,0.163
250,306.000,6.071,0.137,6.075,6.173,6.276,6.427,6.510,7.849,10.302,0.165
255,283.000,6.342,0.172,6.201,6.346,6.549,6.743,6.945,8.689,9.933,0.158
260,269.000,6.961,0.186,5.946,6.238,6.611,9.687,12.178,19.439,41.858,0.144
265,290.600,6.449,0.166,6.206,6.384,6.510,6.685,8.004,10.929,14.425,0.155
270,276.600,6.399,0.142,6.270,6.457,6.575,6.699,6.851,9.628,15.105,0.156
275,299.800,5.997,0.156,5.998,6.077,6.174,6.305,6.375,7.948,10.891,0.167
280,305.200,6.167,0.184,6.075,6.170,6.278,6.418,6.518,9.332,10.206,0.162
285,311.600,6.135,0.146,6.071,6.177,6.299,6.449,6.615,9.294,14.917,0.163
290,255.400,7.206,0.167,6.244,6.460,6.627,10.554,12.207,17.496,40.693,0.139
295,297.400,6.471,0.158,6.178,6.283,6.463,7.597,8.250,10.954,18.585,0.155
300,278.600,6.605,0.198,6.386,6.495,6.632,6.802,8.130,11.962,12.815,0.151
305,309.400,6.150,0.183,6.069,6.177,6.294,6.508,6.816,8.992,12.144,0.163
310,294.200,6.116,0.149,6.026,6.122,6.255,6.410,6.497,8.996,12.650,0.164
315,308.600,6.127,0.140,6.022,6.119,6.189,6.331,7.548,10.440,12.047,0.163
320,257.600,7.166,0.209,6.170,6.280,6.498,9.978,12.087,17.881,36.886,0.140
325,290.400,6.288,0.170,6.171,6.269,6.393,6.540,7.776,10.242,17.640,0.159
330,288.000,6.484,0.125,6.350,6.472,6.600,6.740,6.900,9.666,24.614,0.154
335,291.800,6.253,0.145,6.158,6.314,6.482,6.571,6.639,8.410,13.273,0.160
340,319.800,6.003,0.120,5.978,6.064,6.160,6.292,6.416,7.744,10.306,0.167
345,304.200,6.101,0.165,6.070,6.165,6.274,6.409,6.882,8.077,10.087,0.164
350,276.200,7.087,0.148,6.195,6.340,6.521,9.519,11.461,17.343,44.264,0.141
355,295.200,6.389,0.154,6.172,6.257,6.422,6.899,7.935,11.553,13.643,0.157
360,291.200,6.407,0.141,6.288,6.406,6.530,6.654,6.776,9.540,24.796,0.156
365,294.000,6.458,0.173,6.325,6.511,6.639,6.822,6.995,8.586,15.645,0.155
370,307.800,6.067,0.173,6.025,6.122,6.235,6.354,6.478,7.858,10.129,0.165
375,310.800,6.089,0.145,6.024,6.137,6.229,6.310,6.464,8.890,10.779,0.164
380,260.000,7.266,0.156,6.007,6.464,6.758,11.434,12.963,20.496,30.453,0.138
385,310.800,6.302,0.168,6.181,6.283,6.411,6.549,7.624,9.225,10.269,0.159
390,292.200,6.325,0.153,6.201,6.286,6.455,6.637,6.865,9.712,15.168,0.158
395,280.200,6.483,0.175,6.367,6.481,6.611,6.765,7.824,9.802,12.832,0.154
400,290.200,6.216,0.160,6.099,6.181,6.365,6.544,6.655,8.603,11.439,0.161
405,315.400,6.014,0.134,5.993,6.084,6.210,6.334,6.441,7.859,9.910,0.166
410,254.600,7.194,0.159,6.258,6.427,6.757,10.704,11.983,17.351,25.817,0.139
415,280.800,6.396,0.183,6.252,6.389,6.534,6.677,6.954,9.667,21.462,0.156
420,296.800,6.365,0.189,6.241,6.336,6.479,6.611,6.748,10.457,17.780,0.157
425,292.400,6.398,0.130,6.355,6.457,6.583,6.709,6.972,9.711,12.655,0.156
430,302.400,6.391,0.132,6.252,6.467,6.588,6.753,6.911,9.140,10.669,0.156
435,289.400,6.243,0.140,6.023,6.108,6.207,6.364,7.487,13.944,26.961,0.160
440,278.000,6.747,0.131,6.102,6.234,6.398,9.376,10.635,12.788,15.963,0.148
445,278.000,6.408,0.174,6.220,6.392,6.592,6.762,7.094,13.718,20.465,0.156
450,283.600,6.324,0.167,6.242,6.326,6.451,6.607,6.761,10.187,27.265,0.158
455,309.400,6.386,0.164,6.293,6.413,6.580,6.730,6.932,9.606,20.449,0.157
460,294.600,6.530,0.176,6.441,6.538,6.650,6.797,6.935,8.688,12.293,0.153
465,279.400,6.722,0.124,6.125,6.213,6.407,8.604,10.888,17.005,32.957,0.149
470,282.800,6.366,0.146,6.072,6.179,6.315,7.565,9.442,11.742,13.510,0.157
475,290.600,6.359,0.159,6.126,6.375,6.593,6.790,7.701,12.317,22.067,0.157
480,302.200,6.252,0.155,6.172,6.251,6.401,6.531,6.686,9.187,28.955,0.160
485,295.400,6.253,0.162,6.175,6.256,6.425,6.573,6.743,9.250,14.433,0.160
490,302.000,6.375,0.152,6.324,6.421,6.569,6.669,6.914,9.547,11.252,0.157
495,271.800,7.040,0.168,6.216,6.435,6.677,10.282,11.554,17.047,18.808,0.142
500,302.600,6.126,0.164,6.057,6.179,6.260,6.436,7.421,10.723,11.862,0.163
505,299.000,6.257,0.136,6.142,6.283,6.476,6.650,6.819,9.142,12.897,0.160
510,296.000,6.277,0.189,6.106,6.332,6.539,6.720,7.139,13.114,36.636,0.159
515,303.400,6.239,0.143,6.200,6.283,6.413,6.535,6.756,9.507,12.400,0.160
520,291.400,6.400,0.175,6.350,6.429,6.575,6.688,6.822,9.339,11.147,0.156
525,275.200,6.999,0.129,6.224,6.532,6.749,9.901,11.649,17.262,23.912,0.143
530,307.000,6.193,0.171,6.050,6.174,6.296,6.477,7.500,10.113,14.506,0.161
535,310.800,6.132,0.121,6.101,6.194,6.295,6.439,6.638,9.294,14.454,0.163
540,298.200,6.481,0.173,6.238,6.418,6.610,6.794,8.030,17.882,30.311,0.154
545,304.000,6.148,0.155,6.146,6.219,6.329,6.460,6.577,8.744,13.551,0.163
550,292.200,6.301,0.138,6.223,6.361,6.489,6.655,6.758,8.391,10.926,0.159
555,263.400,7.015,0.130,6.122,6.307,6.463,10.467,12.105,17.722,30.210,0.143
560,312.200,6.110,0.170,6.030,6.107,6.242,6.350,7.474,10.433,11.859,0.164
565,298.000,6.194,0.146,6.060,6.161,6.256,6.378,6.937,11.850,12.945,0.161
570,283.400,6.441,0.168,6.264,6.428,6.615,6.791,7.629,10.167,26.739,0.155
575,297.800,6.270,0.144,6.183,6.260,6.368,6.525,6.727,9.408,22.484,0.159
580,299.000,6.194,0.151,6.207,6.308,6.479,6.620,6.777,8.318,11.962,0.161
585,260.400,7.120,0.161,6.249,6.440,6.684,10.114,12.038,16.995,28.575,0.140
590,313.600,6.144,0.181,6.057,6.159,6.278,6.439,7.607,9.435,10.888,0.163
595,323.000,6.105,0.152,6.039,6.161,6.260,6.371,6.550,9.118,10.214,0.164
